pid;gender;rank;rank_s;rank_cj;name;born;nation;category;bweight;snatch1;snatch2;snatch3;snatch;jerk1;jerk2;jerk3;jerk;total;event;date
"=""0""";"=""W""";"=""1""";"=""1""";"=""1""";"=""SALDARRIAGA YOVERA  Anali Paola""";"=""21.10.2003""";"=""PER""";"=""44""";"=""43.80""";"=""43""";"=""46""";"=""48""";"=""48""";"=""55""";"=""58""";"=""60""";"=""60""";"=""108""";"=""2017 SOUTH AMERICAN YOUTH CHAMPIONSHIPS""";"=""12.2017""";
"=""1""";"=""W""";"=""2""";"=""2""";"=""2""";"=""RUBIO ALTAMIRANO Agatha Scarlette""";"=""18.04.2000""";"=""CHI""";"=""44""";"=""43.89""";"=""38""";"=""* 42""";"=""42""";"=""42""";"=""50""";"=""* 55""";"=""59""";"=""59""";"=""101""";"=""2017 SOUTH AMERICAN YOUTH CHAMPIONSHIPS""";"=""12.2017""";
"=""2""";"=""W""";"=""1""";"=""1""";"=""1""";"=""URRUTIA PEREZ Rocio Del Pilar""";"=""16.11.2002""";"=""CHI""";"=""48""";"=""47.62""";"=""47""";"=""52""";"=""55""";"=""55""";"=""60""";"=""65""";"=""70""";"=""70""";"=""125""";"=""2017 SOUTH AMERICAN YOUTH CHAMPIONSHIPS""";"=""12.2017""";
"=""3""";"=""M""";"=""1""";"=""1""";"=""1""";"=""ROJAS Diego""";"=""05.04.2003""";"=""CHI""";"=""50""";"=""49.34""";"=""55""";"=""60""";"=""62""";"=""62""";"=""70""";"=""75""";"=""80""";"=""80""";"=""142""";"=""2017 SOUTH AMERICAN YOUTH CHAMPIONSHIPS""";"=""12.2017""";
"=""4""";"=""M""";"=""2""";"=""2""";"=""2""";"=""RUIZ CERNA Rolando Moises""";"=""07.01.2002""";"=""PER""";"=""50""";"=""49.06""";"=""45""";"=""48""";"=""50""";"=""50""";"=""62""";"=""65""";"=""68""";"=""68""";"=""118""";"=""2017 SOUTH AMERICAN YOUTH CHAMPIONSHIPS""";"=""12.2017""";
"=""5""";"=""W""";"=""1""";"=""2""";"=""1""";"=""SILVA RAMIREZ Stefania Nicole""";"=""10.08.2000""";"=""PER""";"=""53""";"=""52.21""";"=""63""";"=""* 66""";"=""66""";"=""66""";"=""77""";"=""80""";"=""83""";"=""83""";"=""149""";"=""2017 SOUTH AMERICAN YOUTH CHAMPIONSHIPS""";"=""12.2017""";
"=""6""";"=""W""";"=""2""";"=""1""";"=""2""";"=""LEIVA Florencia Camila""";"=""06.06.2001""";"=""ARG""";"=""53""";"=""52.17""";"=""64""";"=""67""";"=""70""";"=""70""";"=""74""";"=""78""";"=""* 81""";"=""78""";"=""148""";"=""2017 SOUTH AMERICAN YOUTH CHAMPIONSHIPS""";"=""12.2017""";
"=""7""";"=""M""";"=""1""";"=""1""";"=""1""";"=""DA SILVA Thiago Felix""";"=""26.12.2000""";"=""BRA""";"=""56""";"=""55.09""";"=""88""";"=""91""";"=""94""";"=""94""";"=""111""";"=""116""";"=""*121""";"=""116""";"=""210""";"=""2017 SOUTH AMERICAN YOUTH CHAMPIONSHIPS""";"=""12.2017""";
"=""8""";"=""M""";"=""2""";"=""2""";"=""2""";"=""LEYES Jonatan Martin""";"=""12.05.2001""";"=""ARG""";"=""56""";"=""55.52""";"=""87""";"=""90""";"=""* 94""";"=""90""";"=""107""";"=""112""";"=""*117""";"=""112""";"=""202""";"=""2017 SOUTH AMERICAN YOUTH CHAMPIONSHIPS""";"=""12.2017""";
"=""9""";"=""M""";"=""3""";"=""3""";"=""3""";"=""DEL RIO Rodrigo""";"=""06.06.2002""";"=""CHI""";"=""56""";"=""55.64""";"=""63""";"=""* 66""";"=""66""";"=""66""";"=""83""";"=""* 88""";"=""88""";"=""88""";"=""154""";"=""2017 SOUTH AMERICAN YOUTH CHAMPIONSHIPS""";"=""12.2017""";
"=""10""";"=""W""";"=""1""";"=""1""";"=""1""";"=""SORIANO PALOMINO Liliana Cielo""";"=""11.03.2000""";"=""PER""";"=""58""";"=""56.89""";"=""58""";"=""61""";"=""63""";"=""63""";"=""80""";"=""83""";"=""* 85""";"=""83""";"=""146""";"=""2017 SOUTH AMERICAN YOUTH CHAMPIONSHIPS""";"=""12.2017""";
"=""11""";"=""W""";"=""2""";"=""2""";"=""2""";"=""RIOS MANRIQUEZ Yerika Denisse Antonella""";"=""09.06.2002""";"=""CHI""";"=""58""";"=""57.36""";"=""50""";"=""55""";"=""* 59""";"=""55""";"=""65""";"=""72""";"=""* 77""";"=""72""";"=""127""";"=""2017 SOUTH AMERICAN YOUTH CHAMPIONSHIPS""";"=""12.2017""";
"=""12""";"=""M""";"=""1""";"=""1""";"=""1""";"=""LLERENA GRIJALVA Mathias Isaac""";"=""01.09.2000""";"=""ECU""";"=""62""";"=""61.34""";"=""*101""";"=""101""";"=""105""";"=""105""";"=""125""";"=""130""";"=""133""";"=""133""";"=""238""";"=""2017 SOUTH AMERICAN YOUTH CHAMPIONSHIPS""";"=""12.2017""";
"=""13""";"=""M""";"=""2""";"=""2""";"=""3""";"=""KAPPES Ayrton Danel""";"=""27.07.2000""";"=""ARG""";"=""62""";"=""60.40""";"=""95""";"=""98""";"=""100""";"=""100""";"=""115""";"=""120""";"=""124""";"=""124""";"=""224""";"=""2017 SOUTH AMERICAN YOUTH CHAMPIONSHIPS""";"=""12.2017""";
"=""14""";"=""M""";"=""3""";"=""3""";"=""2""";"=""VELA VALDEZ William Jhuniors""";"=""08.05.2001""";"=""PER""";"=""62""";"=""60.54""";"=""92""";"=""96""";"=""98""";"=""98""";"=""117""";"=""121""";"=""125""";"=""125""";"=""223""";"=""2017 SOUTH AMERICAN YOUTH CHAMPIONSHIPS""";"=""12.2017""";
"=""15""";"=""M""";"=""4""";"=""5""";"=""4""";"=""VARGAS VIGORENA Ignacio Omar""";"=""14.11.2000""";"=""CHI""";"=""62""";"=""60.42""";"=""* 90""";"=""90""";"=""* 93""";"=""90""";"=""113""";"=""117""";"=""*122""";"=""117""";"=""207""";"=""2017 SOUTH AMERICAN YOUTH CHAMPIONSHIPS""";"=""12.2017""";
"=""16""";"=""M""";"=""5""";"=""4""";"=""5""";"=""CASTRO Aldair""";"=""04.02.2000""";"=""CHI""";"=""62""";"=""61.48""";"=""83""";"=""90""";"=""* 93""";"=""90""";"=""105""";"=""110""";"=""*115""";"=""110""";"=""200""";"=""2017 SOUTH AMERICAN YOUTH CHAMPIONSHIPS""";"=""12.2017""";
"=""17""";"=""W""";"=""1""";"=""1""";"=""1""";"=""CASADEVALL Maria Luz""";"=""17.03.2001""";"=""ARG""";"=""63""";"=""61.49""";"=""78""";"=""82""";"=""85""";"=""85""";"=""97""";"=""*101""";"=""*103""";"=""97""";"=""182""";"=""2017 SOUTH AMERICAN YOUTH CHAMPIONSHIPS""";"=""12.2017""";
"=""18""";"=""W""";"=""2""";"=""4""";"=""2""";"=""SOUZA DA SILVA Amanda""";"=""09.07.2000""";"=""BRA""";"=""63""";"=""61.09""";"=""70""";"=""* 75""";"=""75""";"=""75""";"=""87""";"=""93""";"=""95""";"=""95""";"=""170""";"=""2017 SOUTH AMERICAN YOUTH CHAMPIONSHIPS""";"=""12.2017""";
"=""19""";"=""W""";"=""3""";"=""3""";"=""3""";"=""RODRIGUEZ Antonella de Los Angeles""";"=""25.08.2002""";"=""ARG""";"=""63""";"=""62.54""";"=""68""";"=""* 75""";"=""76""";"=""76""";"=""80""";"=""87""";"=""92""";"=""92""";"=""168""";"=""2017 SOUTH AMERICAN YOUTH CHAMPIONSHIPS""";"=""12.2017""";
"=""20""";"=""W""";"=""4""";"=""5""";"=""4""";"=""RAMOS PEREZ Millaray Scarleth""";"=""23.09.2001""";"=""CHI""";"=""63""";"=""62.64""";"=""* 65""";"=""65""";"=""70""";"=""70""";"=""75""";"=""82""";"=""* 90""";"=""82""";"=""152""";"=""2017 SOUTH AMERICAN YOUTH CHAMPIONSHIPS""";"=""12.2017""";
