pid;gender;rank;rank_s;rank_cj;name;born;nation;category;bweight;snatch1;snatch2;snatch3;snatch;jerk1;jerk2;jerk3;jerk;total;event;date
"=""0""";"=""W""";"=""1""";"=""1""";"=""1""";"=""ECHANDIA ZARATE Katherin Oriana""";"=""14.08.2001""";"=""VEN""";"=""44""";"=""43.50""";"=""58""";"=""61""";"=""* 63""";"=""61""";"=""77""";"=""82""";"=""* 85""";"=""82""";"=""143""";"=""2nd SOUTH AMERICAN YOUTH GAMES""";"=""10.2017""";
"=""1""";"=""W""";"=""2""";"=""2""";"=""2""";"=""MENDEZ VARGAS Laura Daniela""";"=""05.09.2001""";"=""COL""";"=""44""";"=""43.40""";"=""55""";"=""59""";"=""* 62""";"=""59""";"=""* 73""";"=""73""";"=""* 79""";"=""73""";"=""132""";"=""2nd SOUTH AMERICAN YOUTH GAMES""";"=""10.2017""";
"=""2""";"=""W""";"=""3""";"=""4""";"=""3""";"=""SALDARRIAGA YOVERA  Anali Paola""";"=""21.10.2003""";"=""PER""";"=""44""";"=""42.85""";"=""44""";"=""47""";"=""* 49""";"=""47""";"=""57""";"=""61""";"=""62""";"=""62""";"=""109""";"=""2nd SOUTH AMERICAN YOUTH GAMES""";"=""10.2017""";
"=""3""";"=""W""";"=""4""";"=""3""";"=""4""";"=""COLOMBATTI CHICA Naydelin Nayerly""";"=""16.07.2002""";"=""ECU""";"=""44""";"=""43.25""";"=""43""";"=""46""";"=""48""";"=""48""";"=""55""";"=""* 58""";"=""59""";"=""59""";"=""107""";"=""2nd SOUTH AMERICAN YOUTH GAMES""";"=""10.2017""";
"=""4""";"=""W""";"=""5""";"=""6""";"=""5""";"=""DIAZ GOMEZ Javiera Almendra""";"=""01.07.2003""";"=""CHI""";"=""44""";"=""43.80""";"=""28""";"=""30""";"=""32""";"=""32""";"=""35""";"=""40""";"=""42""";"=""42""";"=""74""";"=""2nd SOUTH AMERICAN YOUTH GAMES""";"=""10.2017""";
"=""5""";"=""W""";"=""---""";"=""5""";"=""---""";"=""DE OLIVEIRA PEREIRA Gabrielle Victoria""";"=""26.04.2002""";"=""BRA""";"=""44""";"=""43.80""";"=""40""";"=""44""";"=""* 46""";"=""44""";"=""* 50""";"=""* 50""";"=""* 50""";"=""---""";"=""0""";"=""2nd SOUTH AMERICAN YOUTH GAMES""";"=""10.2017""";
"=""6""";"=""W""";"=""1""";"=""1""";"=""1""";"=""BARBOSA LUCUMI Heidy Paola""";"=""29.10.2001""";"=""COL""";"=""48""";"=""47.25""";"=""60""";"=""63""";"=""65""";"=""65""";"=""77""";"=""80""";"=""* 84""";"=""80""";"=""145""";"=""2nd SOUTH AMERICAN YOUTH GAMES""";"=""10.2017""";
"=""7""";"=""W""";"=""2""";"=""2""";"=""2""";"=""BECERRA ROMERO Jenifer Samanta""";"=""31.12.2002""";"=""ECU""";"=""48""";"=""47.40""";"=""58""";"=""60""";"=""63""";"=""63""";"=""74""";"=""78""";"=""* 83""";"=""78""";"=""141""";"=""2nd SOUTH AMERICAN YOUTH GAMES""";"=""10.2017""";
"=""8""";"=""W""";"=""3""";"=""3""";"=""3""";"=""LAHUANAMPA CASTILLO Lourdes Mercedes""";"=""12.10.2002""";"=""PER""";"=""48""";"=""47.40""";"=""53""";"=""56""";"=""58""";"=""58""";"=""68""";"=""71""";"=""74""";"=""74""";"=""132""";"=""2nd SOUTH AMERICAN YOUTH GAMES""";"=""10.2017""";
"=""9""";"=""W""";"=""4""";"=""4""";"=""4""";"=""URRUTIA PEREZ Rocio Del Pilar""";"=""16.11.2002""";"=""CHI""";"=""48""";"=""47.80""";"=""52""";"=""56""";"=""* 57""";"=""56""";"=""68""";"=""71""";"=""* 74""";"=""71""";"=""127""";"=""2nd SOUTH AMERICAN YOUTH GAMES""";"=""10.2017""";
"=""10""";"=""W""";"=""1""";"=""1""";"=""1""";"=""MOYA MENA Antonina""";"=""05.04.2001""";"=""COL""";"=""53""";"=""52.55""";"=""70""";"=""73""";"=""* 76""";"=""73""";"=""86""";"=""* 92""";"=""92""";"=""92""";"=""165""";"=""2nd SOUTH AMERICAN YOUTH GAMES""";"=""10.2017""";
"=""11""";"=""W""";"=""2""";"=""3""";"=""3""";"=""PABON CARABALI Naomi Monserrat""";"=""22.02.2002""";"=""ECU""";"=""53""";"=""52.20""";"=""66""";"=""68""";"=""* 69""";"=""68""";"=""81""";"=""* 85""";"=""* 85""";"=""81""";"=""149""";"=""2nd SOUTH AMERICAN YOUTH GAMES""";"=""10.2017""";
"=""12""";"=""W""";"=""3""";"=""4""";"=""2""";"=""PENA Deisi""";"=""09.03.2001""";"=""VEN""";"=""53""";"=""52.65""";"=""62""";"=""66""";"=""* 69""";"=""66""";"=""* 75""";"=""75""";"=""83""";"=""83""";"=""149""";"=""2nd SOUTH AMERICAN YOUTH GAMES""";"=""10.2017""";
