pid;gender;rank;rank_s;rank_cj;name;born;nation;category;bweight;snatch1;snatch2;snatch3;snatch;jerk1;jerk2;jerk3;jerk;total;event;date
"=""0""";"=""W""";"=""1""";"=""1""";"=""1""";"=""HARE Kathleen""";"=""23.11.1987""";"=""PNG""";"=""48""";"=""47.24""";"=""55""";"=""60""";"=""* 62""";"=""60""";"=""70""";"=""* 75""";"=""75""";"=""75""";"=""135""";"=""OCEANIAN CHAMPIONSHIPS""";"=""06.2012""";
"=""1""";"=""W""";"=""2""";"=""2""";"=""2""";"=""MALANI Seruwaia""";"=""01.03.1993""";"=""FIJ""";"=""48""";"=""46.18""";"=""40""";"=""* 45""";"=""45""";"=""45""";"=""55""";"=""60""";"=""65""";"=""65""";"=""110""";"=""OCEANIAN CHAMPIONSHIPS""";"=""06.2012""";
"=""2""";"=""W""";"=""3""";"=""3""";"=""3""";"=""MOSS Charlotte Louise""";"=""05.09.1995""";"=""NZL""";"=""48""";"=""47.19""";"=""35""";"=""38""";"=""41""";"=""41""";"=""48""";"=""* 52""";"=""52""";"=""52""";"=""93""";"=""OCEANIAN CHAMPIONSHIPS""";"=""06.2012""";
"=""3""";"=""W""";"=""1""";"=""1""";"=""1""";"=""TOUA Loa Dika""";"=""23.06.1984""";"=""PNG""";"=""53""";"=""52.22""";"=""70""";"=""75""";"=""80""";"=""80""";"=""* 95""";"=""95""";"=""102""";"=""102""";"=""182""";"=""OCEANIAN CHAMPIONSHIPS""";"=""06.2012""";
"=""4""";"=""W""";"=""2""";"=""3""";"=""2""";"=""BE Socheata""";"=""12.12.1989""";"=""AUS""";"=""53""";"=""52.58""";"=""60""";"=""* 65""";"=""65""";"=""65""";"=""79""";"=""82""";"=""85""";"=""85""";"=""150""";"=""OCEANIAN CHAMPIONSHIPS""";"=""06.2012""";
"=""5""";"=""W""";"=""3""";"=""2""";"=""3""";"=""HALE Phillipa""";"=""08.12.1984""";"=""NZL""";"=""53""";"=""51.53""";"=""62""";"=""66""";"=""68""";"=""68""";"=""* 75""";"=""75""";"=""78""";"=""78""";"=""146""";"=""OCEANIAN CHAMPIONSHIPS""";"=""06.2012""";
"=""6""";"=""W""";"=""4""";"=""4""";"=""4""";"=""MUDUNAVOCE Arieta""";"=""29.01.1993""";"=""FIJ""";"=""53""";"=""51.42""";"=""50""";"=""* 54""";"=""* 54""";"=""50""";"=""60""";"=""65""";"=""* 70""";"=""65""";"=""115""";"=""OCEANIAN CHAMPIONSHIPS""";"=""06.2012""";
"=""7""";"=""W""";"=""5""";"=""5""";"=""5""";"=""TIBON Lomina""";"=""17.12.1994""";"=""MHL""";"=""53""";"=""50.87""";"=""40""";"=""* 45""";"=""45""";"=""45""";"=""60""";"=""* 63""";"=""64""";"=""64""";"=""109""";"=""OCEANIAN CHAMPIONSHIPS""";"=""06.2012""";
"=""8""";"=""M""";"=""1""";"=""1""";"=""1""";"=""TULO Manueli""";"=""25.03.1990""";"=""FIJ""";"=""56""";"=""55.45""";"=""102""";"=""107""";"=""*110""";"=""107""";"=""130""";"=""*137""";"=""*137""";"=""130""";"=""237""";"=""OCEANIAN CHAMPIONSHIPS""";"=""06.2012""";
"=""9""";"=""M""";"=""2""";"=""2""";"=""2""";"=""BRECHTEFELD Elson Edward""";"=""02.03.1994""";"=""NRU""";"=""56""";"=""55.47""";"=""97""";"=""*102""";"=""*102""";"=""97""";"=""120""";"=""*125""";"=""*125""";"=""120""";"=""217""";"=""OCEANIAN CHAMPIONSHIPS""";"=""06.2012""";
