pid;gender;rank;rank_s;rank_cj;name;born;nation;category;bweight;snatch1;snatch2;snatch3;snatch;jerk1;jerk2;jerk3;jerk;total;event;date
"=""0""";"=""w""";"=""1""";"=""3""";"=""1""";"=""IEFIMCHUK Nadiia""";"=""08.04.1995""";"=""UKR""";"=""48""";"=""47.50""";"=""*65""";"=""65""";"=""67""";"=""67""";"=""86""";"=""*88""";"=""88""";"=""88""";"=""155""";"=""EUROPEAN JUNIOR CHAMPIONSHIPS""";"=""10.2015""";
"=""1""";"=""w""";"=""2""";"=""2""";"=""2""";"=""KARAKOL Gamze""";"=""15.12.1998""";"=""TUR""";"=""48""";"=""47.20""";"=""65""";"=""67""";"=""69""";"=""69""";"=""84""";"=""*87""";"=""*87""";"=""84""";"=""153""";"=""EUROPEAN JUNIOR CHAMPIONSHIPS""";"=""10.2015""";
"=""2""";"=""w""";"=""3""";"=""1""";"=""3""";"=""LIAKHAVETS Alena""";"=""19.07.1995""";"=""BLR""";"=""48""";"=""40.35""";"=""63""";"=""66""";"=""69""";"=""69""";"=""83""";"=""*87""";"=""*87""";"=""83""";"=""152""";"=""EUROPEAN JUNIOR CHAMPIONSHIPS""";"=""10.2015""";
"=""3""";"=""w""";"=""4""";"=""5""";"=""4""";"=""LACATIS Adriana-Garofita""";"=""10.11.1997""";"=""ROU""";"=""48""";"=""47.15""";"=""63""";"=""66""";"=""*68""";"=""66""";"=""76""";"=""80""";"=""*83""";"=""80""";"=""146""";"=""EUROPEAN JUNIOR CHAMPIONSHIPS""";"=""10.2015""";
"=""4""";"=""w""";"=""5""";"=""6""";"=""5""";"=""MOKHINA Iana""";"=""06.08.1996""";"=""RUS""";"=""48""";"=""47.80""";"=""*65""";"=""65""";"=""*68""";"=""65""";"=""80""";"=""*85""";"=""*85""";"=""80""";"=""145""";"=""EUROPEAN JUNIOR CHAMPIONSHIPS""";"=""10.2015""";
"=""5""";"=""w""";"=""6""";"=""4""";"=""6""";"=""KUCZMASZEWSKA Agnieszka Justyna""";"=""16.06.1995""";"=""POL""";"=""48""";"=""47.65""";"=""62""";"=""65""";"=""67""";"=""67""";"=""72""";"=""75""";"=""*77""";"=""75""";"=""142""";"=""EUROPEAN JUNIOR CHAMPIONSHIPS""";"=""10.2015""";
"=""6""";"=""w""";"=""7""";"=""7""";"=""7""";"=""MICHAELAS Anastasia""";"=""09.01.1997""";"=""CYP""";"=""48""";"=""41.25""";"=""46""";"=""48""";"=""50""";"=""50""";"=""56""";"=""58""";"=""60""";"=""60""";"=""110""";"=""EUROPEAN JUNIOR CHAMPIONSHIPS""";"=""10.2015""";
"=""7""";"=""w""";"=""1""";"=""1""";"=""1""";"=""KOHA Rebeka""";"=""19.05.1998""";"=""LAT""";"=""53""";"=""52.60""";"=""*80""";"=""80""";"=""85""";"=""85""";"=""98""";"=""103""";"=""105""";"=""105""";"=""190""";"=""EUROPEAN JUNIOR CHAMPIONSHIPS""";"=""10.2015""";
"=""8""";"=""w""";"=""2""";"=""2""";"=""3""";"=""RYZHOVA Daria""";"=""23.07.1996""";"=""RUS""";"=""53""";"=""50.40""";"=""73""";"=""75""";"=""*78""";"=""75""";"=""85""";"=""88""";"=""*94""";"=""88""";"=""163""";"=""EUROPEAN JUNIOR CHAMPIONSHIPS""";"=""10.2015""";
"=""9""";"=""w""";"=""3""";"=""5""";"=""2""";"=""ILIEVA Atanaska Asenova""";"=""14.06.2000""";"=""BUL""";"=""53""";"=""52.05""";"=""65""";"=""69""";"=""*71""";"=""69""";"=""80""";"=""85""";"=""89""";"=""89""";"=""158""";"=""EUROPEAN JUNIOR CHAMPIONSHIPS""";"=""10.2015""";
