pid;gender;rank;rank_s;rank_cj;name;born;nation;category;bweight;snatch1;snatch2;snatch3;snatch;jerk1;jerk2;jerk3;jerk;total;event;date
"=""0""";"=""w""";"=""1""";"=""1""";"=""2""";"=""DE LA HERRAN MARTINEZ Andrea""";"=""12.09.1996""";"=""MEX""";"=""48""";"=""47.95""";"=""74""";"=""78""";"=""80""";"=""80""";"=""93""";"=""95""";"=""97""";"=""97""";"=""177""";"=""PAN-AMERICAN CHAMPIONSHIPS""";"=""05.2018""";
"=""1""";"=""w""";"=""2""";"=""5""";"=""1""";"=""VILLA SOTO Socorro Guadalupe""";"=""17.07.1997""";"=""MEX""";"=""48""";"=""48.00""";"=""73""";"=""76""";"=""*79""";"=""76""";"=""*94""";"=""94""";"=""98""";"=""98""";"=""174""";"=""PAN-AMERICAN CHAMPIONSHIPS""";"=""05.2018""";
"=""2""";"=""w""";"=""3""";"=""3""";"=""5""";"=""MONTERO RAMOS Ludia M.""";"=""17.04.1999""";"=""CUB""";"=""48""";"=""47.83""";"=""72""";"=""76""";"=""78""";"=""78""";"=""90""";"=""94""";"=""*96""";"=""94""";"=""172""";"=""PAN-AMERICAN CHAMPIONSHIPS""";"=""05.2018""";
"=""3""";"=""w""";"=""4""";"=""4""";"=""6""";"=""RITCHEY Alyssa Lynn""";"=""14.04.1989""";"=""USA""";"=""48""";"=""47.82""";"=""73""";"=""76""";"=""78""";"=""78""";"=""94""";"=""*98""";"=""*100""";"=""94""";"=""172""";"=""PAN-AMERICAN CHAMPIONSHIPS""";"=""05.2018""";
"=""4""";"=""w""";"=""5""";"=""2""";"=""9""";"=""SILVESTRE SOSA Georgina Marieli""";"=""15.09.1991""";"=""DOM""";"=""48""";"=""47.39""";"=""77""";"=""79""";"=""*81""";"=""79""";"=""91""";"=""*94""";"=""*94""";"=""91""";"=""170""";"=""PAN-AMERICAN CHAMPIONSHIPS""";"=""05.2018""";
"=""5""";"=""w""";"=""6""";"=""8""";"=""3""";"=""CAMPOVERDE ALMEIDA Angelica Mercedes""";"=""31.05.1996""";"=""ECU""";"=""48""";"=""47.66""";"=""70""";"=""*73""";"=""73""";"=""73""";"=""91""";"=""94""";"=""96""";"=""96""";"=""169""";"=""PAN-AMERICAN CHAMPIONSHIPS""";"=""05.2018""";
"=""6""";"=""w""";"=""7""";"=""7""";"=""7""";"=""BRADDOCK Amanda Melissa""";"=""10.02.1989""";"=""CAN""";"=""48""";"=""47.75""";"=""71""";"=""*74""";"=""74""";"=""74""";"=""92""";"=""94""";"=""*97""";"=""94""";"=""168""";"=""PAN-AMERICAN CHAMPIONSHIPS""";"=""05.2018""";
"=""7""";"=""w""";"=""8""";"=""6""";"=""10""";"=""COTES VILLA Santa Dolores""";"=""21.03.1997""";"=""DOM""";"=""48""";"=""47.35""";"=""*76""";"=""76""";"=""*80""";"=""76""";"=""*91""";"=""91""";"=""*95""";"=""91""";"=""167""";"=""PAN-AMERICAN CHAMPIONSHIPS""";"=""05.2018""";
"=""8""";"=""w""";"=""9""";"=""10""";"=""4""";"=""REICHARDT Hayley Marie""";"=""27.04.1999""";"=""USA""";"=""48""";"=""47.61""";"=""71""";"=""*74""";"=""*74""";"=""71""";"=""91""";"=""95""";"=""*98""";"=""95""";"=""166""";"=""PAN-AMERICAN CHAMPIONSHIPS""";"=""05.2018""";
"=""9""";"=""w""";"=""10""";"=""12""";"=""8""";"=""CUEVA URIBE Fiorella Francesca""";"=""04.02.1998""";"=""PER""";"=""48""";"=""47.82""";"=""66""";"=""68""";"=""70""";"=""70""";"=""*92""";"=""92""";"=""*95""";"=""92""";"=""162""";"=""PAN-AMERICAN CHAMPIONSHIPS""";"=""05.2018""";
"=""10""";"=""w""";"=""11""";"=""11""";"=""11""";"=""BURGOS ORTIZ Lely Berlitt""";"=""06.06.1985""";"=""PUR""";"=""48""";"=""47.84""";"=""68""";"=""70""";"=""*72""";"=""70""";"=""88""";"=""90""";"=""*92""";"=""90""";"=""160""";"=""PAN-AMERICAN CHAMPIONSHIPS""";"=""05.2018""";
"=""11""";"=""w""";"=""12""";"=""9""";"=""14""";"=""QUINTANA MENDOZA Rosielis Coromoto""";"=""18.03.2000""";"=""VEN""";"=""48""";"=""46.16""";"=""65""";"=""69""";"=""71""";"=""71""";"=""82""";"=""85""";"=""*87""";"=""85""";"=""156""";"=""PAN-AMERICAN CHAMPIONSHIPS""";"=""05.2018""";
"=""12""";"=""w""";"=""13""";"=""13""";"=""12""";"=""REYNOSO LOPEZ DE GALEANO Margoth Y.""";"=""25.02.1989""";"=""GUA""";"=""48""";"=""47.91""";"=""65""";"=""68""";"=""*71""";"=""68""";"=""85""";"=""*88""";"=""88""";"=""88""";"=""156""";"=""PAN-AMERICAN CHAMPIONSHIPS""";"=""05.2018""";
"=""13""";"=""w""";"=""14""";"=""14""";"=""13""";"=""LANDEROS LOPEZ Katherine Ignacia""";"=""19.01.1991""";"=""CHI""";"=""48""";"=""47.76""";"=""*60""";"=""60""";"=""65""";"=""65""";"=""80""";"=""86""";"=""*89""";"=""86""";"=""151""";"=""PAN-AMERICAN CHAMPIONSHIPS""";"=""05.2018""";
"=""14""";"=""w""";"=""15""";"=""15""";"=""15""";"=""COLON Edithmari""";"=""27.08.1992""";"=""PUR""";"=""48""";"=""47.24""";"=""*64""";"=""*64""";"=""64""";"=""64""";"=""*78""";"=""78""";"=""82""";"=""82""";"=""146""";"=""PAN-AMERICAN CHAMPIONSHIPS""";"=""05.2018""";
"=""15""";"=""w""";"=""16""";"=""16""";"=""16""";"=""ROCHA Mayara""";"=""20.12.1992""";"=""BRA""";"=""48""";"=""47.56""";"=""58""";"=""63""";"=""*65""";"=""63""";"=""77""";"=""*83""";"=""*84""";"=""77""";"=""140""";"=""PAN-AMERICAN CHAMPIONSHIPS""";"=""05.2018""";
"=""16""";"=""w""";"=""17""";"=""17""";"=""17""";"=""GONZALEZ MAIRENA Jessica Massiel""";"=""25.01.2000""";"=""NCA""";"=""48""";"=""46.75""";"=""55""";"=""*58""";"=""58""";"=""58""";"=""68""";"=""73""";"=""*78""";"=""73""";"=""131""";"=""PAN-AMERICAN CHAMPIONSHIPS""";"=""05.2018""";
"=""17""";"=""w""";"=""18""";"=""18""";"=""18""";"=""CADIZ Cinthia Rocio""";"=""30.08.1991""";"=""ARG""";"=""48""";"=""47.73""";"=""45""";"=""49""";"=""*52""";"=""49""";"=""58""";"=""*61""";"=""61""";"=""61""";"=""110""";"=""PAN-AMERICAN CHAMPIONSHIPS""";"=""05.2018""";
"=""18""";"=""w""";"=""1""";"=""1""";"=""4""";"=""PIRON CANDELARIO Beatriz Elizabeth""";"=""27.02.1995""";"=""DOM""";"=""53""";"=""51.64""";"=""88""";"=""90""";"=""*92""";"=""90""";"=""106""";"=""*109""";"=""*110""";"=""106""";"=""196""";"=""PAN-AMERICAN CHAMPIONSHIPS""";"=""05.2018""";
"=""19""";"=""w""";"=""2""";"=""2""";"=""3""";"=""HOGAN Caitlin Leigh""";"=""22.05.1988""";"=""USA""";"=""53""";"=""52.37""";"=""*83""";"=""83""";"=""86""";"=""86""";"=""104""";"=""107""";"=""*111""";"=""107""";"=""193""";"=""PAN-AMERICAN CHAMPIONSHIPS""";"=""05.2018""";
"=""20""";"=""w""";"=""3""";"=""5""";"=""1""";"=""QUINONEZ MARTINEZ Vanessa""";"=""16.01.1993""";"=""COL""";"=""53""";"=""52.95""";"=""80""";"=""*84""";"=""84""";"=""84""";"=""103""";"=""107""";"=""109""";"=""109""";"=""193""";"=""PAN-AMERICAN CHAMPIONSHIPS""";"=""05.2018""";
"=""21""";"=""w""";"=""4""";"=""7""";"=""2""";"=""SANDI PIZANGO Tessy Karen""";"=""20.11.1996""";"=""PER""";"=""53""";"=""52.87""";"=""78""";"=""81""";"=""*84""";"=""81""";"=""101""";"=""105""";"=""108""";"=""108""";"=""189""";"=""PAN-AMERICAN CHAMPIONSHIPS""";"=""05.2018""";
"=""22""";"=""w""";"=""5""";"=""4""";"=""5""";"=""SINISTERRA TORRES Yenny""";"=""04.05.2000""";"=""COL""";"=""53""";"=""52.89""";"=""80""";"=""84""";"=""*87""";"=""84""";"=""100""";"=""104""";"=""*107""";"=""104""";"=""188""";"=""PAN-AMERICAN CHAMPIONSHIPS""";"=""05.2018""";
"=""23""";"=""w""";"=""6""";"=""6""";"=""6""";"=""SANMARTIN MATUTE Cinthya Elizabeth""";"=""04.04.1997""";"=""ECU""";"=""53""";"=""52.49""";"=""77""";"=""81""";"=""*85""";"=""81""";"=""96""";"=""100""";"=""*103""";"=""100""";"=""181""";"=""PAN-AMERICAN CHAMPIONSHIPS""";"=""05.2018""";
"=""24""";"=""w""";"=""7""";"=""8""";"=""7""";"=""FERNANDEZ APONTE Kareen Lucia""";"=""22.05.2000""";"=""VEN""";"=""53""";"=""52.83""";"=""75""";"=""*79""";"=""79""";"=""79""";"=""95""";"=""*100""";"=""*100""";"=""95""";"=""174""";"=""PAN-AMERICAN CHAMPIONSHIPS""";"=""05.2018""";
"=""25""";"=""w""";"=""8""";"=""9""";"=""8""";"=""GONZALEZ GALA Niulis Poroye""";"=""29.08.1997""";"=""CUB""";"=""53""";"=""52.93""";"=""73""";"=""77""";"=""*80""";"=""77""";"=""93""";"=""*97""";"=""*97""";"=""93""";"=""170""";"=""PAN-AMERICAN CHAMPIONSHIPS""";"=""05.2018""";
"=""26""";"=""w""";"=""9""";"=""10""";"=""10""";"=""RITO ENOCKSSON Sofia Julia""";"=""02.11.1985""";"=""URU""";"=""53""";"=""52.90""";"=""*65""";"=""65""";"=""67""";"=""67""";"=""*83""";"=""84""";"=""87""";"=""87""";"=""154""";"=""PAN-AMERICAN CHAMPIONSHIPS""";"=""05.2018""";
"=""27""";"=""w""";"=""10""";"=""12""";"=""9""";"=""UCELO MARROQUIN Emelyn Gabriela""";"=""18.12.1996""";"=""GUA""";"=""53""";"=""52.45""";"=""*60""";"=""*60""";"=""60""";"=""60""";"=""85""";"=""88""";"=""90""";"=""90""";"=""150""";"=""PAN-AMERICAN CHAMPIONSHIPS""";"=""05.2018""";
"=""28""";"=""w""";"=""11""";"=""11""";"=""11""";"=""PAVON MONTIEL Javiana Del Socorro""";"=""09.09.1999""";"=""NCA""";"=""53""";"=""52.20""";"=""62""";"=""*66""";"=""66""";"=""66""";"=""73""";"=""81""";"=""*84""";"=""81""";"=""147""";"=""PAN-AMERICAN CHAMPIONSHIPS""";"=""05.2018""";
"=""29""";"=""w""";"=""---""";"=""3""";"=""---""";"=""LOPEZ FERRER Ana Gabriela""";"=""22.09.1994""";"=""MEX""";"=""53""";"=""52.71""";"=""*80""";"=""80""";"=""85""";"=""85""";"=""*100""";"=""*100""";"=""*100""";"=""---""";"=""0""";"=""PAN-AMERICAN CHAMPIONSHIPS""";"=""05.2018""";
"=""30""";"=""m""";"=""1""";"=""1""";"=""1""";"=""GARCIA BRITO Luis Alberto""";"=""19.04.1995""";"=""DOM""";"=""56""";"=""55.79""";"=""116""";"=""120""";"=""122""";"=""122""";"=""146""";"=""151""";"=""153""";"=""153""";"=""275""";"=""PAN-AMERICAN CHAMPIONSHIPS""";"=""05.2018""";
"=""31""";"=""m""";"=""2""";"=""2""";"=""2""";"=""BERNA GONZALEZ Carlos Andres""";"=""21.01.1990""";"=""COL""";"=""56""";"=""56.00""";"=""113""";"=""117""";"=""*121""";"=""117""";"=""146""";"=""*152""";"=""*154""";"=""146""";"=""263""";"=""PAN-AMERICAN CHAMPIONSHIPS""";"=""05.2018""";
"=""32""";"=""m""";"=""3""";"=""3""";"=""5""";"=""POSADA Wilder""";"=""28.09.1994""";"=""COL""";"=""56""";"=""55.70""";"=""114""";"=""*117""";"=""*121""";"=""114""";"=""136""";"=""*140""";"=""*141""";"=""136""";"=""250""";"=""PAN-AMERICAN CHAMPIONSHIPS""";"=""05.2018""";
"=""33""";"=""m""";"=""4""";"=""5""";"=""3""";"=""ONATE Otto""";"=""23.01.2000""";"=""CUB""";"=""56""";"=""55.89""";"=""105""";"=""*110""";"=""110""";"=""110""";"=""130""";"=""135""";"=""140""";"=""140""";"=""250""";"=""PAN-AMERICAN CHAMPIONSHIPS""";"=""05.2018""";
"=""34""";"=""m""";"=""5""";"=""4""";"=""6""";"=""FERRUZOLA ALAVA Rafael Patricio""";"=""16.10.1997""";"=""ECU""";"=""56""";"=""55.86""";"=""103""";"=""107""";"=""110""";"=""110""";"=""130""";"=""135""";"=""*138""";"=""135""";"=""245""";"=""PAN-AMERICAN CHAMPIONSHIPS""";"=""05.2018""";
"=""35""";"=""m""";"=""6""";"=""7""";"=""4""";"=""ROJAS CONCHA Marcos Antonio""";"=""02.06.1995""";"=""PER""";"=""56""";"=""55.87""";"=""103""";"=""*107""";"=""*107""";"=""103""";"=""130""";"=""135""";"=""138""";"=""138""";"=""241""";"=""PAN-AMERICAN CHAMPIONSHIPS""";"=""05.2018""";
"=""36""";"=""m""";"=""7""";"=""6""";"=""8""";"=""ZURITA VALLEJO Walter Freddy""";"=""18.11.1993""";"=""ECU""";"=""56""";"=""55.72""";"=""103""";"=""*107""";"=""107""";"=""107""";"=""127""";"=""*131""";"=""*133""";"=""127""";"=""234""";"=""PAN-AMERICAN CHAMPIONSHIPS""";"=""05.2018""";
"=""37""";"=""m""";"=""8""";"=""9""";"=""7""";"=""CRUZ LOPEZ Dario Enrique""";"=""23.08.1997""";"=""GUA""";"=""56""";"=""55.73""";"=""*95""";"=""95""";"=""100""";"=""100""";"=""125""";"=""128""";"=""*130""";"=""128""";"=""228""";"=""PAN-AMERICAN CHAMPIONSHIPS""";"=""05.2018""";
"=""38""";"=""m""";"=""9""";"=""8""";"=""9""";"=""SOTO Diego""";"=""28.01.1988""";"=""CHI""";"=""56""";"=""55.66""";"=""95""";"=""100""";"=""*103""";"=""100""";"=""110""";"=""120""";"=""126""";"=""126""";"=""226""";"=""PAN-AMERICAN CHAMPIONSHIPS""";"=""05.2018""";
"=""39""";"=""m""";"=""10""";"=""10""";"=""10""";"=""GUZMAN LOPEZ Leonardo Everardo""";"=""06.12.1998""";"=""MEX""";"=""56""";"=""55.75""";"=""94""";"=""*98""";"=""98""";"=""98""";"=""124""";"=""*128""";"=""*128""";"=""124""";"=""222""";"=""PAN-AMERICAN CHAMPIONSHIPS""";"=""05.2018""";
"=""40""";"=""m""";"=""11""";"=""11""";"=""11""";"=""HENRIQUEZ SERRANO Jonatan Francisco""";"=""07.11.1994""";"=""ESA""";"=""56""";"=""55.72""";"=""*90""";"=""90""";"=""*96""";"=""90""";"=""110""";"=""*115""";"=""115""";"=""115""";"=""205""";"=""PAN-AMERICAN CHAMPIONSHIPS""";"=""05.2018""";
"=""41""";"=""w""";"=""1""";"=""1""";"=""3""";"=""BLANCO GONZALEZ Karool Karina""";"=""24.05.1995""";"=""COL""";"=""58""";"=""57.78""";"=""92""";"=""*95""";"=""96""";"=""96""";"=""112""";"=""116""";"=""*119""";"=""116""";"=""212""";"=""PAN-AMERICAN CHAMPIONSHIPS""";"=""05.2018""";
"=""42""";"=""w""";"=""2""";"=""3""";"=""2""";"=""ESCOBAR GUERRERO Maria Alexandra""";"=""17.07.1980""";"=""ECU""";"=""58""";"=""57.49""";"=""*94""";"=""*94""";"=""94""";"=""94""";"=""115""";"=""118""";"=""*119""";"=""118""";"=""212""";"=""PAN-AMERICAN CHAMPIONSHIPS""";"=""05.2018""";
"=""43""";"=""w""";"=""3""";"=""4""";"=""1""";"=""GUICHO RECIO Quisia Yaneli""";"=""12.09.1987""";"=""MEX""";"=""58""";"=""57.98""";"=""88""";"=""91""";"=""*93""";"=""91""";"=""*116""";"=""116""";"=""119""";"=""119""";"=""210""";"=""PAN-AMERICAN CHAMPIONSHIPS""";"=""05.2018""";
"=""44""";"=""w""";"=""4""";"=""2""";"=""4""";"=""LOBON VIAFARA Maria Camila""";"=""30.09.1995""";"=""COL""";"=""58""";"=""58.00""";"=""93""";"=""95""";"=""*97""";"=""95""";"=""113""";"=""*117""";"=""*119""";"=""113""";"=""208""";"=""PAN-AMERICAN CHAMPIONSHIPS""";"=""05.2018""";
"=""45""";"=""w""";"=""5""";"=""7""";"=""5""";"=""MEGO CONTRERAS Shoely Mabel""";"=""12.08.1999""";"=""PER""";"=""58""";"=""57.27""";"=""74""";"=""77""";"=""79""";"=""79""";"=""*100""";"=""100""";"=""103""";"=""103""";"=""182""";"=""PAN-AMERICAN CHAMPIONSHIPS""";"=""05.2018""";
"=""46""";"=""w""";"=""6""";"=""6""";"=""6""";"=""LAMARCHE-MC CLURE Caroline""";"=""06.12.1995""";"=""CAN""";"=""58""";"=""57.73""";"=""80""";"=""*83""";"=""83""";"=""83""";"=""98""";"=""*102""";"=""*102""";"=""98""";"=""181""";"=""PAN-AMERICAN CHAMPIONSHIPS""";"=""05.2018""";
"=""47""";"=""w""";"=""7""";"=""5""";"=""9""";"=""ZUNIGA Mariana""";"=""16.06.1996""";"=""CRC""";"=""58""";"=""57.45""";"=""76""";"=""80""";"=""83""";"=""83""";"=""*92""";"=""92""";"=""95""";"=""95""";"=""178""";"=""PAN-AMERICAN CHAMPIONSHIPS""";"=""05.2018""";
"=""48""";"=""w""";"=""8""";"=""8""";"=""7""";"=""MERCADO LOPEZ Scarleth Elizabeth""";"=""09.08.1996""";"=""NCA""";"=""58""";"=""57.56""";"=""70""";"=""74""";"=""77""";"=""77""";"=""90""";"=""94""";"=""96""";"=""96""";"=""173""";"=""PAN-AMERICAN CHAMPIONSHIPS""";"=""05.2018""";
"=""49""";"=""w""";"=""9""";"=""9""";"=""8""";"=""GONZALEZ CONTRERAS Santos Isabel""";"=""17.04.1992""";"=""GUA""";"=""58""";"=""57.83""";"=""*69""";"=""69""";"=""71""";"=""71""";"=""91""";"=""94""";"=""96""";"=""96""";"=""167""";"=""PAN-AMERICAN CHAMPIONSHIPS""";"=""05.2018""";
