pid;gender;rank;rank_s;rank_cj;name;born;nation;category;bweight;snatch1;snatch2;snatch3;snatch;jerk1;jerk2;jerk3;jerk;total;event;date
"=""0""";"=""w""";"=""1""";"=""---""";"=""---""";"=""SAGONE Ulina Tinaiadivila""";"=""18.02.1998""";"=""FIJ""";"=""48""";"=""48.00""";"=""45""";"=""48""";"=""*52""";"=""48""";"=""55""";"=""59""";"=""62""";"=""62""";"=""110""";"=""OCEANIAN CHAMPIONSHIPS""";"=""07.2013""";
"=""1""";"=""w""";"=""2""";"=""---""";"=""---""";"=""BURNS Marine Violet""";"=""28.09.1995""";"=""MHL""";"=""48""";"=""47.55""";"=""38""";"=""41""";"=""45""";"=""45""";"=""53""";"=""56""";"=""*57""";"=""56""";"=""101""";"=""OCEANIAN CHAMPIONSHIPS""";"=""07.2013""";
"=""2""";"=""w""";"=""3""";"=""---""";"=""---""";"=""OVIA Gabe""";"=""01.01.1996""";"=""PNG""";"=""48""";"=""46.75""";"=""40""";"=""*45""";"=""*47""";"=""40""";"=""50""";"=""55""";"=""*58""";"=""55""";"=""95""";"=""OCEANIAN CHAMPIONSHIPS""";"=""07.2013""";
"=""3""";"=""w""";"=""1""";"=""---""";"=""---""";"=""TOUA Loa Dika""";"=""23.06.1984""";"=""PNG""";"=""53""";"=""52.95""";"=""78""";"=""*82""";"=""84""";"=""84""";"=""103""";"=""*107""";"=""107""";"=""107""";"=""191""";"=""OCEANIAN CHAMPIONSHIPS""";"=""07.2013""";
"=""4""";"=""w""";"=""2""";"=""---""";"=""---""";"=""HALE Phillipa""";"=""08.12.1984""";"=""NZL""";"=""53""";"=""51.90""";"=""68""";"=""*72""";"=""72""";"=""72""";"=""90""";"=""*94""";"=""96""";"=""96""";"=""168""";"=""OCEANIAN CHAMPIONSHIPS""";"=""07.2013""";
"=""5""";"=""w""";"=""3""";"=""---""";"=""---""";"=""YAMASAKI Erika Yuriko Iris""";"=""02.09.1987""";"=""AUS""";"=""53""";"=""52.95""";"=""67""";"=""72""";"=""74""";"=""74""";"=""88""";"=""92""";"=""94""";"=""94""";"=""168""";"=""OCEANIAN CHAMPIONSHIPS""";"=""07.2013""";
"=""6""";"=""w""";"=""4""";"=""---""";"=""---""";"=""BE Socheata""";"=""12.12.1989""";"=""AUS""";"=""53""";"=""52.75""";"=""*68""";"=""68""";"=""72""";"=""72""";"=""86""";"=""90""";"=""*94""";"=""90""";"=""162""";"=""OCEANIAN CHAMPIONSHIPS""";"=""07.2013""";
"=""7""";"=""w""";"=""5""";"=""---""";"=""---""";"=""TIBON Lomina""";"=""17.12.1994""";"=""MHL""";"=""53""";"=""50.95""";"=""53""";"=""56""";"=""58""";"=""58""";"=""68""";"=""70""";"=""72""";"=""72""";"=""130""";"=""OCEANIAN CHAMPIONSHIPS""";"=""07.2013""";
"=""8""";"=""w""";"=""6""";"=""---""";"=""---""";"=""MOSS Charlotte Louise""";"=""05.09.1995""";"=""NZL""";"=""53""";"=""52.40""";"=""52""";"=""55""";"=""57""";"=""57""";"=""66""";"=""69""";"=""*72""";"=""69""";"=""126""";"=""OCEANIAN CHAMPIONSHIPS""";"=""07.2013""";
"=""9""";"=""m""";"=""1""";"=""---""";"=""---""";"=""BARU Morea""";"=""15.04.1990""";"=""PNG""";"=""56""";"=""55.95""";"=""94""";"=""*98""";"=""*98""";"=""94""";"=""121""";"=""128""";"=""*132""";"=""128""";"=""222""";"=""OCEANIAN CHAMPIONSHIPS""";"=""07.2013""";
"=""10""";"=""m""";"=""2""";"=""---""";"=""---""";"=""GUINARES Lou""";"=""18.03.1990""";"=""NZL""";"=""56""";"=""55.40""";"=""89""";"=""*92""";"=""*92""";"=""89""";"=""114""";"=""119""";"=""*126""";"=""119""";"=""208""";"=""OCEANIAN CHAMPIONSHIPS""";"=""07.2013""";
"=""11""";"=""m""";"=""3""";"=""---""";"=""---""";"=""OALA Fred Karoho""";"=""12.09.1996""";"=""PNG""";"=""56""";"=""55.55""";"=""80""";"=""86""";"=""*90""";"=""86""";"=""105""";"=""118""";"=""*123""";"=""118""";"=""204""";"=""OCEANIAN CHAMPIONSHIPS""";"=""07.2013""";
"=""12""";"=""w""";"=""1""";"=""---""";"=""---""";"=""WINI Jenly Tegu""";"=""09.06.1983""";"=""SOL""";"=""58""";"=""57.50""";"=""77""";"=""80""";"=""83""";"=""83""";"=""100""";"=""103""";"=""*106""";"=""103""";"=""186""";"=""OCEANIAN CHAMPIONSHIPS""";"=""07.2013""";
"=""13""";"=""w""";"=""2""";"=""---""";"=""---""";"=""LEE Seen""";"=""15.11.1982""";"=""AUS""";"=""58""";"=""57.70""";"=""80""";"=""84""";"=""*87""";"=""84""";"=""102""";"=""*104""";"=""*105""";"=""102""";"=""186""";"=""OCEANIAN CHAMPIONSHIPS""";"=""07.2013""";
"=""14""";"=""w""";"=""3""";"=""---""";"=""---""";"=""DRACUP Amy""";"=""01.01.1981""";"=""AUS""";"=""58""";"=""57.40""";"=""67""";"=""71""";"=""72""";"=""72""";"=""85""";"=""*87""";"=""*87""";"=""85""";"=""157""";"=""OCEANIAN CHAMPIONSHIPS""";"=""07.2013""";
"=""15""";"=""w""";"=""4""";"=""---""";"=""---""";"=""ROBERT Mathlynn""";"=""25.12.1996""";"=""MHL""";"=""58""";"=""57.00""";"=""63""";"=""67""";"=""*70""";"=""67""";"=""80""";"=""*85""";"=""*85""";"=""80""";"=""147""";"=""OCEANIAN CHAMPIONSHIPS""";"=""07.2013""";
"=""16""";"=""w""";"=""5""";"=""---""";"=""---""";"=""GILES Roisin""";"=""22.04.1994""";"=""NZL""";"=""58""";"=""57.85""";"=""50""";"=""53""";"=""55""";"=""55""";"=""65""";"=""68""";"=""*70""";"=""68""";"=""123""";"=""OCEANIAN CHAMPIONSHIPS""";"=""07.2013""";
"=""17""";"=""w""";"=""6""";"=""---""";"=""---""";"=""NAIME Edith""";"=""01.01.1998""";"=""PNG""";"=""58""";"=""57.90""";"=""42""";"=""*47""";"=""47""";"=""47""";"=""53""";"=""58""";"=""61""";"=""61""";"=""108""";"=""OCEANIAN CHAMPIONSHIPS""";"=""07.2013""";
