pid;gender;rank;rank_s;rank_cj;name;born;nation;category;bweight;snatch1;snatch2;snatch3;snatch;jerk1;jerk2;jerk3;jerk;total;event;date
"=""0""";"=""W""";"=""1""";"=""1""";"=""1""";"=""MOHAMED Manal""";"=""01.01.2002""";"=""EGY""";"=""44""";"=""43.85""";"=""47""";"=""49""";"=""* 55""";"=""49""";"=""57""";"=""65""";"=""* 68""";"=""65""";"=""114""";"=""2018 AFRICAN YOUTH CHAMPIONSHIPS""";"=""03.2018""";
"=""1""";"=""W""";"=""2""";"=""2""";"=""2""";"=""KATBI Nadja""";"=""26.06.2002""";"=""ALG""";"=""44""";"=""42.55""";"=""40""";"=""45""";"=""48""";"=""48""";"=""50""";"=""* 55""";"=""55""";"=""55""";"=""103""";"=""2018 AFRICAN YOUTH CHAMPIONSHIPS""";"=""03.2018""";
"=""2""";"=""W""";"=""3""";"=""3""";"=""3""";"=""RAVAKINIAINA Berthine""";"=""05.05.2002""";"=""MAD""";"=""44""";"=""43.70""";"=""* 30""";"=""* 30""";"=""30""";"=""30""";"=""40""";"=""45""";"=""* 47""";"=""45""";"=""75""";"=""2018 AFRICAN YOUTH CHAMPIONSHIPS""";"=""03.2018""";
"=""3""";"=""W""";"=""1""";"=""1""";"=""1""";"=""ALLAHELDIN Radwa""";"=""01.01.2001""";"=""EGY""";"=""48""";"=""48.00""";"=""55""";"=""57""";"=""62""";"=""62""";"=""71""";"=""* 78""";"=""78""";"=""78""";"=""140""";"=""2018 AFRICAN YOUTH CHAMPIONSHIPS""";"=""03.2018""";
"=""4""";"=""W""";"=""2""";"=""3""";"=""2""";"=""ESSAM Malak""";"=""01.01.2003""";"=""EGY""";"=""48""";"=""47.15""";"=""47""";"=""53""";"=""* 55""";"=""53""";"=""60""";"=""68""";"=""70""";"=""70""";"=""123""";"=""2018 AFRICAN YOUTH CHAMPIONSHIPS""";"=""03.2018""";
"=""5""";"=""W""";"=""3""";"=""2""";"=""3""";"=""SABRI Nour El Houda""";"=""28.04.2003""";"=""ALG""";"=""48""";"=""47.80""";"=""45""";"=""50""";"=""54""";"=""54""";"=""60""";"=""65""";"=""68""";"=""68""";"=""122""";"=""2018 AFRICAN YOUTH CHAMPIONSHIPS""";"=""03.2018""";
"=""6""";"=""W""";"=""4""";"=""5""";"=""4""";"=""BEN ISSA Yossra""";"=""16.09.2001""";"=""TUN""";"=""48""";"=""47.50""";"=""46""";"=""* 51""";"=""51""";"=""51""";"=""62""";"=""66""";"=""* 69""";"=""66""";"=""117""";"=""2018 AFRICAN YOUTH CHAMPIONSHIPS""";"=""03.2018""";
"=""7""";"=""W""";"=""5""";"=""4""";"=""5""";"=""NTUMI Winnifred""";"=""28.09.2002""";"=""GHA""";"=""48""";"=""44.60""";"=""48""";"=""52""";"=""* 55""";"=""52""";"=""55""";"=""59""";"=""* 62""";"=""59""";"=""111""";"=""2018 AFRICAN YOUTH CHAMPIONSHIPS""";"=""03.2018""";
"=""8""";"=""W""";"=""6""";"=""6""";"=""6""";"=""RASOANANDRASANA Claudia""";"=""29.10.2002""";"=""MAD""";"=""48""";"=""46.65""";"=""35""";"=""* 40""";"=""* 40""";"=""35""";"=""45""";"=""* 50""";"=""* 52""";"=""45""";"=""80""";"=""2018 AFRICAN YOUTH CHAMPIONSHIPS""";"=""03.2018""";
"=""9""";"=""M""";"=""1""";"=""1""";"=""1""";"=""ABDELAZIZ Abdelrahman Mohamed Ali""";"=""28.04.2001""";"=""EGY""";"=""50""";"=""48.75""";"=""75""";"=""* 85""";"=""* 87""";"=""75""";"=""93""";"=""*102""";"=""*102""";"=""93""";"=""168""";"=""2018 AFRICAN YOUTH CHAMPIONSHIPS""";"=""03.2018""";
"=""10""";"=""M""";"=""2""";"=""2""";"=""3""";"=""ROUMEILI Mohamed""";"=""13.01.2002""";"=""ALG""";"=""50""";"=""49.75""";"=""65""";"=""68""";"=""* 71""";"=""68""";"=""78""";"=""82""";"=""85""";"=""85""";"=""153""";"=""2018 AFRICAN YOUTH CHAMPIONSHIPS""";"=""03.2018""";
"=""11""";"=""M""";"=""3""";"=""4""";"=""2""";"=""LAHIKINA JONAH Willy Daudiaz""";"=""04.02.2001""";"=""MAD""";"=""50""";"=""49.45""";"=""* 60""";"=""60""";"=""* 66""";"=""60""";"=""80""";"=""84""";"=""86""";"=""86""";"=""146""";"=""2018 AFRICAN YOUTH CHAMPIONSHIPS""";"=""03.2018""";
"=""12""";"=""M""";"=""4""";"=""3""";"=""4""";"=""RATSIDIARINAMBININA Fitiavantsoa""";"=""18.04.2001""";"=""MAD""";"=""50""";"=""46.35""";"=""55""";"=""60""";"=""63""";"=""63""";"=""75""";"=""* 80""";"=""* 83""";"=""75""";"=""138""";"=""2018 AFRICAN YOUTH CHAMPIONSHIPS""";"=""03.2018""";
"=""13""";"=""M""";"=""5""";"=""5""";"=""5""";"=""NGOUANOM NZALI Jeremie Junior""";"=""21.07.2004""";"=""CMR""";"=""50""";"=""50.00""";"=""50""";"=""54""";"=""57""";"=""57""";"=""* 70""";"=""70""";"=""* 75""";"=""70""";"=""127""";"=""2018 AFRICAN YOUTH CHAMPIONSHIPS""";"=""03.2018""";
