pid;gender;rank;rank_s;rank_cj;name;born;nation;category;bweight;snatch1;snatch2;snatch3;snatch;jerk1;jerk2;jerk3;jerk;total;event;date
"=""0""";"=""w""";"=""1""";"=""---""";"=""---""";"=""XIAO Hongyu""";"=""05.08.1991""";"=""CHN""";"=""48""";"=""47.49""";"=""81""";"=""85""";"=""87""";"=""87""";"=""100""";"=""*108""";"=""*110""";"=""100""";"=""187""";"=""27th SUMMER UNIVERSIADE""";"=""07.2013""";
"=""1""";"=""w""";"=""2""";"=""---""";"=""---""";"=""PAEK Il Hwa""";"=""12.04.1993""";"=""PRK""";"=""48""";"=""47.87""";"=""72""";"=""75""";"=""78""";"=""78""";"=""99""";"=""102""";"=""*107""";"=""102""";"=""180""";"=""27th SUMMER UNIVERSIADE""";"=""07.2013""";
"=""2""";"=""w""";"=""3""";"=""---""";"=""---""";"=""KHAMSRI Panida""";"=""13.01.1989""";"=""THA""";"=""48""";"=""47.66""";"=""73""";"=""*75""";"=""75""";"=""75""";"=""96""";"=""99""";"=""*105""";"=""99""";"=""174""";"=""27th SUMMER UNIVERSIADE""";"=""07.2013""";
"=""3""";"=""w""";"=""4""";"=""---""";"=""---""";"=""TOGOEVA Makhliyo""";"=""07.01.1992""";"=""UZB""";"=""48""";"=""47.47""";"=""72""";"=""75""";"=""77""";"=""77""";"=""93""";"=""96""";"=""*99""";"=""96""";"=""173""";"=""27th SUMMER UNIVERSIADE""";"=""07.2013""";
"=""4""";"=""w""";"=""5""";"=""---""";"=""---""";"=""MIZUOCHI Honami""";"=""05.02.1993""";"=""JPN""";"=""48""";"=""47.79""";"=""74""";"=""76""";"=""*78""";"=""76""";"=""88""";"=""91""";"=""93""";"=""93""";"=""169""";"=""27th SUMMER UNIVERSIADE""";"=""07.2013""";
"=""5""";"=""w""";"=""6""";"=""---""";"=""---""";"=""SETIAWATI Lisa""";"=""04.09.1989""";"=""INA""";"=""48""";"=""46.81""";"=""70""";"=""*74""";"=""*74""";"=""70""";"=""90""";"=""*94""";"=""94""";"=""94""";"=""164""";"=""27th SUMMER UNIVERSIADE""";"=""07.2013""";
"=""6""";"=""w""";"=""7""";"=""---""";"=""---""";"=""PONOMAROVA Daria""";"=""05.10.1992""";"=""UKR""";"=""48""";"=""47.72""";"=""62""";"=""65""";"=""67""";"=""67""";"=""76""";"=""79""";"=""*81""";"=""79""";"=""146""";"=""27th SUMMER UNIVERSIADE""";"=""07.2013""";
"=""7""";"=""w""";"=""8""";"=""---""";"=""---""";"=""DEMIREL Hacer""";"=""27.03.1992""";"=""TUR""";"=""48""";"=""47.87""";"=""*63""";"=""63""";"=""65""";"=""65""";"=""77""";"=""81""";"=""*83""";"=""81""";"=""146""";"=""27th SUMMER UNIVERSIADE""";"=""07.2013""";
"=""8""";"=""w""";"=""9""";"=""---""";"=""---""";"=""STEPANOVA Aleksandra""";"=""03.07.1991""";"=""LTU""";"=""48""";"=""47.26""";"=""61""";"=""64""";"=""*66""";"=""64""";"=""75""";"=""78""";"=""*80""";"=""78""";"=""142""";"=""27th SUMMER UNIVERSIADE""";"=""07.2013""";
"=""9""";"=""w""";"=""10""";"=""---""";"=""---""";"=""GRZESIAK Monika Lidia""";"=""17.08.1990""";"=""POL""";"=""48""";"=""47.44""";"=""*62""";"=""62""";"=""*64""";"=""62""";"=""79""";"=""*84""";"=""*84""";"=""79""";"=""141""";"=""27th SUMMER UNIVERSIADE""";"=""07.2013""";
