pid;gender;rank;rank_s;rank_cj;name;born;nation;category;bweight;snatch1;snatch2;snatch3;snatch;jerk1;jerk2;jerk3;jerk;total;event;date
"=""0""";"=""w""";"=""1""";"=""1""";"=""2""";"=""MUNOZ LOPEZ Viviana Izamar""";"=""10.11.1995""";"=""MEX""";"=""48""";"=""47.66""";"=""68""";"=""70""";"=""*73""";"=""70""";"=""90""";"=""*94""";"=""*94""";"=""90""";"=""160""";"=""PAN AMERICAN JUNIOR CHAMPIONSHIPS""";"=""03.2014""";
"=""1""";"=""w""";"=""2""";"=""2""";"=""1""";"=""GUERRA Rosa""";"=""10.02.1994""";"=""MEX""";"=""48""";"=""47.54""";"=""*65""";"=""65""";"=""*69""";"=""65""";"=""82""";"=""87""";"=""90""";"=""90""";"=""155""";"=""PAN AMERICAN JUNIOR CHAMPIONSHIPS""";"=""03.2014""";
"=""2""";"=""w""";"=""3""";"=""3""";"=""3""";"=""ROSA FIGUEIREDO Emily""";"=""18.03.1998""";"=""BRA""";"=""48""";"=""46.43""";"=""55""";"=""58""";"=""61""";"=""61""";"=""70""";"=""75""";"=""78""";"=""78""";"=""139""";"=""PAN AMERICAN JUNIOR CHAMPIONSHIPS""";"=""03.2014""";
"=""3""";"=""w""";"=""4""";"=""4""";"=""4""";"=""DE LEON VALDEZ Astrid Carolina""";"=""05.03.1995""";"=""GUA""";"=""48""";"=""47.94""";"=""54""";"=""57""";"=""*60""";"=""57""";"=""74""";"=""*77""";"=""*79""";"=""74""";"=""131""";"=""PAN AMERICAN JUNIOR CHAMPIONSHIPS""";"=""03.2014""";
"=""4""";"=""w""";"=""1""";"=""1""";"=""1""";"=""BLANCO GONZALEZ Karool Karina""";"=""24.05.1995""";"=""COL""";"=""53""";"=""52.71""";"=""74""";"=""76""";"=""79""";"=""79""";"=""93""";"=""*96""";"=""96""";"=""96""";"=""175""";"=""PAN AMERICAN JUNIOR CHAMPIONSHIPS""";"=""03.2014""";
"=""5""";"=""w""";"=""2""";"=""3""";"=""2""";"=""SILVESTRE VELGAR Yafreisy""";"=""06.01.1995""";"=""DOM""";"=""53""";"=""52.24""";"=""68""";"=""*71""";"=""72""";"=""72""";"=""87""";"=""90""";"=""*95""";"=""90""";"=""162""";"=""PAN AMERICAN JUNIOR CHAMPIONSHIPS""";"=""03.2014""";
"=""6""";"=""w""";"=""3""";"=""2""";"=""4""";"=""LAURINDO MORAES Leticia Cristina""";"=""20.11.1995""";"=""BRA""";"=""53""";"=""51.86""";"=""70""";"=""73""";"=""75""";"=""75""";"=""*85""";"=""85""";"=""*88""";"=""85""";"=""160""";"=""PAN AMERICAN JUNIOR CHAMPIONSHIPS""";"=""03.2014""";
"=""7""";"=""w""";"=""4""";"=""5""";"=""3""";"=""KERCHER Ellen Angelina""";"=""04.01.1994""";"=""USA""";"=""53""";"=""51.00""";"=""68""";"=""70""";"=""*72""";"=""70""";"=""*87""";"=""*87""";"=""87""";"=""87""";"=""157""";"=""PAN AMERICAN JUNIOR CHAMPIONSHIPS""";"=""03.2014""";
"=""8""";"=""w""";"=""5""";"=""4""";"=""5""";"=""KOREN Ashley Kirra""";"=""04.03.1994""";"=""USA""";"=""53""";"=""52.24""";"=""67""";"=""*70""";"=""71""";"=""71""";"=""84""";"=""*87""";"=""*88""";"=""84""";"=""155""";"=""PAN AMERICAN JUNIOR CHAMPIONSHIPS""";"=""03.2014""";
"=""9""";"=""w""";"=""6""";"=""6""";"=""6""";"=""DE SOUZA FACCIOLLA FERREIRA Aline""";"=""04.06.1999""";"=""BRA""";"=""53""";"=""51.04""";"=""64""";"=""68""";"=""*72""";"=""68""";"=""80""";"=""*84""";"=""*85""";"=""80""";"=""148""";"=""PAN AMERICAN JUNIOR CHAMPIONSHIPS""";"=""03.2014""";
