pid;gender;rank;rank_s;rank_cj;name;born;nation;category;bweight;snatch1;snatch2;snatch3;snatch;jerk1;jerk2;jerk3;jerk;total;event;date
"=""0""";"=""W""";"=""1""";"=""1""";"=""1""";"=""UEPA Bernada""";"=""07.07.2000""";"=""NRU""";"=""48""";"=""47.65""";"=""45""";"=""50""";"=""* 55""";"=""50""";"=""58""";"=""63""";"=""* 68""";"=""63""";"=""113""";"=""2016 OCEANIAN JUNIOR CHAMPIONSHIPS""";"=""05.2016""";
"=""1""";"=""W""";"=""2""";"=""2""";"=""2""";"=""MALA Jaylyn""";"=""06.12.2000""";"=""SOL""";"=""48""";"=""46.44""";"=""37""";"=""40""";"=""* 42""";"=""40""";"=""45""";"=""* 47""";"=""* 47""";"=""45""";"=""85""";"=""2016 OCEANIAN JUNIOR CHAMPIONSHIPS""";"=""05.2016""";
"=""2""";"=""W""";"=""1""";"=""1""";"=""2""";"=""SAGONE Ulina Tinaiadivila""";"=""18.02.1998""";"=""FIJ""";"=""53""";"=""52.51""";"=""57""";"=""* 62""";"=""62""";"=""62""";"=""65""";"=""* 74""";"=""* 74""";"=""65""";"=""127""";"=""2016 OCEANIAN JUNIOR CHAMPIONSHIPS""";"=""05.2016""";
"=""3""";"=""W""";"=""2""";"=""2""";"=""1""";"=""LAWGUN Paige Marion Ng""";"=""10.04.1999""";"=""NZL""";"=""53""";"=""50.85""";"=""50""";"=""53""";"=""55""";"=""55""";"=""64""";"=""68""";"=""* 70""";"=""68""";"=""123""";"=""2016 OCEANIAN JUNIOR CHAMPIONSHIPS""";"=""05.2016""";
"=""4""";"=""M""";"=""1""";"=""1""";"=""1""";"=""QAQA Poama""";"=""12.03.1997""";"=""FIJ""";"=""56""";"=""55.75""";"=""83""";"=""87""";"=""* 92""";"=""87""";"=""100""";"=""110""";"=""*115""";"=""110""";"=""197""";"=""2016 OCEANIAN JUNIOR CHAMPIONSHIPS""";"=""05.2016""";
"=""5""";"=""M""";"=""2""";"=""2""";"=""2""";"=""RAOBU Manuila""";"=""18.09.2000""";"=""TUV""";"=""56""";"=""54.38""";"=""75""";"=""* 80""";"=""80""";"=""80""";"=""* 93""";"=""* 93""";"=""93""";"=""93""";"=""173""";"=""2016 OCEANIAN JUNIOR CHAMPIONSHIPS""";"=""05.2016""";
"=""6""";"=""M""";"=""3""";"=""3""";"=""3""";"=""KUAABA Tibwere""";"=""11.04.1999""";"=""KIR""";"=""56""";"=""55.17""";"=""64""";"=""69""";"=""* 74""";"=""69""";"=""81""";"=""* 90""";"=""* 90""";"=""81""";"=""150""";"=""2016 OCEANIAN JUNIOR CHAMPIONSHIPS""";"=""05.2016""";
"=""7""";"=""W""";"=""1""";"=""1""";"=""1""";"=""SASSER Mathlynn Langtor""";"=""25.12.1996""";"=""MHL""";"=""58""";"=""57.21""";"=""82""";"=""85""";"=""* 88""";"=""85""";"=""108""";"=""113""";"=""114""";"=""114""";"=""199""";"=""2016 OCEANIAN JUNIOR CHAMPIONSHIPS""";"=""05.2016""";
"=""8""";"=""W""";"=""2""";"=""2""";"=""2""";"=""KAWITI Te Kohuroa Riripeti Maarara""";"=""10.01.1999""";"=""NZL""";"=""58""";"=""57.52""";"=""50""";"=""53""";"=""56""";"=""56""";"=""60""";"=""64""";"=""* 70""";"=""64""";"=""120""";"=""2016 OCEANIAN JUNIOR CHAMPIONSHIPS""";"=""05.2016""";
"=""9""";"=""M""";"=""1""";"=""---""";"=""2""";"=""DOGUAPE Larko""";"=""05.07.2000""";"=""NRU""";"=""62""";"=""60.62""";"=""0.0""";"=""0.0""";"=""0.0""";"=""90""";"=""105""";"=""110""";"=""*112""";"=""110""";"=""200""";"=""2016 OCEANIAN JUNIOR CHAMPIONSHIPS""";"=""05.2016""";
"=""10""";"=""M""";"=""2""";"=""---""";"=""1""";"=""BETERO Takirua""";"=""10.01.1999""";"=""KIR""";"=""62""";"=""61.36""";"=""0.0""";"=""0.0""";"=""0.0""";"=""87""";"=""107""";"=""112""";"=""*117""";"=""112""";"=""199""";"=""2016 OCEANIAN JUNIOR CHAMPIONSHIPS""";"=""05.2016""";
"=""11""";"=""M""";"=""3""";"=""---""";"=""3""";"=""DETUDAMO Uea""";"=""16.12.1999""";"=""NRU""";"=""62""";"=""60.92""";"=""0.0""";"=""0.0""";"=""0.0""";"=""70""";"=""80""";"=""85""";"=""* 90""";"=""85""";"=""155""";"=""2016 OCEANIAN JUNIOR CHAMPIONSHIPS""";"=""05.2016""";
"=""12""";"=""W""";"=""1""";"=""1""";"=""1""";"=""TIMI Julia Ana""";"=""03.10.1996""";"=""FIJ""";"=""63""";"=""62.38""";"=""75""";"=""* 79""";"=""* 79""";"=""75""";"=""* 95""";"=""95""";"=""*102""";"=""95""";"=""170""";"=""2016 OCEANIAN JUNIOR CHAMPIONSHIPS""";"=""05.2016""";
"=""13""";"=""W""";"=""2""";"=""2""";"=""2""";"=""MYERS REYNOLDS Charrae Jade""";"=""05.07.1999""";"=""AUS""";"=""63""";"=""59.71""";"=""63""";"=""66""";"=""68""";"=""68""";"=""78""";"=""81""";"=""85""";"=""85""";"=""153""";"=""2016 OCEANIAN JUNIOR CHAMPIONSHIPS""";"=""05.2016""";
"=""14""";"=""W""";"=""3""";"=""3""";"=""3""";"=""MCPHERSON Annah Ruby""";"=""07.05.1998""";"=""NZL""";"=""63""";"=""62.22""";"=""50""";"=""53""";"=""55""";"=""55""";"=""65""";"=""68""";"=""71""";"=""71""";"=""126""";"=""2016 OCEANIAN JUNIOR CHAMPIONSHIPS""";"=""05.2016""";
"=""15""";"=""W""";"=""4""";"=""4""";"=""4""";"=""ELKINGTON Kelsea Herani""";"=""05.04.2000""";"=""NZL""";"=""63""";"=""61.66""";"=""50""";"=""53""";"=""* 56""";"=""53""";"=""60""";"=""63""";"=""* 66""";"=""63""";"=""116""";"=""2016 OCEANIAN JUNIOR CHAMPIONSHIPS""";"=""05.2016""";
"=""16""";"=""M""";"=""1""";"=""1""";"=""1""";"=""OALA Fred Karoho""";"=""12.09.1996""";"=""PNG""";"=""69""";"=""68.73""";"=""115""";"=""120""";"=""*125""";"=""120""";"=""151""";"=""158""";"=""*163""";"=""158""";"=""278""";"=""2016 OCEANIAN JUNIOR CHAMPIONSHIPS""";"=""05.2016""";
"=""17""";"=""W""";"=""1""";"=""1""";"=""1""";"=""CIKAMATANA Eileen Floanna Maria""";"=""18.09.1999""";"=""FIJ""";"=""69""";"=""68.22""";"=""* 90""";"=""90""";"=""93""";"=""93""";"=""*110""";"=""*110""";"=""112""";"=""112""";"=""205""";"=""2016 OCEANIAN JUNIOR CHAMPIONSHIPS""";"=""05.2016""";
"=""18""";"=""M""";"=""2""";"=""2""";"=""2""";"=""TAYLOR Anthony Yao Xing""";"=""06.07.1996""";"=""NZL""";"=""69""";"=""68.32""";"=""111""";"=""114""";"=""116""";"=""116""";"=""141""";"=""145""";"=""149""";"=""149""";"=""265""";"=""2016 OCEANIAN JUNIOR CHAMPIONSHIPS""";"=""05.2016""";
"=""19""";"=""W""";"=""2""";"=""3""";"=""2""";"=""SAMUELU Elisapeta""";"=""26.06.1999""";"=""SAM""";"=""69""";"=""67.22""";"=""65""";"=""69""";"=""* 71""";"=""69""";"=""85""";"=""* 90""";"=""90""";"=""90""";"=""159""";"=""2016 OCEANIAN JUNIOR CHAMPIONSHIPS""";"=""05.2016""";
"=""20""";"=""M""";"=""3""";"=""3""";"=""3""";"=""KATOATAU Ruben""";"=""09.02.1997""";"=""KIR""";"=""69""";"=""68.11""";"=""103""";"=""107""";"=""111""";"=""111""";"=""135""";"=""140""";"=""*145""";"=""140""";"=""251""";"=""2016 OCEANIAN JUNIOR CHAMPIONSHIPS""";"=""05.2016""";
"=""21""";"=""W""";"=""3""";"=""2""";"=""3""";"=""ANDREWS-NAHU Kanah Shenelle""";"=""18.01.2001""";"=""NZL""";"=""69""";"=""68.86""";"=""68""";"=""* 71""";"=""73""";"=""73""";"=""80""";"=""83""";"=""86""";"=""86""";"=""159""";"=""2016 OCEANIAN JUNIOR CHAMPIONSHIPS""";"=""05.2016""";
"=""22""";"=""M""";"=""4""";"=""4""";"=""4""";"=""LAPUA Munua Tuau""";"=""26.12.1997""";"=""TUV""";"=""69""";"=""67.39""";"=""90""";"=""94""";"=""97""";"=""97""";"=""115""";"=""120""";"=""125""";"=""125""";"=""222""";"=""2016 OCEANIAN JUNIOR CHAMPIONSHIPS""";"=""05.2016""";
"=""23""";"=""W""";"=""4""";"=""4""";"=""4""";"=""ASI Jessica Nadine""";"=""26.04.1996""";"=""NZL""";"=""69""";"=""67.64""";"=""60""";"=""64""";"=""67""";"=""67""";"=""75""";"=""80""";"=""85""";"=""85""";"=""152""";"=""2016 OCEANIAN JUNIOR CHAMPIONSHIPS""";"=""05.2016""";
"=""24""";"=""M""";"=""5""";"=""6""";"=""6""";"=""CAIN Quamen Ezekiel""";"=""25.03.1998""";"=""NRU""";"=""69""";"=""67.54""";"=""85""";"=""90""";"=""93""";"=""93""";"=""110""";"=""*118""";"=""*118""";"=""110""";"=""203""";"=""2016 OCEANIAN JUNIOR CHAMPIONSHIPS""";"=""05.2016""";
