pid;gender;rank;rank_s;rank_cj;name;born;nation;category;bweight;snatch1;snatch2;snatch3;snatch;jerk1;jerk2;jerk3;jerk;total;event;date
"=""0""";"=""w""";"=""1""";"=""1""";"=""1""";"=""DIAZ Hidilyn """;"=""20.02.1991""";"=""PHI""";"=""63""";"=""58.10""";"=""85""";"=""88""";"=""90""";"=""90""";"=""105""";"=""110""";"=""115""";"=""115""";"=""205""";"=""3rd INTERNATIONAL QATAR CUP""";"=""12.2015""";
"=""1""";"=""w""";"=""2""";"=""3""";"=""2""";"=""PARK Minkyung""";"=""16.12.1996""";"=""KOR""";"=""63""";"=""62.85""";"=""80""";"=""83""";"=""86""";"=""86""";"=""100""";"=""105""";"=""107""";"=""107""";"=""193""";"=""3rd INTERNATIONAL QATAR CUP""";"=""12.2015""";
"=""2""";"=""w""";"=""3""";"=""2""";"=""3""";"=""KOHA Rebeka""";"=""19.05.1998""";"=""LAT""";"=""63""";"=""58.10""";"=""82""";"=""85""";"=""87""";"=""87""";"=""98""";"=""101""";"=""105""";"=""105""";"=""192""";"=""3rd INTERNATIONAL QATAR CUP""";"=""12.2015""";
"=""3""";"=""w""";"=""4""";"=""4""";"=""4""";"=""WANG Xiyuan""";"=""20.07.2000""";"=""CHN""";"=""63""";"=""60.70""";"=""60""";"=""63""";"=""65""";"=""65""";"=""*75""";"=""75""";"=""78""";"=""78""";"=""143""";"=""3rd INTERNATIONAL QATAR CUP""";"=""12.2015""";
"=""4""";"=""w""";"=""5""";"=""5""";"=""5""";"=""AHLAM Al Muhallal""";"=""01.01.1993""";"=""QAT""";"=""63""";"=""58.10""";"=""25""";"=""*30""";"=""30""";"=""30""";"=""35""";"=""*40""";"=""---""";"=""35""";"=""65""";"=""3rd INTERNATIONAL QATAR CUP""";"=""12.2015""";
"=""5""";"=""m""";"=""1""";"=""1""";"=""2""";"=""CAPTARI Dumitru""";"=""12.07.1989""";"=""ROU""";"=""77""";"=""76.90""";"=""136""";"=""141""";"=""145""";"=""145""";"=""*175""";"=""175""";"=""180""";"=""180""";"=""325""";"=""3rd INTERNATIONAL QATAR CUP""";"=""12.2015""";
"=""6""";"=""m""";"=""2""";"=""2""";"=""1""";"=""MOHD Hafifi Bin Mansor""";"=""28.10.1990""";"=""MAS""";"=""77""";"=""72.65""";"=""135""";"=""140""";"=""*143""";"=""140""";"=""177""";"=""181""";"=""*185""";"=""181""";"=""321""";"=""3rd INTERNATIONAL QATAR CUP""";"=""12.2015""";
"=""7""";"=""m""";"=""3""";"=""4""";"=""3""";"=""ROZSNYIK Ervin""";"=""22.05.1993""";"=""SRB""";"=""77""";"=""76.70""";"=""*130""";"=""130""";"=""135""";"=""135""";"=""160""";"=""167""";"=""*171""";"=""167""";"=""302""";"=""3rd INTERNATIONAL QATAR CUP""";"=""12.2015""";
"=""8""";"=""m""";"=""4""";"=""6""";"=""4""";"=""ALDUHAYLIB Mohsen Hussain A""";"=""01.05.1994""";"=""KSA""";"=""77""";"=""70.50""";"=""*130""";"=""130""";"=""*135""";"=""130""";"=""155""";"=""161""";"=""*167""";"=""161""";"=""291""";"=""3rd INTERNATIONAL QATAR CUP""";"=""12.2015""";
"=""9""";"=""m""";"=""5""";"=""5""";"=""5""";"=""YOUN Yeowon""";"=""12.08.1995""";"=""KOR""";"=""77""";"=""69.80""";"=""121""";"=""*130""";"=""130""";"=""130""";"=""*150""";"=""150""";"=""*160""";"=""150""";"=""280""";"=""3rd INTERNATIONAL QATAR CUP""";"=""12.2015""";
