pid;gender;rank;rank_s;rank_cj;name;born;nation;category;bweight;snatch1;snatch2;snatch3;snatch;jerk1;jerk2;jerk3;jerk;total;event;date
"=""0""";"=""W""";"=""1""";"=""1""";"=""1""";"=""KLOPPERS Kaylynn""";"=""02.12.1998""";"=""RSA""";"=""48""";"=""47.10""";"=""40""";"=""43""";"=""* 45""";"=""43""";"=""51""";"=""54""";"=""* 57""";"=""54""";"=""97""";"=""2014 AFRICAN JUNIOR CHAMPIONSHIPS""";"=""04.2014""";
"=""1""";"=""W""";"=""2""";"=""2""";"=""2""";"=""LAGHOUATI Fatima Zohra""";"=""27.02.1999""";"=""ALG""";"=""48""";"=""43.50""";"=""35""";"=""* 40""";"=""* 41""";"=""35""";"=""42""";"=""47""";"=""51""";"=""51""";"=""86""";"=""2014 AFRICAN JUNIOR CHAMPIONSHIPS""";"=""04.2014""";
"=""2""";"=""W""";"=""1""";"=""1""";"=""1""";"=""LANDOULSI Nouha""";"=""05.05.1998""";"=""TUN""";"=""53""";"=""51.80""";"=""70""";"=""75""";"=""* 78""";"=""75""";"=""* 93""";"=""93""";"=""* 98""";"=""93""";"=""168""";"=""2014 AFRICAN JUNIOR CHAMPIONSHIPS""";"=""04.2014""";
"=""3""";"=""W""";"=""2""";"=""2""";"=""2""";"=""SIBAR Sara""";"=""28.08.1995""";"=""MAR""";"=""53""";"=""50.90""";"=""58""";"=""* 64""";"=""64""";"=""64""";"=""80""";"=""* 87""";"=""* 87""";"=""80""";"=""144""";"=""2014 AFRICAN JUNIOR CHAMPIONSHIPS""";"=""04.2014""";
"=""4""";"=""M""";"=""1""";"=""1""";"=""1""";"=""KRAYDI Faouzi""";"=""06.04.1997""";"=""TUN""";"=""56""";"=""55.60""";"=""90""";"=""97""";"=""102""";"=""102""";"=""111""";"=""120""";"=""*124""";"=""120""";"=""222""";"=""2014 AFRICAN JUNIOR CHAMPIONSHIPS""";"=""04.2014""";
"=""5""";"=""M""";"=""2""";"=""2""";"=""2""";"=""BOUHIJBHA Amine""";"=""28.02.1996""";"=""TUN""";"=""56""";"=""53.60""";"=""88""";"=""94""";"=""* 97""";"=""94""";"=""110""";"=""*120""";"=""*120""";"=""110""";"=""204""";"=""2014 AFRICAN JUNIOR CHAMPIONSHIPS""";"=""04.2014""";
"=""6""";"=""M""";"=""3""";"=""3""";"=""3""";"=""ALTAIB Ashref S. Alden""";"=""01.01.1995""";"=""LBA""";"=""56""";"=""54.90""";"=""71""";"=""* 80""";"=""80""";"=""80""";"=""* 92""";"=""92""";"=""*100""";"=""92""";"=""172""";"=""2014 AFRICAN JUNIOR CHAMPIONSHIPS""";"=""04.2014""";
"=""7""";"=""M""";"=""4""";"=""4""";"=""4""";"=""CHRISTIANS Enrique Nicolai""";"=""29.01.1999""";"=""RSA""";"=""56""";"=""43.50""";"=""50""";"=""* 54""";"=""54""";"=""54""";"=""70""";"=""73""";"=""* 75""";"=""73""";"=""127""";"=""2014 AFRICAN JUNIOR CHAMPIONSHIPS""";"=""04.2014""";
"=""8""";"=""W""";"=""1""";"=""1""";"=""1""";"=""MEJRI Oumaima""";"=""22.08.1994""";"=""TUN""";"=""58""";"=""57.60""";"=""73""";"=""77""";"=""* 79""";"=""77""";"=""95""";"=""*100""";"=""*100""";"=""95""";"=""172""";"=""2014 AFRICAN JUNIOR CHAMPIONSHIPS""";"=""04.2014""";
"=""9""";"=""W""";"=""2""";"=""2""";"=""2""";"=""BENMILOUD Meryem Nada""";"=""26.09.1997""";"=""ALG""";"=""58""";"=""56.00""";"=""58""";"=""* 61""";"=""61""";"=""61""";"=""73""";"=""77""";"=""80""";"=""80""";"=""141""";"=""2014 AFRICAN JUNIOR CHAMPIONSHIPS""";"=""04.2014""";
"=""10""";"=""W""";"=""3""";"=""3""";"=""3""";"=""KARIM Youssra""";"=""26.03.1997""";"=""MAR""";"=""58""";"=""55.40""";"=""45""";"=""* 55""";"=""* 56""";"=""45""";"=""60""";"=""* 73""";"=""* 73""";"=""60""";"=""105""";"=""2014 AFRICAN JUNIOR CHAMPIONSHIPS""";"=""04.2014""";
"=""11""";"=""W""";"=""4""";"=""4""";"=""4""";"=""OUTOUNIFOU Fadwa""";"=""20.07.1997""";"=""MAR""";"=""58""";"=""57.20""";"=""25""";"=""30""";"=""35""";"=""35""";"=""* 35""";"=""35""";"=""* 42""";"=""35""";"=""70""";"=""2014 AFRICAN JUNIOR CHAMPIONSHIPS""";"=""04.2014""";
"=""12""";"=""M""";"=""1""";"=""1""";"=""1""";"=""OUERTANI Marouan""";"=""28.04.1995""";"=""TUN""";"=""62""";"=""61.10""";"=""115""";"=""120""";"=""123""";"=""123""";"=""*150""";"=""*150""";"=""150""";"=""150""";"=""273""";"=""2014 AFRICAN JUNIOR CHAMPIONSHIPS""";"=""04.2014""";
"=""13""";"=""M""";"=""2""";"=""2""";"=""2""";"=""AINOUAZANE Abdelkader""";"=""22.09.1994""";"=""ALG""";"=""62""";"=""61.40""";"=""100""";"=""107""";"=""*110""";"=""107""";"=""120""";"=""125""";"=""*130""";"=""125""";"=""232""";"=""2014 AFRICAN JUNIOR CHAMPIONSHIPS""";"=""04.2014""";
"=""14""";"=""M""";"=""3""";"=""3""";"=""3""";"=""GASHOUT Mukhtar""";"=""29.06.1995""";"=""LBA""";"=""62""";"=""61.80""";"=""95""";"=""105""";"=""*108""";"=""105""";"=""110""";"=""123""";"=""*128""";"=""123""";"=""228""";"=""2014 AFRICAN JUNIOR CHAMPIONSHIPS""";"=""04.2014""";
"=""15""";"=""M""";"=""4""";"=""4""";"=""4""";"=""LOUIZAT Achraf""";"=""11.12.1996""";"=""MAR""";"=""62""";"=""58.70""";"=""60""";"=""* 70""";"=""* 72""";"=""60""";"=""77""";"=""82""";"=""93""";"=""93""";"=""153""";"=""2014 AFRICAN JUNIOR CHAMPIONSHIPS""";"=""04.2014""";
"=""16""";"=""W""";"=""1""";"=""1""";"=""1""";"=""AHMED Esraa Elsayed Rashed Elsayed""";"=""21.11.1998""";"=""EGY""";"=""63""";"=""61.00""";"=""80""";"=""85""";"=""89""";"=""89""";"=""95""";"=""100""";"=""106""";"=""106""";"=""195""";"=""2014 AFRICAN JUNIOR CHAMPIONSHIPS""";"=""04.2014""";
"=""17""";"=""W""";"=""2""";"=""2""";"=""2""";"=""GUZMIR Marwa""";"=""07.07.1997""";"=""TUN""";"=""63""";"=""62.10""";"=""65""";"=""67""";"=""* 71""";"=""67""";"=""80""";"=""86""";"=""* 89""";"=""86""";"=""153""";"=""2014 AFRICAN JUNIOR CHAMPIONSHIPS""";"=""04.2014""";
"=""18""";"=""W""";"=""3""";"=""3""";"=""3""";"=""CHERRARA Ikram""";"=""06.06.1998""";"=""ALG""";"=""63""";"=""62.50""";"=""61""";"=""63""";"=""66""";"=""66""";"=""80""";"=""86""";"=""* 89""";"=""86""";"=""152""";"=""2014 AFRICAN JUNIOR CHAMPIONSHIPS""";"=""04.2014""";
"=""19""";"=""W""";"=""4""";"=""4""";"=""4""";"=""ARKOH Juliana""";"=""21.08.1997""";"=""GHA""";"=""63""";"=""61.00""";"=""60""";"=""* 62""";"=""62""";"=""62""";"=""75""";"=""76""";"=""78""";"=""78""";"=""140""";"=""2014 AFRICAN JUNIOR CHAMPIONSHIPS""";"=""04.2014""";
