pid;gender;rank;rank_s;rank_cj;name;born;nation;category;bweight;snatch1;snatch2;snatch3;snatch;jerk1;jerk2;jerk3;jerk;total;event;date
"=""0""";"=""W""";"=""1""";"=""1""";"=""2""";"=""CHAVAN Mohini Daryappa""";"=""20.05.1999""";"=""IND""";"=""48""";"=""47.70""";"=""63""";"=""66""";"=""* 69""";"=""66""";"=""82""";"=""* 86""";"=""* 86""";"=""82""";"=""148""";"=""2016 JUNIOR COMMONWEALTH CHAMPIONSHIPS""";"=""10.2016""";
"=""1""";"=""W""";"=""2""";"=""2""";"=""1""";"=""DALABEHERA Jhilli""";"=""03.02.1999""";"=""IND""";"=""48""";"=""47.57""";"=""* 61""";"=""61""";"=""* 63""";"=""61""";"=""79""";"=""82""";"=""* 85""";"=""82""";"=""143""";"=""2016 JUNIOR COMMONWEALTH CHAMPIONSHIPS""";"=""10.2016""";
"=""2""";"=""W""";"=""---""";"=""3""";"=""---""";"=""JARRETT Hailee Nicole""";"=""02.12.1999""";"=""AUS""";"=""48""";"=""47.95""";"=""50""";"=""53""";"=""56""";"=""56""";"=""* 68""";"=""* 68""";"=""* 68""";"=""---""";"=""0""";"=""2016 JUNIOR COMMONWEALTH CHAMPIONSHIPS""";"=""10.2016""";
"=""3""";"=""W""";"=""1""";"=""1""";"=""1""";"=""MAL Joti""";"=""22.07.1996""";"=""IND""";"=""53""";"=""52.94""";"=""73""";"=""* 76""";"=""* 76""";"=""73""";"=""95""";"=""99""";"=""102""";"=""102""";"=""175""";"=""2016 JUNIOR COMMONWEALTH CHAMPIONSHIPS""";"=""10.2016""";
"=""4""";"=""W""";"=""2""";"=""3""";"=""2""";"=""SOROKHAIBAM Bindyarani Devi""";"=""27.01.1999""";"=""IND""";"=""53""";"=""51.34""";"=""65""";"=""* 69""";"=""* 70""";"=""65""";"=""85""";"=""88""";"=""* 92""";"=""88""";"=""153""";"=""2016 JUNIOR COMMONWEALTH CHAMPIONSHIPS""";"=""10.2016""";
"=""5""";"=""W""";"=""3""";"=""2""";"=""3""";"=""ELLY Cascandra Engelbert""";"=""19.06.2000""";"=""MAS""";"=""53""";"=""52.99""";"=""* 65""";"=""65""";"=""68""";"=""68""";"=""75""";"=""80""";"=""85""";"=""85""";"=""153""";"=""2016 JUNIOR COMMONWEALTH CHAMPIONSHIPS""";"=""10.2016""";
"=""6""";"=""W""";"=""4""";"=""4""";"=""5""";"=""WASALA MUDIYANSELAGE C. S.""";"=""22.06.1996""";"=""SRI""";"=""53""";"=""50.13""";"=""48""";"=""51""";"=""* 53""";"=""51""";"=""60""";"=""63""";"=""65""";"=""65""";"=""116""";"=""2016 JUNIOR COMMONWEALTH CHAMPIONSHIPS""";"=""10.2016""";
"=""7""";"=""W""";"=""5""";"=""5""";"=""4""";"=""PREMATHILAKA D.M.T.H.""";"=""28.05.1998""";"=""SRI""";"=""53""";"=""49.84""";"=""48""";"=""* 51""";"=""* 51""";"=""48""";"=""65""";"=""67""";"=""* 69""";"=""67""";"=""115""";"=""2016 JUNIOR COMMONWEALTH CHAMPIONSHIPS""";"=""10.2016""";
"=""8""";"=""M""";"=""1""";"=""1""";"=""2""";"=""YODAGE Dilanka Isuru Kumara""";"=""21.04.1996""";"=""SRI""";"=""56""";"=""55.46""";"=""100""";"=""104""";"=""*107""";"=""104""";"=""127""";"=""131""";"=""*135""";"=""131""";"=""235""";"=""2016 JUNIOR COMMONWEALTH CHAMPIONSHIPS""";"=""10.2016""";
"=""9""";"=""M""";"=""2""";"=""4""";"=""1""";"=""MUTHUPANDI Raja""";"=""12.01.2000""";"=""IND""";"=""56""";"=""55.93""";"=""96""";"=""100""";"=""*103""";"=""100""";"=""126""";"=""*131""";"=""133""";"=""133""";"=""233""";"=""2016 JUNIOR COMMONWEALTH CHAMPIONSHIPS""";"=""10.2016""";
"=""10""";"=""M""";"=""3""";"=""3""";"=""3""";"=""CHANAMBAM Rishikanta Singh""";"=""05.07.1998""";"=""IND""";"=""56""";"=""55.71""";"=""100""";"=""*104""";"=""*104""";"=""100""";"=""*126""";"=""126""";"=""*133""";"=""126""";"=""226""";"=""2016 JUNIOR COMMONWEALTH CHAMPIONSHIPS""";"=""10.2016""";
"=""11""";"=""M""";"=""4""";"=""5""";"=""4""";"=""RONNY Bin Jesos""";"=""19.01.1998""";"=""MAS""";"=""56""";"=""55.97""";"=""95""";"=""100""";"=""*102""";"=""100""";"=""120""";"=""125""";"=""*127""";"=""125""";"=""225""";"=""2016 JUNIOR COMMONWEALTH CHAMPIONSHIPS""";"=""10.2016""";
"=""12""";"=""M""";"=""5""";"=""2""";"=""5""";"=""MOHD Yusoff Bin Nandong""";"=""31.10.1998""";"=""MAS""";"=""56""";"=""55.90""";"=""95""";"=""*100""";"=""101""";"=""101""";"=""120""";"=""*125""";"=""*125""";"=""120""";"=""221""";"=""2016 JUNIOR COMMONWEALTH CHAMPIONSHIPS""";"=""10.2016""";
"=""13""";"=""M""";"=""6""";"=""7""";"=""6""";"=""MADANAMOOTHOO Jack Dorian""";"=""19.04.2001""";"=""MRI""";"=""56""";"=""54.90""";"=""* 76""";"=""76""";"=""* 80""";"=""76""";"=""95""";"=""*100""";"=""*100""";"=""95""";"=""171""";"=""2016 JUNIOR COMMONWEALTH CHAMPIONSHIPS""";"=""10.2016""";
"=""14""";"=""M""";"=""---""";"=""6""";"=""---""";"=""PARTHIBAN A.""";"=""03.09.1996""";"=""SRI""";"=""56""";"=""56.00""";"=""85""";"=""* 90""";"=""90""";"=""90""";"=""*112""";"=""*112""";"=""---""";"=""---""";"=""0""";"=""2016 JUNIOR COMMONWEALTH CHAMPIONSHIPS""";"=""10.2016""";
"=""15""";"=""W""";"=""1""";"=""1""";"=""1""";"=""CHAMOUN Sabah""";"=""09.07.2000""";"=""AUS""";"=""58""";"=""57.07""";"=""65""";"=""70""";"=""* 73""";"=""70""";"=""85""";"=""90""";"=""* 93""";"=""90""";"=""160""";"=""2016 JUNIOR COMMONWEALTH CHAMPIONSHIPS""";"=""10.2016""";
"=""16""";"=""W""";"=""2""";"=""2""";"=""2""";"=""MARCEETA Marlyne Marcus""";"=""07.02.1998""";"=""MAS""";"=""58""";"=""56.03""";"=""60""";"=""64""";"=""67""";"=""67""";"=""80""";"=""85""";"=""87""";"=""87""";"=""154""";"=""2016 JUNIOR COMMONWEALTH CHAMPIONSHIPS""";"=""10.2016""";
"=""17""";"=""W""";"=""3""";"=""3""";"=""3""";"=""SAGONE Ulina Tinaiadivila""";"=""18.02.1998""";"=""FIJ""";"=""58""";"=""57.42""";"=""63""";"=""* 67""";"=""67""";"=""67""";"=""77""";"=""82""";"=""86""";"=""86""";"=""153""";"=""2016 JUNIOR COMMONWEALTH CHAMPIONSHIPS""";"=""10.2016""";
"=""18""";"=""W""";"=""4""";"=""4""";"=""4""";"=""LENT Ketty""";"=""25.01.2001""";"=""MRI""";"=""58""";"=""56.79""";"=""60""";"=""64""";"=""* 67""";"=""64""";"=""75""";"=""* 80""";"=""* 80""";"=""75""";"=""139""";"=""2016 JUNIOR COMMONWEALTH CHAMPIONSHIPS""";"=""10.2016""";
"=""19""";"=""M""";"=""1""";"=""2""";"=""1""";"=""MUHAMMAD Zaidi Bin Mohd Nordin""";"=""14.04.1997""";"=""MAS""";"=""62""";"=""61.96""";"=""111""";"=""116""";"=""*118""";"=""116""";"=""145""";"=""*151""";"=""*151""";"=""145""";"=""261""";"=""2016 JUNIOR COMMONWEALTH CHAMPIONSHIPS""";"=""10.2016""";
"=""20""";"=""M""";"=""2""";"=""1""";"=""3""";"=""TALIB Talha""";"=""03.10.1999""";"=""PAK""";"=""62""";"=""61.85""";"=""*117""";"=""117""";"=""*123""";"=""117""";"=""137""";"=""141""";"=""*145""";"=""141""";"=""258""";"=""2016 JUNIOR COMMONWEALTH CHAMPIONSHIPS""";"=""10.2016""";
"=""21""";"=""M""";"=""3""";"=""3""";"=""4""";"=""MUHAMMAD Hazirul Bin Mohd Yazid""";"=""06.05.1997""";"=""MAS""";"=""62""";"=""61.71""";"=""111""";"=""115""";"=""*118""";"=""115""";"=""140""";"=""*145""";"=""*145""";"=""140""";"=""255""";"=""2016 JUNIOR COMMONWEALTH CHAMPIONSHIPS""";"=""10.2016""";
"=""22""";"=""M""";"=""4""";"=""4""";"=""2""";"=""NAVI Gulam""";"=""15.06.2000""";"=""IND""";"=""62""";"=""61.98""";"=""103""";"=""106""";"=""108""";"=""108""";"=""135""";"=""140""";"=""144""";"=""144""";"=""252""";"=""2016 JUNIOR COMMONWEALTH CHAMPIONSHIPS""";"=""10.2016""";
"=""23""";"=""M""";"=""5""";"=""5""";"=""5""";"=""DOGUAPE Larko""";"=""05.07.2000""";"=""NRU""";"=""62""";"=""61.71""";"=""85""";"=""90""";"=""95""";"=""95""";"=""115""";"=""120""";"=""*123""";"=""120""";"=""215""";"=""2016 JUNIOR COMMONWEALTH CHAMPIONSHIPS""";"=""10.2016""";
"=""24""";"=""M""";"=""6""";"=""6""";"=""6""";"=""BAYASENAGE RUCHIRA R. J:""";"=""10.12.1997""";"=""SRI""";"=""62""";"=""61.87""";"=""90""";"=""* 95""";"=""95""";"=""95""";"=""110""";"=""*115""";"=""*115""";"=""110""";"=""205""";"=""2016 JUNIOR COMMONWEALTH CHAMPIONSHIPS""";"=""10.2016""";
"=""25""";"=""M""";"=""---""";"=""7""";"=""---""";"=""PANGOLLE GEDARI D. J.""";"=""12.08.1997""";"=""SRI""";"=""62""";"=""61.35""";"=""85""";"=""90""";"=""* 93""";"=""90""";"=""---""";"=""---""";"=""---""";"=""---""";"=""0""";"=""2016 JUNIOR COMMONWEALTH CHAMPIONSHIPS""";"=""10.2016""";
"=""26""";"=""W""";"=""1""";"=""2""";"=""1""";"=""NUR Atikah Binti Mahamad Sobri""";"=""27.04.2001""";"=""MAS""";"=""63""";"=""62.58""";"=""75""";"=""78""";"=""* 80""";"=""78""";"=""96""";"=""*100""";"=""*100""";"=""96""";"=""174""";"=""2016 JUNIOR COMMONWEALTH CHAMPIONSHIPS""";"=""10.2016""";
"=""27""";"=""W""";"=""---""";"=""1""";"=""---""";"=""KONJENGBAM Roshilata Devi""";"=""11.07.1999""";"=""IND""";"=""63""";"=""61.78""";"=""75""";"=""79""";"=""* 81""";"=""79""";"=""* 95""";"=""* 95""";"=""* 95""";"=""---""";"=""0""";"=""2016 JUNIOR COMMONWEALTH CHAMPIONSHIPS""";"=""10.2016""";
"=""28""";"=""M""";"=""1""";"=""3""";"=""1""";"=""TAYLOR Anthony Yao Xing""";"=""06.07.1996""";"=""NZL""";"=""69""";"=""68.57""";"=""112""";"=""114""";"=""116""";"=""116""";"=""145""";"=""149""";"=""*152""";"=""149""";"=""265""";"=""2016 JUNIOR COMMONWEALTH CHAMPIONSHIPS""";"=""10.2016""";
"=""29""";"=""W""";"=""1""";"=""1""";"=""2""";"=""TILER Rebekah Jade""";"=""13.01.1999""";"=""ENG""";"=""69""";"=""68.23""";"=""* 93""";"=""93""";"=""96""";"=""96""";"=""115""";"=""118""";"=""121""";"=""121""";"=""217""";"=""2016 JUNIOR COMMONWEALTH CHAMPIONSHIPS""";"=""10.2016""";
"=""30""";"=""M""";"=""2""";"=""2""";"=""3""";"=""MUHAMMAD Erry Hidayat""";"=""24.11.1999""";"=""MAS""";"=""69""";"=""67.61""";"=""*112""";"=""112""";"=""116""";"=""116""";"=""*137""";"=""137""";"=""141""";"=""141""";"=""257""";"=""2016 JUNIOR COMMONWEALTH CHAMPIONSHIPS""";"=""10.2016""";
"=""31""";"=""W""";"=""2""";"=""2""";"=""1""";"=""CIKAMATANA Eileen Floanna Maria""";"=""18.09.1999""";"=""FIJ""";"=""69""";"=""68.80""";"=""* 93""";"=""93""";"=""* 96""";"=""93""";"=""*116""";"=""117""";"=""122""";"=""122""";"=""215""";"=""2016 JUNIOR COMMONWEALTH CHAMPIONSHIPS""";"=""10.2016""";
"=""32""";"=""M""";"=""3""";"=""4""";"=""2""";"=""KATOATAU Ruben""";"=""09.02.1997""";"=""KIR""";"=""69""";"=""68.75""";"=""110""";"=""*114""";"=""---""";"=""110""";"=""140""";"=""147""";"=""*156""";"=""147""";"=""257""";"=""2016 JUNIOR COMMONWEALTH CHAMPIONSHIPS""";"=""10.2016""";
"=""33""";"=""W""";"=""3""";"=""3""";"=""3""";"=""MANIKKAL Shamsudheen Muneera""";"=""21.07.1996""";"=""IND""";"=""69""";"=""63.17""";"=""* 75""";"=""75""";"=""80""";"=""80""";"=""95""";"=""100""";"=""104""";"=""104""";"=""184""";"=""2016 JUNIOR COMMONWEALTH CHAMPIONSHIPS""";"=""10.2016""";
