pid;gender;rank;rank_s;rank_cj;name;born;nation;category;bweight;snatch1;snatch2;snatch3;snatch;jerk1;jerk2;jerk3;jerk;total;event;date
"=""0""";"=""W""";"=""1""";"=""1""";"=""1""";"=""CALMA Dayalani Reiko Vida""";"=""24.11.2000""";"=""GUM""";"=""48""";"=""46.50""";"=""43""";"=""45""";"=""* 48""";"=""45""";"=""58""";"=""* 60""";"=""60""";"=""60""";"=""105""";"=""2018 OCEANIAN JUNIOR CHAMPIONSHIPS""";"=""06.2018""";
"=""1""";"=""W""";"=""2""";"=""2""";"=""2""";"=""DEIDENANG Carmen""";"=""26.08.2003""";"=""NRU""";"=""48""";"=""43.30""";"=""35""";"=""* 40""";"=""* 40""";"=""35""";"=""45""";"=""* 50""";"=""* 50""";"=""45""";"=""80""";"=""2018 OCEANIAN JUNIOR CHAMPIONSHIPS""";"=""06.2018""";
"=""2""";"=""W""";"=""1""";"=""2""";"=""1""";"=""KILA Walo Hane""";"=""13.11.2001""";"=""PNG""";"=""53""";"=""52.20""";"=""55""";"=""60""";"=""* 65""";"=""60""";"=""65""";"=""* 70""";"=""75""";"=""75""";"=""135""";"=""2018 OCEANIAN JUNIOR CHAMPIONSHIPS""";"=""06.2018""";
"=""3""";"=""W""";"=""2""";"=""3""";"=""2""";"=""RAYNER Amorangi Piataata""";"=""12.12.2003""";"=""NZL""";"=""53""";"=""52.40""";"=""47""";"=""49""";"=""51""";"=""51""";"=""57""";"=""60""";"=""* 62""";"=""60""";"=""111""";"=""2018 OCEANIAN JUNIOR CHAMPIONSHIPS""";"=""06.2018""";
"=""4""";"=""W""";"=""---""";"=""1""";"=""---""";"=""CAIN Siyisha""";"=""20.08.2003""";"=""NRU""";"=""53""";"=""52.70""";"=""* 60""";"=""60""";"=""65""";"=""65""";"=""* 80""";"=""* 80""";"=""* 80""";"=""---""";"=""0""";"=""2018 OCEANIAN JUNIOR CHAMPIONSHIPS""";"=""06.2018""";
"=""5""";"=""W""";"=""---""";"=""---""";"=""---""";"=""WANEASI Betty""";"=""15.07.2002""";"=""SOL""";"=""53""";"=""52.70""";"=""* 57""";"=""* 57""";"=""* 57""";"=""---""";"=""---""";"=""---""";"=""---""";"=""---""";"=""0""";"=""2018 OCEANIAN JUNIOR CHAMPIONSHIPS""";"=""06.2018""";
"=""6""";"=""M""";"=""1""";"=""1""";"=""1""";"=""RIKLON Mike Enricel""";"=""11.11.2000""";"=""MHL""";"=""56""";"=""49.70""";"=""60""";"=""62""";"=""64""";"=""64""";"=""82""";"=""85""";"=""90""";"=""90""";"=""154""";"=""2018 OCEANIAN JUNIOR CHAMPIONSHIPS""";"=""06.2018""";
"=""7""";"=""M""";"=""2""";"=""2""";"=""2""";"=""FESOLAI Avery Durrell""";"=""27.12.2002""";"=""NZL""";"=""56""";"=""52.40""";"=""58""";"=""61""";"=""63""";"=""63""";"=""78""";"=""81""";"=""* 83""";"=""81""";"=""144""";"=""2018 OCEANIAN JUNIOR CHAMPIONSHIPS""";"=""06.2018""";
"=""8""";"=""M""";"=""3""";"=""3""";"=""3""";"=""AGIR Menesso""";"=""21.09.2002""";"=""NRU""";"=""56""";"=""49.40""";"=""50""";"=""55""";"=""57""";"=""57""";"=""55""";"=""60""";"=""* 65""";"=""60""";"=""117""";"=""2018 OCEANIAN JUNIOR CHAMPIONSHIPS""";"=""06.2018""";
"=""9""";"=""W""";"=""1""";"=""1""";"=""2""";"=""ABOUKE Nancy Genzel""";"=""05.07.2003""";"=""NRU""";"=""58""";"=""57.60""";"=""64""";"=""68""";"=""70""";"=""70""";"=""85""";"=""* 92""";"=""92""";"=""92""";"=""162""";"=""2018 OCEANIAN JUNIOR CHAMPIONSHIPS""";"=""06.2018""";
"=""10""";"=""W""";"=""2""";"=""2""";"=""1""";"=""UEPA Bernada""";"=""07.07.2000""";"=""NRU""";"=""58""";"=""57.60""";"=""* 65""";"=""65""";"=""68""";"=""68""";"=""85""";"=""92""";"=""* 95""";"=""92""";"=""160""";"=""2018 OCEANIAN JUNIOR CHAMPIONSHIPS""";"=""06.2018""";
"=""11""";"=""W""";"=""3""";"=""3""";"=""3""";"=""ISAIA Sekolasitika""";"=""11.07.2000""";"=""SAM""";"=""58""";"=""56.60""";"=""* 64""";"=""64""";"=""66""";"=""66""";"=""85""";"=""90""";"=""* 97""";"=""90""";"=""156""";"=""2018 OCEANIAN JUNIOR CHAMPIONSHIPS""";"=""06.2018""";
"=""12""";"=""W""";"=""4""";"=""4""";"=""4""";"=""WELLS Shelby Maree""";"=""10.08.2003""";"=""NZL""";"=""58""";"=""53.30""";"=""* 40""";"=""40""";"=""43""";"=""43""";"=""60""";"=""63""";"=""* 66""";"=""63""";"=""106""";"=""2018 OCEANIAN JUNIOR CHAMPIONSHIPS""";"=""06.2018""";
"=""13""";"=""M""";"=""1""";"=""1""";"=""1""";"=""MOSES Ezekiel""";"=""02.07.2001""";"=""NRU""";"=""62""";"=""61.80""";"=""100""";"=""105""";"=""*108""";"=""105""";"=""*130""";"=""130""";"=""135""";"=""135""";"=""240""";"=""2018 OCEANIAN JUNIOR CHAMPIONSHIPS""";"=""06.2018""";
"=""14""";"=""M""";"=""2""";"=""2""";"=""2""";"=""SCOTTY Brocka""";"=""25.07.1999""";"=""NRU""";"=""62""";"=""61.30""";"=""85""";"=""90""";"=""95""";"=""95""";"=""110""";"=""*120""";"=""120""";"=""120""";"=""215""";"=""2018 OCEANIAN JUNIOR CHAMPIONSHIPS""";"=""06.2018""";
"=""15""";"=""M""";"=""3""";"=""3""";"=""3""";"=""RALPHO Joshua""";"=""26.12.2001""";"=""MHL""";"=""62""";"=""61.40""";"=""70""";"=""* 80""";"=""* 80""";"=""70""";"=""85""";"=""90""";"=""---""";"=""90""";"=""160""";"=""2018 OCEANIAN JUNIOR CHAMPIONSHIPS""";"=""06.2018""";
"=""16""";"=""M""";"=""4""";"=""4""";"=""4""";"=""TEYSSIER Kilian Ananke""";"=""11.10.2001""";"=""NCL""";"=""62""";"=""57.70""";"=""53""";"=""58""";"=""* 61""";"=""58""";"=""* 71""";"=""* 71""";"=""71""";"=""71""";"=""129""";"=""2018 OCEANIAN JUNIOR CHAMPIONSHIPS""";"=""06.2018""";
