pid;gender;rank;rank_s;rank_cj;name;born;nation;category;bweight;snatch1;snatch2;snatch3;snatch;jerk1;jerk2;jerk3;jerk;total;event;date
"=""0""";"=""W""";"=""1""";"=""1""";"=""1""";"=""HUANG Yuezhen""";"=""23.01.1992""";"=""CHN""";"=""48""";"=""47.24""";"=""86""";"=""90""";"=""92""";"=""92""";"=""103""";"=""108""";"=""*112""";"=""108""";"=""200""";"=""2012 ASIAN CHAMPIONSHIPS""";"=""04.2012""";
"=""1""";"=""W""";"=""2""";"=""4""";"=""3""";"=""SISOEVA Marina""";"=""30.05.1993""";"=""UZB""";"=""48""";"=""47.99""";"=""70""";"=""75""";"=""* 78""";"=""75""";"=""93""";"=""99""";"=""103""";"=""103""";"=""178""";"=""2012 ASIAN CHAMPIONSHIPS""";"=""04.2012""";
"=""2""";"=""W""";"=""3""";"=""2""";"=""4""";"=""TOGOEVA Makhliyo""";"=""07.01.1992""";"=""UZB""";"=""48""";"=""47.77""";"=""72""";"=""* 76""";"=""76""";"=""76""";"=""92""";"=""97""";"=""101""";"=""101""";"=""177""";"=""2012 ASIAN CHAMPIONSHIPS""";"=""04.2012""";
"=""3""";"=""W""";"=""4""";"=""3""";"=""5""";"=""CHANU NGANGBAM Soniya""";"=""15.02.1980""";"=""IND""";"=""48""";"=""47.70""";"=""72""";"=""* 75""";"=""75""";"=""75""";"=""94""";"=""98""";"=""100""";"=""100""";"=""175""";"=""2012 ASIAN CHAMPIONSHIPS""";"=""04.2012""";
"=""4""";"=""W""";"=""5""";"=""7""";"=""6""";"=""PHAM Thuy Dung""";"=""17.02.1987""";"=""VIE""";"=""48""";"=""47.83""";"=""70""";"=""73""";"=""* 75""";"=""73""";"=""90""";"=""95""";"=""98""";"=""98""";"=""171""";"=""2012 ASIAN CHAMPIONSHIPS""";"=""04.2012""";
"=""5""";"=""W""";"=""6""";"=""12""";"=""7""";"=""WEN Shih-Ping""";"=""20.10.1986""";"=""TPE""";"=""48""";"=""47.73""";"=""* 70""";"=""70""";"=""* 73""";"=""70""";"=""90""";"=""95""";"=""97""";"=""97""";"=""167""";"=""2012 ASIAN CHAMPIONSHIPS""";"=""04.2012""";
"=""6""";"=""W""";"=""7""";"=""5""";"=""10""";"=""MOMOTOVA Galina""";"=""20.11.1984""";"=""KAZ""";"=""48""";"=""48.00""";"=""70""";"=""75""";"=""* 77""";"=""75""";"=""* 90""";"=""90""";"=""92""";"=""92""";"=""167""";"=""2012 ASIAN CHAMPIONSHIPS""";"=""04.2012""";
"=""7""";"=""W""";"=""8""";"=""9""";"=""8""";"=""CHEN Wei-Ling""";"=""04.01.1982""";"=""TPE""";"=""48""";"=""47.71""";"=""62""";"=""68""";"=""71""";"=""71""";"=""83""";"=""90""";"=""95""";"=""95""";"=""166""";"=""2012 ASIAN CHAMPIONSHIPS""";"=""04.2012""";
"=""8""";"=""W""";"=""9""";"=""6""";"=""12""";"=""DO THI THU Hoai""";"=""06.09.1991""";"=""VIE""";"=""48""";"=""47.76""";"=""* 70""";"=""70""";"=""74""";"=""74""";"=""85""";"=""89""";"=""91""";"=""91""";"=""165""";"=""2012 ASIAN CHAMPIONSHIPS""";"=""04.2012""";
"=""9""";"=""W""";"=""10""";"=""8""";"=""9""";"=""IM Jyoung Hwa""";"=""07.12.1986""";"=""KOR""";"=""48""";"=""47.84""";"=""73""";"=""* 75""";"=""* 75""";"=""73""";"=""92""";"=""* 95""";"=""* 95""";"=""92""";"=""165""";"=""2012 ASIAN CHAMPIONSHIPS""";"=""04.2012""";
"=""10""";"=""W""";"=""11""";"=""10""";"=""11""";"=""KHUMUKCHAM Sanjita Chanu""";"=""02.01.1994""";"=""IND""";"=""48""";"=""47.76""";"=""68""";"=""* 71""";"=""71""";"=""71""";"=""88""";"=""91""";"=""* 93""";"=""91""";"=""162""";"=""2012 ASIAN CHAMPIONSHIPS""";"=""04.2012""";
"=""11""";"=""W""";"=""12""";"=""13""";"=""13""";"=""NAPISAH Siti""";"=""01.12.1991""";"=""INA""";"=""48""";"=""47.30""";"=""* 67""";"=""* 67""";"=""68""";"=""68""";"=""85""";"=""* 89""";"=""89""";"=""89""";"=""157""";"=""2012 ASIAN CHAMPIONSHIPS""";"=""04.2012""";
