pid;gender;rank;rank_s;rank_cj;name;born;nation;category;bweight;snatch1;snatch2;snatch3;snatch;jerk1;jerk2;jerk3;jerk;total;event;date
"=""0""";"=""W""";"=""1""";"=""2""";"=""2""";"=""TAYLAN Nurcan""";"=""29.10.1983""";"=""TUR""";"=""48""";"=""47.61""";"=""* 87""";"=""* 87""";"=""87""";"=""87""";"=""105""";"=""*109""";"=""109""";"=""109""";"=""196""";"=""EUROPEAN CHAMPIONSHIPS""";"=""04.2008""";
"=""1""";"=""W""";"=""2""";"=""3""";"=""1""";"=""OZKAN KONAK Sibel""";"=""03.03.1988""";"=""TUR""";"=""48""";"=""47.99""";"=""86""";"=""* 88""";"=""* 88""";"=""86""";"=""106""";"=""110""";"=""*111""";"=""110""";"=""196""";"=""EUROPEAN CHAMPIONSHIPS""";"=""04.2008""";
"=""2""";"=""W""";"=""3""";"=""1""";"=""3""";"=""PAGLIARO Genny Caterina""";"=""15.10.1988""";"=""ITA""";"=""48""";"=""47.48""";"=""83""";"=""86""";"=""88""";"=""88""";"=""101""";"=""103""";"=""106""";"=""106""";"=""194""";"=""EUROPEAN CHAMPIONSHIPS""";"=""04.2008""";
"=""3""";"=""W""";"=""4""";"=""4""";"=""4""";"=""NOEL BARDIS Melanie Marie Anna""";"=""13.05.1986""";"=""FRA""";"=""48""";"=""47.99""";"=""74""";"=""* 78""";"=""78""";"=""78""";"=""96""";"=""100""";"=""*103""";"=""100""";"=""178""";"=""EUROPEAN CHAMPIONSHIPS""";"=""04.2008""";
"=""4""";"=""W""";"=""5""";"=""8""";"=""5""";"=""IOVU Cristina""";"=""08.11.1992""";"=""MDA""";"=""48""";"=""47.59""";"=""* 70""";"=""70""";"=""* 74""";"=""70""";"=""91""";"=""* 94""";"=""96""";"=""96""";"=""166""";"=""EUROPEAN CHAMPIONSHIPS""";"=""04.2008""";
"=""5""";"=""W""";"=""6""";"=""6""";"=""6""";"=""GUHACAJ Shoiponja""";"=""28.07.1973""";"=""ALB""";"=""48""";"=""47.94""";"=""70""";"=""75""";"=""* 80""";"=""75""";"=""83""";"=""91""";"=""* 95""";"=""91""";"=""166""";"=""EUROPEAN CHAMPIONSHIPS""";"=""04.2008""";
"=""6""";"=""W""";"=""7""";"=""5""";"=""7""";"=""KARPINSKA Marzena""";"=""19.02.1988""";"=""POL""";"=""48""";"=""47.81""";"=""* 73""";"=""73""";"=""75""";"=""75""";"=""85""";"=""88""";"=""* 90""";"=""88""";"=""163""";"=""EUROPEAN CHAMPIONSHIPS""";"=""04.2008""";
"=""7""";"=""W""";"=""8""";"=""11""";"=""8""";"=""MICHEL Anais""";"=""12.01.1988""";"=""FRA""";"=""48""";"=""47.81""";"=""63""";"=""65""";"=""* 67""";"=""65""";"=""82""";"=""84""";"=""87""";"=""87""";"=""152""";"=""EUROPEAN CHAMPIONSHIPS""";"=""04.2008""";
"=""8""";"=""W""";"=""9""";"=""9""";"=""10""";"=""TSYVAREVA Iraida""";"=""19.08.1980""";"=""RUS""";"=""48""";"=""47.53""";"=""* 67""";"=""67""";"=""* 71""";"=""67""";"=""82""";"=""* 88""";"=""* 88""";"=""82""";"=""149""";"=""EUROPEAN CHAMPIONSHIPS""";"=""04.2008""";
"=""9""";"=""W""";"=""10""";"=""12""";"=""9""";"=""BERCHI Dana Alexandra""";"=""11.03.1990""";"=""ROU""";"=""48""";"=""47.87""";"=""59""";"=""62""";"=""65""";"=""65""";"=""74""";"=""80""";"=""83""";"=""83""";"=""148""";"=""EUROPEAN CHAMPIONSHIPS""";"=""04.2008""";
