pid;gender;rank;rank_s;rank_cj;name;born;nation;category;bweight;snatch1;snatch2;snatch3;snatch;jerk1;jerk2;jerk3;jerk;total;event;date
"=""0""";"=""W""";"=""1""";"=""1""";"=""1""";"=""KARPINSKA Marzena""";"=""19.02.1988""";"=""POL""";"=""48""";"=""47.74""";"=""81""";"=""83""";"=""85""";"=""85""";"=""98""";"=""100""";"=""102""";"=""102""";"=""187""";"=""EUROPEAN CHAMPIONSHIPS""";"=""04.2012""";
"=""1""";"=""W""";"=""2""";"=""5""";"=""2""";"=""KARAGOZ Nurdan""";"=""25.01.1987""";"=""TUR""";"=""48""";"=""47.28""";"=""77""";"=""* 80""";"=""* 80""";"=""77""";"=""98""";"=""*100""";"=""100""";"=""100""";"=""177""";"=""EUROPEAN CHAMPIONSHIPS""";"=""04.2012""";
"=""2""";"=""W""";"=""3""";"=""3""";"=""3""";"=""ANGELOVA Silviya""";"=""22.06.1982""";"=""AZE""";"=""48""";"=""47.84""";"=""72""";"=""75""";"=""78""";"=""78""";"=""93""";"=""97""";"=""* 98""";"=""97""";"=""175""";"=""EUROPEAN CHAMPIONSHIPS""";"=""04.2012""";
"=""3""";"=""W""";"=""4""";"=""4""";"=""4""";"=""ANDRIES Elena Ramona""";"=""21.09.1994""";"=""ROU""";"=""48""";"=""47.93""";"=""78""";"=""* 81""";"=""* 81""";"=""78""";"=""95""";"=""* 98""";"=""* 98""";"=""95""";"=""173""";"=""EUROPEAN CHAMPIONSHIPS""";"=""04.2012""";
"=""4""";"=""W""";"=""5""";"=""6""";"=""5""";"=""JUAN TELLO Estefania""";"=""17.08.1981""";"=""ESP""";"=""48""";"=""47.64""";"=""70""";"=""75""";"=""* 78""";"=""75""";"=""90""";"=""94""";"=""* 97""";"=""94""";"=""169""";"=""EUROPEAN CHAMPIONSHIPS""";"=""04.2012""";
"=""5""";"=""W""";"=""6""";"=""7""";"=""6""";"=""NOEL BARDIS Melanie Marie Anna""";"=""13.05.1986""";"=""FRA""";"=""48""";"=""47.72""";"=""68""";"=""71""";"=""* 74""";"=""71""";"=""89""";"=""92""";"=""* 94""";"=""92""";"=""163""";"=""EUROPEAN CHAMPIONSHIPS""";"=""04.2012""";
"=""6""";"=""W""";"=""7""";"=""9""";"=""7""";"=""MICHEL Anais""";"=""12.01.1988""";"=""FRA""";"=""48""";"=""47.61""";"=""65""";"=""68""";"=""* 70""";"=""68""";"=""87""";"=""* 90""";"=""90""";"=""90""";"=""158""";"=""EUROPEAN CHAMPIONSHIPS""";"=""04.2012""";
"=""7""";"=""W""";"=""8""";"=""10""";"=""8""";"=""D ALESSANDRO Giovanna""";"=""22.07.1982""";"=""ITA""";"=""48""";"=""44.88""";"=""63""";"=""67""";"=""* 70""";"=""67""";"=""80""";"=""85""";"=""88""";"=""88""";"=""155""";"=""EUROPEAN CHAMPIONSHIPS""";"=""04.2012""";
"=""8""";"=""W""";"=""9""";"=""8""";"=""9""";"=""DRAGANOVA Natalia Nacheva""";"=""06.11.1993""";"=""BUL""";"=""48""";"=""47.79""";"=""71""";"=""* 73""";"=""* 73""";"=""71""";"=""84""";"=""* 89""";"=""---""";"=""84""";"=""155""";"=""EUROPEAN CHAMPIONSHIPS""";"=""04.2012""";
"=""9""";"=""W""";"=""10""";"=""11""";"=""10""";"=""CALVINO Joanne Elizabeth""";"=""18.08.1980""";"=""GBR""";"=""48""";"=""47.84""";"=""62""";"=""64""";"=""66""";"=""66""";"=""84""";"=""* 87""";"=""* 88""";"=""84""";"=""150""";"=""EUROPEAN CHAMPIONSHIPS""";"=""04.2012""";
"=""10""";"=""W""";"=""11""";"=""12""";"=""11""";"=""STEPANOVA Aleksandra""";"=""03.07.1991""";"=""LTU""";"=""48""";"=""47.57""";"=""62""";"=""* 66""";"=""* 66""";"=""62""";"=""75""";"=""81""";"=""---""";"=""81""";"=""143""";"=""EUROPEAN CHAMPIONSHIPS""";"=""04.2012""";
"=""11""";"=""W""";"=""12""";"=""14""";"=""12""";"=""VEZNIKOVA Veronika""";"=""31.01.1990""";"=""CZE""";"=""48""";"=""47.82""";"=""48""";"=""51""";"=""53""";"=""53""";"=""63""";"=""67""";"=""* 70""";"=""67""";"=""120""";"=""EUROPEAN CHAMPIONSHIPS""";"=""04.2012""";
"=""12""";"=""W""";"=""13""";"=""16""";"=""13""";"=""SUOJANEN Tea""";"=""15.02.1982""";"=""FIN""";"=""48""";"=""47.64""";"=""45""";"=""48""";"=""* 51""";"=""48""";"=""57""";"=""60""";"=""* 62""";"=""60""";"=""108""";"=""EUROPEAN CHAMPIONSHIPS""";"=""04.2012""";
"=""13""";"=""W""";"=""14""";"=""15""";"=""14""";"=""KLIMPAROVA Petra""";"=""13.02.1976""";"=""CZE""";"=""48""";"=""47.88""";"=""49""";"=""* 52""";"=""* 52""";"=""49""";"=""57""";"=""* 60""";"=""* 60""";"=""57""";"=""106""";"=""EUROPEAN CHAMPIONSHIPS""";"=""04.2012""";
