pid;gender;rank;rank_s;rank_cj;name;born;nation;category;bweight;snatch1;snatch2;snatch3;snatch;jerk1;jerk2;jerk3;jerk;total;event;date
"=""0""";"=""W""";"=""1""";"=""1""";"=""1""";"=""MARETA Maria""";"=""30.03.2001""";"=""FIJ""";"=""44""";"=""41.50""";"=""35""";"=""40""";"=""* 43""";"=""40""";"=""50""";"=""* 54""";"=""* 54""";"=""50""";"=""90""";"=""2014 OCEANIAN YOUTH CH. (YOG Qualification)""";"=""05.2014""";
"=""1""";"=""W""";"=""2""";"=""2""";"=""2""";"=""GAVERA Korema Marie""";"=""18.05.2000""";"=""PNG""";"=""44""";"=""42.80""";"=""25""";"=""28""";"=""32""";"=""32""";"=""30""";"=""35""";"=""* 40""";"=""35""";"=""67""";"=""2014 OCEANIAN YOUTH CH. (YOG Qualification)""";"=""05.2014""";
"=""2""";"=""W""";"=""1""";"=""1""";"=""1""";"=""OVIA Bea""";"=""06.05.1998""";"=""PNG""";"=""48""";"=""47.35""";"=""45""";"=""50""";"=""52""";"=""52""";"=""60""";"=""64""";"=""68""";"=""68""";"=""120""";"=""2014 OCEANIAN YOUTH CH. (YOG Qualification)""";"=""05.2014""";
"=""3""";"=""W""";"=""2""";"=""2""";"=""2""";"=""PARR Robin Bridget""";"=""24.02.1997""";"=""AUS""";"=""48""";"=""46.65""";"=""42""";"=""45""";"=""47""";"=""47""";"=""56""";"=""60""";"=""* 62""";"=""60""";"=""107""";"=""2014 OCEANIAN YOUTH CH. (YOG Qualification)""";"=""05.2014""";
"=""4""";"=""W""";"=""3""";"=""3""";"=""3""";"=""LAWGUN Paige Marion Ng""";"=""10.04.1999""";"=""NZL""";"=""48""";"=""46.20""";"=""37""";"=""40""";"=""42""";"=""42""";"=""47""";"=""50""";"=""52""";"=""52""";"=""94""";"=""2014 OCEANIAN YOUTH CH. (YOG Qualification)""";"=""05.2014""";
"=""5""";"=""M""";"=""1""";"=""1""";"=""2""";"=""HENI Lohia""";"=""01.07.1998""";"=""PNG""";"=""50""";"=""46.40""";"=""55""";"=""60""";"=""* 65""";"=""60""";"=""60""";"=""65""";"=""* 70""";"=""65""";"=""125""";"=""2014 OCEANIAN YOUTH CH. (YOG Qualification)""";"=""05.2014""";
"=""6""";"=""M""";"=""2""";"=""2""";"=""1""";"=""NOU John""";"=""27.10.1997""";"=""PNG""";"=""50""";"=""49.60""";"=""50""";"=""* 55""";"=""* 55""";"=""50""";"=""60""";"=""65""";"=""70""";"=""70""";"=""120""";"=""2014 OCEANIAN YOUTH CH. (YOG Qualification)""";"=""05.2014""";
"=""7""";"=""W""";"=""1""";"=""1""";"=""1""";"=""SAGONE Ulina Tinaiadivila""";"=""18.02.1998""";"=""FIJ""";"=""53""";"=""52.25""";"=""53""";"=""57""";"=""60""";"=""60""";"=""67""";"=""72""";"=""* 76""";"=""72""";"=""132""";"=""2014 OCEANIAN YOUTH CH. (YOG Qualification)""";"=""05.2014""";
"=""8""";"=""W""";"=""2""";"=""2""";"=""2""";"=""TOUA Konio""";"=""25.02.1999""";"=""PNG""";"=""53""";"=""51.85""";"=""48""";"=""* 52""";"=""52""";"=""52""";"=""60""";"=""* 63""";"=""63""";"=""63""";"=""115""";"=""2014 OCEANIAN YOUTH CH. (YOG Qualification)""";"=""05.2014""";
"=""9""";"=""W""";"=""3""";"=""3""";"=""3""";"=""DAWSON-MYERS Indiya""";"=""18.06.1997""";"=""NZL""";"=""53""";"=""50.65""";"=""42""";"=""45""";"=""47""";"=""47""";"=""50""";"=""53""";"=""55""";"=""55""";"=""102""";"=""2014 OCEANIAN YOUTH CH. (YOG Qualification)""";"=""05.2014""";
