pid;gender;rank;rank_s;rank_cj;name;born;nation;category;bweight;snatch1;snatch2;snatch3;snatch;jerk1;jerk2;jerk3;jerk;total;event;date
"=""0""";"=""w""";"=""1""";"=""1""";"=""1""";"=""DIK Soumia""";"=""19.10.1988""";"=""MAR""";"=""48""";"=""45.69""";"=""52""";"=""*55""";"=""55""";"=""55""";"=""65""";"=""*70""";"=""*70""";"=""65""";"=""120""";"=""VII MEDITERRANEAN CUP""";"=""01.2013""";
"=""1""";"=""w""";"=""1""";"=""1""";"=""1""";"=""LANDOULSI Nouha""";"=""05.05.1998""";"=""TUN""";"=""53""";"=""50.80""";"=""55""";"=""60""";"=""65""";"=""65""";"=""75""";"=""80""";"=""85""";"=""85""";"=""150""";"=""VII MEDITERRANEAN CUP""";"=""01.2013""";
"=""2""";"=""w""";"=""2""";"=""2""";"=""2""";"=""TRIFONOV Daria""";"=""23.07.1991""";"=""ISR""";"=""53""";"=""51.44""";"=""55""";"=""58""";"=""*62""";"=""58""";"=""65""";"=""70""";"=""*75""";"=""70""";"=""128""";"=""VII MEDITERRANEAN CUP""";"=""01.2013""";
"=""3""";"=""w""";"=""3""";"=""3""";"=""3""";"=""GATT Nicole""";"=""11.01.1997""";"=""MLT""";"=""53""";"=""51.61""";"=""40""";"=""45""";"=""*48""";"=""45""";"=""55""";"=""*62""";"=""62""";"=""62""";"=""107""";"=""VII MEDITERRANEAN CUP""";"=""01.2013""";
"=""4""";"=""w""";"=""4""";"=""4""";"=""4""";"=""MASIC Amina""";"=""29.12.1999""";"=""BIH""";"=""53""";"=""49.57""";"=""27""";"=""29""";"=""*30""";"=""29""";"=""37""";"=""*39""";"=""*39""";"=""37""";"=""66""";"=""VII MEDITERRANEAN CUP""";"=""01.2013""";
"=""5""";"=""m""";"=""1""";"=""1""";"=""1""";"=""KRAYDI Faouzi""";"=""06.04.1997""";"=""TUN""";"=""56""";"=""54.79""";"=""80""";"=""85""";"=""90""";"=""90""";"=""100""";"=""105""";"=""*110""";"=""105""";"=""195""";"=""VII MEDITERRANEAN CUP""";"=""01.2013""";
"=""6""";"=""m""";"=""1""";"=""1""";"=""1""";"=""OUERTANI Marouan""";"=""28.04.1995""";"=""TUN""";"=""62""";"=""61.07""";"=""95""";"=""103""";"=""110""";"=""110""";"=""130""";"=""135""";"=""*140""";"=""135""";"=""245""";"=""VII MEDITERRANEAN CUP""";"=""01.2013""";
"=""7""";"=""w""";"=""1""";"=""1""";"=""1""";"=""BORDIGNON Giorgia""";"=""24.05.1987""";"=""ITA""";"=""63""";"=""62.81""";"=""80""";"=""84""";"=""87""";"=""87""";"=""97""";"=""99""";"=""101""";"=""101""";"=""188""";"=""VII MEDITERRANEAN CUP""";"=""01.2013""";
"=""8""";"=""w""";"=""2""";"=""2""";"=""2""";"=""ALEMANNO Maria Grazia""";"=""02.09.1990""";"=""ITA""";"=""63""";"=""62.23""";"=""*75""";"=""75""";"=""80""";"=""80""";"=""90""";"=""*95""";"=""95""";"=""95""";"=""175""";"=""VII MEDITERRANEAN CUP""";"=""01.2013""";
"=""9""";"=""w""";"=""1""";"=""1""";"=""1""";"=""SPRINGER Manica""";"=""12.09.1982""";"=""SLO""";"=""69""";"=""67.38""";"=""32""";"=""35""";"=""37""";"=""37""";"=""45""";"=""48""";"=""*50""";"=""48""";"=""85""";"=""VII MEDITERRANEAN CUP""";"=""01.2013""";
"=""10""";"=""m""";"=""1""";"=""1""";"=""1""";"=""SANCHEZ LOPEZ David""";"=""20.07.1994""";"=""ESP""";"=""69""";"=""67.76""";"=""105""";"=""110""";"=""113""";"=""113""";"=""135""";"=""140""";"=""*143""";"=""140""";"=""253""";"=""VII MEDITERRANEAN CUP""";"=""01.2013""";
"=""11""";"=""m""";"=""2""";"=""2""";"=""2""";"=""SOFTA Fatih""";"=""14.05.1986""";"=""TUR""";"=""69""";"=""65.35""";"=""105""";"=""*108""";"=""*108""";"=""105""";"=""125""";"=""*130""";"=""130""";"=""130""";"=""235""";"=""VII MEDITERRANEAN CUP""";"=""01.2013""";
"=""12""";"=""m""";"=""3""";"=""3""";"=""3""";"=""DRUSKIC Benjamin""";"=""08.11.1992""";"=""BIH""";"=""69""";"=""68.21""";"=""95""";"=""*100""";"=""*100""";"=""95""";"=""115""";"=""*120""";"=""*120""";"=""115""";"=""210""";"=""VII MEDITERRANEAN CUP""";"=""01.2013""";
"=""13""";"=""m""";"=""4""";"=""4""";"=""4""";"=""TOCCACELI Rossano""";"=""15.02.1977""";"=""SMR""";"=""69""";"=""65.30""";"=""65""";"=""*70""";"=""*70""";"=""65""";"=""85""";"=""90""";"=""*95""";"=""90""";"=""155""";"=""VII MEDITERRANEAN CUP""";"=""01.2013""";
"=""14""";"=""m""";"=""DSQ""";"=""DSQ""";"=""DSQ""";"=""KHEZEIQ Adham S A""";"=""03.03.1993""";"=""PLE""";"=""69""";"=""64.45""";"=""80""";"=""87""";"=""*95""";"=""---""";"=""105""";"=""*112""";"=""114""";"=""---""";"=""0""";"=""VII MEDITERRANEAN CUP""";"=""01.2013""";
"=""15""";"=""m""";"=""1""";"=""2""";"=""1""";"=""KARACA Husnu""";"=""19.07.1993""";"=""FRA""";"=""77""";"=""75.24""";"=""115""";"=""*120""";"=""*125""";"=""115""";"=""145""";"=""*150""";"=""*150""";"=""145""";"=""260""";"=""VII MEDITERRANEAN CUP""";"=""01.2013""";
"=""16""";"=""m""";"=""2""";"=""1""";"=""2""";"=""ETTEIB Abdelilah""";"=""11.07.1985""";"=""MAR""";"=""77""";"=""74.75""";"=""110""";"=""115""";"=""*120""";"=""115""";"=""140""";"=""*145""";"=""*145""";"=""140""";"=""255""";"=""VII MEDITERRANEAN CUP""";"=""01.2013""";
