pid;gender;rank;rank_s;rank_cj;name;born;nation;category;bweight;snatch1;snatch2;snatch3;snatch;jerk1;jerk2;jerk3;jerk;total;event;date
"=""0""";"=""M""";"=""1""";"=""1""";"=""1""";"=""ROSTAMI Kianoush""";"=""23.07.1991""";"=""IRI""";"=""85""";"=""84.47""";"=""170""";"=""175""";"=""---""";"=""175""";"=""210""";"=""220""";"=""---""";"=""220""";"=""395""";"=""1st INTERNATIONAL FAJR CUP""";"=""05.2016""";
"=""1""";"=""M""";"=""2""";"=""2""";"=""2""";"=""YUFKIN Alexey""";"=""11.01.1986""";"=""RUS""";"=""85""";"=""84.65""";"=""155""";"=""165""";"=""168""";"=""168""";"=""195""";"=""*203""";"=""205""";"=""205""";"=""373""";"=""1st INTERNATIONAL FAJR CUP""";"=""05.2016""";
"=""2""";"=""M""";"=""3""";"=""3""";"=""5""";"=""MOUSAVIJARAHI Seyedayoob""";"=""21.04.1995""";"=""IRI""";"=""85""";"=""84.84""";"=""160""";"=""166""";"=""*169""";"=""166""";"=""196""";"=""*203""";"=""*208""";"=""196""";"=""362""";"=""1st INTERNATIONAL FAJR CUP""";"=""05.2016""";
"=""3""";"=""M""";"=""4""";"=""7""";"=""4""";"=""PIZZOLATO Antonino""";"=""20.08.1996""";"=""ITA""";"=""85""";"=""84.74""";"=""*155""";"=""*155""";"=""155""";"=""155""";"=""195""";"=""200""";"=""*203""";"=""200""";"=""355""";"=""1st INTERNATIONAL FAJR CUP""";"=""05.2016""";
"=""4""";"=""M""";"=""5""";"=""9""";"=""3""";"=""ELBAKH Fares Ibrahim E. H.""";"=""04.06.1998""";"=""QAT""";"=""85""";"=""84.50""";"=""*148""";"=""151""";"=""*153""";"=""151""";"=""191""";"=""198""";"=""201""";"=""201""";"=""352""";"=""1st INTERNATIONAL FAJR CUP""";"=""05.2016""";
"=""5""";"=""M""";"=""6""";"=""5""";"=""6""";"=""AGHASYAN Aghasi""";"=""29.08.1988""";"=""ARM""";"=""85""";"=""84.89""";"=""150""";"=""154""";"=""156""";"=""156""";"=""187""";"=""193""";"=""196""";"=""196""";"=""352""";"=""1st INTERNATIONAL FAJR CUP""";"=""05.2016""";
"=""6""";"=""M""";"=""7""";"=""4""";"=""9""";"=""CERNEI Gheorghii""";"=""13.04.1990""";"=""ROU""";"=""85""";"=""82.32""";"=""153""";"=""158""";"=""161""";"=""161""";"=""180""";"=""187""";"=""*191""";"=""187""";"=""348""";"=""1st INTERNATIONAL FAJR CUP""";"=""05.2016""";
"=""7""";"=""M""";"=""8""";"=""6""";"=""7""";"=""ZWARYCZ Krzysztof Maciej""";"=""13.12.1990""";"=""POL""";"=""85""";"=""81.33""";"=""150""";"=""155""";"=""*160""";"=""155""";"=""190""";"=""*195""";"=""*199""";"=""190""";"=""345""";"=""1st INTERNATIONAL FAJR CUP""";"=""05.2016""";
"=""8""";"=""M""";"=""9""";"=""8""";"=""8""";"=""MIRZOYAN Arakel""";"=""21.10.1989""";"=""ARM""";"=""85""";"=""84.48""";"=""*148""";"=""148""";"=""154""";"=""154""";"=""182""";"=""188""";"=""*190""";"=""188""";"=""342""";"=""1st INTERNATIONAL FAJR CUP""";"=""05.2016""";
"=""9""";"=""M""";"=""10""";"=""10""";"=""10""";"=""MAKEYEV Mikhail""";"=""24.04.1997""";"=""KAZ""";"=""85""";"=""80.17""";"=""145""";"=""150""";"=""*155""";"=""150""";"=""180""";"=""185""";"=""*190""";"=""185""";"=""335""";"=""1st INTERNATIONAL FAJR CUP""";"=""05.2016""";
