pid;gender;rank;rank_s;rank_cj;name;born;nation;category;bweight;snatch1;snatch2;snatch3;snatch;jerk1;jerk2;jerk3;jerk;total;event;date
"=""0""";"=""w""";"=""1""";"=""---""";"=""---""";"=""BUNPHITHAK Pramsiri""";"=""13.01.1984""";"=""THA""";"=""48""";"=""47.84""";"=""0.0""";"=""0.0""";"=""0.0""";"=""86""";"=""0.0""";"=""0.0""";"=""0.0""";"=""108""";"=""194""";"=""SOUTHEAST ASIAN GAMES""";"=""12.2009""";
"=""1""";"=""w""";"=""2""";"=""---""";"=""---""";"=""NGO Thi Nga""";"=""20.02.1985""";"=""VIE""";"=""48""";"=""47.60""";"=""0.0""";"=""0.0""";"=""0.0""";"=""87""";"=""0.0""";"=""0.0""";"=""0.0""";"=""98""";"=""185""";"=""SOUTHEAST ASIAN GAMES""";"=""12.2009""";
"=""2""";"=""w""";"=""3""";"=""---""";"=""---""";"=""ZAKARIA Zaira""";"=""28.02.1987""";"=""MAS""";"=""48""";"=""47.86""";"=""0.0""";"=""0.0""";"=""0.0""";"=""70""";"=""0.0""";"=""0.0""";"=""0.0""";"=""94""";"=""164""";"=""SOUTHEAST ASIAN GAMES""";"=""12.2009""";
"=""3""";"=""w""";"=""4""";"=""---""";"=""---""";"=""ROJAS Kelle Kay""";"=""06.04.1991""";"=""PHI""";"=""48""";"=""47.11""";"=""0.0""";"=""0.0""";"=""0.0""";"=""68""";"=""0.0""";"=""0.0""";"=""0.0""";"=""80""";"=""148""";"=""SOUTHEAST ASIAN GAMES""";"=""12.2009""";
"=""4""";"=""w""";"=""1""";"=""---""";"=""---""";"=""LY Kheuakham""";"=""14.06.1993""";"=""LAO""";"=""53""";"=""51.17""";"=""0.0""";"=""0.0""";"=""0.0""";"=""58""";"=""0.0""";"=""0.0""";"=""0.0""";"=""65""";"=""123""";"=""SOUTHEAST ASIAN GAMES""";"=""12.2009""";
"=""5""";"=""w""";"=""2""";"=""---""";"=""---""";"=""RAIHAN Binti Yusoff""";"=""01.07.1988""";"=""MAS""";"=""53""";"=""52.99""";"=""0.0""";"=""0.0""";"=""0.0""";"=""57""";"=""0.0""";"=""0.0""";"=""0.0""";"=""63""";"=""120""";"=""SOUTHEAST ASIAN GAMES""";"=""12.2009""";
"=""6""";"=""w""";"=""3""";"=""---""";"=""---""";"=""LWIN Aye Thanda Lw.""";"=""26.03.1991""";"=""MYA""";"=""53""";"=""52.31""";"=""0.0""";"=""0.0""";"=""0.0""";"=""57""";"=""0.0""";"=""0.0""";"=""0.0""";"=""62""";"=""119""";"=""SOUTHEAST ASIAN GAMES""";"=""12.2009""";
"=""7""";"=""w""";"=""4""";"=""---""";"=""---""";"=""NGUYEN Thi Thuy""";"=""23.08.1990""";"=""VIE""";"=""53""";"=""51.61""";"=""0.0""";"=""0.0""";"=""0.0""";"=""55""";"=""0.0""";"=""0.0""";"=""0.0""";"=""60""";"=""115""";"=""SOUTHEAST ASIAN GAMES""";"=""12.2009""";
"=""8""";"=""w""";"=""5""";"=""---""";"=""---""";"=""SAYLERT Aungsumalin""";"=""27.04.1990""";"=""THA""";"=""53""";"=""52.36""";"=""0.0""";"=""0.0""";"=""0.0""";"=""55""";"=""0.0""";"=""0.0""";"=""0.0""";"=""60""";"=""115""";"=""SOUTHEAST ASIAN GAMES""";"=""12.2009""";
"=""9""";"=""m""";"=""1""";"=""---""";"=""---""";"=""SETIADI Jadi""";"=""02.02.1985""";"=""INA""";"=""56""";"=""55.47""";"=""0.0""";"=""0.0""";"=""0.0""";"=""126""";"=""0.0""";"=""0.0""";"=""0.0""";"=""148""";"=""274""";"=""SOUTHEAST ASIAN GAMES""";"=""12.2009""";
"=""10""";"=""m""";"=""2""";"=""---""";"=""---""";"=""PYAE Phyo""";"=""14.12.1989""";"=""MYA""";"=""56""";"=""55.03""";"=""0.0""";"=""0.0""";"=""0.0""";"=""119""";"=""0.0""";"=""0.0""";"=""0.0""";"=""147""";"=""266""";"=""SOUTHEAST ASIAN GAMES""";"=""12.2009""";
"=""11""";"=""m""";"=""3""";"=""---""";"=""---""";"=""AMIRUL Hamizan Bin Ibrahim""";"=""03.12.1981""";"=""MAS""";"=""56""";"=""55.93""";"=""0.0""";"=""0.0""";"=""0.0""";"=""118""";"=""0.0""";"=""0.0""";"=""0.0""";"=""147""";"=""265""";"=""SOUTHEAST ASIAN GAMES""";"=""12.2009""";
"=""12""";"=""m""";"=""---""";"=""---""";"=""---""";"=""HOANG Anh Tuan""";"=""12.02.1985""";"=""VIE""";"=""56""";"=""55.93""";"=""0.0""";"=""0.0""";"=""0.0""";"=""125""";"=""0.0""";"=""0.0""";"=""0.0""";"=""---""";"=""0""";"=""SOUTHEAST ASIAN GAMES""";"=""12.2009""";
"=""13""";"=""w""";"=""1""";"=""---""";"=""---""";"=""RUMBEWAS Raema Lisa""";"=""09.10.1980""";"=""INA""";"=""58""";"=""56.46""";"=""0.0""";"=""0.0""";"=""0.0""";"=""94""";"=""0.0""";"=""0.0""";"=""0.0""";"=""116""";"=""210""";"=""SOUTHEAST ASIAN GAMES""";"=""12.2009""";
"=""14""";"=""w""";"=""2""";"=""---""";"=""---""";"=""SIRIKAEW Pimsiri""";"=""25.04.1990""";"=""THA""";"=""58""";"=""57.41""";"=""0.0""";"=""0.0""";"=""0.0""";"=""93""";"=""0.0""";"=""0.0""";"=""0.0""";"=""115""";"=""208""";"=""SOUTHEAST ASIAN GAMES""";"=""12.2009""";
