pid;gender;rank;rank_s;rank_cj;name;born;nation;category;bweight;snatch1;snatch2;snatch3;snatch;jerk1;jerk2;jerk3;jerk;total;event;date
"=""0""";"=""w""";"=""1""";"=""---""";"=""---""";"=""OKUR Saziye""";"=""23.02.1992""";"=""TUR""";"=""44""";"=""43.67""";"=""65""";"=""73""";"=""77""";"=""77""";"=""86""";"=""90""";"=""92""";"=""92""";"=""169""";"=""EUROPEAN YOUTH CHAMPIONSHIPS""";"=""09.2009""";
"=""1""";"=""w""";"=""2""";"=""---""";"=""---""";"=""TOMA Loredana-Elena""";"=""10.05.1995""";"=""ROU""";"=""44""";"=""43.65""";"=""55""";"=""57""";"=""59""";"=""59""";"=""70""";"=""*72""";"=""72""";"=""72""";"=""131""";"=""EUROPEAN YOUTH CHAMPIONSHIPS""";"=""09.2009""";
"=""2""";"=""w""";"=""3""";"=""---""";"=""---""";"=""VLASOVA Ekaterina""";"=""01.01.1992""";"=""RUS""";"=""44""";"=""43.81""";"=""51""";"=""53""";"=""56""";"=""56""";"=""63""";"=""67""";"=""71""";"=""71""";"=""127""";"=""EUROPEAN YOUTH CHAMPIONSHIPS""";"=""09.2009""";
"=""3""";"=""w""";"=""---""";"=""---""";"=""---""";"=""POWELL Hannah Louise""";"=""12.12.1992""";"=""GBR""";"=""44""";"=""42.26""";"=""48""";"=""51""";"=""*52""";"=""51""";"=""*68""";"=""*68""";"=""*68""";"=""---""";"=""0""";"=""EUROPEAN YOUTH CHAMPIONSHIPS""";"=""09.2009""";
"=""4""";"=""w""";"=""1""";"=""---""";"=""---""";"=""MAKSIMOVA Kseniia""";"=""05.10.1995""";"=""RUS""";"=""48""";"=""47.94""";"=""60""";"=""64""";"=""66""";"=""66""";"=""70""";"=""*75""";"=""75""";"=""75""";"=""141""";"=""EUROPEAN YOUTH CHAMPIONSHIPS""";"=""09.2009""";
"=""5""";"=""w""";"=""2""";"=""---""";"=""---""";"=""YAYLYAN Izabella""";"=""04.01.1995""";"=""ARM""";"=""48""";"=""47.63""";"=""60""";"=""*63""";"=""*63""";"=""60""";"=""71""";"=""75""";"=""76""";"=""76""";"=""136""";"=""EUROPEAN YOUTH CHAMPIONSHIPS""";"=""09.2009""";
"=""6""";"=""w""";"=""3""";"=""---""";"=""---""";"=""SROKA Paulina""";"=""12.07.1993""";"=""POL""";"=""48""";"=""47.74""";"=""58""";"=""60""";"=""*61""";"=""60""";"=""71""";"=""73""";"=""*75""";"=""73""";"=""133""";"=""EUROPEAN YOUTH CHAMPIONSHIPS""";"=""09.2009""";
"=""7""";"=""w""";"=""4""";"=""---""";"=""---""";"=""BONNAAMANT Sophie""";"=""30.05.1992""";"=""FRA""";"=""48""";"=""47.29""";"=""56""";"=""58""";"=""*60""";"=""58""";"=""71""";"=""73""";"=""*75""";"=""73""";"=""131""";"=""EUROPEAN YOUTH CHAMPIONSHIPS""";"=""09.2009""";
"=""8""";"=""w""";"=""5""";"=""---""";"=""---""";"=""BARRERA BELARDI Alba Cecilia""";"=""13.08.1993""";"=""ESP""";"=""48""";"=""47.50""";"=""53""";"=""56""";"=""*59""";"=""56""";"=""70""";"=""*73""";"=""74""";"=""74""";"=""130""";"=""EUROPEAN YOUTH CHAMPIONSHIPS""";"=""09.2009""";
"=""9""";"=""w""";"=""6""";"=""---""";"=""---""";"=""DEMIREL Hacer""";"=""27.03.1992""";"=""TUR""";"=""48""";"=""47.29""";"=""53""";"=""*58""";"=""*59""";"=""53""";"=""70""";"=""74""";"=""*75""";"=""74""";"=""127""";"=""EUROPEAN YOUTH CHAMPIONSHIPS""";"=""09.2009""";
