pid;gender;rank;rank_s;rank_cj;name;born;nation;category;bweight;snatch1;snatch2;snatch3;snatch;jerk1;jerk2;jerk3;jerk;total;event;date
"=""0""";"=""w""";"=""1""";"=""1""";"=""1""";"=""PIRON CANDELARIO Beatriz Elizabeth""";"=""27.02.1995""";"=""DOM""";"=""48""";"=""47.75""";"=""77""";"=""81""";"=""---""";"=""81""";"=""91""";"=""97""";"=""*100""";"=""97""";"=""178""";"=""PAN-AMERICAN JUNIOR CHAMPIONSHIPS""";"=""05.2015""";
"=""1""";"=""w""";"=""2""";"=""2""";"=""3""";"=""LONDONO Jessica""";"=""03.04.1995""";"=""COL""";"=""48""";"=""46.90""";"=""68""";"=""71""";"=""*73""";"=""71""";"=""82""";"=""*85""";"=""85""";"=""85""";"=""156""";"=""PAN-AMERICAN JUNIOR CHAMPIONSHIPS""";"=""05.2015""";
"=""2""";"=""w""";"=""3""";"=""6""";"=""2""";"=""MUNOZ LOPEZ Viviana Izamar""";"=""10.11.1995""";"=""MEX""";"=""48""";"=""47.70""";"=""63""";"=""67""";"=""*70""";"=""67""";"=""85""";"=""88""";"=""*90""";"=""88""";"=""155""";"=""PAN-AMERICAN JUNIOR CHAMPIONSHIPS""";"=""05.2015""";
"=""3""";"=""w""";"=""4""";"=""3""";"=""4""";"=""DE LA HERRAN MARTINEZ Andrea""";"=""12.09.1996""";"=""MEX""";"=""48""";"=""47.90""";"=""*70""";"=""*70""";"=""70""";"=""70""";"=""*85""";"=""85""";"=""*87""";"=""85""";"=""155""";"=""PAN-AMERICAN JUNIOR CHAMPIONSHIPS""";"=""05.2015""";
"=""4""";"=""w""";"=""5""";"=""4""";"=""5""";"=""PRADO GUILLEN Maira Alejandra""";"=""25.03.1997""";"=""VEN""";"=""48""";"=""44.40""";"=""*66""";"=""66""";"=""68""";"=""68""";"=""78""";"=""81""";"=""---""";"=""81""";"=""149""";"=""PAN-AMERICAN JUNIOR CHAMPIONSHIPS""";"=""05.2015""";
"=""5""";"=""w""";"=""6""";"=""5""";"=""6""";"=""SANMARTIN MATUTE Cinthya Elizabeth""";"=""04.04.1997""";"=""ECU""";"=""48""";"=""47.40""";"=""63""";"=""*67""";"=""67""";"=""67""";"=""*80""";"=""80""";"=""*84""";"=""80""";"=""147""";"=""PAN-AMERICAN JUNIOR CHAMPIONSHIPS""";"=""05.2015""";
"=""6""";"=""w""";"=""7""";"=""7""";"=""7""";"=""ROSA FIGUEIREDO Nathasha""";"=""16.01.1996""";"=""BRA""";"=""48""";"=""47.85""";"=""63""";"=""*68""";"=""*70""";"=""63""";"=""80""";"=""*85""";"=""*85""";"=""80""";"=""143""";"=""PAN-AMERICAN JUNIOR CHAMPIONSHIPS""";"=""05.2015""";
"=""7""";"=""w""";"=""1""";"=""1""";"=""4""";"=""BLANCO GONZALEZ Karool Karina""";"=""24.05.1995""";"=""COL""";"=""53""";"=""53.00""";"=""80""";"=""81""";"=""85""";"=""85""";"=""99""";"=""*103""";"=""*103""";"=""99""";"=""184""";"=""PAN-AMERICAN JUNIOR CHAMPIONSHIPS""";"=""05.2015""";
"=""8""";"=""w""";"=""2""";"=""4""";"=""1""";"=""SIERRA FIGUEROA Maria Janeth""";"=""01.03.1995""";"=""VEN""";"=""53""";"=""52.95""";"=""74""";"=""77""";"=""79""";"=""79""";"=""99""";"=""*103""";"=""103""";"=""103""";"=""182""";"=""PAN-AMERICAN JUNIOR CHAMPIONSHIPS""";"=""05.2015""";
"=""9""";"=""w""";"=""3""";"=""2""";"=""2""";"=""SILVESTRE VELGAR Yafreisy""";"=""06.01.1995""";"=""DOM""";"=""53""";"=""52.50""";"=""75""";"=""79""";"=""80""";"=""80""";"=""97""";"=""101""";"=""*104""";"=""101""";"=""181""";"=""PAN-AMERICAN JUNIOR CHAMPIONSHIPS""";"=""05.2015""";
