pid;gender;rank;rank_s;rank_cj;name;born;nation;category;bweight;snatch1;snatch2;snatch3;snatch;jerk1;jerk2;jerk3;jerk;total;event;date
"=""0""";"=""W""";"=""1""";"=""1""";"=""3""";"=""TAN Yayun""";"=""18.11.1992""";"=""CHN""";"=""48""";"=""47.55""";"=""83""";"=""86""";"=""88""";"=""88""";"=""110""";"=""*113""";"=""*113""";"=""110""";"=""198""";"=""2016 ASIAN CHAMPIONSHIPS""";"=""04.2016""";
"=""1""";"=""W""";"=""2""";"=""5""";"=""1""";"=""RYANG Chun Hwa""";"=""12.06.1991""";"=""PRK""";"=""48""";"=""47.75""";"=""81""";"=""83""";"=""85""";"=""85""";"=""*111""";"=""111""";"=""*113""";"=""111""";"=""196""";"=""2016 ASIAN CHAMPIONSHIPS""";"=""04.2016""";
"=""2""";"=""W""";"=""3""";"=""6""";"=""2""";"=""KHAMSRI Panida""";"=""13.01.1989""";"=""THA""";"=""48""";"=""47.45""";"=""81""";"=""84""";"=""* 86""";"=""84""";"=""106""";"=""109""";"=""110""";"=""110""";"=""194""";"=""2016 ASIAN CHAMPIONSHIPS""";"=""04.2016""";
"=""3""";"=""W""";"=""4""";"=""8""";"=""4""";"=""NGUYEN Thi Thuy""";"=""23.08.1990""";"=""VIE""";"=""48""";"=""47.75""";"=""78""";"=""* 81""";"=""82""";"=""82""";"=""*106""";"=""106""";"=""110""";"=""110""";"=""192""";"=""2016 ASIAN CHAMPIONSHIPS""";"=""04.2016""";
"=""4""";"=""W""";"=""5""";"=""3""";"=""5""";"=""CHEN Wei-Ling""";"=""04.01.1982""";"=""TPE""";"=""48""";"=""47.20""";"=""79""";"=""83""";"=""85""";"=""85""";"=""102""";"=""106""";"=""*109""";"=""106""";"=""191""";"=""2016 ASIAN CHAMPIONSHIPS""";"=""04.2016""";
"=""5""";"=""W""";"=""6""";"=""4""";"=""7""";"=""AGUSTIANI Sri Wahyuni""";"=""13.08.1994""";"=""INA""";"=""48""";"=""47.75""";"=""79""";"=""83""";"=""85""";"=""85""";"=""102""";"=""*106""";"=""106""";"=""106""";"=""191""";"=""2016 ASIAN CHAMPIONSHIPS""";"=""04.2016""";
"=""6""";"=""W""";"=""7""";"=""7""";"=""6""";"=""MIRABAI Chanu Saikhom""";"=""08.08.1994""";"=""IND""";"=""48""";"=""47.55""";"=""* 81""";"=""81""";"=""84""";"=""84""";"=""102""";"=""106""";"=""*108""";"=""106""";"=""190""";"=""2016 ASIAN CHAMPIONSHIPS""";"=""04.2016""";
"=""7""";"=""W""";"=""8""";"=""2""";"=""10""";"=""VUONG Thi Huyen""";"=""22.06.1992""";"=""VIE""";"=""48""";"=""47.40""";"=""82""";"=""85""";"=""87""";"=""87""";"=""100""";"=""*104""";"=""*104""";"=""100""";"=""187""";"=""2016 ASIAN CHAMPIONSHIPS""";"=""04.2016""";
"=""8""";"=""W""";"=""9""";"=""9""";"=""9""";"=""KHUMUKCHAM Sanjita Chanu""";"=""02.01.1994""";"=""IND""";"=""48""";"=""47.80""";"=""79""";"=""82""";"=""* 84""";"=""82""";"=""*102""";"=""102""";"=""*106""";"=""102""";"=""184""";"=""2016 ASIAN CHAMPIONSHIPS""";"=""04.2016""";
"=""9""";"=""W""";"=""10""";"=""10""";"=""8""";"=""OKOEVA Zhanyl""";"=""15.11.1993""";"=""KGZ""";"=""48""";"=""47.30""";"=""72""";"=""75""";"=""* 78""";"=""75""";"=""98""";"=""*102""";"=""102""";"=""102""";"=""177""";"=""2016 ASIAN CHAMPIONSHIPS""";"=""04.2016""";
"=""10""";"=""W""";"=""11""";"=""11""";"=""11""";"=""SETIAWATI Lisa""";"=""04.09.1989""";"=""INA""";"=""48""";"=""47.20""";"=""71""";"=""* 74""";"=""* 74""";"=""71""";"=""91""";"=""94""";"=""96""";"=""96""";"=""167""";"=""2016 ASIAN CHAMPIONSHIPS""";"=""04.2016""";
"=""11""";"=""W""";"=""12""";"=""12""";"=""12""";"=""DZHUMABAYEVA Yulduz""";"=""22.04.1998""";"=""TKM""";"=""48""";"=""47.35""";"=""65""";"=""68""";"=""71""";"=""71""";"=""83""";"=""88""";"=""92""";"=""92""";"=""163""";"=""2016 ASIAN CHAMPIONSHIPS""";"=""04.2016""";
"=""12""";"=""W""";"=""13""";"=""13""";"=""13""";"=""PEREZ Elien Rose""";"=""28.08.1998""";"=""PHI""";"=""48""";"=""47.40""";"=""62""";"=""65""";"=""* 67""";"=""65""";"=""77""";"=""83""";"=""* 85""";"=""83""";"=""148""";"=""2016 ASIAN CHAMPIONSHIPS""";"=""04.2016""";
"=""13""";"=""W""";"=""14""";"=""14""";"=""14""";"=""BOLD Zolboo""";"=""12.07.1997""";"=""MGL""";"=""48""";"=""46.95""";"=""57""";"=""* 62""";"=""62""";"=""62""";"=""70""";"=""* 76""";"=""* 78""";"=""70""";"=""132""";"=""2016 ASIAN CHAMPIONSHIPS""";"=""04.2016""";
"=""14""";"=""W""";"=""15""";"=""15""";"=""16""";"=""AL-SAEDI Najah Hashim Naser""";"=""15.05.1999""";"=""IRQ""";"=""48""";"=""47.60""";"=""53""";"=""58""";"=""* 60""";"=""58""";"=""65""";"=""* 70""";"=""* 70""";"=""65""";"=""123""";"=""2016 ASIAN CHAMPIONSHIPS""";"=""04.2016""";
