pid;gender;rank;rank_s;rank_cj;name;born;nation;category;bweight;snatch1;snatch2;snatch3;snatch;jerk1;jerk2;jerk3;jerk;total;event;date
"=""0""";"=""w""";"=""1""";"=""1""";"=""1""";"=""MIRABAI Chanu Saikhom""";"=""08.08.1994""";"=""IND""";"=""48""";"=""47.87""";"=""82""";"=""85""";"=""*87""";"=""85""";"=""104""";"=""*108""";"=""*108""";"=""104""";"=""189""";"=""COMMONWEALTH CHAMPIONSHIPS""";"=""09.2017""";
"=""1""";"=""w""";"=""2""";"=""2""";"=""3""";"=""TOUA Thelma Mea""";"=""30.03.1991""";"=""PNG""";"=""48""";"=""47.84""";"=""65""";"=""*68""";"=""68""";"=""68""";"=""85""";"=""*91""";"=""*91""";"=""85""";"=""153""";"=""COMMONWEALTH CHAMPIONSHIPS""";"=""09.2017""";
"=""2""";"=""w""";"=""3""";"=""3""";"=""2""";"=""BOMIRIYAGE GOMAS Dinusha Hansani""";"=""30.12.1992""";"=""SRI""";"=""48""";"=""47.66""";"=""63""";"=""*68""";"=""*68""";"=""63""";"=""82""";"=""86""";"=""*88""";"=""86""";"=""149""";"=""COMMONWEALTH CHAMPIONSHIPS""";"=""09.2017""";
"=""3""";"=""w""";"=""4""";"=""5""";"=""5""";"=""CALVINO Joanne Elizabeth""";"=""18.08.1980""";"=""ENG""";"=""48""";"=""47.87""";"=""60""";"=""62""";"=""*63""";"=""62""";"=""80""";"=""*82""";"=""*84""";"=""80""";"=""142""";"=""COMMONWEALTH CHAMPIONSHIPS""";"=""09.2017""";
"=""4""";"=""w""";"=""5""";"=""4""";"=""6""";"=""ROBSON Kelly-Jo""";"=""13.08.1988""";"=""ENG""";"=""48""";"=""47.86""";"=""62""";"=""*64""";"=""*64""";"=""62""";"=""*78""";"=""78""";"=""*82""";"=""78""";"=""140""";"=""COMMONWEALTH CHAMPIONSHIPS""";"=""09.2017""";
"=""5""";"=""w""";"=""6""";"=""6""";"=""7""";"=""TOBIAS Lisa""";"=""19.12.1980""";"=""SCO""";"=""48""";"=""47.92""";"=""60""";"=""62""";"=""*64""";"=""62""";"=""75""";"=""*78""";"=""78""";"=""78""";"=""140""";"=""COMMONWEALTH CHAMPIONSHIPS""";"=""09.2017""";
"=""6""";"=""w""";"=""7""";"=""8""";"=""4""";"=""STEPHENSON Alyce Patricia""";"=""14.12.1990""";"=""AUS""";"=""48""";"=""47.91""";"=""55""";"=""*58""";"=""58""";"=""58""";"=""80""";"=""*83""";"=""*83""";"=""80""";"=""138""";"=""COMMONWEALTH CHAMPIONSHIPS""";"=""09.2017""";
"=""7""";"=""w""";"=""8""";"=""7""";"=""8""";"=""MOSS Charlotte Louise""";"=""05.09.1995""";"=""NZL""";"=""48""";"=""47.69""";"=""*61""";"=""*61""";"=""61""";"=""61""";"=""74""";"=""*78""";"=""*78""";"=""74""";"=""135""";"=""COMMONWEALTH CHAMPIONSHIPS""";"=""09.2017""";
"=""8""";"=""w""";"=""1""";"=""2""";"=""1""";"=""KHUMUKCHAM Sanjita Chanu""";"=""02.01.1994""";"=""IND""";"=""53""";"=""52.44""";"=""82""";"=""*85""";"=""85""";"=""85""";"=""106""";"=""110""";"=""---""";"=""110""";"=""195""";"=""COMMONWEALTH CHAMPIONSHIPS""";"=""09.2017""";
"=""9""";"=""w""";"=""2""";"=""1""";"=""2""";"=""MATSA Santoshi""";"=""10.03.1994""";"=""IND""";"=""53""";"=""52.24""";"=""81""";"=""84""";"=""86""";"=""86""";"=""*104""";"=""104""";"=""108""";"=""108""";"=""194""";"=""COMMONWEALTH CHAMPIONSHIPS""";"=""09.2017""";
