pid;gender;rank;rank_s;rank_cj;name;born;nation;category;bweight;snatch1;snatch2;snatch3;snatch;jerk1;jerk2;jerk3;jerk;total;event;date
"=""0""";"=""W""";"=""1""";"=""1""";"=""1""";"=""ECHANDIA ZARATE Katherin Oriana""";"=""14.08.2001""";"=""VEN""";"=""44""";"=""43.90""";"=""62""";"=""* 66""";"=""66""";"=""66""";"=""80""";"=""85""";"=""88""";"=""88""";"=""154""";"=""2018 PAN-AMERICAN YOUTH CHAMPIONSHIPS""";"=""06.2018""";
"=""1""";"=""W""";"=""2""";"=""2""";"=""3""";"=""VELEZ ARRIAGA Cassandra Michell""";"=""03.04.2003""";"=""MEX""";"=""44""";"=""43.95""";"=""55""";"=""58""";"=""* 60""";"=""58""";"=""67""";"=""* 70""";"=""70""";"=""70""";"=""128""";"=""2018 PAN-AMERICAN YOUTH CHAMPIONSHIPS""";"=""06.2018""";
"=""2""";"=""W""";"=""3""";"=""3""";"=""4""";"=""PINOARGOTE QUINTERO Maria Belen""";"=""12.12.2003""";"=""ECU""";"=""44""";"=""43.30""";"=""50""";"=""* 53""";"=""53""";"=""53""";"=""62""";"=""65""";"=""68""";"=""68""";"=""121""";"=""2018 PAN-AMERICAN YOUTH CHAMPIONSHIPS""";"=""06.2018""";
"=""3""";"=""W""";"=""4""";"=""4""";"=""6""";"=""SALDARRIAGA YOVERA  Anali Paola""";"=""21.10.2003""";"=""PER""";"=""44""";"=""43.15""";"=""48""";"=""51""";"=""52""";"=""52""";"=""59""";"=""63""";"=""* 67""";"=""63""";"=""115""";"=""2018 PAN-AMERICAN YOUTH CHAMPIONSHIPS""";"=""06.2018""";
"=""4""";"=""W""";"=""5""";"=""5""";"=""5""";"=""BATZ LOPEZ Nancy Eunice""";"=""15.12.2003""";"=""GUA""";"=""44""";"=""43.80""";"=""48""";"=""* 51""";"=""* 52""";"=""48""";"=""62""";"=""66""";"=""* 69""";"=""66""";"=""114""";"=""2018 PAN-AMERICAN YOUTH CHAMPIONSHIPS""";"=""06.2018""";
"=""5""";"=""W""";"=""---""";"=""---""";"=""2""";"=""SANTIAGO SANTIAGO Adamaris""";"=""21.11.2002""";"=""PUR""";"=""44""";"=""43.25""";"=""* 54""";"=""* 54""";"=""* 54""";"=""---""";"=""65""";"=""69""";"=""71""";"=""71""";"=""0""";"=""2018 PAN-AMERICAN YOUTH CHAMPIONSHIPS""";"=""06.2018""";
"=""6""";"=""W""";"=""1""";"=""1""";"=""1""";"=""HERNANDEZ VIEYRA Yesica Yadira""";"=""15.12.2001""";"=""MEX""";"=""48""";"=""47.35""";"=""69""";"=""* 72""";"=""72""";"=""72""";"=""87""";"=""90""";"=""93""";"=""93""";"=""165""";"=""2018 PAN-AMERICAN YOUTH CHAMPIONSHIPS""";"=""06.2018""";
"=""7""";"=""W""";"=""2""";"=""3""";"=""2""";"=""ORTIZ Dahiana""";"=""27.11.2001""";"=""DOM""";"=""48""";"=""47.65""";"=""* 64""";"=""64""";"=""67""";"=""67""";"=""81""";"=""* 84""";"=""85""";"=""85""";"=""152""";"=""2018 PAN-AMERICAN YOUTH CHAMPIONSHIPS""";"=""06.2018""";
"=""8""";"=""W""";"=""3""";"=""2""";"=""4""";"=""BARBOSA LUCUMI Heidy Paola""";"=""29.10.2001""";"=""COL""";"=""48""";"=""47.85""";"=""65""";"=""68""";"=""* 71""";"=""68""";"=""83""";"=""* 86""";"=""* 86""";"=""83""";"=""151""";"=""2018 PAN-AMERICAN YOUTH CHAMPIONSHIPS""";"=""06.2018""";
"=""9""";"=""W""";"=""4""";"=""4""";"=""5""";"=""NYE Emma Elizabeth""";"=""11.07.2002""";"=""USA""";"=""48""";"=""47.90""";"=""62""";"=""65""";"=""* 68""";"=""65""";"=""78""";"=""82""";"=""* 85""";"=""82""";"=""147""";"=""2018 PAN-AMERICAN YOUTH CHAMPIONSHIPS""";"=""06.2018""";
