pid;gender;rank;rank_s;rank_cj;name;born;nation;category;bweight;snatch1;snatch2;snatch3;snatch;jerk1;jerk2;jerk3;jerk;total;event;date
"=""0""";"=""W""";"=""1""";"=""1""";"=""1""";"=""JUNKAR ACERO Kely Valentina""";"=""14.11.2001""";"=""COL""";"=""44""";"=""43.41""";"=""50""";"=""* 53""";"=""53""";"=""53""";"=""60""";"=""63""";"=""65""";"=""65""";"=""118""";"=""2014 SOUTH AMERICAN YOUTH CHAMPIONSHIPS""";"=""05.2014""";
"=""1""";"=""W""";"=""2""";"=""2""";"=""2""";"=""LAHUANAMPA CASTILLO Melina Alicia""";"=""18.12.1999""";"=""PER""";"=""44""";"=""42.59""";"=""42""";"=""44""";"=""* 46""";"=""44""";"=""52""";"=""55""";"=""57""";"=""57""";"=""101""";"=""2014 SOUTH AMERICAN YOUTH CHAMPIONSHIPS""";"=""05.2014""";
"=""2""";"=""W""";"=""3""";"=""3""";"=""3""";"=""DE CANDIDO Abril""";"=""13.07.2001""";"=""ARG""";"=""44""";"=""41.67""";"=""38""";"=""40""";"=""42""";"=""42""";"=""46""";"=""48""";"=""50""";"=""50""";"=""92""";"=""2014 SOUTH AMERICAN YOUTH CHAMPIONSHIPS""";"=""05.2014""";
"=""3""";"=""W""";"=""1""";"=""2""";"=""1""";"=""JIMENEZ PALECHOR Julieth Alexandra""";"=""25.03.1999""";"=""COL""";"=""48""";"=""47.97""";"=""59""";"=""61""";"=""* 63""";"=""61""";"=""79""";"=""82""";"=""85""";"=""85""";"=""146""";"=""2014 SOUTH AMERICAN YOUTH CHAMPIONSHIPS""";"=""05.2014""";
"=""4""";"=""W""";"=""2""";"=""1""";"=""2""";"=""ROSA FIGUEIREDO Emily""";"=""18.03.1998""";"=""BRA""";"=""48""";"=""47.12""";"=""57""";"=""60""";"=""62""";"=""62""";"=""75""";"=""78""";"=""* 80""";"=""78""";"=""140""";"=""2014 SOUTH AMERICAN YOUTH CHAMPIONSHIPS""";"=""05.2014""";
"=""5""";"=""W""";"=""3""";"=""3""";"=""3""";"=""CUEVA URIBE Fiorella Francesca""";"=""04.02.1998""";"=""PER""";"=""48""";"=""47.67""";"=""47""";"=""50""";"=""52""";"=""52""";"=""67""";"=""70""";"=""72""";"=""72""";"=""124""";"=""2014 SOUTH AMERICAN YOUTH CHAMPIONSHIPS""";"=""05.2014""";
"=""6""";"=""W""";"=""4""";"=""4""";"=""4""";"=""SILVA Guadalupe""";"=""20.07.1998""";"=""ARG""";"=""48""";"=""46.91""";"=""45""";"=""* 48""";"=""48""";"=""48""";"=""60""";"=""62""";"=""64""";"=""64""";"=""112""";"=""2014 SOUTH AMERICAN YOUTH CHAMPIONSHIPS""";"=""05.2014""";
"=""7""";"=""M""";"=""1""";"=""1""";"=""1""";"=""CASQUETE BURGOS Bryan Alexander""";"=""10.07.1997""";"=""ECU""";"=""50""";"=""49.63""";"=""77""";"=""* 80""";"=""80""";"=""80""";"=""102""";"=""105""";"=""*106""";"=""105""";"=""185""";"=""2014 SOUTH AMERICAN YOUTH CHAMPIONSHIPS""";"=""05.2014""";
"=""8""";"=""M""";"=""2""";"=""2""";"=""3""";"=""MONTES LOPEZ Santiago Esteban""";"=""19.09.1998""";"=""COL""";"=""50""";"=""49.75""";"=""75""";"=""78""";"=""80""";"=""80""";"=""96""";"=""*101""";"=""*101""";"=""96""";"=""176""";"=""2014 SOUTH AMERICAN YOUTH CHAMPIONSHIPS""";"=""05.2014""";
"=""9""";"=""M""";"=""3""";"=""3""";"=""2""";"=""IPIALES YEPEZ Juan Carlos""";"=""13.10.1998""";"=""ECU""";"=""50""";"=""49.99""";"=""72""";"=""76""";"=""* 79""";"=""76""";"=""94""";"=""98""";"=""*103""";"=""98""";"=""174""";"=""2014 SOUTH AMERICAN YOUTH CHAMPIONSHIPS""";"=""05.2014""";
"=""10""";"=""M""";"=""4""";"=""4""";"=""4""";"=""B. NEVES Robert""";"=""15.06.1998""";"=""BRA""";"=""50""";"=""48.97""";"=""55""";"=""60""";"=""* 65""";"=""60""";"=""* 70""";"=""70""";"=""75""";"=""75""";"=""135""";"=""2014 SOUTH AMERICAN YOUTH CHAMPIONSHIPS""";"=""05.2014""";
"=""11""";"=""W""";"=""1""";"=""3""";"=""1""";"=""TAPUY GREFA Monica Joahana""";"=""14.11.1998""";"=""ECU""";"=""53""";"=""52.30""";"=""62""";"=""* 65""";"=""* 65""";"=""62""";"=""85""";"=""88""";"=""* 91""";"=""88""";"=""150""";"=""2014 SOUTH AMERICAN YOUTH CHAMPIONSHIPS""";"=""05.2014""";
"=""12""";"=""W""";"=""2""";"=""2""";"=""2""";"=""CARRIEL CAJAPE Stefani Jamileth""";"=""22.02.1997""";"=""ECU""";"=""53""";"=""51.26""";"=""61""";"=""64""";"=""* 66""";"=""64""";"=""78""";"=""82""";"=""85""";"=""85""";"=""149""";"=""2014 SOUTH AMERICAN YOUTH CHAMPIONSHIPS""";"=""05.2014""";
"=""13""";"=""W""";"=""3""";"=""1""";"=""3""";"=""DE SOUZA FACCIOLLA FERREIRA Aline""";"=""04.06.1999""";"=""BRA""";"=""53""";"=""51.28""";"=""64""";"=""68""";"=""* 71""";"=""68""";"=""80""";"=""* 84""";"=""* 85""";"=""80""";"=""148""";"=""2014 SOUTH AMERICAN YOUTH CHAMPIONSHIPS""";"=""05.2014""";
"=""14""";"=""W""";"=""4""";"=""5""";"=""4""";"=""SORIANO PALOMINO Liliana Cielo""";"=""11.03.2000""";"=""PER""";"=""53""";"=""50.30""";"=""50""";"=""53""";"=""56""";"=""56""";"=""67""";"=""71""";"=""74""";"=""74""";"=""130""";"=""2014 SOUTH AMERICAN YOUTH CHAMPIONSHIPS""";"=""05.2014""";
"=""15""";"=""W""";"=""5""";"=""4""";"=""5""";"=""S. RIBEIRO Mariana""";"=""07.05.2000""";"=""BRA""";"=""53""";"=""49.86""";"=""50""";"=""54""";"=""56""";"=""56""";"=""65""";"=""70""";"=""73""";"=""73""";"=""129""";"=""2014 SOUTH AMERICAN YOUTH CHAMPIONSHIPS""";"=""05.2014""";
"=""16""";"=""W""";"=""6""";"=""6""";"=""6""";"=""PEREIRA Javiera""";"=""25.02.1998""";"=""CHI""";"=""53""";"=""52.84""";"=""45""";"=""50""";"=""* 52""";"=""50""";"=""53""";"=""57""";"=""* 60""";"=""57""";"=""107""";"=""2014 SOUTH AMERICAN YOUTH CHAMPIONSHIPS""";"=""05.2014""";
"=""17""";"=""M""";"=""1""";"=""1""";"=""2""";"=""GARRIDO BUENAIRE Victor Jesus""";"=""27.05.1998""";"=""ECU""";"=""56""";"=""55.30""";"=""96""";"=""101""";"=""*105""";"=""101""";"=""118""";"=""122""";"=""*125""";"=""122""";"=""223""";"=""2014 SOUTH AMERICAN YOUTH CHAMPIONSHIPS""";"=""05.2014""";
"=""18""";"=""M""";"=""2""";"=""2""";"=""1""";"=""LOPEZ CARRANZA Brandy""";"=""15.10.1998""";"=""PER""";"=""56""";"=""55.27""";"=""85""";"=""89""";"=""92""";"=""92""";"=""115""";"=""119""";"=""123""";"=""123""";"=""215""";"=""2014 SOUTH AMERICAN YOUTH CHAMPIONSHIPS""";"=""05.2014""";
"=""19""";"=""M""";"=""3""";"=""3""";"=""3""";"=""DELGADO TUESTA Jhordan Neri""";"=""11.11.1997""";"=""PER""";"=""56""";"=""55.83""";"=""78""";"=""82""";"=""* 85""";"=""82""";"=""105""";"=""109""";"=""112""";"=""112""";"=""194""";"=""2014 SOUTH AMERICAN YOUTH CHAMPIONSHIPS""";"=""05.2014""";
