pid;gender;rank;rank_s;rank_cj;name;born;nation;category;bweight;snatch1;snatch2;snatch3;snatch;jerk1;jerk2;jerk3;jerk;total;event;date
"=""0""";"=""w""";"=""1""";"=""---""";"=""---""";"=""CHEN Wei-Ling""";"=""04.01.1982""";"=""TPE""";"=""48""";"=""47.70""";"=""0.0""";"=""0.0""";"=""0.0""";"=""87""";"=""0.0""";"=""0.0""";"=""0.0""";"=""113""";"=""200""";"=""21st ASIAN SENIOR WOMEN'S 40th ASIAN SENIOR MEN'S CHAMPIONSHIPS""";"=""05.2009""";
"=""1""";"=""w""";"=""2""";"=""---""";"=""---""";"=""CHEN Xiexia""";"=""08.01.1983""";"=""CHN""";"=""48""";"=""47.70""";"=""0.0""";"=""0.0""";"=""0.0""";"=""83""";"=""0.0""";"=""0.0""";"=""0.0""";"=""108""";"=""191""";"=""21st ASIAN SENIOR WOMEN'S 40th ASIAN SENIOR MEN'S CHAMPIONSHIPS""";"=""05.2009""";
"=""2""";"=""w""";"=""3""";"=""---""";"=""---""";"=""LAOSIRIKUL Pensiri""";"=""17.01.1984""";"=""THA""";"=""48""";"=""47.40""";"=""0.0""";"=""0.0""";"=""0.0""";"=""83""";"=""0.0""";"=""0.0""";"=""0.0""";"=""103""";"=""186""";"=""21st ASIAN SENIOR WOMEN'S 40th ASIAN SENIOR MEN'S CHAMPIONSHIPS""";"=""05.2009""";
"=""3""";"=""w""";"=""4""";"=""---""";"=""---""";"=""CHANU NGANGBAM Soniya""";"=""15.02.1980""";"=""IND""";"=""48""";"=""47.85""";"=""0.0""";"=""0.0""";"=""0.0""";"=""74""";"=""0.0""";"=""0.0""";"=""0.0""";"=""93""";"=""167""";"=""21st ASIAN SENIOR WOMEN'S 40th ASIAN SENIOR MEN'S CHAMPIONSHIPS""";"=""05.2009""";
"=""4""";"=""w""";"=""5""";"=""---""";"=""---""";"=""AITPEKOVA Zhanyl""";"=""01.01.1991""";"=""KGZ""";"=""48""";"=""44.55""";"=""0.0""";"=""0.0""";"=""0.0""";"=""50""";"=""0.0""";"=""0.0""";"=""0.0""";"=""65""";"=""115""";"=""21st ASIAN SENIOR WOMEN'S 40th ASIAN SENIOR MEN'S CHAMPIONSHIPS""";"=""05.2009""";
"=""5""";"=""w""";"=""---""";"=""---""";"=""---""";"=""ZAKARIA Zaira""";"=""28.02.1987""";"=""MAS""";"=""48""";"=""47.85""";"=""0.0""";"=""0.0""";"=""0.0""";"=""70""";"=""0.0""";"=""0.0""";"=""0.0""";"=""---""";"=""0""";"=""21st ASIAN SENIOR WOMEN'S 40th ASIAN SENIOR MEN'S CHAMPIONSHIPS""";"=""05.2009""";
"=""6""";"=""w""";"=""1""";"=""---""";"=""---""";"=""CHEN Xiaoting""";"=""11.01.1991""";"=""CHN""";"=""53""";"=""52.70""";"=""0.0""";"=""0.0""";"=""0.0""";"=""98""";"=""0.0""";"=""0.0""";"=""0.0""";"=""123""";"=""221""";"=""21st ASIAN SENIOR WOMEN'S 40th ASIAN SENIOR MEN'S CHAMPIONSHIPS""";"=""05.2009""";
"=""7""";"=""w""";"=""2""";"=""---""";"=""---""";"=""FANG Li-Chun""";"=""08.03.1983""";"=""TPE""";"=""53""";"=""52.45""";"=""0.0""";"=""0.0""";"=""0.0""";"=""93""";"=""0.0""";"=""0.0""";"=""0.0""";"=""121""";"=""214""";"=""21st ASIAN SENIOR WOMEN'S 40th ASIAN SENIOR MEN'S CHAMPIONSHIPS""";"=""05.2009""";
"=""8""";"=""w""";"=""3""";"=""---""";"=""---""";"=""JAROENRATTANATARAKOON Prapawadee""";"=""29.05.1984""";"=""THA""";"=""53""";"=""52.70""";"=""0.0""";"=""0.0""";"=""0.0""";"=""94""";"=""0.0""";"=""0.0""";"=""0.0""";"=""120""";"=""214""";"=""21st ASIAN SENIOR WOMEN'S 40th ASIAN SENIOR MEN'S CHAMPIONSHIPS""";"=""05.2009""";
"=""9""";"=""w""";"=""4""";"=""---""";"=""---""";"=""MIYAKE Hiromi""";"=""18.11.1985""";"=""JPN""";"=""53""";"=""49.25""";"=""0.0""";"=""0.0""";"=""0.0""";"=""83""";"=""0.0""";"=""0.0""";"=""0.0""";"=""110""";"=""193""";"=""21st ASIAN SENIOR WOMEN'S 40th ASIAN SENIOR MEN'S CHAMPIONSHIPS""";"=""05.2009""";
"=""10""";"=""w""";"=""5""";"=""---""";"=""---""";"=""FEBRIANTI Citra""";"=""22.02.1988""";"=""INA""";"=""53""";"=""51.20""";"=""0.0""";"=""0.0""";"=""0.0""";"=""84""";"=""0.0""";"=""0.0""";"=""0.0""";"=""105""";"=""189""";"=""21st ASIAN SENIOR WOMEN'S 40th ASIAN SENIOR MEN'S CHAMPIONSHIPS""";"=""05.2009""";
"=""11""";"=""w""";"=""6""";"=""---""";"=""---""";"=""CHEREMSHANOVA Svetlana""";"=""21.08.1985""";"=""KAZ""";"=""53""";"=""52.90""";"=""0.0""";"=""0.0""";"=""0.0""";"=""83""";"=""0.0""";"=""0.0""";"=""0.0""";"=""106""";"=""189""";"=""21st ASIAN SENIOR WOMEN'S 40th ASIAN SENIOR MEN'S CHAMPIONSHIPS""";"=""05.2009""";
"=""12""";"=""w""";"=""7""";"=""---""";"=""---""";"=""SUMIDA Shoko""";"=""18.04.1985""";"=""JPN""";"=""53""";"=""49.60""";"=""0.0""";"=""0.0""";"=""0.0""";"=""80""";"=""0.0""";"=""0.0""";"=""0.0""";"=""100""";"=""180""";"=""21st ASIAN SENIOR WOMEN'S 40th ASIAN SENIOR MEN'S CHAMPIONSHIPS""";"=""05.2009""";
"=""13""";"=""w""";"=""8""";"=""---""";"=""---""";"=""RAIHAN Binti Yusoff""";"=""01.07.1988""";"=""MAS""";"=""53""";"=""52.30""";"=""0.0""";"=""0.0""";"=""0.0""";"=""73""";"=""0.0""";"=""0.0""";"=""0.0""";"=""96""";"=""169""";"=""21st ASIAN SENIOR WOMEN'S 40th ASIAN SENIOR MEN'S CHAMPIONSHIPS""";"=""05.2009""";
