pid;gender;rank;rank_s;rank_cj;name;born;nation;category;bweight;snatch1;snatch2;snatch3;snatch;jerk1;jerk2;jerk3;jerk;total;event;date
"=""0""";"=""W""";"=""1""";"=""1""";"=""1""";"=""RAHMOUNI Chaima""";"=""25.03.2001""";"=""TUN""";"=""44""";"=""43.00""";"=""42""";"=""* 45""";"=""* 45""";"=""42""";"=""52""";"=""* 57""";"=""57""";"=""57""";"=""99""";"=""AFRICAN YOUTH (YOG QUALIFICATION) CHAMPIONSHIPS""";"=""04.2014""";
"=""1""";"=""W""";"=""2""";"=""2""";"=""2""";"=""LAGHOUATI Fatima Zohra""";"=""27.02.1999""";"=""ALG""";"=""44""";"=""43.50""";"=""35""";"=""* 40""";"=""* 41""";"=""35""";"=""42""";"=""47""";"=""51""";"=""51""";"=""86""";"=""AFRICAN YOUTH (YOG QUALIFICATION) CHAMPIONSHIPS""";"=""04.2014""";
"=""2""";"=""W""";"=""3""";"=""3""";"=""3""";"=""HALBANE Zahira""";"=""09.10.2001""";"=""MAR""";"=""44""";"=""39.50""";"=""22""";"=""25""";"=""* 30""";"=""25""";"=""25""";"=""30""";"=""* 36""";"=""30""";"=""55""";"=""AFRICAN YOUTH (YOG QUALIFICATION) CHAMPIONSHIPS""";"=""04.2014""";
"=""3""";"=""W""";"=""1""";"=""1""";"=""1""";"=""BELKHIR Ghofrane""";"=""11.08.2001""";"=""TUN""";"=""48""";"=""47.80""";"=""45""";"=""50""";"=""55""";"=""55""";"=""60""";"=""65""";"=""* 70""";"=""65""";"=""120""";"=""AFRICAN YOUTH (YOG QUALIFICATION) CHAMPIONSHIPS""";"=""04.2014""";
"=""4""";"=""W""";"=""2""";"=""2""";"=""2""";"=""KLOPPERS Kaylynn""";"=""02.12.1998""";"=""RSA""";"=""48""";"=""47.10""";"=""40""";"=""43""";"=""* 45""";"=""43""";"=""51""";"=""54""";"=""* 57""";"=""54""";"=""97""";"=""AFRICAN YOUTH (YOG QUALIFICATION) CHAMPIONSHIPS""";"=""04.2014""";
"=""5""";"=""M""";"=""1""";"=""2""";"=""1""";"=""CHAANBI Wael""";"=""03.11.1998""";"=""TUN""";"=""50""";"=""49.20""";"=""58""";"=""64""";"=""* 67""";"=""64""";"=""75""";"=""* 81""";"=""81""";"=""81""";"=""145""";"=""AFRICAN YOUTH (YOG QUALIFICATION) CHAMPIONSHIPS""";"=""04.2014""";
"=""6""";"=""M""";"=""2""";"=""1""";"=""2""";"=""RABHI Smail""";"=""06.03.1999""";"=""ALG""";"=""50""";"=""49.30""";"=""60""";"=""* 65""";"=""68""";"=""68""";"=""72""";"=""77""";"=""* 82""";"=""77""";"=""145""";"=""AFRICAN YOUTH (YOG QUALIFICATION) CHAMPIONSHIPS""";"=""04.2014""";
"=""7""";"=""M""";"=""3""";"=""3""";"=""3""";"=""MOUM Abderrahim""";"=""18.09.2000""";"=""MAR""";"=""50""";"=""48.80""";"=""51""";"=""55""";"=""* 60""";"=""55""";"=""67""";"=""72""";"=""75""";"=""75""";"=""130""";"=""AFRICAN YOUTH (YOG QUALIFICATION) CHAMPIONSHIPS""";"=""04.2014""";
"=""8""";"=""M""";"=""4""";"=""4""";"=""4""";"=""CHRISTIANS Enrique Nicolai""";"=""29.01.1999""";"=""RSA""";"=""50""";"=""43.50""";"=""50""";"=""* 54""";"=""54""";"=""54""";"=""70""";"=""73""";"=""* 75""";"=""73""";"=""127""";"=""AFRICAN YOUTH (YOG QUALIFICATION) CHAMPIONSHIPS""";"=""04.2014""";
"=""9""";"=""M""";"=""5""";"=""5""";"=""5""";"=""BOUKAT Khalil""";"=""03.10.1999""";"=""MAR""";"=""50""";"=""49.60""";"=""40""";"=""50""";"=""* 54""";"=""50""";"=""45""";"=""55""";"=""* 63""";"=""55""";"=""105""";"=""AFRICAN YOUTH (YOG QUALIFICATION) CHAMPIONSHIPS""";"=""04.2014""";
"=""10""";"=""W""";"=""1""";"=""1""";"=""1""";"=""LANDOULSI Nouha""";"=""05.05.1998""";"=""TUN""";"=""53""";"=""51.80""";"=""70""";"=""75""";"=""* 78""";"=""75""";"=""* 93""";"=""93""";"=""* 98""";"=""93""";"=""168""";"=""AFRICAN YOUTH (YOG QUALIFICATION) CHAMPIONSHIPS""";"=""04.2014""";
"=""11""";"=""W""";"=""2""";"=""2""";"=""2""";"=""JERNANE Soukaina""";"=""08.01.2000""";"=""MAR""";"=""53""";"=""52.60""";"=""* 47""";"=""47""";"=""55""";"=""55""";"=""57""";"=""62""";"=""* 67""";"=""62""";"=""117""";"=""AFRICAN YOUTH (YOG QUALIFICATION) CHAMPIONSHIPS""";"=""04.2014""";
"=""12""";"=""M""";"=""1""";"=""1""";"=""1""";"=""KRAYDI Faouzi""";"=""06.04.1997""";"=""TUN""";"=""56""";"=""55.60""";"=""90""";"=""97""";"=""102""";"=""102""";"=""111""";"=""120""";"=""*124""";"=""120""";"=""222""";"=""AFRICAN YOUTH (YOG QUALIFICATION) CHAMPIONSHIPS""";"=""04.2014""";
"=""13""";"=""M""";"=""2""";"=""2""";"=""2""";"=""FARDJALLAH Samir""";"=""18.05.1998""";"=""ALG""";"=""56""";"=""55.20""";"=""75""";"=""85""";"=""* 90""";"=""85""";"=""95""";"=""102""";"=""*110""";"=""102""";"=""187""";"=""AFRICAN YOUTH (YOG QUALIFICATION) CHAMPIONSHIPS""";"=""04.2014""";
"=""14""";"=""M""";"=""3""";"=""3""";"=""3""";"=""TOUAIRI Faris""";"=""11.06.1999""";"=""ALG""";"=""56""";"=""54.40""";"=""72""";"=""80""";"=""* 85""";"=""80""";"=""90""";"=""100""";"=""*108""";"=""100""";"=""180""";"=""AFRICAN YOUTH (YOG QUALIFICATION) CHAMPIONSHIPS""";"=""04.2014""";
