pid;gender;rank;rank_s;rank_cj;name;born;nation;category;bweight;snatch1;snatch2;snatch3;snatch;jerk1;jerk2;jerk3;jerk;total;event;date
"=""0""";"=""W""";"=""1""";"=""2""";"=""1""";"=""OZKAN KONAK Sibel""";"=""03.03.1988""";"=""TUR""";"=""48""";"=""47.68""";"=""* 81""";"=""81""";"=""82""";"=""82""";"=""100""";"=""*101""";"=""---""";"=""100""";"=""182""";"=""2016 EUROPEAN CHAMPIONSHIPS""";"=""04.2016""";
"=""1""";"=""W""";"=""2""";"=""4""";"=""2""";"=""PAGLIARO Genny Caterina""";"=""15.10.1988""";"=""ITA""";"=""48""";"=""47.55""";"=""77""";"=""79""";"=""81""";"=""81""";"=""97""";"=""99""";"=""*101""";"=""99""";"=""180""";"=""2016 EUROPEAN CHAMPIONSHIPS""";"=""04.2016""";
"=""2""";"=""W""";"=""3""";"=""1""";"=""6""";"=""CSENGERI Monica-Suneta""";"=""21.03.1996""";"=""ROU""";"=""48""";"=""47.80""";"=""79""";"=""82""";"=""83""";"=""83""";"=""95""";"=""* 98""";"=""* 98""";"=""95""";"=""178""";"=""2016 EUROPEAN CHAMPIONSHIPS""";"=""04.2016""";
"=""3""";"=""W""";"=""4""";"=""3""";"=""5""";"=""TAYLAN Nurcan""";"=""29.10.1983""";"=""TUR""";"=""48""";"=""47.43""";"=""78""";"=""* 81""";"=""81""";"=""81""";"=""* 95""";"=""96""";"=""* 98""";"=""96""";"=""177""";"=""2016 EUROPEAN CHAMPIONSHIPS""";"=""04.2016""";
"=""4""";"=""W""";"=""5""";"=""6""";"=""3""";"=""DIACHENKO Iana""";"=""16.01.1990""";"=""UKR""";"=""48""";"=""47.57""";"=""* 78""";"=""78""";"=""* 82""";"=""78""";"=""93""";"=""96""";"=""98""";"=""98""";"=""176""";"=""2016 EUROPEAN CHAMPIONSHIPS""";"=""04.2016""";
"=""5""";"=""W""";"=""6""";"=""5""";"=""4""";"=""MICHEL Anais""";"=""12.01.1988""";"=""FRA""";"=""48""";"=""47.58""";"=""* 79""";"=""79""";"=""* 81""";"=""79""";"=""97""";"=""*100""";"=""*100""";"=""97""";"=""176""";"=""2016 EUROPEAN CHAMPIONSHIPS""";"=""04.2016""";
"=""6""";"=""W""";"=""7""";"=""8""";"=""7""";"=""JUAN TELLO Estefania""";"=""17.08.1981""";"=""ESP""";"=""48""";"=""47.85""";"=""70""";"=""* 73""";"=""73""";"=""73""";"=""93""";"=""* 96""";"=""* 96""";"=""93""";"=""166""";"=""2016 EUROPEAN CHAMPIONSHIPS""";"=""04.2016""";
"=""7""";"=""W""";"=""8""";"=""7""";"=""9""";"=""BRAHJA Shqiponje""";"=""28.07.1973""";"=""ALB""";"=""48""";"=""47.81""";"=""75""";"=""* 79""";"=""* 80""";"=""75""";"=""* 90""";"=""90""";"=""* 96""";"=""90""";"=""165""";"=""2016 EUROPEAN CHAMPIONSHIPS""";"=""04.2016""";
"=""8""";"=""W""";"=""9""";"=""12""";"=""10""";"=""PIPILIARIDOU Maria""";"=""30.09.1986""";"=""GRE""";"=""48""";"=""47.81""";"=""66""";"=""69""";"=""* 71""";"=""69""";"=""* 85""";"=""85""";"=""89""";"=""89""";"=""158""";"=""2016 EUROPEAN CHAMPIONSHIPS""";"=""04.2016""";
"=""9""";"=""W""";"=""10""";"=""11""";"=""11""";"=""NGUEN Nadezhda-Mey Tuy""";"=""01.07.2000""";"=""BUL""";"=""48""";"=""47.64""";"=""67""";"=""70""";"=""* 72""";"=""70""";"=""* 87""";"=""87""";"=""* 90""";"=""87""";"=""157""";"=""2016 EUROPEAN CHAMPIONSHIPS""";"=""04.2016""";
