pid;gender;rank;rank_s;rank_cj;name;born;nation;category;bweight;snatch1;snatch2;snatch3;snatch;jerk1;jerk2;jerk3;jerk;total;event;date
"=""0""";"=""w""";"=""1""";"=""1""";"=""1""";"=""LAGHOUATI Fatima Zohra""";"=""27.02.1999""";"=""ALG""";"=""48""";"=""47.50""";"=""42""";"=""46""";"=""49""";"=""49""";"=""56""";"=""58""";"=""61""";"=""61""";"=""110""";"=""ARAB JUNIOR CHAMPIONSHIPS""";"=""01.2015""";
"=""1""";"=""w""";"=""2""";"=""2""";"=""2""";"=""AL-SAEDI Najah Hashim Naser""";"=""15.05.1999""";"=""IRQ""";"=""48""";"=""43.70""";"=""46""";"=""*48""";"=""*48""";"=""46""";"=""55""";"=""56""";"=""*59""";"=""56""";"=""102""";"=""ARAB JUNIOR CHAMPIONSHIPS""";"=""01.2015""";
"=""2""";"=""w""";"=""3""";"=""3""";"=""3""";"=""ALNASRI Zahraa""";"=""28.04.2000""";"=""IRQ""";"=""48""";"=""43.85""";"=""25""";"=""30""";"=""---""";"=""30""";"=""30""";"=""*35""";"=""*35""";"=""30""";"=""60""";"=""ARAB JUNIOR CHAMPIONSHIPS""";"=""01.2015""";
"=""3""";"=""w""";"=""1""";"=""1""";"=""1""";"=""SAEED Tiba Nabeel Saeed""";"=""09.09.1999""";"=""IRQ""";"=""53""";"=""52.55""";"=""48""";"=""52""";"=""*54""";"=""52""";"=""60""";"=""66""";"=""*70""";"=""66""";"=""118""";"=""ARAB JUNIOR CHAMPIONSHIPS""";"=""01.2015""";
"=""4""";"=""w""";"=""2""";"=""2""";"=""2""";"=""AL-SAEDI Hadeel Salim Neamah""";"=""13.01.2001""";"=""IRQ""";"=""53""";"=""48.15""";"=""45""";"=""*50""";"=""50""";"=""50""";"=""55""";"=""*60""";"=""---""";"=""55""";"=""105""";"=""ARAB JUNIOR CHAMPIONSHIPS""";"=""01.2015""";
"=""5""";"=""w""";"=""3""";"=""3""";"=""3""";"=""MADANI Khalood Abdulla Essa Ahmad""";"=""07.10.1996""";"=""UAE""";"=""53""";"=""49.35""";"=""35""";"=""*40""";"=""*40""";"=""35""";"=""45""";"=""50""";"=""*55""";"=""50""";"=""85""";"=""ARAB JUNIOR CHAMPIONSHIPS""";"=""01.2015""";
"=""6""";"=""w""";"=""---""";"=""---""";"=""4""";"=""ALMADANI Shouq""";"=""18.11.1999""";"=""UAE""";"=""53""";"=""49.75""";"=""*30""";"=""*30""";"=""*30""";"=""---""";"=""32""";"=""*40""";"=""40""";"=""40""";"=""0""";"=""ARAB JUNIOR CHAMPIONSHIPS""";"=""01.2015""";
"=""7""";"=""m""";"=""1""";"=""1""";"=""1""";"=""AL-BADRI Karrar Hameed Zayed""";"=""03.09.1998""";"=""IRQ""";"=""56""";"=""55.55""";"=""90""";"=""*96""";"=""96""";"=""96""";"=""*117""";"=""117""";"=""*122""";"=""117""";"=""213""";"=""ARAB JUNIOR CHAMPIONSHIPS""";"=""01.2015""";
"=""8""";"=""m""";"=""2""";"=""2""";"=""2""";"=""FENNI Rida""";"=""06.07.1996""";"=""ALG""";"=""56""";"=""55.80""";"=""75""";"=""80""";"=""*85""";"=""80""";"=""95""";"=""100""";"=""*108""";"=""100""";"=""180""";"=""ARAB JUNIOR CHAMPIONSHIPS""";"=""01.2015""";
"=""9""";"=""m""";"=""3""";"=""4""";"=""3""";"=""AL-HABSI Ahmed Salim Said""";"=""20.10.1999""";"=""OMA""";"=""56""";"=""48.30""";"=""63""";"=""68""";"=""71""";"=""71""";"=""89""";"=""*93""";"=""93""";"=""93""";"=""164""";"=""ARAB JUNIOR CHAMPIONSHIPS""";"=""01.2015""";
"=""10""";"=""m""";"=""4""";"=""3""";"=""4""";"=""AL-LAMI Qasim Hasan Abdulhussein""";"=""24.02.2000""";"=""IRQ""";"=""56""";"=""49.95""";"=""60""";"=""68""";"=""72""";"=""72""";"=""82""";"=""89""";"=""*93""";"=""89""";"=""161""";"=""ARAB JUNIOR CHAMPIONSHIPS""";"=""01.2015""";
"=""11""";"=""m""";"=""5""";"=""5""";"=""5""";"=""BUDEBS Ahmad Jassim Abdulla Ali""";"=""31.08.1997""";"=""UAE""";"=""56""";"=""55.50""";"=""67""";"=""71""";"=""*75""";"=""71""";"=""*87""";"=""87""";"=""*92""";"=""87""";"=""158""";"=""ARAB JUNIOR CHAMPIONSHIPS""";"=""01.2015""";
"=""12""";"=""m""";"=""6""";"=""6""";"=""6""";"=""ALMURI Rashid""";"=""01.01.1998""";"=""QAT""";"=""56""";"=""50.00""";"=""30""";"=""*36""";"=""38""";"=""38""";"=""35""";"=""40""";"=""*45""";"=""40""";"=""78""";"=""ARAB JUNIOR CHAMPIONSHIPS""";"=""01.2015""";
"=""13""";"=""m""";"=""7""";"=""7""";"=""7""";"=""AL-MARRI Qassim Ali M A""";"=""25.06.1998""";"=""QAT""";"=""56""";"=""51.35""";"=""30""";"=""36""";"=""*0""";"=""36""";"=""35""";"=""*40""";"=""*45""";"=""35""";"=""71""";"=""ARAB JUNIOR CHAMPIONSHIPS""";"=""01.2015""";
"=""14""";"=""m""";"=""1""";"=""2""";"=""1""";"=""HAMDAYI Sajjad Abbas Yaseen""";"=""15.07.1995""";"=""IRQ""";"=""62""";"=""61.50""";"=""110""";"=""116""";"=""*120""";"=""116""";"=""137""";"=""143""";"=""149""";"=""149""";"=""265""";"=""ARAB JUNIOR CHAMPIONSHIPS""";"=""01.2015""";
"=""15""";"=""m""";"=""2""";"=""1""";"=""2""";"=""AL-ZUBAIDI Mohammed Ali Wahhab""";"=""01.01.1996""";"=""IRQ""";"=""62""";"=""61.15""";"=""110""";"=""116""";"=""*120""";"=""116""";"=""137""";"=""143""";"=""148""";"=""148""";"=""264""";"=""ARAB JUNIOR CHAMPIONSHIPS""";"=""01.2015""";
"=""16""";"=""m""";"=""3""";"=""3""";"=""3""";"=""HASSAN Hussam""";"=""01.01.1998""";"=""EGY""";"=""62""";"=""61.25""";"=""105""";"=""110""";"=""113""";"=""113""";"=""130""";"=""*133""";"=""*133""";"=""130""";"=""243""";"=""ARAB JUNIOR CHAMPIONSHIPS""";"=""01.2015""";
"=""17""";"=""m""";"=""4""";"=""5""";"=""4""";"=""AL-BATTASHI Mahmood Shamis Obaid""";"=""17.08.1996""";"=""OMA""";"=""62""";"=""61.35""";"=""*90""";"=""90""";"=""*95""";"=""90""";"=""113""";"=""118""";"=""*120""";"=""118""";"=""208""";"=""ARAB JUNIOR CHAMPIONSHIPS""";"=""01.2015""";
"=""18""";"=""m""";"=""5""";"=""4""";"=""5""";"=""KHALDI Abdennour""";"=""22.05.1996""";"=""ALG""";"=""62""";"=""61.40""";"=""91""";"=""*96""";"=""96""";"=""96""";"=""107""";"=""112""";"=""*116""";"=""112""";"=""208""";"=""ARAB JUNIOR CHAMPIONSHIPS""";"=""01.2015""";
"=""19""";"=""w""";"=""1""";"=""1""";"=""1""";"=""CHERRARA Ikram""";"=""06.06.1998""";"=""ALG""";"=""63""";"=""62.55""";"=""63""";"=""68""";"=""71""";"=""71""";"=""82""";"=""87""";"=""90""";"=""90""";"=""161""";"=""ARAB JUNIOR CHAMPIONSHIPS""";"=""01.2015""";
"=""20""";"=""m""";"=""1""";"=""1""";"=""1""";"=""MOHAMED Ahmed Emad Gouda""";"=""21.07.1996""";"=""EGY""";"=""69""";"=""68.90""";"=""120""";"=""125""";"=""130""";"=""130""";"=""150""";"=""155""";"=""*160""";"=""155""";"=""285""";"=""ARAB JUNIOR CHAMPIONSHIPS""";"=""01.2015""";
"=""21""";"=""w""";"=""1""";"=""1""";"=""1""";"=""AL-SAEDI Huda Salim Neamah""";"=""08.07.1997""";"=""IRQ""";"=""69""";"=""63.85""";"=""70""";"=""75""";"=""77""";"=""77""";"=""90""";"=""95""";"=""*99""";"=""95""";"=""172""";"=""ARAB JUNIOR CHAMPIONSHIPS""";"=""01.2015""";
"=""22""";"=""w""";"=""2""";"=""3""";"=""2""";"=""HAMMADI Maghnia""";"=""22.02.2000""";"=""ALG""";"=""69""";"=""66.95""";"=""*60""";"=""60""";"=""65""";"=""65""";"=""80""";"=""*83""";"=""*83""";"=""80""";"=""145""";"=""ARAB JUNIOR CHAMPIONSHIPS""";"=""01.2015""";
"=""23""";"=""m""";"=""2""";"=""2""";"=""3""";"=""TOUALBIA Abdelouahab""";"=""01.05.1995""";"=""ALG""";"=""69""";"=""68.25""";"=""110""";"=""117""";"=""121""";"=""121""";"=""*133""";"=""133""";"=""*142""";"=""133""";"=""254""";"=""ARAB JUNIOR CHAMPIONSHIPS""";"=""01.2015""";
"=""24""";"=""m""";"=""3""";"=""3""";"=""2""";"=""ALBALOOSHI Khalid Rajab Mohammed M""";"=""12.04.1995""";"=""UAE""";"=""69""";"=""68.25""";"=""105""";"=""110""";"=""*113""";"=""110""";"=""136""";"=""*145""";"=""*145""";"=""136""";"=""246""";"=""ARAB JUNIOR CHAMPIONSHIPS""";"=""01.2015""";
"=""25""";"=""m""";"=""4""";"=""5""";"=""4""";"=""AL-MASOODI Hussein Ali Dhaiban""";"=""01.03.1998""";"=""IRQ""";"=""69""";"=""67.85""";"=""96""";"=""100""";"=""*105""";"=""100""";"=""122""";"=""*128""";"=""*128""";"=""122""";"=""222""";"=""ARAB JUNIOR CHAMPIONSHIPS""";"=""01.2015""";
"=""26""";"=""m""";"=""5""";"=""4""";"=""5""";"=""AL ABDALI Muhanna Mohammed Khamis""";"=""30.06.1995""";"=""oma""";"=""69""";"=""64.80""";"=""96""";"=""101""";"=""*106""";"=""101""";"=""120""";"=""*127""";"=""*127""";"=""120""";"=""221""";"=""ARAB JUNIOR CHAMPIONSHIPS""";"=""01.2015""";
"=""27""";"=""m""";"=""6""";"=""6""";"=""6""";"=""AL AJMI Murshid Mohamed Murshid""";"=""06.02.2000""";"=""OMA""";"=""69""";"=""68.90""";"=""91""";"=""96""";"=""99""";"=""99""";"=""*119""";"=""119""";"=""*129""";"=""119""";"=""218""";"=""ARAB JUNIOR CHAMPIONSHIPS""";"=""01.2015""";
"=""28""";"=""w""";"=""---""";"=""2""";"=""---""";"=""KADIM Soulaf""";"=""25.07.1997""";"=""ALG""";"=""69""";"=""64.50""";"=""60""";"=""65""";"=""*68""";"=""65""";"=""*80""";"=""---""";"=""---""";"=""---""";"=""0""";"=""ARAB JUNIOR CHAMPIONSHIPS""";"=""01.2015""";
"=""29""";"=""w""";"=""1""";"=""1""";"=""1""";"=""HIRECH Bouchra Fatima Zohra""";"=""22.08.2000""";"=""ALG""";"=""75""";"=""71.40""";"=""60""";"=""*65""";"=""65""";"=""65""";"=""80""";"=""83""";"=""*86""";"=""83""";"=""148""";"=""ARAB JUNIOR CHAMPIONSHIPS""";"=""01.2015""";
"=""30""";"=""w""";"=""2""";"=""2""";"=""2""";"=""ABDULLAH Khadeeja""";"=""10.08.1997""";"=""IRQ""";"=""75""";"=""70.15""";"=""45""";"=""50""";"=""*54""";"=""50""";"=""60""";"=""65""";"=""*67""";"=""65""";"=""115""";"=""ARAB JUNIOR CHAMPIONSHIPS""";"=""01.2015""";
"=""31""";"=""m""";"=""1""";"=""1""";"=""1""";"=""ELSAYED Ahmed Adel Mohamed""";"=""10.07.1997""";"=""EGY""";"=""77""";"=""76.25""";"=""130""";"=""133""";"=""140""";"=""140""";"=""*163""";"=""163""";"=""170""";"=""170""";"=""310""";"=""ARAB JUNIOR CHAMPIONSHIPS""";"=""01.2015""";
"=""32""";"=""m""";"=""2""";"=""2""";"=""3""";"=""CHOUKAL Smail""";"=""21.04.1995""";"=""ALG""";"=""77""";"=""76.65""";"=""123""";"=""128""";"=""133""";"=""133""";"=""145""";"=""151""";"=""*154""";"=""151""";"=""284""";"=""ARAB JUNIOR CHAMPIONSHIPS""";"=""01.2015""";
"=""33""";"=""m""";"=""3""";"=""3""";"=""2""";"=""MOUSA Malek Faed Naji""";"=""11.11.1996""";"=""JOR""";"=""77""";"=""76.25""";"=""115""";"=""123""";"=""*128""";"=""123""";"=""146""";"=""152""";"=""*161""";"=""152""";"=""275""";"=""ARAB JUNIOR CHAMPIONSHIPS""";"=""01.2015""";
"=""34""";"=""m""";"=""1""";"=""1""";"=""1""";"=""MUOSSTAFA Ahmed""";"=""10.07.1996""";"=""EGY""";"=""85""";"=""84.60""";"=""135""";"=""143""";"=""*150""";"=""143""";"=""165""";"=""170""";"=""171""";"=""171""";"=""314""";"=""ARAB JUNIOR CHAMPIONSHIPS""";"=""01.2015""";
"=""35""";"=""m""";"=""2""";"=""2""";"=""2""";"=""MESSAOUDI Ameur""";"=""17.01.1996""";"=""ALG""";"=""85""";"=""80.15""";"=""115""";"=""122""";"=""127""";"=""127""";"=""145""";"=""152""";"=""*157""";"=""152""";"=""279""";"=""ARAB JUNIOR CHAMPIONSHIPS""";"=""01.2015""";
"=""36""";"=""m""";"=""3""";"=""3""";"=""3""";"=""MESSAOUR Billel""";"=""02.11.1997""";"=""ALG""";"=""85""";"=""83.55""";"=""110""";"=""*115""";"=""115""";"=""115""";"=""135""";"=""142""";"=""148""";"=""148""";"=""263""";"=""ARAB JUNIOR CHAMPIONSHIPS""";"=""01.2015""";
"=""37""";"=""m""";"=""1""";"=""1""";"=""1""";"=""MOHAMED Karim Ibrahim Hussein""";"=""08.04.1997""";"=""EGY""";"=""94""";"=""93.75""";"=""*135""";"=""135""";"=""137""";"=""137""";"=""165""";"=""171""";"=""180""";"=""180""";"=""317""";"=""ARAB JUNIOR CHAMPIONSHIPS""";"=""01.2015""";
"=""38""";"=""m""";"=""2""";"=""2""";"=""3""";"=""AL-KHALIDI Sajjad Hussein Ali M.""";"=""10.04.1995""";"=""IRQ""";"=""94""";"=""85.55""";"=""125""";"=""130""";"=""134""";"=""134""";"=""157""";"=""162""";"=""*168""";"=""162""";"=""296""";"=""ARAB JUNIOR CHAMPIONSHIPS""";"=""01.2015""";
"=""39""";"=""m""";"=""3""";"=""3""";"=""2""";"=""TOUAIRI Aymen""";"=""11.09.1998""";"=""ALG""";"=""94""";"=""92.60""";"=""*130""";"=""130""";"=""*135""";"=""130""";"=""*165""";"=""*165""";"=""165""";"=""165""";"=""295""";"=""ARAB JUNIOR CHAMPIONSHIPS""";"=""01.2015""";
"=""40""";"=""m""";"=""4""";"=""4""";"=""4""";"=""ALIAHMED Redah""";"=""25.03.1997""";"=""LBN""";"=""94""";"=""93.40""";"=""105""";"=""110""";"=""112""";"=""112""";"=""140""";"=""145""";"=""*150""";"=""145""";"=""257""";"=""ARAB JUNIOR CHAMPIONSHIPS""";"=""01.2015""";
"=""41""";"=""m""";"=""5""";"=""5""";"=""5""";"=""ALMARRI Almur Rashed Obaid Saqer """;"=""31.10.1997""";"=""UAE""";"=""94""";"=""89.60""";"=""90""";"=""97""";"=""103""";"=""103""";"=""122""";"=""*130""";"=""130""";"=""130""";"=""233""";"=""ARAB JUNIOR CHAMPIONSHIPS""";"=""01.2015""";
"=""42""";"=""m""";"=""6""";"=""6""";"=""6""";"=""ALMURI Hamdan""";"=""01.01.1998""";"=""QAT""";"=""94""";"=""93.50""";"=""60""";"=""70""";"=""77""";"=""77""";"=""80""";"=""90""";"=""*100""";"=""90""";"=""167""";"=""ARAB JUNIOR CHAMPIONSHIPS""";"=""01.2015""";
"=""43""";"=""m""";"=""1""";"=""1""";"=""1""";"=""ABDELWAHAB Omar Ibrahim Elsayed""";"=""20.11.1995""";"=""EGY""";"=""105""";"=""104.15""";"=""140""";"=""145""";"=""*150""";"=""145""";"=""170""";"=""*177""";"=""*177""";"=""170""";"=""315""";"=""ARAB JUNIOR CHAMPIONSHIPS""";"=""01.2015""";
"=""44""";"=""m""";"=""2""";"=""2""";"=""2""";"=""KELLOU Mohamed Seghir""";"=""14.08.1995""";"=""ALG""";"=""105""";"=""103.95""";"=""*123""";"=""123""";"=""129""";"=""129""";"=""145""";"=""153""";"=""157""";"=""157""";"=""286""";"=""ARAB JUNIOR CHAMPIONSHIPS""";"=""01.2015""";
"=""45""";"=""m""";"=""3""";"=""3""";"=""3""";"=""MOHAMMED Aljawad Ahmed""";"=""08.01.1995""";"=""IRQ""";"=""105""";"=""94.20""";"=""120""";"=""123""";"=""*128""";"=""123""";"=""*150""";"=""150""";"=""156""";"=""156""";"=""279""";"=""ARAB JUNIOR CHAMPIONSHIPS""";"=""01.2015""";
