pid;gender;rank;rank_s;rank_cj;name;born;nation;category;bweight;snatch1;snatch2;snatch3;snatch;jerk1;jerk2;jerk3;jerk;total;event;date
"=""0""";"=""W""";"=""1""";"=""1""";"=""1""";"=""VALENTIN PEREZ Lidia""";"=""10.02.1985""";"=""ESP""";"=""75""";"=""73.69""";"=""110""";"=""115""";"=""*118""";"=""115""";"=""130""";"=""135""";"=""*140""";"=""135""";"=""250""";"=""2013 IWF GRAND PRIX - PRESIDENT'S CUP""";"=""11.2013""";
"=""1""";"=""W""";"=""2""";"=""2""";"=""2""";"=""KARPUNENKO Oxana""";"=""17.05.1991""";"=""RUS""";"=""75""";"=""74.60""";"=""100""";"=""105""";"=""107""";"=""107""";"=""125""";"=""130""";"=""134""";"=""134""";"=""241""";"=""2013 IWF GRAND PRIX - PRESIDENT'S CUP""";"=""11.2013""";
"=""2""";"=""W""";"=""3""";"=""3""";"=""3""";"=""MAKHIYANOVA Lyaysan""";"=""02.05.1993""";"=""RUS""";"=""75""";"=""74.11""";"=""91""";"=""96""";"=""98""";"=""98""";"=""112""";"=""118""";"=""*120""";"=""118""";"=""216""";"=""2013 IWF GRAND PRIX - PRESIDENT'S CUP""";"=""11.2013""";
"=""3""";"=""W""";"=""4""";"=""4""";"=""4""";"=""KOZENKO Ganna""";"=""04.01.1991""";"=""UKR""";"=""75""";"=""73.89""";"=""90""";"=""93""";"=""95""";"=""95""";"=""*115""";"=""115""";"=""*121""";"=""115""";"=""210""";"=""2013 IWF GRAND PRIX - PRESIDENT'S CUP""";"=""11.2013""";
"=""4""";"=""W""";"=""5""";"=""5""";"=""5""";"=""LEPSA Irina-Lacramioara""";"=""06.06.1992""";"=""ROU""";"=""75""";"=""69.05""";"=""90""";"=""93""";"=""* 96""";"=""93""";"=""112""";"=""*117""";"=""*118""";"=""112""";"=""205""";"=""2013 IWF GRAND PRIX - PRESIDENT'S CUP""";"=""11.2013""";
"=""5""";"=""M""";"=""1""";"=""2""";"=""1""";"=""RASULOV Ramazan""";"=""21.04.1990""";"=""RUS""";"=""94""";"=""93.30""";"=""162""";"=""168""";"=""*172""";"=""168""";"=""193""";"=""200""";"=""205""";"=""205""";"=""373""";"=""2013 IWF GRAND PRIX - PRESIDENT'S CUP""";"=""11.2013""";
"=""6""";"=""M""";"=""2""";"=""3""";"=""3""";"=""ABDALLA Ragab Abdelhay Saad A.""";"=""04.03.1991""";"=""EGY""";"=""94""";"=""93.40""";"=""161""";"=""165""";"=""168""";"=""168""";"=""200""";"=""*205""";"=""*206""";"=""200""";"=""368""";"=""2013 IWF GRAND PRIX - PRESIDENT'S CUP""";"=""11.2013""";
"=""7""";"=""M""";"=""3""";"=""1""";"=""5""";"=""KIREEV Rinat""";"=""19.10.1987""";"=""RUS""";"=""94""";"=""94.00""";"=""161""";"=""170""";"=""175""";"=""175""";"=""191""";"=""*200""";"=""*217""";"=""191""";"=""366""";"=""2013 IWF GRAND PRIX - PRESIDENT'S CUP""";"=""11.2013""";
"=""8""";"=""M""";"=""4""";"=""4""";"=""2""";"=""ZIELINSKI Tomasz Bernard""";"=""29.10.1990""";"=""POL""";"=""94""";"=""93.00""";"=""155""";"=""160""";"=""162""";"=""162""";"=""193""";"=""*200""";"=""200""";"=""200""";"=""362""";"=""2013 IWF GRAND PRIX - PRESIDENT'S CUP""";"=""11.2013""";
"=""9""";"=""M""";"=""5""";"=""5""";"=""4""";"=""ANUSKEVICIUS Donatas""";"=""07.05.1980""";"=""LTU""";"=""94""";"=""90.00""";"=""155""";"=""160""";"=""*163""";"=""160""";"=""185""";"=""193""";"=""*200""";"=""193""";"=""353""";"=""2013 IWF GRAND PRIX - PRESIDENT'S CUP""";"=""11.2013""";
