pid;gender;rank;rank_s;rank_cj;name;born;nation;category;bweight;snatch1;snatch2;snatch3;snatch;jerk1;jerk2;jerk3;jerk;total;event;date
"=""0""";"=""w""";"=""1""";"=""1""";"=""1""";"=""KANOUNI Oumaima""";"=""01.07.2000""";"=""MAR""";"=""44""";"=""37.80""";"=""20""";"=""25""";"=""30""";"=""30""";"=""30""";"=""35""";"=""37""";"=""37""";"=""67""";"=""AFRICAN YOUTH CHAMPIONSHIPS""";"=""10.2013""";
"=""1""";"=""w""";"=""1""";"=""1""";"=""1""";"=""JERNANE Soukaina""";"=""08.01.2000""";"=""MAR""";"=""48""";"=""47.60""";"=""35""";"=""45""";"=""*50""";"=""45""";"=""45""";"=""55""";"=""*57""";"=""55""";"=""100""";"=""AFRICAN YOUTH CHAMPIONSHIPS""";"=""10.2013""";
"=""2""";"=""m""";"=""1""";"=""2""";"=""1""";"=""FARDJALLAH Samir""";"=""18.05.1998""";"=""ALG""";"=""50""";"=""49.60""";"=""62""";"=""68""";"=""71""";"=""71""";"=""81""";"=""86""";"=""91""";"=""91""";"=""162""";"=""AFRICAN YOUTH CHAMPIONSHIPS""";"=""10.2013""";
"=""3""";"=""m""";"=""2""";"=""1""";"=""3""";"=""TOUAIRI Faris""";"=""11.06.1999""";"=""ALG""";"=""50""";"=""49.60""";"=""65""";"=""69""";"=""72""";"=""72""";"=""85""";"=""*89""";"=""*90""";"=""85""";"=""157""";"=""AFRICAN YOUTH CHAMPIONSHIPS""";"=""10.2013""";
"=""4""";"=""m""";"=""3""";"=""3""";"=""2""";"=""HARFI Issam""";"=""02.12.1997""";"=""MAR""";"=""50""";"=""49.40""";"=""*65""";"=""65""";"=""71""";"=""71""";"=""75""";"=""85""";"=""*90""";"=""85""";"=""156""";"=""AFRICAN YOUTH CHAMPIONSHIPS""";"=""10.2013""";
"=""5""";"=""w""";"=""1""";"=""1""";"=""1""";"=""LANDOULSI Nouha""";"=""05.05.1998""";"=""TUN""";"=""53""";"=""49.40""";"=""60""";"=""65""";"=""70""";"=""70""";"=""78""";"=""*85""";"=""86""";"=""86""";"=""156""";"=""AFRICAN YOUTH CHAMPIONSHIPS""";"=""10.2013""";
"=""6""";"=""w""";"=""2""";"=""2""";"=""2""";"=""BENMILOUD Meryem Nada""";"=""26.09.1997""";"=""ALG""";"=""53""";"=""52.80""";"=""46""";"=""51""";"=""56""";"=""56""";"=""63""";"=""*71""";"=""---""";"=""63""";"=""119""";"=""AFRICAN YOUTH CHAMPIONSHIPS""";"=""10.2013""";
"=""7""";"=""w""";"=""3""";"=""3""";"=""3""";"=""KARIM Youssra""";"=""26.03.1997""";"=""MAR""";"=""53""";"=""52.20""";"=""35""";"=""45""";"=""*50""";"=""45""";"=""47""";"=""55""";"=""*63""";"=""55""";"=""100""";"=""AFRICAN YOUTH CHAMPIONSHIPS""";"=""10.2013""";
"=""8""";"=""m""";"=""1""";"=""1""";"=""1""";"=""KRAYDI Faouzi""";"=""06.04.1997""";"=""TUN""";"=""56""";"=""55.20""";"=""91""";"=""96""";"=""98""";"=""98""";"=""108""";"=""113""";"=""*117""";"=""113""";"=""211""";"=""AFRICAN YOUTH CHAMPIONSHIPS""";"=""10.2013""";
"=""9""";"=""m""";"=""2""";"=""2""";"=""3""";"=""KHALDI Abdennour""";"=""22.05.1996""";"=""ALG""";"=""56""";"=""55.80""";"=""82""";"=""85""";"=""*88""";"=""85""";"=""86""";"=""92""";"=""97""";"=""97""";"=""182""";"=""AFRICAN YOUTH CHAMPIONSHIPS""";"=""10.2013""";
