pid;gender;rank;rank_s;rank_cj;name;born;nation;category;bweight;snatch1;snatch2;snatch3;snatch;jerk1;jerk2;jerk3;jerk;total;event;date
"=""0""";"=""w""";"=""1""";"=""1""";"=""1""";"=""BLANCO GONZALEZ Karool Karina""";"=""24.05.1995""";"=""COL""";"=""48""";"=""47.70""";"=""63""";"=""67""";"=""68""";"=""68""";"=""80""";"=""85""";"=""88""";"=""88""";"=""156""";"=""PAN AMERICAN JUNIOR CHAMPIONSHIPS""";"=""03.2012""";
"=""1""";"=""w""";"=""2""";"=""4""";"=""2""";"=""SILVA LOPEZ Alexa""";"=""23.07.1994""";"=""MEX""";"=""48""";"=""47.36""";"=""*63""";"=""63""";"=""*66""";"=""63""";"=""81""";"=""84""";"=""87""";"=""87""";"=""150""";"=""PAN AMERICAN JUNIOR CHAMPIONSHIPS""";"=""03.2012""";
"=""2""";"=""w""";"=""3""";"=""2""";"=""3""";"=""VASQUEZ HERNANDEZ Candida""";"=""02.12.1992""";"=""DOM""";"=""48""";"=""44.80""";"=""66""";"=""*67""";"=""67""";"=""67""";"=""82""";"=""*85""";"=""*87""";"=""82""";"=""149""";"=""PAN AMERICAN JUNIOR CHAMPIONSHIPS""";"=""03.2012""";
"=""3""";"=""w""";"=""4""";"=""3""";"=""4""";"=""LOZAS Pamela""";"=""17.05.1993""";"=""MEX""";"=""48""";"=""47.69""";"=""61""";"=""64""";"=""*66""";"=""64""";"=""80""";"=""*84""";"=""*84""";"=""80""";"=""144""";"=""PAN AMERICAN JUNIOR CHAMPIONSHIPS""";"=""03.2012""";
"=""4""";"=""w""";"=""5""";"=""6""";"=""5""";"=""LAZARO Areibis Coromoto""";"=""20.01.1994""";"=""VEN""";"=""48""";"=""47.15""";"=""60""";"=""*64""";"=""*65""";"=""60""";"=""75""";"=""*80""";"=""*80""";"=""75""";"=""135""";"=""PAN AMERICAN JUNIOR CHAMPIONSHIPS""";"=""03.2012""";
"=""5""";"=""w""";"=""6""";"=""5""";"=""7""";"=""AGUAS Monica""";"=""01.01.1995""";"=""ECU""";"=""48""";"=""46.63""";"=""56""";"=""*59""";"=""60""";"=""60""";"=""68""";"=""73""";"=""*76""";"=""73""";"=""133""";"=""PAN AMERICAN JUNIOR CHAMPIONSHIPS""";"=""03.2012""";
"=""6""";"=""w""";"=""7""";"=""7""";"=""8""";"=""SILVA E SILVA Flora""";"=""03.12.1992""";"=""BRA""";"=""48""";"=""46.89""";"=""55""";"=""*58""";"=""58""";"=""58""";"=""*72""";"=""*72""";"=""72""";"=""72""";"=""130""";"=""PAN AMERICAN JUNIOR CHAMPIONSHIPS""";"=""03.2012""";
"=""7""";"=""w""";"=""8""";"=""8""";"=""6""";"=""DE LEON VALDEZ Astrid Carolina""";"=""05.03.1995""";"=""GUA""";"=""48""";"=""46.22""";"=""*50""";"=""50""";"=""*53""";"=""50""";"=""68""";"=""71""";"=""73""";"=""73""";"=""123""";"=""PAN AMERICAN JUNIOR CHAMPIONSHIPS""";"=""03.2012""";
"=""8""";"=""w""";"=""9""";"=""9""";"=""10""";"=""ROSA FIGUEIREDO Nathasha""";"=""16.01.1996""";"=""BRA""";"=""48""";"=""47.29""";"=""50""";"=""*54""";"=""*54""";"=""50""";"=""58""";"=""63""";"=""65""";"=""65""";"=""115""";"=""PAN AMERICAN JUNIOR CHAMPIONSHIPS""";"=""03.2012""";
"=""9""";"=""w""";"=""10""";"=""10""";"=""9""";"=""CURI HUARCA Cindy Lisbeth""";"=""18.04.1996""";"=""PER""";"=""48""";"=""47.82""";"=""40""";"=""44""";"=""47""";"=""47""";"=""62""";"=""65""";"=""68""";"=""68""";"=""115""";"=""PAN AMERICAN JUNIOR CHAMPIONSHIPS""";"=""03.2012""";
"=""10""";"=""w""";"=""1""";"=""2""";"=""1""";"=""CADENA Diana""";"=""23.12.1993""";"=""COL""";"=""53""";"=""52.48""";"=""70""";"=""73""";"=""75""";"=""75""";"=""92""";"=""95""";"=""98""";"=""98""";"=""173""";"=""PAN AMERICAN JUNIOR CHAMPIONSHIPS""";"=""03.2012""";
"=""11""";"=""w""";"=""2""";"=""3""";"=""2""";"=""BOLIVAR FIGUEREDO Yardibith Vanessa""";"=""12.04.1993""";"=""VEN""";"=""53""";"=""52.59""";"=""73""";"=""*77""";"=""*77""";"=""73""";"=""89""";"=""93""";"=""*96""";"=""93""";"=""166""";"=""PAN AMERICAN JUNIOR CHAMPIONSHIPS""";"=""03.2012""";
"=""12""";"=""w""";"=""3""";"=""1""";"=""3""";"=""RESTREPO Luz Dellys""";"=""24.02.1994""";"=""COL""";"=""53""";"=""52.93""";"=""73""";"=""*77""";"=""77""";"=""77""";"=""85""";"=""*88""";"=""88""";"=""88""";"=""165""";"=""PAN AMERICAN JUNIOR CHAMPIONSHIPS""";"=""03.2012""";
"=""13""";"=""w""";"=""4""";"=""4""";"=""6""";"=""HARO Alicia""";"=""02.03.1992""";"=""ECU""";"=""53""";"=""52.31""";"=""65""";"=""70""";"=""*73""";"=""70""";"=""85""";"=""*87""";"=""*88""";"=""85""";"=""155""";"=""PAN AMERICAN JUNIOR CHAMPIONSHIPS""";"=""03.2012""";
"=""14""";"=""w""";"=""5""";"=""5""";"=""4""";"=""SILVESTRE VELGAR Yafreisy""";"=""06.01.1995""";"=""DOM""";"=""53""";"=""51.62""";"=""65""";"=""*68""";"=""*68""";"=""65""";"=""82""";"=""86""";"=""*90""";"=""86""";"=""151""";"=""PAN AMERICAN JUNIOR CHAMPIONSHIPS""";"=""03.2012""";
"=""15""";"=""w""";"=""6""";"=""7""";"=""5""";"=""DAZA MALLAP Janet""";"=""21.10.1994""";"=""PER""";"=""53""";"=""52.82""";"=""62""";"=""*65""";"=""65""";"=""65""";"=""82""";"=""*86""";"=""86""";"=""86""";"=""151""";"=""PAN AMERICAN JUNIOR CHAMPIONSHIPS""";"=""03.2012""";
"=""16""";"=""w""";"=""7""";"=""6""";"=""7""";"=""GONZALEZ CONTRERAS Santos Isabel""";"=""17.04.1992""";"=""GUA""";"=""53""";"=""52.55""";"=""*63""";"=""63""";"=""65""";"=""65""";"=""84""";"=""*87""";"=""*87""";"=""84""";"=""149""";"=""PAN AMERICAN JUNIOR CHAMPIONSHIPS""";"=""03.2012""";
"=""17""";"=""w""";"=""8""";"=""8""";"=""8""";"=""SANTILLAN RENGIFO Yaritza Yajaira""";"=""01.12.1996""";"=""PER""";"=""53""";"=""51.44""";"=""48""";"=""51""";"=""53""";"=""53""";"=""65""";"=""70""";"=""73""";"=""73""";"=""126""";"=""PAN AMERICAN JUNIOR CHAMPIONSHIPS""";"=""03.2012""";
"=""18""";"=""m""";"=""1""";"=""1""";"=""1""";"=""SERNA MENDOZA Jhon Jairo""";"=""03.12.1994""";"=""COL""";"=""56""";"=""55.23""";"=""102""";"=""105""";"=""108""";"=""108""";"=""*135""";"=""135""";"=""*142""";"=""135""";"=""243""";"=""PAN AMERICAN JUNIOR CHAMPIONSHIPS""";"=""03.2012""";
"=""19""";"=""m""";"=""2""";"=""2""";"=""3""";"=""PRADO GUILLEN Juan Manuel""";"=""07.08.1994""";"=""VEN""";"=""56""";"=""55.83""";"=""*100""";"=""100""";"=""106""";"=""106""";"=""123""";"=""127""";"=""*130""";"=""127""";"=""233""";"=""PAN AMERICAN JUNIOR CHAMPIONSHIPS""";"=""03.2012""";
"=""20""";"=""m""";"=""3""";"=""4""";"=""2""";"=""ROCAFUERTE BUENAIRE Enmanuel Enrique""";"=""17.08.1992""";"=""ECU""";"=""56""";"=""55.48""";"=""94""";"=""*98""";"=""*98""";"=""94""";"=""125""";"=""129""";"=""*131""";"=""129""";"=""223""";"=""PAN AMERICAN JUNIOR CHAMPIONSHIPS""";"=""03.2012""";
"=""21""";"=""m""";"=""4""";"=""3""";"=""4""";"=""BRITO COBO Sebastian Ruben""";"=""01.05.1992""";"=""GUA""";"=""56""";"=""55.74""";"=""93""";"=""98""";"=""*101""";"=""98""";"=""*125""";"=""125""";"=""*129""";"=""125""";"=""223""";"=""PAN AMERICAN JUNIOR CHAMPIONSHIPS""";"=""03.2012""";
"=""22""";"=""m""";"=""5""";"=""5""";"=""5""";"=""SABOYA FASABI Wilder""";"=""22.07.1992""";"=""PER""";"=""56""";"=""54.92""";"=""85""";"=""*88""";"=""88""";"=""88""";"=""112""";"=""118""";"=""122""";"=""122""";"=""210""";"=""PAN AMERICAN JUNIOR CHAMPIONSHIPS""";"=""03.2012""";
"=""23""";"=""m""";"=""6""";"=""6""";"=""7""";"=""ROJAS CONCHA Marcos Antonio""";"=""02.06.1995""";"=""PER""";"=""56""";"=""54.73""";"=""82""";"=""*85""";"=""85""";"=""85""";"=""105""";"=""*110""";"=""110""";"=""110""";"=""195""";"=""PAN AMERICAN JUNIOR CHAMPIONSHIPS""";"=""03.2012""";
"=""24""";"=""m""";"=""7""";"=""7""";"=""8""";"=""MARQUEZ Carlos Alexandre""";"=""24.04.1995""";"=""BRA""";"=""56""";"=""48.87""";"=""80""";"=""*83""";"=""*83""";"=""80""";"=""*95""";"=""*95""";"=""95""";"=""95""";"=""175""";"=""PAN AMERICAN JUNIOR CHAMPIONSHIPS""";"=""03.2012""";
"=""25""";"=""m""";"=""8""";"=""---""";"=""6""";"=""DZUL CUY Jose Alfredo""";"=""17.09.1992""";"=""MEX""";"=""56""";"=""55.67""";"=""*90""";"=""*90""";"=""*90""";"=""---""";"=""*118""";"=""118""";"=""*121""";"=""118""";"=""0""";"=""PAN AMERICAN JUNIOR CHAMPIONSHIPS""";"=""03.2012""";
"=""26""";"=""w""";"=""1""";"=""1""";"=""1""";"=""FIGUEROA ROLDAN Yusleidy Mariana""";"=""09.01.1993""";"=""VEN""";"=""58""";"=""57.36""";"=""85""";"=""88""";"=""*90""";"=""88""";"=""*107""";"=""107""";"=""112""";"=""112""";"=""200""";"=""PAN AMERICAN JUNIOR CHAMPIONSHIPS""";"=""03.2012""";
"=""27""";"=""w""";"=""2""";"=""2""";"=""2""";"=""HERNANDEZ CHAMORRO Jenifer Carolina""";"=""30.08.1994""";"=""ECU""";"=""58""";"=""57.35""";"=""77""";"=""81""";"=""*85""";"=""81""";"=""96""";"=""*98""";"=""98""";"=""98""";"=""179""";"=""PAN AMERICAN JUNIOR CHAMPIONSHIPS""";"=""03.2012""";
"=""28""";"=""w""";"=""3""";"=""3""";"=""3""";"=""PEREZ CASTILLO Edith Marlene""";"=""07.08.1995""";"=""MEX""";"=""58""";"=""56.93""";"=""70""";"=""75""";"=""*77""";"=""75""";"=""*90""";"=""90""";"=""96""";"=""96""";"=""171""";"=""PAN AMERICAN JUNIOR CHAMPIONSHIPS""";"=""03.2012""";
"=""29""";"=""w""";"=""4""";"=""4""";"=""4""";"=""SALDARRIAGA DIOSES Silvana Katiuzca""";"=""13.03.1993""";"=""PER""";"=""58""";"=""57.17""";"=""70""";"=""75""";"=""*77""";"=""75""";"=""91""";"=""96""";"=""*97""";"=""96""";"=""171""";"=""PAN AMERICAN JUNIOR CHAMPIONSHIPS""";"=""03.2012""";
