pid;gender;rank;rank_s;rank_cj;name;born;nation;category;bweight;snatch1;snatch2;snatch3;snatch;jerk1;jerk2;jerk3;jerk;total;event;date
"=""0""";"=""W""";"=""1""";"=""2""";"=""1""";"=""FILIATREAULT Johanie""";"=""14.12.1993""";"=""CAN""";"=""75""";"=""74.79""";"=""96""";"=""99""";"=""102""";"=""102""";"=""127""";"=""131""";"=""*134""";"=""131""";"=""233""";"=""6th RUSSIAN FEDERATION PRESIDENT'S CUP - IWF GRAND PRIX""";"=""03.2016""";
"=""1""";"=""W""";"=""2""";"=""1""";"=""2""";"=""PETROVA Mariia""";"=""13.01.1995""";"=""RUS""";"=""75""";"=""72.65""";"=""100""";"=""103""";"=""106""";"=""106""";"=""120""";"=""126""";"=""*131""";"=""126""";"=""232""";"=""6th RUSSIAN FEDERATION PRESIDENT'S CUP - IWF GRAND PRIX""";"=""03.2016""";
"=""2""";"=""W""";"=""3""";"=""3""";"=""3""";"=""PHILLIPS Jessica Kay""";"=""01.07.1991""";"=""USA""";"=""75""";"=""74.54""";"=""87""";"=""91""";"=""94""";"=""94""";"=""*109""";"=""110""";"=""*112""";"=""110""";"=""204""";"=""6th RUSSIAN FEDERATION PRESIDENT'S CUP - IWF GRAND PRIX""";"=""03.2016""";
"=""3""";"=""W""";"=""4""";"=""4""";"=""4""";"=""GERDON Rebecca Leigh""";"=""05.06.1991""";"=""USA""";"=""75""";"=""74.58""";"=""87""";"=""91""";"=""* 93""";"=""91""";"=""105""";"=""108""";"=""110""";"=""110""";"=""201""";"=""6th RUSSIAN FEDERATION PRESIDENT'S CUP - IWF GRAND PRIX""";"=""03.2016""";
"=""4""";"=""W""";"=""5""";"=""5""";"=""5""";"=""PACHABUT Darya""";"=""31.12.1994""";"=""BLR""";"=""75""";"=""70.36""";"=""85""";"=""87""";"=""* 90""";"=""87""";"=""105""";"=""---""";"=""---""";"=""105""";"=""192""";"=""6th RUSSIAN FEDERATION PRESIDENT'S CUP - IWF GRAND PRIX""";"=""03.2016""";
"=""5""";"=""W""";"=""---""";"=""---""";"=""---""";"=""ROMANOVA Anastasiia""";"=""02.10.1991""";"=""RUS""";"=""75""";"=""69.54""";"=""---""";"=""---""";"=""---""";"=""---""";"=""---""";"=""---""";"=""---""";"=""---""";"=""0""";"=""6th RUSSIAN FEDERATION PRESIDENT'S CUP - IWF GRAND PRIX""";"=""03.2016""";
"=""6""";"=""M""";"=""1""";"=""1""";"=""1""";"=""MALIGOV Adam""";"=""06.05.1993""";"=""RUS""";"=""94""";"=""89.15""";"=""160""";"=""165""";"=""170""";"=""170""";"=""190""";"=""197""";"=""205""";"=""205""";"=""375""";"=""6th RUSSIAN FEDERATION PRESIDENT'S CUP - IWF GRAND PRIX""";"=""03.2016""";
"=""7""";"=""M""";"=""2""";"=""2""";"=""2""";"=""GETTS Victor""";"=""24.02.1994""";"=""RUS""";"=""94""";"=""86.10""";"=""150""";"=""155""";"=""160""";"=""160""";"=""185""";"=""195""";"=""200""";"=""200""";"=""360""";"=""6th RUSSIAN FEDERATION PRESIDENT'S CUP - IWF GRAND PRIX""";"=""03.2016""";
"=""8""";"=""M""";"=""3""";"=""6""";"=""3""";"=""BIANCO III Angelo""";"=""24.06.1993""";"=""USA""";"=""94""";"=""85.75""";"=""145""";"=""*150""";"=""*150""";"=""145""";"=""175""";"=""182""";"=""---""";"=""182""";"=""327""";"=""6th RUSSIAN FEDERATION PRESIDENT'S CUP - IWF GRAND PRIX""";"=""03.2016""";
"=""9""";"=""M""";"=""4""";"=""5""";"=""5""";"=""MARTIN Razvan Constantin""";"=""22.12.1991""";"=""ROU""";"=""94""";"=""85.15""";"=""135""";"=""140""";"=""145""";"=""145""";"=""160""";"=""170""";"=""175""";"=""175""";"=""320""";"=""6th RUSSIAN FEDERATION PRESIDENT'S CUP - IWF GRAND PRIX""";"=""03.2016""";
