pid;gender;rank;rank_s;rank_cj;name;born;nation;category;bweight;snatch1;snatch2;snatch3;snatch;jerk1;jerk2;jerk3;jerk;total;event;date
"=""0""";"=""w""";"=""1""";"=""2""";"=""2""";"=""CUEVA URIBE Fiorella Francesca""";"=""04.02.1998""";"=""PER""";"=""48""";"=""47.15""";"=""*68""";"=""68""";"=""71""";"=""71""";"=""90""";"=""93""";"=""96""";"=""96""";"=""167""";"=""PAN-AMERICAN JUNIOR CHAMPIONSHIPS""";"=""09.2018""";
"=""1""";"=""w""";"=""2""";"=""4""";"=""1""";"=""BERRIO ZULUAGA Manuela Andrea""";"=""18.06.2000""";"=""COL""";"=""48""";"=""45.90""";"=""67""";"=""69""";"=""*72""";"=""69""";"=""87""";"=""92""";"=""96""";"=""96""";"=""165""";"=""PAN-AMERICAN JUNIOR CHAMPIONSHIPS""";"=""09.2018""";
"=""2""";"=""w""";"=""3""";"=""1""";"=""4""";"=""SANTOYA ORTIZ Yineth Milena""";"=""06.08.2001""";"=""COL""";"=""48""";"=""47.65""";"=""70""";"=""72""";"=""74""";"=""74""";"=""*86""";"=""*86""";"=""86""";"=""86""";"=""160""";"=""PAN-AMERICAN JUNIOR CHAMPIONSHIPS""";"=""09.2018""";
"=""3""";"=""w""";"=""4""";"=""3""";"=""3""";"=""RESTREPO Veronica Alexandra""";"=""16.07.1999""";"=""USA""";"=""48""";"=""47.55""";"=""*67""";"=""67""";"=""70""";"=""70""";"=""86""";"=""*89""";"=""89""";"=""89""";"=""159""";"=""PAN-AMERICAN JUNIOR CHAMPIONSHIPS""";"=""09.2018""";
"=""4""";"=""w""";"=""5""";"=""5""";"=""5""";"=""QUINTANA MENDOZA Rosielis Coromoto""";"=""18.03.2000""";"=""VEN""";"=""48""";"=""45.50""";"=""60""";"=""65""";"=""*69""";"=""65""";"=""80""";"=""*85""";"=""*85""";"=""80""";"=""145""";"=""PAN-AMERICAN JUNIOR CHAMPIONSHIPS""";"=""09.2018""";
"=""5""";"=""w""";"=""6""";"=""6""";"=""6""";"=""SALDARRIAGA YOVERA  Anali Paola""";"=""21.10.2003""";"=""PER""";"=""48""";"=""45.80""";"=""50""";"=""52""";"=""54""";"=""54""";"=""66""";"=""69""";"=""*71""";"=""69""";"=""123""";"=""PAN-AMERICAN JUNIOR CHAMPIONSHIPS""";"=""09.2018""";
"=""6""";"=""w""";"=""1""";"=""1""";"=""2""";"=""SINISTERRA TORRES Yenny""";"=""04.05.2000""";"=""COL""";"=""53""";"=""52.65""";"=""80""";"=""83""";"=""*87""";"=""83""";"=""100""";"=""105""";"=""106""";"=""106""";"=""189""";"=""PAN-AMERICAN JUNIOR CHAMPIONSHIPS""";"=""09.2018""";
"=""7""";"=""w""";"=""2""";"=""2""";"=""1""";"=""PALECHOR ANACONA Julieth Alexandra""";"=""25.03.1999""";"=""COL""";"=""53""";"=""52.20""";"=""75""";"=""77""";"=""79""";"=""79""";"=""100""";"=""105""";"=""107""";"=""107""";"=""186""";"=""PAN-AMERICAN JUNIOR CHAMPIONSHIPS""";"=""09.2018""";
"=""8""";"=""w""";"=""3""";"=""3""";"=""3""";"=""FERNANDEZ APONTE Kareen Lucia""";"=""22.05.2000""";"=""VEN""";"=""53""";"=""52.90""";"=""73""";"=""75""";"=""78""";"=""78""";"=""90""";"=""95""";"=""*101""";"=""95""";"=""173""";"=""PAN-AMERICAN JUNIOR CHAMPIONSHIPS""";"=""09.2018""";
"=""9""";"=""w""";"=""4""";"=""4""";"=""4""";"=""LEIVA Florencia Camila""";"=""06.06.2001""";"=""ARG""";"=""53""";"=""52.55""";"=""69""";"=""72""";"=""74""";"=""74""";"=""80""";"=""84""";"=""*86""";"=""84""";"=""158""";"=""PAN-AMERICAN JUNIOR CHAMPIONSHIPS""";"=""09.2018""";
"=""10""";"=""w""";"=""5""";"=""5""";"=""5""";"=""VALDIVIEZO SALDARRIAGA Gianella Tatiana""";"=""13.06.2002""";"=""PER""";"=""53""";"=""52.00""";"=""60""";"=""63""";"=""65""";"=""65""";"=""*78""";"=""78""";"=""*80""";"=""78""";"=""143""";"=""PAN-AMERICAN JUNIOR CHAMPIONSHIPS""";"=""09.2018""";
"=""11""";"=""m""";"=""1""";"=""2""";"=""2""";"=""PEREZ ROJAS Angel Samuel""";"=""21.08.2000""";"=""VEN""";"=""56""";"=""55.80""";"=""95""";"=""100""";"=""*103""";"=""100""";"=""120""";"=""*130""";"=""*130""";"=""120""";"=""220""";"=""PAN-AMERICAN JUNIOR CHAMPIONSHIPS""";"=""09.2018""";
"=""12""";"=""m""";"=""2""";"=""3""";"=""1""";"=""CARDENAS Nestor""";"=""09.08.2000""";"=""VEN""";"=""56""";"=""55.80""";"=""95""";"=""*100""";"=""*101""";"=""95""";"=""120""";"=""*130""";"=""*130""";"=""120""";"=""215""";"=""PAN-AMERICAN JUNIOR CHAMPIONSHIPS""";"=""09.2018""";
"=""13""";"=""m""";"=""3""";"=""4""";"=""3""";"=""VARGAS SAMBOY Juan""";"=""19.07.2001""";"=""DOM""";"=""56""";"=""55.60""";"=""89""";"=""*93""";"=""93""";"=""93""";"=""110""";"=""*114""";"=""*114""";"=""110""";"=""203""";"=""PAN-AMERICAN JUNIOR CHAMPIONSHIPS""";"=""09.2018""";
"=""14""";"=""m""";"=""4""";"=""5""";"=""4""";"=""MICHEL Yeison""";"=""24.06.2002""";"=""DOM""";"=""56""";"=""51.55""";"=""*70""";"=""70""";"=""*75""";"=""70""";"=""90""";"=""95""";"=""100""";"=""100""";"=""170""";"=""PAN-AMERICAN JUNIOR CHAMPIONSHIPS""";"=""09.2018""";
"=""15""";"=""m""";"=""---""";"=""1""";"=""---""";"=""GARCIA PEREZ Jairo Luis""";"=""02.08.2000""";"=""COL""";"=""56""";"=""56.00""";"=""110""";"=""114""";"=""116""";"=""116""";"=""*140""";"=""---""";"=""---""";"=""---""";"=""0""";"=""PAN-AMERICAN JUNIOR CHAMPIONSHIPS""";"=""09.2018""";
"=""16""";"=""w""";"=""1""";"=""1""";"=""2""";"=""VENEGAS VALERA Anyelin Maria""";"=""26.01.1999""";"=""VEN""";"=""58""";"=""57.80""";"=""83""";"=""86""";"=""*88""";"=""86""";"=""105""";"=""*107""";"=""*107""";"=""105""";"=""191""";"=""PAN-AMERICAN JUNIOR CHAMPIONSHIPS""";"=""09.2018""";
