pid;gender;rank;rank_s;rank_cj;name;born;nation;category;bweight;snatch1;snatch2;snatch3;snatch;jerk1;jerk2;jerk3;jerk;total;event;date
"=""0""";"=""m""";"=""1""";"=""---""";"=""---""";"=""TULO Manueli""";"=""25.03.1990""";"=""FIJ""";"=""56""";"=""55.75""";"=""0.0""";"=""0.0""";"=""0.0""";"=""101""";"=""0.0""";"=""0.0""";"=""0.0""";"=""120""";"=""221""";"=""2009 PACIFIC MINI GAMES""";"=""09.2009""";
"=""1""";"=""m""";"=""2""";"=""---""";"=""---""";"=""BRECHTEFELD Elson Edward""";"=""02.03.1994""";"=""NRU""";"=""56""";"=""54.68""";"=""0.0""";"=""0.0""";"=""0.0""";"=""86""";"=""0.0""";"=""0.0""";"=""0.0""";"=""110""";"=""196""";"=""2009 PACIFIC MINI GAMES""";"=""09.2009""";
"=""2""";"=""m""";"=""3""";"=""---""";"=""---""";"=""LAPUA Lapua Tuau""";"=""15.04.1991""";"=""TUV""";"=""56""";"=""55.21""";"=""0.0""";"=""0.0""";"=""0.0""";"=""85""";"=""0.0""";"=""0.0""";"=""0.0""";"=""90""";"=""175""";"=""2009 PACIFIC MINI GAMES""";"=""09.2009""";
"=""3""";"=""m""";"=""4""";"=""---""";"=""---""";"=""TAUFA Michael Elborn""";"=""05.02.1993""";"=""TGA""";"=""56""";"=""56.00""";"=""0.0""";"=""0.0""";"=""0.0""";"=""70""";"=""0.0""";"=""0.0""";"=""0.0""";"=""90""";"=""160""";"=""2009 PACIFIC MINI GAMES""";"=""09.2009""";
"=""4""";"=""m""";"=""5""";"=""---""";"=""---""";"=""GIANNIE Tokitebwa""";"=""01.01.1994""";"=""KIR""";"=""56""";"=""55.16""";"=""0.0""";"=""0.0""";"=""0.0""";"=""56""";"=""0.0""";"=""0.0""";"=""0.0""";"=""75""";"=""131""";"=""2009 PACIFIC MINI GAMES""";"=""09.2009""";
"=""5""";"=""w""";"=""1""";"=""---""";"=""---""";"=""LIKU Maria""";"=""27.04.1990""";"=""FIJ""";"=""58""";"=""57.38""";"=""0.0""";"=""0.0""";"=""0.0""";"=""75""";"=""0.0""";"=""0.0""";"=""0.0""";"=""90""";"=""165""";"=""2009 PACIFIC MINI GAMES""";"=""09.2009""";
"=""6""";"=""m""";"=""1""";"=""---""";"=""---""";"=""MINGINFEL Manuel""";"=""28.09.1978""";"=""FSM""";"=""62""";"=""61.45""";"=""0.0""";"=""0.0""";"=""0.0""";"=""105""";"=""0.0""";"=""0.0""";"=""0.0""";"=""140""";"=""245""";"=""2009 PACIFIC MINI GAMES""";"=""09.2009""";
"=""7""";"=""m""";"=""2""";"=""---""";"=""---""";"=""PATRIS Stevick""";"=""17.01.1991""";"=""PLW""";"=""62""";"=""60.26""";"=""0.0""";"=""0.0""";"=""0.0""";"=""92""";"=""0.0""";"=""0.0""";"=""0.0""";"=""110""";"=""202""";"=""2009 PACIFIC MINI GAMES""";"=""09.2009""";
"=""8""";"=""m""";"=""3""";"=""---""";"=""---""";"=""TOROMON Takenibeia""";"=""29.01.1992""";"=""KIR""";"=""62""";"=""61.12""";"=""0.0""";"=""0.0""";"=""0.0""";"=""91""";"=""0.0""";"=""0.0""";"=""0.0""";"=""110""";"=""201""";"=""2009 PACIFIC MINI GAMES""";"=""09.2009""";
"=""9""";"=""m""";"=""4""";"=""---""";"=""---""";"=""HAUMILI Ioane""";"=""23.11.1988""";"=""TUV""";"=""62""";"=""60.80""";"=""0.0""";"=""0.0""";"=""0.0""";"=""82""";"=""0.0""";"=""0.0""";"=""0.0""";"=""97""";"=""179""";"=""2009 PACIFIC MINI GAMES""";"=""09.2009""";
