pid;gender;rank;rank_s;rank_cj;name;born;nation;category;bweight;snatch1;snatch2;snatch3;snatch;jerk1;jerk2;jerk3;jerk;total;event;date
"=""0""";"=""w""";"=""1""";"=""1""";"=""1""";"=""PAGLIARO Alessandra""";"=""16.07.1997""";"=""ITA""";"=""48""";"=""46.30""";"=""*70""";"=""70""";"=""72""";"=""72""";"=""84""";"=""*88""";"=""88""";"=""88""";"=""160""";"=""EUROPEAN JUNIOR CHAMPIONSHIPS""";"=""10.2017""";
"=""1""";"=""w""";"=""2""";"=""3""";"=""2""";"=""KARAKOL Gamze""";"=""15.12.1998""";"=""TUR""";"=""48""";"=""47.80""";"=""*68""";"=""68""";"=""*71""";"=""68""";"=""87""";"=""*93""";"=""*93""";"=""87""";"=""155""";"=""EUROPEAN JUNIOR CHAMPIONSHIPS""";"=""10.2017""";
"=""2""";"=""w""";"=""3""";"=""2""";"=""7""";"=""DOGAN Ayse""";"=""12.02.2000""";"=""TUR""";"=""48""";"=""47.60""";"=""66""";"=""68""";"=""71""";"=""71""";"=""79""";"=""*81""";"=""81""";"=""81""";"=""152""";"=""EUROPEAN JUNIOR CHAMPIONSHIPS""";"=""10.2017""";
"=""3""";"=""w""";"=""4""";"=""5""";"=""4""";"=""KOZINA Kseniia""";"=""27.10.1998""";"=""RUS""";"=""48""";"=""48.00""";"=""64""";"=""67""";"=""*69""";"=""67""";"=""79""";"=""*82""";"=""82""";"=""82""";"=""149""";"=""EUROPEAN JUNIOR CHAMPIONSHIPS""";"=""10.2017""";
"=""4""";"=""w""";"=""5""";"=""4""";"=""5""";"=""BURAK Iryna""";"=""03.12.1999""";"=""BLR""";"=""48""";"=""47.90""";"=""63""";"=""67""";"=""*69""";"=""67""";"=""77""";"=""81""";"=""*83""";"=""81""";"=""148""";"=""EUROPEAN JUNIOR CHAMPIONSHIPS""";"=""10.2017""";
"=""5""";"=""w""";"=""6""";"=""6""";"=""6""";"=""ZAKHARCHENKO Alina""";"=""02.03.2002""";"=""UKR""";"=""48""";"=""48.00""";"=""61""";"=""64""";"=""66""";"=""66""";"=""76""";"=""79""";"=""81""";"=""81""";"=""147""";"=""EUROPEAN JUNIOR CHAMPIONSHIPS""";"=""10.2017""";
"=""6""";"=""w""";"=""7""";"=""7""";"=""3""";"=""OLESKIEWICZ Sylwia Malgorzata""";"=""23.06.1999""";"=""POL""";"=""48""";"=""46.40""";"=""59""";"=""62""";"=""64""";"=""64""";"=""78""";"=""81""";"=""83""";"=""83""";"=""147""";"=""EUROPEAN JUNIOR CHAMPIONSHIPS""";"=""10.2017""";
"=""7""";"=""w""";"=""8""";"=""8""";"=""8""";"=""NGUEN Nadezhda-Mey Tuy""";"=""01.07.2000""";"=""BUL""";"=""48""";"=""47.50""";"=""58""";"=""61""";"=""63""";"=""63""";"=""72""";"=""80""";"=""*83""";"=""80""";"=""143""";"=""EUROPEAN JUNIOR CHAMPIONSHIPS""";"=""10.2017""";
"=""8""";"=""w""";"=""9""";"=""9""";"=""10""";"=""KUDLASZYK Paulina Magdalena""";"=""24.10.1997""";"=""POL""";"=""48""";"=""47.90""";"=""58""";"=""60""";"=""62""";"=""62""";"=""76""";"=""79""";"=""*82""";"=""79""";"=""141""";"=""EUROPEAN JUNIOR CHAMPIONSHIPS""";"=""10.2017""";
"=""9""";"=""w""";"=""10""";"=""11""";"=""9""";"=""MAILLOT Asia Terry Coline""";"=""16.11.1998""";"=""FRA""";"=""48""";"=""47.20""";"=""*60""";"=""*60""";"=""60""";"=""60""";"=""75""";"=""79""";"=""*82""";"=""79""";"=""139""";"=""EUROPEAN JUNIOR CHAMPIONSHIPS""";"=""10.2017""";
"=""10""";"=""w""";"=""11""";"=""10""";"=""11""";"=""MUKKALA Kirsi-Marja""";"=""18.11.1999""";"=""FIN""";"=""48""";"=""47.90""";"=""58""";"=""*61""";"=""61""";"=""61""";"=""70""";"=""73""";"=""*75""";"=""73""";"=""134""";"=""EUROPEAN JUNIOR CHAMPIONSHIPS""";"=""10.2017""";
"=""11""";"=""w""";"=""1""";"=""3""";"=""1""";"=""PANKOVA Liudmila""";"=""25.03.1997""";"=""BLR""";"=""53""";"=""52.90""";"=""78""";"=""81""";"=""*83""";"=""81""";"=""98""";"=""103""";"=""105""";"=""105""";"=""186""";"=""EUROPEAN JUNIOR CHAMPIONSHIPS""";"=""10.2017""";
"=""12""";"=""w""";"=""2""";"=""1""";"=""2""";"=""HANHUR Mariia""";"=""24.08.2000""";"=""UKR""";"=""53""";"=""52.60""";"=""80""";"=""82""";"=""83""";"=""83""";"=""96""";"=""99""";"=""102""";"=""102""";"=""185""";"=""EUROPEAN JUNIOR CHAMPIONSHIPS""";"=""10.2017""";
"=""13""";"=""w""";"=""3""";"=""2""";"=""3""";"=""NOVITSKAIA Kristina""";"=""22.09.1999""";"=""RUS""";"=""53""";"=""53.00""";"=""77""";"=""80""";"=""82""";"=""82""";"=""98""";"=""101""";"=""*104""";"=""101""";"=""183""";"=""EUROPEAN JUNIOR CHAMPIONSHIPS""";"=""10.2017""";
"=""14""";"=""w""";"=""4""";"=""4""";"=""4""";"=""KONOTOP Kamila""";"=""23.03.2001""";"=""UKR""";"=""53""";"=""52.70""";"=""79""";"=""*81""";"=""*82""";"=""79""";"=""93""";"=""96""";"=""*99""";"=""96""";"=""175""";"=""EUROPEAN JUNIOR CHAMPIONSHIPS""";"=""10.2017""";
"=""15""";"=""w""";"=""5""";"=""10""";"=""5""";"=""RIGAUD Garance Ariette Ouiza""";"=""12.11.1999""";"=""FRA""";"=""53""";"=""52.70""";"=""67""";"=""70""";"=""72""";"=""72""";"=""87""";"=""91""";"=""93""";"=""93""";"=""165""";"=""EUROPEAN JUNIOR CHAMPIONSHIPS""";"=""10.2017""";
"=""16""";"=""w""";"=""6""";"=""6""";"=""7""";"=""SHELEH Natalya""";"=""07.10.1998""";"=""BLR""";"=""53""";"=""52.90""";"=""70""";"=""74""";"=""*76""";"=""74""";"=""85""";"=""89""";"=""*91""";"=""89""";"=""163""";"=""EUROPEAN JUNIOR CHAMPIONSHIPS""";"=""10.2017""";
"=""17""";"=""w""";"=""7""";"=""7""";"=""8""";"=""MARICUT Alexandra Daniela""";"=""15.10.2001""";"=""ROU""";"=""53""";"=""52.30""";"=""69""";"=""72""";"=""74""";"=""74""";"=""*89""";"=""89""";"=""*92""";"=""89""";"=""163""";"=""EUROPEAN JUNIOR CHAMPIONSHIPS""";"=""10.2017""";
"=""18""";"=""w""";"=""8""";"=""8""";"=""6""";"=""MORROW Fraer Letitia""";"=""20.07.1998""";"=""GBR""";"=""53""";"=""52.80""";"=""69""";"=""72""";"=""*74""";"=""72""";"=""88""";"=""90""";"=""*92""";"=""90""";"=""162""";"=""EUROPEAN JUNIOR CHAMPIONSHIPS""";"=""10.2017""";
"=""19""";"=""w""";"=""9""";"=""9""";"=""9""";"=""IVANOVA Daniela""";"=""19.06.2002""";"=""LAT""";"=""53""";"=""52.60""";"=""65""";"=""69""";"=""72""";"=""72""";"=""83""";"=""86""";"=""88""";"=""88""";"=""160""";"=""EUROPEAN JUNIOR CHAMPIONSHIPS""";"=""10.2017""";
"=""20""";"=""w""";"=""10""";"=""5""";"=""11""";"=""GARCIA SUAREZ Noelia""";"=""09.05.1997""";"=""ESP""";"=""53""";"=""52.80""";"=""70""";"=""73""";"=""76""";"=""76""";"=""83""";"=""*86""";"=""*86""";"=""83""";"=""159""";"=""EUROPEAN JUNIOR CHAMPIONSHIPS""";"=""10.2017""";
"=""21""";"=""w""";"=""11""";"=""12""";"=""10""";"=""STERCKX Nina""";"=""26.07.2002""";"=""BEL""";"=""53""";"=""52.50""";"=""65""";"=""*68""";"=""*68""";"=""65""";"=""80""";"=""84""";"=""86""";"=""86""";"=""151""";"=""EUROPEAN JUNIOR CHAMPIONSHIPS""";"=""10.2017""";
"=""22""";"=""w""";"=""12""";"=""11""";"=""12""";"=""WALZAK Pauline""";"=""25.06.1999""";"=""GER""";"=""53""";"=""52.20""";"=""63""";"=""66""";"=""*68""";"=""66""";"=""80""";"=""83""";"=""*85""";"=""83""";"=""149""";"=""EUROPEAN JUNIOR CHAMPIONSHIPS""";"=""10.2017""";
"=""23""";"=""m""";"=""1""";"=""2""";"=""2""";"=""VORONOVSKYI Dmytro""";"=""03.01.1997""";"=""UKR""";"=""56""";"=""55.90""";"=""104""";"=""107""";"=""109""";"=""109""";"=""128""";"=""*130""";"=""130""";"=""130""";"=""239""";"=""EUROPEAN JUNIOR CHAMPIONSHIPS""";"=""10.2017""";
"=""24""";"=""m""";"=""2""";"=""1""";"=""5""";"=""TOPTAS Caner""";"=""14.08.2001""";"=""TUR""";"=""56""";"=""56.00""";"=""105""";"=""108""";"=""110""";"=""110""";"=""124""";"=""*128""";"=""128""";"=""128""";"=""238""";"=""EUROPEAN JUNIOR CHAMPIONSHIPS""";"=""10.2017""";
"=""25""";"=""m""";"=""3""";"=""3""";"=""1""";"=""ZALIPSKYI Pavlo""";"=""13.07.1998""";"=""UKR""";"=""56""";"=""56.00""";"=""103""";"=""106""";"=""108""";"=""108""";"=""121""";"=""126""";"=""130""";"=""130""";"=""238""";"=""EUROPEAN JUNIOR CHAMPIONSHIPS""";"=""10.2017""";
"=""26""";"=""m""";"=""4""";"=""4""";"=""6""";"=""LUCA Marian-Cristian""";"=""16.02.1999""";"=""ROU""";"=""56""";"=""55.50""";"=""100""";"=""104""";"=""107""";"=""107""";"=""122""";"=""*126""";"=""127""";"=""127""";"=""234""";"=""EUROPEAN JUNIOR CHAMPIONSHIPS""";"=""10.2017""";
"=""27""";"=""m""";"=""5""";"=""5""";"=""7""";"=""MIRON Bogdan Cosmin""";"=""03.09.1999""";"=""ROU""";"=""56""";"=""55.80""";"=""101""";"=""105""";"=""*108""";"=""105""";"=""125""";"=""*129""";"=""*129""";"=""125""";"=""230""";"=""EUROPEAN JUNIOR CHAMPIONSHIPS""";"=""10.2017""";
"=""28""";"=""m""";"=""6""";"=""9""";"=""4""";"=""RUSEV Angel Hriskov""";"=""13.07.2001""";"=""BUL""";"=""56""";"=""55.90""";"=""96""";"=""99""";"=""*101""";"=""99""";"=""125""";"=""*129""";"=""129""";"=""129""";"=""228""";"=""EUROPEAN JUNIOR CHAMPIONSHIPS""";"=""10.2017""";
"=""29""";"=""m""";"=""7""";"=""10""";"=""3""";"=""SCHEDLER Leon""";"=""01.06.1998""";"=""GER""";"=""56""";"=""56.00""";"=""*98""";"=""*98""";"=""98""";"=""98""";"=""125""";"=""*129""";"=""129""";"=""129""";"=""227""";"=""EUROPEAN JUNIOR CHAMPIONSHIPS""";"=""10.2017""";
"=""30""";"=""m""";"=""8""";"=""12""";"=""8""";"=""POLAK Frantisek""";"=""01.07.2001""";"=""CZE""";"=""56""";"=""55.90""";"=""*94""";"=""94""";"=""*99""";"=""94""";"=""112""";"=""117""";"=""123""";"=""123""";"=""217""";"=""EUROPEAN JUNIOR CHAMPIONSHIPS""";"=""10.2017""";
"=""31""";"=""m""";"=""9""";"=""8""";"=""10""";"=""LUNGU Daniel""";"=""16.10.1998""";"=""MDA""";"=""56""";"=""55.60""";"=""98""";"=""*102""";"=""102""";"=""102""";"=""109""";"=""*114""";"=""114""";"=""114""";"=""216""";"=""EUROPEAN JUNIOR CHAMPIONSHIPS""";"=""10.2017""";
"=""32""";"=""m""";"=""10""";"=""11""";"=""9""";"=""PERALES GARCIA Jose David""";"=""27.01.2001""";"=""ESP""";"=""56""";"=""55.50""";"=""88""";"=""92""";"=""95""";"=""95""";"=""108""";"=""112""";"=""115""";"=""115""";"=""210""";"=""EUROPEAN JUNIOR CHAMPIONSHIPS""";"=""10.2017""";
"=""33""";"=""m""";"=""11""";"=""13""";"=""11""";"=""VELIJI Mihnet""";"=""22.08.2001""";"=""KOS""";"=""56""";"=""52.80""";"=""40""";"=""*44""";"=""*44""";"=""40""";"=""55""";"=""58""";"=""*60""";"=""58""";"=""98""";"=""EUROPEAN JUNIOR CHAMPIONSHIPS""";"=""10.2017""";
"=""34""";"=""m""";"=""---""";"=""6""";"=""---""";"=""GUNGOR Isa""";"=""13.09.1998""";"=""TUR""";"=""56""";"=""56.00""";"=""103""";"=""*107""";"=""*109""";"=""103""";"=""*120""";"=""*120""";"=""*121""";"=""---""";"=""0""";"=""EUROPEAN JUNIOR CHAMPIONSHIPS""";"=""10.2017""";
"=""35""";"=""m""";"=""---""";"=""7""";"=""---""";"=""RZAZADE Ruslan""";"=""11.09.1998""";"=""AZE""";"=""56""";"=""55.60""";"=""*95""";"=""95""";"=""102""";"=""102""";"=""*125""";"=""*125""";"=""*125""";"=""---""";"=""0""";"=""EUROPEAN JUNIOR CHAMPIONSHIPS""";"=""10.2017""";
"=""36""";"=""w""";"=""1""";"=""1""";"=""1""";"=""KOHA Rebeka""";"=""19.05.1998""";"=""LAT""";"=""58""";"=""57.40""";"=""90""";"=""94""";"=""98""";"=""98""";"=""111""";"=""115""";"=""---""";"=""115""";"=""213""";"=""EUROPEAN JUNIOR CHAMPIONSHIPS""";"=""10.2017""";
"=""37""";"=""w""";"=""2""";"=""2""";"=""2""";"=""CAKIN Aysegul""";"=""24.06.1999""";"=""TUR""";"=""58""";"=""57.80""";"=""78""";"=""80""";"=""82""";"=""82""";"=""105""";"=""*112""";"=""*112""";"=""105""";"=""187""";"=""EUROPEAN JUNIOR CHAMPIONSHIPS""";"=""10.2017""";
"=""38""";"=""w""";"=""3""";"=""3""";"=""3""";"=""PIKASH Olha""";"=""29.07.1999""";"=""UKR""";"=""58""";"=""57.40""";"=""77""";"=""*80""";"=""*80""";"=""77""";"=""98""";"=""100""";"=""*103""";"=""100""";"=""177""";"=""EUROPEAN JUNIOR CHAMPIONSHIPS""";"=""10.2017""";
"=""39""";"=""w""";"=""4""";"=""4""";"=""4""";"=""MAKUTSEVICH Krystsina""";"=""26.05.1999""";"=""BLR""";"=""58""";"=""58.00""";"=""75""";"=""*80""";"=""*80""";"=""75""";"=""93""";"=""99""";"=""*101""";"=""99""";"=""174""";"=""EUROPEAN JUNIOR CHAMPIONSHIPS""";"=""10.2017""";
"=""40""";"=""w""";"=""5""";"=""5""";"=""5""";"=""VABISHCHEVICH Yuliya""";"=""05.01.1999""";"=""BLR""";"=""58""";"=""57.70""";"=""74""";"=""*78""";"=""*79""";"=""74""";"=""90""";"=""94""";"=""*100""";"=""94""";"=""168""";"=""EUROPEAN JUNIOR CHAMPIONSHIPS""";"=""10.2017""";
"=""41""";"=""w""";"=""6""";"=""6""";"=""6""";"=""STOYANOVA Tsvetelina""";"=""08.04.2001""";"=""BUL""";"=""58""";"=""57.80""";"=""70""";"=""72""";"=""*74""";"=""72""";"=""87""";"=""*93""";"=""*93""";"=""87""";"=""159""";"=""EUROPEAN JUNIOR CHAMPIONSHIPS""";"=""10.2017""";
"=""42""";"=""w""";"=""7""";"=""8""";"=""7""";"=""SIRETEANU Dorina""";"=""10.01.2000""";"=""MDA""";"=""58""";"=""57.50""";"=""*68""";"=""68""";"=""*71""";"=""68""";"=""*85""";"=""85""";"=""*89""";"=""85""";"=""153""";"=""EUROPEAN JUNIOR CHAMPIONSHIPS""";"=""10.2017""";
"=""43""";"=""w""";"=""---""";"=""7""";"=""---""";"=""TALASTERA Suvi Tuulia""";"=""06.01.1999""";"=""FIN""";"=""58""";"=""58.00""";"=""*71""";"=""*71""";"=""71""";"=""71""";"=""*86""";"=""*86""";"=""*86""";"=""---""";"=""0""";"=""EUROPEAN JUNIOR CHAMPIONSHIPS""";"=""10.2017""";
"=""44""";"=""m""";"=""1""";"=""1""";"=""1""";"=""LAPTSEU Henadz""";"=""15.12.1998""";"=""BLR""";"=""62""";"=""62.00""";"=""125""";"=""130""";"=""132""";"=""132""";"=""150""";"=""*158""";"=""158""";"=""158""";"=""290""";"=""EUROPEAN JUNIOR CHAMPIONSHIPS""";"=""10.2017""";
