pid;gender;rank;rank_s;rank_cj;name;born;nation;category;bweight;snatch1;snatch2;snatch3;snatch;jerk1;jerk2;jerk3;jerk;total;event;date
"=""0""";"=""w""";"=""1""";"=""1""";"=""1""";"=""HUANG Yuezhen""";"=""23.01.1992""";"=""CHN""";"=""48""";"=""47.76""";"=""75""";"=""80""";"=""---""";"=""80""";"=""90""";"=""96""";"=""---""";"=""96""";"=""176""";"=""1st AFRO-ASIAN CHAMPIONSHIPS""";"=""11.2014""";
"=""1""";"=""w""";"=""2""";"=""2""";"=""2""";"=""OKOEVA Zhanyl""";"=""15.11.1993""";"=""KGZ""";"=""48""";"=""47.58""";"=""65""";"=""70""";"=""*73""";"=""70""";"=""88""";"=""92""";"=""*95""";"=""92""";"=""162""";"=""1st AFRO-ASIAN CHAMPIONSHIPS""";"=""11.2014""";
"=""2""";"=""w""";"=""3""";"=""3""";"=""3""";"=""KO Bogeum""";"=""04.01.1991""";"=""KOR""";"=""48""";"=""47.66""";"=""65""";"=""68""";"=""70""";"=""70""";"=""85""";"=""89""";"=""*93""";"=""89""";"=""159""";"=""1st AFRO-ASIAN CHAMPIONSHIPS""";"=""11.2014""";
"=""3""";"=""w""";"=""---""";"=""---""";"=""---""";"=""TOGOEVA Makhliyo""";"=""07.01.1992""";"=""UZB""";"=""48""";"=""48.00""";"=""---""";"=""---""";"=""---""";"=""---""";"=""---""";"=""---""";"=""---""";"=""---""";"=""0""";"=""1st AFRO-ASIAN CHAMPIONSHIPS""";"=""11.2014""";
"=""4""";"=""w""";"=""1""";"=""1""";"=""1""";"=""CHEN Xiaoting""";"=""11.01.1991""";"=""CHN""";"=""53""";"=""52.97""";"=""90""";"=""*100""";"=""100""";"=""100""";"=""110""";"=""*120""";"=""125""";"=""125""";"=""225""";"=""1st AFRO-ASIAN CHAMPIONSHIPS""";"=""11.2014""";
"=""5""";"=""w""";"=""2""";"=""2""";"=""2""";"=""LI Yan""";"=""24.03.1998""";"=""CHN""";"=""53""";"=""52.99""";"=""78""";"=""81""";"=""85""";"=""85""";"=""100""";"=""*110""";"=""*110""";"=""100""";"=""185""";"=""1st AFRO-ASIAN CHAMPIONSHIPS""";"=""11.2014""";
"=""6""";"=""w""";"=""3""";"=""3""";"=""3""";"=""CHO Yumi""";"=""30.08.1992""";"=""KOR""";"=""53""";"=""51.37""";"=""74""";"=""*77""";"=""78""";"=""78""";"=""95""";"=""---""";"=""---""";"=""95""";"=""173""";"=""1st AFRO-ASIAN CHAMPIONSHIPS""";"=""11.2014""";
"=""7""";"=""m""";"=""1""";"=""1""";"=""1""";"=""GO Suk-Kyo""";"=""02.12.1981""";"=""KOR""";"=""56""";"=""55.80""";"=""*102""";"=""103""";"=""108""";"=""108""";"=""127""";"=""132""";"=""*138""";"=""132""";"=""240""";"=""1st AFRO-ASIAN CHAMPIONSHIPS""";"=""11.2014""";
"=""8""";"=""m""";"=""2""";"=""2""";"=""2""";"=""ALBACHACHI Ali Ahmed Abd Ali""";"=""23.04.1994""";"=""IRQ""";"=""56""";"=""55.28""";"=""100""";"=""*105""";"=""105""";"=""105""";"=""126""";"=""131""";"=""*135""";"=""131""";"=""236""";"=""1st AFRO-ASIAN CHAMPIONSHIPS""";"=""11.2014""";
"=""9""";"=""m""";"=""3""";"=""3""";"=""3""";"=""ANDRIANTSITOHAINA Eric Herman""";"=""21.07.1991""";"=""MAD""";"=""56""";"=""55.69""";"=""90""";"=""*95""";"=""95""";"=""95""";"=""125""";"=""*130""";"=""*132""";"=""125""";"=""220""";"=""1st AFRO-ASIAN CHAMPIONSHIPS""";"=""11.2014""";
"=""10""";"=""m""";"=""4""";"=""4""";"=""4""";"=""BEKNUR UULU Timur""";"=""22.06.1993""";"=""KGZ""";"=""56""";"=""56.00""";"=""*90""";"=""90""";"=""95""";"=""95""";"=""*110""";"=""110""";"=""*117""";"=""110""";"=""205""";"=""1st AFRO-ASIAN CHAMPIONSHIPS""";"=""11.2014""";
"=""11""";"=""w""";"=""1""";"=""1""";"=""1""";"=""CHEN Guiming""";"=""03.01.1994""";"=""CHN""";"=""58""";"=""57.81""";"=""81""";"=""88""";"=""---""";"=""88""";"=""105""";"=""112""";"=""118""";"=""118""";"=""206""";"=""1st AFRO-ASIAN CHAMPIONSHIPS""";"=""11.2014""";
"=""12""";"=""w""";"=""2""";"=""2""";"=""2""";"=""SISOEVA Marina""";"=""30.05.1993""";"=""UZB""";"=""58""";"=""56.69""";"=""82""";"=""87""";"=""*92""";"=""87""";"=""107""";"=""112""";"=""117""";"=""117""";"=""204""";"=""1st AFRO-ASIAN CHAMPIONSHIPS""";"=""11.2014""";
"=""13""";"=""w""";"=""3""";"=""3""";"=""3""";"=""CHO Seula""";"=""26.09.1995""";"=""KOR""";"=""58""";"=""57.23""";"=""60""";"=""65""";"=""*68""";"=""65""";"=""*80""";"=""80""";"=""85""";"=""85""";"=""150""";"=""1st AFRO-ASIAN CHAMPIONSHIPS""";"=""11.2014""";
"=""14""";"=""m""";"=""1""";"=""1""";"=""1""";"=""HAMDAYI Sajjad Abbas Yaseen""";"=""15.07.1995""";"=""IRQ""";"=""62""";"=""61.05""";"=""*110""";"=""110""";"=""116""";"=""116""";"=""*136""";"=""136""";"=""*142""";"=""136""";"=""252""";"=""1st AFRO-ASIAN CHAMPIONSHIPS""";"=""11.2014""";
"=""15""";"=""m""";"=""2""";"=""4""";"=""3""";"=""ABDULRAMMAN Alenezi""";"=""30.11.1995""";"=""KUW""";"=""62""";"=""61.95""";"=""80""";"=""85""";"=""90""";"=""90""";"=""100""";"=""108""";"=""112""";"=""112""";"=""202""";"=""1st AFRO-ASIAN CHAMPIONSHIPS""";"=""11.2014""";
"=""16""";"=""m""";"=""3""";"=""3""";"=""4""";"=""KHAKBERDIEV Abdukhakim""";"=""22.08.1998""";"=""TJK""";"=""62""";"=""60.50""";"=""80""";"=""85""";"=""90""";"=""90""";"=""100""";"=""106""";"=""111""";"=""111""";"=""201""";"=""1st AFRO-ASIAN CHAMPIONSHIPS""";"=""11.2014""";
"=""17""";"=""m""";"=""---""";"=""2""";"=""---""";"=""ANDRIATSITOHAINA Tojonirina Alain""";"=""26.02.1995""";"=""MAD""";"=""62""";"=""61.65""";"=""105""";"=""111""";"=""*117""";"=""111""";"=""*136""";"=""*136""";"=""*136""";"=""---""";"=""0""";"=""1st AFRO-ASIAN CHAMPIONSHIPS""";"=""11.2014""";
