pid;gender;rank;rank_s;rank_cj;name;born;nation;category;bweight;snatch1;snatch2;snatch3;snatch;jerk1;jerk2;jerk3;jerk;total;event;date
"=""0""";"=""W""";"=""1""";"=""1""";"=""1""";"=""TAN Yayun""";"=""18.11.1992""";"=""CHN""";"=""48""";"=""47.67""";"=""* 84""";"=""* 84""";"=""84""";"=""84""";"=""106""";"=""110""";"=""115""";"=""115""";"=""199""";"=""2013 IWF WORLD CHAMPIONSHIPS""";"=""10.2013""";
"=""1""";"=""W""";"=""2""";"=""2""";"=""2""";"=""RYANG Chun Hwa""";"=""12.06.1991""";"=""PRK""";"=""48""";"=""47.34""";"=""78""";"=""81""";"=""* 83""";"=""81""";"=""*105""";"=""*105""";"=""105""";"=""105""";"=""186""";"=""2013 IWF WORLD CHAMPIONSHIPS""";"=""10.2013""";
"=""2""";"=""W""";"=""3""";"=""4""";"=""3""";"=""DO THI THU Hoai""";"=""06.09.1991""";"=""VIE""";"=""48""";"=""47.89""";"=""78""";"=""* 80""";"=""* 80""";"=""78""";"=""* 98""";"=""98""";"=""*100""";"=""98""";"=""176""";"=""2013 IWF WORLD CHAMPIONSHIPS""";"=""10.2013""";
"=""3""";"=""W""";"=""4""";"=""3""";"=""4""";"=""KARPINSKA Marzena""";"=""19.02.1988""";"=""POL""";"=""48""";"=""47.71""";"=""78""";"=""* 81""";"=""* 81""";"=""78""";"=""97""";"=""*103""";"=""*104""";"=""97""";"=""175""";"=""2013 IWF WORLD CHAMPIONSHIPS""";"=""10.2013""";
"=""4""";"=""W""";"=""5""";"=""5""";"=""6""";"=""DIACHENKO Iana""";"=""16.01.1990""";"=""UKR""";"=""48""";"=""47.55""";"=""* 77""";"=""77""";"=""* 81""";"=""77""";"=""89""";"=""* 92""";"=""92""";"=""92""";"=""169""";"=""2013 IWF WORLD CHAMPIONSHIPS""";"=""10.2013""";
"=""5""";"=""W""";"=""6""";"=""6""";"=""7""";"=""MIZUOCHI Honami""";"=""05.02.1993""";"=""JPN""";"=""48""";"=""47.83""";"=""75""";"=""77""";"=""* 79""";"=""77""";"=""90""";"=""92""";"=""* 93""";"=""92""";"=""169""";"=""2013 IWF WORLD CHAMPIONSHIPS""";"=""10.2013""";
"=""6""";"=""W""";"=""7""";"=""7""";"=""12""";"=""MERCADO VILLARREAL Katherin""";"=""20.05.1990""";"=""COL""";"=""48""";"=""47.62""";"=""73""";"=""76""";"=""* 78""";"=""76""";"=""* 90""";"=""* 90""";"=""90""";"=""90""";"=""166""";"=""2013 IWF WORLD CHAMPIONSHIPS""";"=""10.2013""";
"=""7""";"=""W""";"=""8""";"=""8""";"=""13""";"=""MICHEL Anais""";"=""12.01.1988""";"=""FRA""";"=""48""";"=""47.74""";"=""70""";"=""* 73""";"=""73""";"=""73""";"=""* 89""";"=""* 89""";"=""89""";"=""89""";"=""162""";"=""2013 IWF WORLD CHAMPIONSHIPS""";"=""10.2013""";
"=""8""";"=""W""";"=""9""";"=""11""";"=""9""";"=""TOGOEVA Makhliyo""";"=""07.01.1992""";"=""UZB""";"=""48""";"=""47.54""";"=""65""";"=""68""";"=""70""";"=""70""";"=""87""";"=""89""";"=""91""";"=""91""";"=""161""";"=""2013 IWF WORLD CHAMPIONSHIPS""";"=""10.2013""";
"=""9""";"=""W""";"=""10""";"=""12""";"=""10""";"=""BURGOS ORTIZ Lely Berlitt""";"=""06.06.1985""";"=""PUR""";"=""48""";"=""47.61""";"=""* 70""";"=""70""";"=""* 72""";"=""70""";"=""88""";"=""* 91""";"=""91""";"=""91""";"=""161""";"=""2013 IWF WORLD CHAMPIONSHIPS""";"=""10.2013""";
"=""10""";"=""W""";"=""11""";"=""10""";"=""11""";"=""KING Morghan Whitney""";"=""08.10.1985""";"=""USA""";"=""48""";"=""47.48""";"=""68""";"=""70""";"=""* 72""";"=""70""";"=""88""";"=""* 90""";"=""90""";"=""90""";"=""160""";"=""2013 IWF WORLD CHAMPIONSHIPS""";"=""10.2013""";
"=""11""";"=""W""";"=""12""";"=""9""";"=""14""";"=""MOMOTOVA Galina""";"=""20.11.1984""";"=""KAZ""";"=""48""";"=""47.46""";"=""* 70""";"=""* 70""";"=""70""";"=""70""";"=""* 88""";"=""88""";"=""* 91""";"=""88""";"=""158""";"=""2013 IWF WORLD CHAMPIONSHIPS""";"=""10.2013""";
"=""12""";"=""W""";"=""13""";"=""13""";"=""16""";"=""RUEL Jessica""";"=""15.02.1991""";"=""CAN""";"=""48""";"=""47.94""";"=""70""";"=""* 73""";"=""* 73""";"=""70""";"=""83""";"=""85""";"=""* 87""";"=""85""";"=""155""";"=""2013 IWF WORLD CHAMPIONSHIPS""";"=""10.2013""";
"=""13""";"=""W""";"=""14""";"=""14""";"=""15""";"=""JUAN TELLO Estefania""";"=""17.08.1981""";"=""ESP""";"=""48""";"=""47.56""";"=""68""";"=""* 71""";"=""* 71""";"=""68""";"=""85""";"=""* 88""";"=""* 88""";"=""85""";"=""153""";"=""2013 IWF WORLD CHAMPIONSHIPS""";"=""10.2013""";
