pid;gender;rank;rank_s;rank_cj;name;born;nation;category;bweight;snatch1;snatch2;snatch3;snatch;jerk1;jerk2;jerk3;jerk;total;event;date
"=""0""";"=""W""";"=""1""";"=""1""";"=""1""";"=""DEIDENANG Carmen""";"=""26.08.2003""";"=""NRU""";"=""44""";"=""43.30""";"=""35""";"=""* 40""";"=""* 40""";"=""35""";"=""45""";"=""* 50""";"=""* 50""";"=""45""";"=""80""";"=""2018 OCEANIAN YOUTH CHAMPIONSHIPS""";"=""06.2018""";
"=""1""";"=""W""";"=""1""";"=""1""";"=""1""";"=""AGIR Ludcilla""";"=""20.06.2005""";"=""NRU""";"=""48""";"=""47.50""";"=""42""";"=""* 45""";"=""* 45""";"=""42""";"=""53""";"=""55""";"=""* 58""";"=""55""";"=""97""";"=""2018 OCEANIAN YOUTH CHAMPIONSHIPS""";"=""06.2018""";
"=""2""";"=""M""";"=""1""";"=""1""";"=""1""";"=""AGIR Menesso""";"=""21.09.2002""";"=""NRU""";"=""50""";"=""49.40""";"=""50""";"=""55""";"=""57""";"=""57""";"=""55""";"=""60""";"=""* 65""";"=""60""";"=""117""";"=""2018 OCEANIAN YOUTH CHAMPIONSHIPS""";"=""06.2018""";
"=""3""";"=""W""";"=""1""";"=""2""";"=""1""";"=""KILA Walo Hane""";"=""13.11.2001""";"=""PNG""";"=""53""";"=""52.20""";"=""55""";"=""60""";"=""* 65""";"=""60""";"=""65""";"=""* 70""";"=""75""";"=""75""";"=""135""";"=""2018 OCEANIAN YOUTH CHAMPIONSHIPS""";"=""06.2018""";
"=""4""";"=""W""";"=""2""";"=""3""";"=""2""";"=""POWER Maddison""";"=""07.07.2003""";"=""AUS""";"=""53""";"=""52.50""";"=""56""";"=""* 58""";"=""* 58""";"=""56""";"=""69""";"=""72""";"=""* 75""";"=""72""";"=""128""";"=""2018 OCEANIAN YOUTH CHAMPIONSHIPS""";"=""06.2018""";
"=""5""";"=""W""";"=""3""";"=""5""";"=""3""";"=""BARNES Desree Jane""";"=""04.09.2002""";"=""AUS""";"=""53""";"=""51.20""";"=""46""";"=""50""";"=""* 53""";"=""50""";"=""60""";"=""63""";"=""67""";"=""67""";"=""117""";"=""2018 OCEANIAN YOUTH CHAMPIONSHIPS""";"=""06.2018""";
"=""6""";"=""W""";"=""4""";"=""4""";"=""4""";"=""RAYNER Amorangi Piataata""";"=""12.12.2003""";"=""NZL""";"=""53""";"=""52.40""";"=""47""";"=""49""";"=""51""";"=""51""";"=""57""";"=""60""";"=""* 62""";"=""60""";"=""111""";"=""2018 OCEANIAN YOUTH CHAMPIONSHIPS""";"=""06.2018""";
"=""7""";"=""W""";"=""---""";"=""1""";"=""---""";"=""CAIN Siyisha""";"=""20.08.2003""";"=""NRU""";"=""53""";"=""52.70""";"=""* 60""";"=""60""";"=""65""";"=""65""";"=""* 80""";"=""* 80""";"=""* 80""";"=""---""";"=""0""";"=""2018 OCEANIAN YOUTH CHAMPIONSHIPS""";"=""06.2018""";
"=""8""";"=""W""";"=""---""";"=""---""";"=""---""";"=""WANEASI Betty""";"=""15.07.2002""";"=""SOL""";"=""53""";"=""52.70""";"=""* 57""";"=""* 57""";"=""* 57""";"=""---""";"=""---""";"=""---""";"=""---""";"=""---""";"=""0""";"=""2018 OCEANIAN YOUTH CHAMPIONSHIPS""";"=""06.2018""";
"=""9""";"=""M""";"=""1""";"=""1""";"=""1""";"=""FESOLAI Avery Durrell""";"=""27.12.2002""";"=""NZL""";"=""56""";"=""52.40""";"=""58""";"=""61""";"=""63""";"=""63""";"=""78""";"=""81""";"=""* 83""";"=""81""";"=""144""";"=""2018 OCEANIAN YOUTH CHAMPIONSHIPS""";"=""06.2018""";
"=""10""";"=""M""";"=""2""";"=""2""";"=""2""";"=""TSIODE Jethro""";"=""02.04.2004""";"=""NRU""";"=""56""";"=""51.60""";"=""45""";"=""50""";"=""* 53""";"=""50""";"=""55""";"=""* 60""";"=""65""";"=""65""";"=""115""";"=""2018 OCEANIAN YOUTH CHAMPIONSHIPS""";"=""06.2018""";
"=""11""";"=""W""";"=""1""";"=""1""";"=""1""";"=""ABOUKE Nancy Genzel""";"=""05.07.2003""";"=""NRU""";"=""58""";"=""57.60""";"=""64""";"=""68""";"=""70""";"=""70""";"=""85""";"=""* 92""";"=""92""";"=""92""";"=""162""";"=""2018 OCEANIAN YOUTH CHAMPIONSHIPS""";"=""06.2018""";
"=""12""";"=""W""";"=""2""";"=""2""";"=""2""";"=""MANION Lucy Anne""";"=""02.02.2001""";"=""AUS""";"=""58""";"=""54.90""";"=""51""";"=""55""";"=""* 59""";"=""55""";"=""66""";"=""70""";"=""73""";"=""73""";"=""128""";"=""2018 OCEANIAN YOUTH CHAMPIONSHIPS""";"=""06.2018""";
"=""13""";"=""W""";"=""3""";"=""3""";"=""4""";"=""CALMA Dalamaya Aiko Vida""";"=""15.05.2002""";"=""GUM""";"=""58""";"=""55.20""";"=""* 48""";"=""48""";"=""50""";"=""50""";"=""58""";"=""61""";"=""* 63""";"=""61""";"=""111""";"=""2018 OCEANIAN YOUTH CHAMPIONSHIPS""";"=""06.2018""";
"=""14""";"=""W""";"=""4""";"=""4""";"=""3""";"=""WELLS Shelby Maree""";"=""10.08.2003""";"=""NZL""";"=""58""";"=""53.30""";"=""* 40""";"=""40""";"=""43""";"=""43""";"=""60""";"=""63""";"=""* 66""";"=""63""";"=""106""";"=""2018 OCEANIAN YOUTH CHAMPIONSHIPS""";"=""06.2018""";
