pid;gender;rank;rank_s;rank_cj;name;born;nation;category;bweight;snatch1;snatch2;snatch3;snatch;jerk1;jerk2;jerk3;jerk;total;event;date
"=""0""";"=""W""";"=""1""";"=""1""";"=""2""";"=""JIANG Huihua""";"=""22.01.1998""";"=""CHN""";"=""48""";"=""47.95""";"=""* 88""";"=""88""";"=""* 91""";"=""88""";"=""106""";"=""108""";"=""110""";"=""110""";"=""198""";"=""2015 IWF WORLD CHAMPIONSHIPS""";"=""11.2015""";
"=""1""";"=""W""";"=""2""";"=""2""";"=""3""";"=""VUONG Thi Huyen""";"=""22.06.1992""";"=""VIE""";"=""48""";"=""47.41""";"=""85""";"=""* 87""";"=""* 88""";"=""85""";"=""106""";"=""*109""";"=""109""";"=""109""";"=""194""";"=""2015 IWF WORLD CHAMPIONSHIPS""";"=""11.2015""";
"=""2""";"=""W""";"=""3""";"=""3""";"=""5""";"=""MIYAKE Hiromi""";"=""18.11.1985""";"=""JPN""";"=""48""";"=""47.73""";"=""82""";"=""85""";"=""* 87""";"=""85""";"=""105""";"=""108""";"=""*109""";"=""108""";"=""193""";"=""2015 IWF WORLD CHAMPIONSHIPS""";"=""11.2015""";
"=""3""";"=""W""";"=""4""";"=""8""";"=""1""";"=""RI Song Gum""";"=""17.10.1997""";"=""PRK""";"=""48""";"=""47.39""";"=""77""";"=""81""";"=""* 83""";"=""81""";"=""107""";"=""110""";"=""*111""";"=""110""";"=""191""";"=""2015 IWF WORLD CHAMPIONSHIPS""";"=""11.2015""";
"=""4""";"=""W""";"=""5""";"=""5""";"=""7""";"=""CHEN Wei-Ling""";"=""04.01.1982""";"=""TPE""";"=""48""";"=""47.46""";"=""80""";"=""83""";"=""* 86""";"=""83""";"=""100""";"=""*105""";"=""105""";"=""105""";"=""188""";"=""2015 IWF WORLD CHAMPIONSHIPS""";"=""11.2015""";
"=""5""";"=""W""";"=""6""";"=""12""";"=""4""";"=""RYANG Chun Hwa""";"=""12.06.1991""";"=""PRK""";"=""48""";"=""47.65""";"=""80""";"=""* 83""";"=""* 84""";"=""80""";"=""108""";"=""*111""";"=""*111""";"=""108""";"=""188""";"=""2015 IWF WORLD CHAMPIONSHIPS""";"=""11.2015""";
"=""6""";"=""W""";"=""7""";"=""4""";"=""10""";"=""IM Jyoung Hwa""";"=""07.12.1986""";"=""KOR""";"=""48""";"=""47.87""";"=""78""";"=""82""";"=""85""";"=""85""";"=""98""";"=""*103""";"=""103""";"=""103""";"=""188""";"=""2015 IWF WORLD CHAMPIONSHIPS""";"=""11.2015""";
"=""7""";"=""W""";"=""8""";"=""6""";"=""11""";"=""OZKAN KONAK Sibel""";"=""03.03.1988""";"=""TUR""";"=""48""";"=""47.97""";"=""83""";"=""* 86""";"=""* 86""";"=""83""";"=""103""";"=""*109""";"=""*109""";"=""103""";"=""186""";"=""2015 IWF WORLD CHAMPIONSHIPS""";"=""11.2015""";
"=""8""";"=""W""";"=""9""";"=""9""";"=""12""";"=""MIRABAI Chanu Saikhom""";"=""08.08.1994""";"=""IND""";"=""48""";"=""47.40""";"=""* 78""";"=""78""";"=""81""";"=""81""";"=""98""";"=""102""";"=""*104""";"=""102""";"=""183""";"=""2015 IWF WORLD CHAMPIONSHIPS""";"=""11.2015""";
"=""9""";"=""W""";"=""10""";"=""18""";"=""9""";"=""AGUSTIANI Sri Wahyuni""";"=""13.08.1994""";"=""INA""";"=""48""";"=""47.91""";"=""74""";"=""* 78""";"=""78""";"=""78""";"=""100""";"=""*103""";"=""104""";"=""104""";"=""182""";"=""2015 IWF WORLD CHAMPIONSHIPS""";"=""11.2015""";
"=""10""";"=""W""";"=""11""";"=""11""";"=""13""";"=""PIRON CANDELARIO Beatriz Elizabeth""";"=""27.02.1995""";"=""DOM""";"=""48""";"=""47.54""";"=""* 80""";"=""80""";"=""* 83""";"=""80""";"=""95""";"=""98""";"=""100""";"=""100""";"=""180""";"=""2015 IWF WORLD CHAMPIONSHIPS""";"=""11.2015""";
