pid;gender;rank;rank_s;rank_cj;name;born;nation;category;bweight;snatch1;snatch2;snatch3;snatch;jerk1;jerk2;jerk3;jerk;total;event;date
"=""0""";"=""w""";"=""1""";"=""1""";"=""1""";"=""CHAN ALVAREZ Rosa Maria""";"=""10.05.1997""";"=""MEX""";"=""44""";"=""43.70""";"=""52""";"=""55""";"=""*57""";"=""55""";"=""70""";"=""*74""";"=""*77""";"=""70""";"=""125""";"=""PAN AMERICAN YOUTH CHAMPIONSHIPS""";"=""09.2013""";
"=""1""";"=""w""";"=""2""";"=""2""";"=""2""";"=""ROSA FIGUEIREDO Emily""";"=""18.03.1998""";"=""BRA""";"=""44""";"=""43.40""";"=""50""";"=""*54""";"=""*54""";"=""50""";"=""60""";"=""*65""";"=""*65""";"=""60""";"=""110""";"=""PAN AMERICAN YOUTH CHAMPIONSHIPS""";"=""09.2013""";
"=""2""";"=""w""";"=""1""";"=""1""";"=""1""";"=""CASTILLO AGUAYO Margeli Guadalupe""";"=""05.12.1997""";"=""MEX""";"=""48""";"=""47.40""";"=""58""";"=""61""";"=""63""";"=""63""";"=""78""";"=""81""";"=""83""";"=""83""";"=""146""";"=""PAN AMERICAN YOUTH CHAMPIONSHIPS""";"=""09.2013""";
"=""3""";"=""w""";"=""2""";"=""2""";"=""2""";"=""LARA RAMIREZ Guadalupe""";"=""16.03.1998""";"=""MEX""";"=""48""";"=""47.40""";"=""60""";"=""62""";"=""*64""";"=""62""";"=""80""";"=""82""";"=""*84""";"=""82""";"=""144""";"=""PAN AMERICAN YOUTH CHAMPIONSHIPS""";"=""09.2013""";
"=""4""";"=""w""";"=""3""";"=""3""";"=""4""";"=""ROSA FIGUEIREDO Nathasha""";"=""16.01.1996""";"=""BRA""";"=""48""";"=""47.50""";"=""58""";"=""*60""";"=""60""";"=""60""";"=""70""";"=""74""";"=""77""";"=""77""";"=""137""";"=""PAN AMERICAN YOUTH CHAMPIONSHIPS""";"=""09.2013""";
"=""5""";"=""w""";"=""4""";"=""4""";"=""5""";"=""TAPUY GREFA Monica Joahana""";"=""14.11.1998""";"=""ECU""";"=""48""";"=""47.50""";"=""56""";"=""*59""";"=""59""";"=""59""";"=""*75""";"=""75""";"=""*78""";"=""75""";"=""134""";"=""PAN AMERICAN YOUTH CHAMPIONSHIPS""";"=""09.2013""";
"=""6""";"=""w""";"=""5""";"=""6""";"=""3""";"=""JIMENEZ PALECHOR Julieth Alexandra""";"=""25.03.1999""";"=""COL""";"=""48""";"=""47.80""";"=""55""";"=""*58""";"=""*58""";"=""55""";"=""75""";"=""77""";"=""78""";"=""78""";"=""133""";"=""PAN AMERICAN YOUTH CHAMPIONSHIPS""";"=""09.2013""";
"=""7""";"=""w""";"=""6""";"=""5""";"=""6""";"=""OROZCO CRUZ Valentina""";"=""10.09.1998""";"=""COL""";"=""48""";"=""47.50""";"=""55""";"=""*58""";"=""58""";"=""58""";"=""70""";"=""74""";"=""*76""";"=""74""";"=""132""";"=""PAN AMERICAN YOUTH CHAMPIONSHIPS""";"=""09.2013""";
"=""8""";"=""m""";"=""1""";"=""1""";"=""1""";"=""FERRUZOLA ALAVA Rafael Patricio""";"=""16.10.1997""";"=""ECU""";"=""50""";"=""49.50""";"=""81""";"=""83""";"=""*86""";"=""83""";"=""100""";"=""102""";"=""---""";"=""102""";"=""185""";"=""PAN AMERICAN YOUTH CHAMPIONSHIPS""";"=""09.2013""";
"=""9""";"=""m""";"=""2""";"=""2""";"=""2""";"=""RAMIREZ VIRGILIO Julian Rodolfo""";"=""23.10.1997""";"=""MEX""";"=""50""";"=""49.60""";"=""75""";"=""80""";"=""82""";"=""82""";"=""93""";"=""98""";"=""101""";"=""101""";"=""183""";"=""PAN AMERICAN YOUTH CHAMPIONSHIPS""";"=""09.2013""";
"=""10""";"=""m""";"=""3""";"=""3""";"=""3""";"=""CRUZ LOPEZ Dario Enrique""";"=""23.08.1997""";"=""GUA""";"=""50""";"=""48.50""";"=""65""";"=""70""";"=""73""";"=""73""";"=""85""";"=""*90""";"=""91""";"=""91""";"=""164""";"=""PAN AMERICAN YOUTH CHAMPIONSHIPS""";"=""09.2013""";
"=""11""";"=""m""";"=""4""";"=""4""";"=""4""";"=""PINEDA ZETA Edgar Ismael""";"=""17.08.1997""";"=""GUA""";"=""50""";"=""49.30""";"=""65""";"=""70""";"=""*73""";"=""70""";"=""*85""";"=""85""";"=""90""";"=""90""";"=""160""";"=""PAN AMERICAN YOUTH CHAMPIONSHIPS""";"=""09.2013""";
"=""12""";"=""w""";"=""1""";"=""1""";"=""1""";"=""GOMEZ VALDIVIA Janeth""";"=""26.10.1997""";"=""MEX""";"=""53""";"=""52.00""";"=""65""";"=""70""";"=""74""";"=""74""";"=""85""";"=""89""";"=""92""";"=""92""";"=""166""";"=""PAN AMERICAN YOUTH CHAMPIONSHIPS""";"=""09.2013""";
"=""13""";"=""w""";"=""2""";"=""3""";"=""2""";"=""CARRIEL CAJAPE Stefani Jamileth""";"=""22.02.1997""";"=""ECU""";"=""53""";"=""51.50""";"=""58""";"=""61""";"=""*62""";"=""61""";"=""76""";"=""81""";"=""---""";"=""81""";"=""142""";"=""PAN AMERICAN YOUTH CHAMPIONSHIPS""";"=""09.2013""";
"=""14""";"=""w""";"=""3""";"=""2""";"=""3""";"=""OLIVEIRA DA SILVA Monique""";"=""30.01.1998""";"=""BRA""";"=""53""";"=""48.80""";"=""55""";"=""58""";"=""61""";"=""61""";"=""70""";"=""73""";"=""75""";"=""75""";"=""136""";"=""PAN AMERICAN YOUTH CHAMPIONSHIPS""";"=""09.2013""";
"=""15""";"=""w""";"=""4""";"=""4""";"=""4""";"=""GONZALEZ CONTRERAS Azucena Abigail""";"=""26.04.1997""";"=""GUA""";"=""53""";"=""52.70""";"=""57""";"=""*61""";"=""*62""";"=""57""";"=""68""";"=""72""";"=""75""";"=""75""";"=""132""";"=""PAN AMERICAN YOUTH CHAMPIONSHIPS""";"=""09.2013""";
"=""16""";"=""m""";"=""1""";"=""1""";"=""1""";"=""HIGUITA BARRERA Luis Fernando""";"=""10.01.1997""";"=""COL""";"=""56""";"=""55.00""";"=""93""";"=""95""";"=""101""";"=""101""";"=""115""";"=""120""";"=""121""";"=""121""";"=""222""";"=""PAN AMERICAN YOUTH CHAMPIONSHIPS""";"=""09.2013""";
