pid;gender;rank;rank_s;rank_cj;name;born;nation;category;bweight;snatch1;snatch2;snatch3;snatch;jerk1;jerk2;jerk3;jerk;total;event;date
"=""0""";"=""W""";"=""1""";"=""2""";"=""1""";"=""GAO Yimei""";"=""20.11.1999""";"=""CHN""";"=""44""";"=""43.88""";"=""62""";"=""65""";"=""67""";"=""67""";"=""80""";"=""84""";"=""88""";"=""88""";"=""155""";"=""2015 IWF YOUTH WORLD CHAMPIONSHIPS""";"=""04.2015""";
"=""1""";"=""W""";"=""2""";"=""1""";"=""5""";"=""KHONG My Phuong""";"=""05.07.1999""";"=""VIE""";"=""44""";"=""43.44""";"=""66""";"=""68""";"=""70""";"=""70""";"=""* 76""";"=""* 76""";"=""76""";"=""76""";"=""146""";"=""2015 IWF YOUTH WORLD CHAMPIONSHIPS""";"=""04.2015""";
"=""2""";"=""W""";"=""3""";"=""3""";"=""4""";"=""ROSA FIGUEIREDO Emily""";"=""18.03.1998""";"=""BRA""";"=""44""";"=""43.54""";"=""60""";"=""63""";"=""65""";"=""65""";"=""78""";"=""80""";"=""* 82""";"=""80""";"=""145""";"=""2015 IWF YOUTH WORLD CHAMPIONSHIPS""";"=""04.2015""";
"=""3""";"=""W""";"=""4""";"=""5""";"=""2""";"=""BERRIO ZULUAGA Manuela Andrea""";"=""18.06.2000""";"=""COL""";"=""44""";"=""43.86""";"=""56""";"=""59""";"=""61""";"=""61""";"=""78""";"=""* 81""";"=""81""";"=""81""";"=""142""";"=""2015 IWF YOUTH WORLD CHAMPIONSHIPS""";"=""04.2015""";
"=""4""";"=""W""";"=""5""";"=""7""";"=""3""";"=""POPOVICI Alina-Alexandra""";"=""01.10.2000""";"=""ROU""";"=""44""";"=""43.22""";"=""* 58""";"=""* 58""";"=""58""";"=""58""";"=""76""";"=""80""";"=""* 83""";"=""80""";"=""138""";"=""2015 IWF YOUTH WORLD CHAMPIONSHIPS""";"=""04.2015""";
"=""5""";"=""W""";"=""6""";"=""6""";"=""6""";"=""OLESKIEWICZ Sylwia Malgorzata""";"=""23.06.1999""";"=""POL""";"=""44""";"=""43.87""";"=""57""";"=""60""";"=""* 62""";"=""60""";"=""68""";"=""71""";"=""75""";"=""75""";"=""135""";"=""2015 IWF YOUTH WORLD CHAMPIONSHIPS""";"=""04.2015""";
"=""6""";"=""W""";"=""7""";"=""8""";"=""8""";"=""CHAVAN Mohini Daryappa""";"=""20.05.1999""";"=""IND""";"=""44""";"=""43.91""";"=""52""";"=""* 55""";"=""55""";"=""55""";"=""65""";"=""69""";"=""* 71""";"=""69""";"=""124""";"=""2015 IWF YOUTH WORLD CHAMPIONSHIPS""";"=""04.2015""";
"=""7""";"=""W""";"=""8""";"=""10""";"=""7""";"=""JONES Catrin Haf""";"=""13.06.1999""";"=""GBR""";"=""44""";"=""43.25""";"=""47""";"=""50""";"=""* 53""";"=""50""";"=""62""";"=""66""";"=""70""";"=""70""";"=""120""";"=""2015 IWF YOUTH WORLD CHAMPIONSHIPS""";"=""04.2015""";
"=""8""";"=""W""";"=""9""";"=""11""";"=""9""";"=""LAHUANAMPA CASTILLO Melina Alicia""";"=""18.12.1999""";"=""PER""";"=""44""";"=""43.50""";"=""45""";"=""48""";"=""50""";"=""50""";"=""59""";"=""62""";"=""65""";"=""65""";"=""115""";"=""2015 IWF YOUTH WORLD CHAMPIONSHIPS""";"=""04.2015""";
"=""9""";"=""W""";"=""10""";"=""9""";"=""11""";"=""CAMPOVERDE ALMEIDA Kerlly Mariuxi""";"=""28.04.1998""";"=""ECU""";"=""44""";"=""40.15""";"=""47""";"=""* 50""";"=""50""";"=""50""";"=""62""";"=""* 65""";"=""* 65""";"=""62""";"=""112""";"=""2015 IWF YOUTH WORLD CHAMPIONSHIPS""";"=""04.2015""";
"=""10""";"=""W""";"=""11""";"=""12""";"=""10""";"=""NAVARRO MEJIA Maria Alejandra""";"=""03.07.1998""";"=""NCA""";"=""44""";"=""42.42""";"=""45""";"=""48""";"=""* 50""";"=""48""";"=""63""";"=""* 67""";"=""* 67""";"=""63""";"=""111""";"=""2015 IWF YOUTH WORLD CHAMPIONSHIPS""";"=""04.2015""";
"=""11""";"=""W""";"=""12""";"=""13""";"=""12""";"=""WANG Yi-Syuan""";"=""09.09.2000""";"=""TPE""";"=""44""";"=""42.59""";"=""43""";"=""46""";"=""48""";"=""48""";"=""52""";"=""* 56""";"=""* 56""";"=""52""";"=""100""";"=""2015 IWF YOUTH WORLD CHAMPIONSHIPS""";"=""04.2015""";
"=""12""";"=""W""";"=""---""";"=""4""";"=""---""";"=""KARAKOL Gamze""";"=""15.12.1998""";"=""TUR""";"=""44""";"=""43.55""";"=""63""";"=""* 65""";"=""* 65""";"=""63""";"=""* 81""";"=""* 81""";"=""* 81""";"=""---""";"=""0""";"=""2015 IWF YOUTH WORLD CHAMPIONSHIPS""";"=""04.2015""";
"=""13""";"=""W""";"=""1""";"=""3""";"=""1""";"=""YANG Lijin""";"=""11.02.1998""";"=""CHN""";"=""48""";"=""47.47""";"=""65""";"=""70""";"=""* 74""";"=""70""";"=""87""";"=""90""";"=""* 93""";"=""90""";"=""160""";"=""2015 IWF YOUTH WORLD CHAMPIONSHIPS""";"=""04.2015""";
"=""14""";"=""W""";"=""2""";"=""1""";"=""5""";"=""DE SOUZA FACCIOLLA FERREIRA Aline""";"=""04.06.1999""";"=""BRA""";"=""48""";"=""47.48""";"=""68""";"=""71""";"=""73""";"=""73""";"=""* 84""";"=""84""";"=""* 88""";"=""84""";"=""157""";"=""2015 IWF YOUTH WORLD CHAMPIONSHIPS""";"=""04.2015""";
"=""15""";"=""W""";"=""3""";"=""2""";"=""6""";"=""OLIVEIRA MADEIRA Luana""";"=""31.01.1998""";"=""BRA""";"=""48""";"=""47.26""";"=""68""";"=""70""";"=""72""";"=""72""";"=""80""";"=""* 83""";"=""83""";"=""83""";"=""155""";"=""2015 IWF YOUTH WORLD CHAMPIONSHIPS""";"=""04.2015""";
"=""16""";"=""W""";"=""4""";"=""9""";"=""2""";"=""JIMENEZ PALECHOR Julieth Alexandra""";"=""25.03.1999""";"=""COL""";"=""48""";"=""47.95""";"=""60""";"=""63""";"=""* 65""";"=""63""";"=""85""";"=""87""";"=""89""";"=""89""";"=""152""";"=""2015 IWF YOUTH WORLD CHAMPIONSHIPS""";"=""04.2015""";
"=""17""";"=""W""";"=""5""";"=""5""";"=""4""";"=""SINISTERRA TORRES Yenny""";"=""04.05.2000""";"=""COL""";"=""48""";"=""47.73""";"=""62""";"=""* 65""";"=""65""";"=""65""";"=""77""";"=""82""";"=""85""";"=""85""";"=""150""";"=""2015 IWF YOUTH WORLD CHAMPIONSHIPS""";"=""04.2015""";
"=""18""";"=""W""";"=""6""";"=""7""";"=""3""";"=""CUEVA URIBE Fiorella Francesca""";"=""04.02.1998""";"=""PER""";"=""48""";"=""47.45""";"=""60""";"=""63""";"=""* 65""";"=""63""";"=""80""";"=""84""";"=""86""";"=""86""";"=""149""";"=""2015 IWF YOUTH WORLD CHAMPIONSHIPS""";"=""04.2015""";
"=""19""";"=""W""";"=""7""";"=""8""";"=""7""";"=""GUPTA Pooja""";"=""08.10.1998""";"=""IND""";"=""48""";"=""47.71""";"=""* 63""";"=""* 63""";"=""63""";"=""63""";"=""83""";"=""* 87""";"=""* 87""";"=""83""";"=""146""";"=""2015 IWF YOUTH WORLD CHAMPIONSHIPS""";"=""04.2015""";
"=""20""";"=""W""";"=""8""";"=""4""";"=""10""";"=""PENCIU Andreea""";"=""07.09.2000""";"=""ROU""";"=""48""";"=""47.21""";"=""63""";"=""65""";"=""67""";"=""67""";"=""73""";"=""76""";"=""* 78""";"=""76""";"=""143""";"=""2015 IWF YOUTH WORLD CHAMPIONSHIPS""";"=""04.2015""";
"=""21""";"=""W""";"=""9""";"=""6""";"=""9""";"=""SEEGERT Megan Marie""";"=""07.07.1998""";"=""USA""";"=""48""";"=""47.26""";"=""64""";"=""* 67""";"=""* 67""";"=""64""";"=""74""";"=""* 78""";"=""78""";"=""78""";"=""142""";"=""2015 IWF YOUTH WORLD CHAMPIONSHIPS""";"=""04.2015""";
