pid;gender;rank;rank_s;rank_cj;name;born;nation;category;bweight;snatch1;snatch2;snatch3;snatch;jerk1;jerk2;jerk3;jerk;total;event;date
"=""0""";"=""w""";"=""1""";"=""1""";"=""1""";"=""LONG Xiaoqun""";"=""21.01.1996""";"=""CHN""";"=""48""";"=""47.52""";"=""75""";"=""80""";"=""82""";"=""82""";"=""95""";"=""102""";"=""*105""";"=""102""";"=""184""";"=""ASIAN CUP""";"=""09.2013""";
"=""1""";"=""w""";"=""2""";"=""2""";"=""2""";"=""RI Hyang Suk""";"=""28.08.1988""";"=""PRK""";"=""48""";"=""47.56""";"=""75""";"=""*80""";"=""81""";"=""81""";"=""95""";"=""*102""";"=""*103""";"=""95""";"=""176""";"=""ASIAN CUP""";"=""09.2013""";
"=""2""";"=""w""";"=""3""";"=""3""";"=""3""";"=""KO Bogeum""";"=""04.01.1991""";"=""KOR""";"=""48""";"=""47.75""";"=""63""";"=""*69""";"=""*71""";"=""63""";"=""*83""";"=""83""";"=""90""";"=""90""";"=""153""";"=""ASIAN CUP""";"=""09.2013""";
"=""3""";"=""w""";"=""1""";"=""1""";"=""1""";"=""LUO Xu Ling""";"=""12.11.1991""";"=""CHN""";"=""53""";"=""52.47""";"=""80""";"=""82""";"=""85""";"=""85""";"=""105""";"=""108""";"=""111""";"=""111""";"=""196""";"=""ASIAN CUP""";"=""09.2013""";
"=""4""";"=""w""";"=""2""";"=""2""";"=""2""";"=""PAK Yong Gum""";"=""10.04.1991""";"=""PRK""";"=""53""";"=""52.88""";"=""75""";"=""*81""";"=""81""";"=""81""";"=""*105""";"=""105""";"=""*111""";"=""105""";"=""186""";"=""ASIAN CUP""";"=""09.2013""";
"=""5""";"=""w""";"=""3""";"=""3""";"=""3""";"=""ZHANG Xue Ping""";"=""04.03.1990""";"=""CHN""";"=""53""";"=""52.23""";"=""*70""";"=""*70""";"=""70""";"=""70""";"=""85""";"=""---""";"=""---""";"=""85""";"=""155""";"=""ASIAN CUP""";"=""09.2013""";
"=""6""";"=""m""";"=""1""";"=""1""";"=""1""";"=""SIN Chol Bom""";"=""15.06.1990""";"=""PRK""";"=""56""";"=""55.77""";"=""108""";"=""112""";"=""*113""";"=""112""";"=""140""";"=""143""";"=""*147""";"=""143""";"=""255""";"=""ASIAN CUP""";"=""09.2013""";
"=""7""";"=""m""";"=""2""";"=""2""";"=""2""";"=""GO Suk-Kyo""";"=""02.12.1981""";"=""KOR""";"=""56""";"=""55.73""";"=""106""";"=""110""";"=""*113""";"=""110""";"=""135""";"=""139""";"=""142""";"=""142""";"=""252""";"=""ASIAN CUP""";"=""09.2013""";
"=""8""";"=""m""";"=""3""";"=""3""";"=""3""";"=""DENG Yawei""";"=""10.08.1995""";"=""CHN""";"=""56""";"=""55.85""";"=""100""";"=""106""";"=""109""";"=""109""";"=""135""";"=""141""";"=""*147""";"=""141""";"=""250""";"=""ASIAN CUP""";"=""09.2013""";
"=""9""";"=""m""";"=""4""";"=""4""";"=""4""";"=""RI Nung Song""";"=""23.11.1985""";"=""PRK""";"=""56""";"=""55.84""";"=""102""";"=""107""";"=""*111""";"=""107""";"=""*138""";"=""*138""";"=""138""";"=""138""";"=""245""";"=""ASIAN CUP""";"=""09.2013""";
"=""10""";"=""w""";"=""1""";"=""1""";"=""1""";"=""KIM Chun Mi""";"=""29.04.1991""";"=""PRK""";"=""58""";"=""57.20""";"=""90""";"=""*93""";"=""93""";"=""93""";"=""110""";"=""115""";"=""122""";"=""122""";"=""215""";"=""ASIAN CUP""";"=""09.2013""";
"=""11""";"=""w""";"=""2""";"=""2""";"=""2""";"=""LUO Liqin""";"=""09.07.1990""";"=""CHN""";"=""58""";"=""57.80""";"=""85""";"=""*91""";"=""*91""";"=""85""";"=""*102""";"=""102""";"=""---""";"=""102""";"=""187""";"=""ASIAN CUP""";"=""09.2013""";
"=""12""";"=""w""";"=""3""";"=""3""";"=""3""";"=""CHU Jin Ri""";"=""01.12.1991""";"=""KOR""";"=""58""";"=""54.64""";"=""70""";"=""*74""";"=""74""";"=""74""";"=""93""";"=""98""";"=""101""";"=""101""";"=""175""";"=""ASIAN CUP""";"=""09.2013""";
"=""13""";"=""m""";"=""1""";"=""2""";"=""1""";"=""CHEN Hongqing""";"=""18.05.1988""";"=""CHN""";"=""62""";"=""61.94""";"=""124""";"=""---""";"=""---""";"=""124""";"=""158""";"=""*170""";"=""*171""";"=""158""";"=""282""";"=""ASIAN CUP""";"=""09.2013""";
"=""14""";"=""m""";"=""2""";"=""1""";"=""2""";"=""CHEN Meilong""";"=""29.04.1993""";"=""CHN""";"=""62""";"=""61.32""";"=""124""";"=""130""";"=""---""";"=""130""";"=""151""";"=""---""";"=""---""";"=""151""";"=""281""";"=""ASIAN CUP""";"=""09.2013""";
"=""15""";"=""m""";"=""3""";"=""3""";"=""3""";"=""KYE Kwang Su""";"=""19.02.1985""";"=""PRK""";"=""62""";"=""61.70""";"=""110""";"=""120""";"=""123""";"=""123""";"=""140""";"=""*150""";"=""150""";"=""150""";"=""273""";"=""ASIAN CUP""";"=""09.2013""";
"=""16""";"=""m""";"=""4""";"=""4""";"=""4""";"=""KIM Sam Young""";"=""22.02.1985""";"=""KOR""";"=""62""";"=""61.31""";"=""95""";"=""100""";"=""105""";"=""105""";"=""120""";"=""*125""";"=""*125""";"=""120""";"=""225""";"=""ASIAN CUP""";"=""09.2013""";
"=""17""";"=""m""";"=""5""";"=""5""";"=""5""";"=""SURENJAV Bayarbat""";"=""09.07.1986""";"=""MGL""";"=""62""";"=""59.14""";"=""*85""";"=""85""";"=""*92""";"=""85""";"=""105""";"=""110""";"=""*113""";"=""110""";"=""195""";"=""ASIAN CUP""";"=""09.2013""";
