pid;gender;rank;rank_s;rank_cj;name;born;nation;category;bweight;snatch1;snatch2;snatch3;snatch;jerk1;jerk2;jerk3;jerk;total;event;date
"=""0""";"=""W""";"=""1""";"=""1""";"=""2""";"=""YANG Lian""";"=""16.10.1982""";"=""CHN""";"=""48""";"=""47.68""";"=""85""";"=""88""";"=""90""";"=""90""";"=""103""";"=""108""";"=""112""";"=""112""";"=""202""";"=""5th EAST ASIAN GAMES""";"=""12.2009""";
"=""1""";"=""W""";"=""2""";"=""3""";"=""1""";"=""CHEN Wei-Ling""";"=""04.01.1982""";"=""TPE""";"=""48""";"=""47.33""";"=""79""";"=""* 83""";"=""* 83""";"=""79""";"=""105""";"=""113""";"=""---""";"=""113""";"=""192""";"=""5th EAST ASIAN GAMES""";"=""12.2009""";
"=""2""";"=""W""";"=""3""";"=""2""";"=""3""";"=""RYANG Chun Hwa""";"=""12.06.1991""";"=""PRK""";"=""48""";"=""47.43""";"=""75""";"=""80""";"=""84""";"=""84""";"=""100""";"=""104""";"=""108""";"=""108""";"=""192""";"=""5th EAST ASIAN GAMES""";"=""12.2009""";
"=""3""";"=""W""";"=""4""";"=""4""";"=""4""";"=""MIZUOCHI Honami""";"=""05.02.1993""";"=""JPN""";"=""48""";"=""47.77""";"=""70""";"=""72""";"=""74""";"=""74""";"=""90""";"=""92""";"=""94""";"=""94""";"=""168""";"=""5th EAST ASIAN GAMES""";"=""12.2009""";
"=""4""";"=""W""";"=""1""";"=""1""";"=""1""";"=""LI Ping""";"=""15.09.1988""";"=""CHN""";"=""53""";"=""52.74""";"=""88""";"=""93""";"=""* 96""";"=""93""";"=""115""";"=""120""";"=""122""";"=""122""";"=""215""";"=""5th EAST ASIAN GAMES""";"=""12.2009""";
"=""5""";"=""W""";"=""2""";"=""2""";"=""2""";"=""PAEK Un Hui""";"=""13.12.1990""";"=""PRK""";"=""53""";"=""52.94""";"=""86""";"=""* 88""";"=""88""";"=""88""";"=""113""";"=""*118""";"=""*118""";"=""113""";"=""201""";"=""5th EAST ASIAN GAMES""";"=""12.2009""";
"=""6""";"=""W""";"=""3""";"=""3""";"=""4""";"=""YU Weili""";"=""24.06.1983""";"=""HKG""";"=""53""";"=""52.44""";"=""* 85""";"=""85""";"=""87""";"=""87""";"=""105""";"=""108""";"=""112""";"=""112""";"=""199""";"=""5th EAST ASIAN GAMES""";"=""12.2009""";
"=""7""";"=""W""";"=""4""";"=""4""";"=""3""";"=""FANG Li-Chun""";"=""08.03.1983""";"=""TPE""";"=""53""";"=""52.41""";"=""* 83""";"=""83""";"=""* 86""";"=""83""";"=""109""";"=""112""";"=""*116""";"=""112""";"=""195""";"=""5th EAST ASIAN GAMES""";"=""12.2009""";
"=""8""";"=""W""";"=""5""";"=""5""";"=""5""";"=""MIYAKE Hiromi""";"=""18.11.1985""";"=""JPN""";"=""53""";"=""49.55""";"=""82""";"=""* 85""";"=""* 85""";"=""82""";"=""105""";"=""*110""";"=""110""";"=""110""";"=""192""";"=""5th EAST ASIAN GAMES""";"=""12.2009""";
"=""9""";"=""M""";"=""1""";"=""1""";"=""1""";"=""LONG Qingquan""";"=""03.12.1990""";"=""CHN""";"=""56""";"=""55.30""";"=""116""";"=""120""";"=""125""";"=""125""";"=""140""";"=""150""";"=""155""";"=""155""";"=""280""";"=""5th EAST ASIAN GAMES""";"=""12.2009""";
"=""10""";"=""M""";"=""2""";"=""2""";"=""2""";"=""YANG Chin-Yi""";"=""15.05.1981""";"=""TPE""";"=""56""";"=""55.55""";"=""105""";"=""*115""";"=""*115""";"=""105""";"=""135""";"=""---""";"=""---""";"=""135""";"=""240""";"=""5th EAST ASIAN GAMES""";"=""12.2009""";
"=""11""";"=""M""";"=""3""";"=""3""";"=""3""";"=""ENKHJARGAL Munkhdul""";"=""26.09.1985""";"=""MGL""";"=""56""";"=""55.80""";"=""* 95""";"=""* 95""";"=""95""";"=""95""";"=""115""";"=""120""";"=""*122""";"=""120""";"=""215""";"=""5th EAST ASIAN GAMES""";"=""12.2009""";
