pid;gender;rank;rank_s;rank_cj;name;born;nation;category;bweight;snatch1;snatch2;snatch3;snatch;jerk1;jerk2;jerk3;jerk;total;event;date
"=""0""";"=""W""";"=""1""";"=""2""";"=""1""";"=""RIVAS ARTEAGA Betsi Gabriela""";"=""02.10.1986""";"=""VEN""";"=""48""";"=""47.81""";"=""67""";"=""70""";"=""* 72""";"=""70""";"=""90""";"=""92""";"=""* 95""";"=""92""";"=""162""";"=""2008 PAN-AMERICAN CHAMPIONSHIPS""";"=""03.2008""";
"=""1""";"=""W""";"=""2""";"=""3""";"=""2""";"=""BURGOS ORTIZ Lely Berlitt""";"=""06.06.1985""";"=""PUR""";"=""48""";"=""47.96""";"=""65""";"=""* 69""";"=""69""";"=""69""";"=""86""";"=""91""";"=""* 94""";"=""91""";"=""160""";"=""2008 PAN-AMERICAN CHAMPIONSHIPS""";"=""03.2008""";
"=""2""";"=""W""";"=""3""";"=""5""";"=""3""";"=""MORENO RODRIGUEZ Karla Leticia""";"=""15.03.1988""";"=""NCA""";"=""48""";"=""46.56""";"=""* 62""";"=""62""";"=""* 65""";"=""62""";"=""75""";"=""81""";"=""* 86""";"=""81""";"=""143""";"=""2008 PAN-AMERICAN CHAMPIONSHIPS""";"=""03.2008""";
"=""3""";"=""W""";"=""4""";"=""7""";"=""4""";"=""SANCHEZ GAITAN Fatima Lissette""";"=""12.05.1988""";"=""ESA""";"=""48""";"=""47.24""";"=""57""";"=""61""";"=""* 63""";"=""61""";"=""73""";"=""75""";"=""77""";"=""77""";"=""138""";"=""2008 PAN-AMERICAN CHAMPIONSHIPS""";"=""03.2008""";
"=""4""";"=""W""";"=""5""";"=""4""";"=""7""";"=""ERNESTO CAMPEIRO Aline Roberta""";"=""16.10.1980""";"=""BRA""";"=""48""";"=""47.27""";"=""60""";"=""* 63""";"=""63""";"=""63""";"=""75""";"=""* 80""";"=""* 80""";"=""75""";"=""138""";"=""2008 PAN-AMERICAN CHAMPIONSHIPS""";"=""03.2008""";
"=""5""";"=""W""";"=""6""";"=""6""";"=""6""";"=""ALFARO Albertina""";"=""05.10.1984""";"=""CHI""";"=""48""";"=""46.19""";"=""57""";"=""61""";"=""* 63""";"=""61""";"=""70""";"=""75""";"=""* 78""";"=""75""";"=""136""";"=""2008 PAN-AMERICAN CHAMPIONSHIPS""";"=""03.2008""";
"=""6""";"=""W""";"=""7""";"=""8""";"=""5""";"=""VASQUEZ Maria""";"=""26.11.1990""";"=""ECU""";"=""48""";"=""46.10""";"=""55""";"=""60""";"=""* 63""";"=""60""";"=""75""";"=""* 80""";"=""* 80""";"=""75""";"=""135""";"=""2008 PAN-AMERICAN CHAMPIONSHIPS""";"=""03.2008""";
"=""7""";"=""W""";"=""---""";"=""1""";"=""---""";"=""VERON Malvina Soledad""";"=""11.06.1989""";"=""ARG""";"=""48""";"=""47.50""";"=""68""";"=""70""";"=""* 72""";"=""70""";"=""* 89""";"=""* 89""";"=""* 89""";"=""---""";"=""0""";"=""2008 PAN-AMERICAN CHAMPIONSHIPS""";"=""03.2008""";
"=""8""";"=""W""";"=""---""";"=""9""";"=""---""";"=""SALCEDO HUAMANI Josefina""";"=""21.08.1988""";"=""PER""";"=""48""";"=""45.54""";"=""50""";"=""* 56""";"=""* 57""";"=""50""";"=""* 70""";"=""* 70""";"=""* 70""";"=""---""";"=""0""";"=""2008 PAN-AMERICAN CHAMPIONSHIPS""";"=""03.2008""";
"=""9""";"=""W""";"=""DSQ""";"=""DSQ""";"=""DSQ""";"=""BALDERA Yesenia""";"=""20.09.1975""";"=""DOM""";"=""48""";"=""47.40""";"=""66""";"=""* 69""";"=""69""";"=""---""";"=""77""";"=""85""";"=""* 90""";"=""---""";"=""0""";"=""2008 PAN-AMERICAN CHAMPIONSHIPS""";"=""03.2008""";
"=""10""";"=""W""";"=""1""";"=""1""";"=""1""";"=""CONTRERAS Yuderqui Maridalia""";"=""27.03.1986""";"=""DOM""";"=""53""";"=""52.73""";"=""82""";"=""* 87""";"=""88""";"=""88""";"=""106""";"=""110""";"=""*114""";"=""110""";"=""198""";"=""2008 PAN-AMERICAN CHAMPIONSHIPS""";"=""03.2008""";
"=""11""";"=""W""";"=""2""";"=""2""";"=""2""";"=""LEMOS ROBLEDO Ana Margot""";"=""24.04.1986""";"=""COL""";"=""53""";"=""52.95""";"=""82""";"=""86""";"=""88""";"=""88""";"=""*106""";"=""*106""";"=""106""";"=""106""";"=""194""";"=""2008 PAN-AMERICAN CHAMPIONSHIPS""";"=""03.2008""";
"=""12""";"=""W""";"=""3""";"=""3""";"=""3""";"=""HEREDIA CUESTA Jackelina""";"=""31.12.1988""";"=""COL""";"=""53""";"=""52.77""";"=""80""";"=""* 84""";"=""* 84""";"=""80""";"=""100""";"=""*106""";"=""*106""";"=""100""";"=""180""";"=""2008 PAN-AMERICAN CHAMPIONSHIPS""";"=""03.2008""";
