pid;gender;rank;rank_s;rank_cj;name;born;nation;category;bweight;snatch1;snatch2;snatch3;snatch;jerk1;jerk2;jerk3;jerk;total;event;date
"=""0""";"=""W""";"=""1""";"=""3""";"=""1""";"=""FEDELIS Chineye Silver""";"=""28.10.1993""";"=""NGR""";"=""48""";"=""47.93""";"=""63""";"=""66""";"=""* 69""";"=""66""";"=""87""";"=""91""";"=""95""";"=""95""";"=""161""";"=""19th MEN and 8th WOMEN AFRICAN CHAMPIONSHIPS""";"=""05.2008""";
"=""1""";"=""W""";"=""2""";"=""1""";"=""2""";"=""AZIKE Onyeka""";"=""01.07.1990""";"=""NGR""";"=""48""";"=""47.44""";"=""65""";"=""68""";"=""* 70""";"=""68""";"=""90""";"=""* 92""";"=""* 92""";"=""90""";"=""158""";"=""19th MEN and 8th WOMEN AFRICAN CHAMPIONSHIPS""";"=""05.2008""";
"=""2""";"=""W""";"=""3""";"=""6""";"=""3""";"=""VRIES Portia Charmaine""";"=""21.07.1984""";"=""RSA""";"=""48""";"=""47.67""";"=""63""";"=""* 66""";"=""* 67""";"=""63""";"=""83""";"=""87""";"=""90""";"=""90""";"=""153""";"=""19th MEN and 8th WOMEN AFRICAN CHAMPIONSHIPS""";"=""05.2008""";
"=""3""";"=""W""";"=""4""";"=""2""";"=""5""";"=""SAYED Enja""";"=""06.03.1983""";"=""EGY""";"=""48""";"=""47.98""";"=""64""";"=""67""";"=""* 69""";"=""67""";"=""80""";"=""84""";"=""* 86""";"=""84""";"=""151""";"=""19th MEN and 8th WOMEN AFRICAN CHAMPIONSHIPS""";"=""05.2008""";
"=""4""";"=""W""";"=""5""";"=""4""";"=""6""";"=""FILALI Kenza""";"=""27.12.1981""";"=""ALG""";"=""48""";"=""47.22""";"=""60""";"=""* 65""";"=""65""";"=""65""";"=""81""";"=""* 87""";"=""* 87""";"=""81""";"=""146""";"=""19th MEN and 8th WOMEN AFRICAN CHAMPIONSHIPS""";"=""05.2008""";
"=""5""";"=""W""";"=""6""";"=""8""";"=""4""";"=""ACHERIA Dalila""";"=""08.08.1981""";"=""ALG""";"=""48""";"=""47.13""";"=""60""";"=""* 64""";"=""* 66""";"=""60""";"=""85""";"=""* 90""";"=""* 90""";"=""85""";"=""145""";"=""19th MEN and 8th WOMEN AFRICAN CHAMPIONSHIPS""";"=""05.2008""";
"=""6""";"=""W""";"=""7""";"=""5""";"=""7""";"=""EHSSEINIA Henda""";"=""01.08.1984""";"=""TUN""";"=""48""";"=""47.99""";"=""* 64""";"=""64""";"=""* 68""";"=""64""";"=""75""";"=""81""";"=""* 85""";"=""81""";"=""145""";"=""19th MEN and 8th WOMEN AFRICAN CHAMPIONSHIPS""";"=""05.2008""";
"=""7""";"=""W""";"=""8""";"=""7""";"=""8""";"=""THELEMAQUE Katsia""";"=""28.02.1989""";"=""SEY""";"=""48""";"=""46.00""";"=""55""";"=""60""";"=""* 63""";"=""60""";"=""65""";"=""70""";"=""* 75""";"=""70""";"=""130""";"=""19th MEN and 8th WOMEN AFRICAN CHAMPIONSHIPS""";"=""05.2008""";
"=""8""";"=""W""";"=""9""";"=""9""";"=""9""";"=""DIK Soumia""";"=""19.10.1988""";"=""MAR""";"=""48""";"=""42.79""";"=""45""";"=""* 50""";"=""* 50""";"=""45""";"=""55""";"=""60""";"=""* 65""";"=""60""";"=""105""";"=""19th MEN and 8th WOMEN AFRICAN CHAMPIONSHIPS""";"=""05.2008""";
"=""9""";"=""W""";"=""1""";"=""1""";"=""1""";"=""LAWAL Patience""";"=""28.12.1983""";"=""NGR""";"=""53""";"=""52.28""";"=""75""";"=""80""";"=""83""";"=""83""";"=""105""";"=""*110""";"=""*110""";"=""105""";"=""188""";"=""19th MEN and 8th WOMEN AFRICAN CHAMPIONSHIPS""";"=""05.2008""";
"=""10""";"=""W""";"=""2""";"=""2""";"=""2""";"=""SOUMAYA Fatnassi""";"=""13.02.1980""";"=""TUN""";"=""53""";"=""52.93""";"=""78""";"=""* 83""";"=""* 84""";"=""78""";"=""96""";"=""*106""";"=""*108""";"=""96""";"=""174""";"=""19th MEN and 8th WOMEN AFRICAN CHAMPIONSHIPS""";"=""05.2008""";
"=""11""";"=""W""";"=""3""";"=""3""";"=""4""";"=""HAMED Aaya""";"=""16.09.1989""";"=""EGY""";"=""53""";"=""52.69""";"=""67""";"=""75""";"=""* 80""";"=""75""";"=""85""";"=""* 95""";"=""* 96""";"=""85""";"=""160""";"=""19th MEN and 8th WOMEN AFRICAN CHAMPIONSHIPS""";"=""05.2008""";
"=""12""";"=""W""";"=""4""";"=""4""";"=""3""";"=""KOURI Safia""";"=""12.05.1974""";"=""ALG""";"=""53""";"=""52.80""";"=""60""";"=""* 65""";"=""67""";"=""67""";"=""81""";"=""* 86""";"=""86""";"=""86""";"=""153""";"=""19th MEN and 8th WOMEN AFRICAN CHAMPIONSHIPS""";"=""05.2008""";
"=""13""";"=""W""";"=""5""";"=""5""";"=""5""";"=""EDJANGUE EKONGOLO Agnes""";"=""23.12.1985""";"=""CMR""";"=""53""";"=""51.28""";"=""60""";"=""* 65""";"=""* 65""";"=""60""";"=""75""";"=""80""";"=""* 83""";"=""80""";"=""140""";"=""19th MEN and 8th WOMEN AFRICAN CHAMPIONSHIPS""";"=""05.2008""";
"=""14""";"=""W""";"=""6""";"=""6""";"=""6""";"=""MAJIDI Amal""";"=""10.11.1983""";"=""MAR""";"=""53""";"=""52.46""";"=""* 60""";"=""60""";"=""* 65""";"=""60""";"=""75""";"=""80""";"=""* 85""";"=""80""";"=""140""";"=""19th MEN and 8th WOMEN AFRICAN CHAMPIONSHIPS""";"=""05.2008""";
"=""15""";"=""W""";"=""7""";"=""7""";"=""9""";"=""FOKOU Patricia""";"=""17.05.1987""";"=""CMR""";"=""53""";"=""52.51""";"=""55""";"=""60""";"=""* 63""";"=""60""";"=""70""";"=""* 75""";"=""* 75""";"=""70""";"=""130""";"=""19th MEN and 8th WOMEN AFRICAN CHAMPIONSHIPS""";"=""05.2008""";
"=""16""";"=""W""";"=""8""";"=""8""";"=""8""";"=""KADIHAYA Assia""";"=""06.03.1989""";"=""MAR""";"=""53""";"=""52.39""";"=""50""";"=""55""";"=""* 60""";"=""55""";"=""65""";"=""* 70""";"=""70""";"=""70""";"=""125""";"=""19th MEN and 8th WOMEN AFRICAN CHAMPIONSHIPS""";"=""05.2008""";
