pid;gender;rank;rank_s;rank_cj;name;born;nation;category;bweight;snatch1;snatch2;snatch3;snatch;jerk1;jerk2;jerk3;jerk;total;event;date
"=""0""";"=""W""";"=""1""";"=""1""";"=""1""";"=""KHUMUKCHAM Sanjita Chanu""";"=""02.01.1994""";"=""IND""";"=""48""";"=""47.54""";"=""64""";"=""* 68""";"=""* 68""";"=""64""";"=""83""";"=""87""";"=""90""";"=""90""";"=""154""";"=""2012 COMMONWEALTH CHAMPIONSHIPS""";"=""06.2012""";
"=""1""";"=""W""";"=""2""";"=""2""";"=""2""";"=""HARE Kathleen""";"=""23.11.1987""";"=""PNG""";"=""48""";"=""47.24""";"=""55""";"=""60""";"=""* 62""";"=""60""";"=""70""";"=""* 75""";"=""75""";"=""75""";"=""135""";"=""2012 COMMONWEALTH CHAMPIONSHIPS""";"=""06.2012""";
"=""2""";"=""W""";"=""1""";"=""1""";"=""1""";"=""TOUA Loa Dika""";"=""23.06.1984""";"=""PNG""";"=""53""";"=""52.22""";"=""70""";"=""75""";"=""80""";"=""80""";"=""* 95""";"=""95""";"=""102""";"=""102""";"=""182""";"=""2012 COMMONWEALTH CHAMPIONSHIPS""";"=""06.2012""";
"=""3""";"=""W""";"=""2""";"=""2""";"=""2""";"=""TIKINA Gopal Tikina""";"=""05.07.1980""";"=""IND""";"=""53""";"=""52.44""";"=""* 70""";"=""70""";"=""74""";"=""74""";"=""* 88""";"=""88""";"=""* 91""";"=""88""";"=""162""";"=""2012 COMMONWEALTH CHAMPIONSHIPS""";"=""06.2012""";
"=""4""";"=""W""";"=""3""";"=""4""";"=""4""";"=""KATILA Venkata Lakshmi""";"=""20.05.1993""";"=""IND""";"=""53""";"=""52.78""";"=""57""";"=""64""";"=""66""";"=""66""";"=""80""";"=""85""";"=""* 88""";"=""85""";"=""151""";"=""2012 COMMONWEALTH CHAMPIONSHIPS""";"=""06.2012""";
"=""5""";"=""W""";"=""4""";"=""5""";"=""3""";"=""BE Socheata""";"=""12.12.1989""";"=""AUS""";"=""53""";"=""52.58""";"=""60""";"=""* 65""";"=""65""";"=""65""";"=""79""";"=""82""";"=""85""";"=""85""";"=""150""";"=""2012 COMMONWEALTH CHAMPIONSHIPS""";"=""06.2012""";
"=""6""";"=""W""";"=""5""";"=""3""";"=""5""";"=""HALE Phillipa""";"=""08.12.1984""";"=""NZL""";"=""53""";"=""51.53""";"=""62""";"=""66""";"=""68""";"=""68""";"=""* 75""";"=""75""";"=""78""";"=""78""";"=""146""";"=""2012 COMMONWEALTH CHAMPIONSHIPS""";"=""06.2012""";
"=""7""";"=""M""";"=""1""";"=""1""";"=""1""";"=""CHINCHWADE Ranjit Kalgonda""";"=""28.04.1991""";"=""IND""";"=""56""";"=""55.86""";"=""95""";"=""* 99""";"=""99""";"=""99""";"=""118""";"=""122""";"=""125""";"=""125""";"=""224""";"=""2012 COMMONWEALTH CHAMPIONSHIPS""";"=""06.2012""";
"=""8""";"=""M""";"=""2""";"=""2""";"=""2""";"=""BRECHTEFELD Elson Edward""";"=""02.03.1994""";"=""NRU""";"=""56""";"=""55.47""";"=""97""";"=""*102""";"=""*102""";"=""97""";"=""120""";"=""*125""";"=""*125""";"=""120""";"=""217""";"=""2012 COMMONWEALTH CHAMPIONSHIPS""";"=""06.2012""";
"=""9""";"=""M""";"=""3""";"=""3""";"=""3""";"=""OALA Fred Karoho""";"=""12.09.1996""";"=""PNG""";"=""56""";"=""55.31""";"=""* 75""";"=""75""";"=""80""";"=""80""";"=""102""";"=""107""";"=""108""";"=""108""";"=""188""";"=""2012 COMMONWEALTH CHAMPIONSHIPS""";"=""06.2012""";
"=""10""";"=""M""";"=""4""";"=""4""";"=""4""";"=""MOREA Ignatius""";"=""27.08.1995""";"=""PNG""";"=""56""";"=""55.77""";"=""65""";"=""* 70""";"=""* 70""";"=""65""";"=""80""";"=""* 85""";"=""85""";"=""85""";"=""150""";"=""2012 COMMONWEALTH CHAMPIONSHIPS""";"=""06.2012""";
"=""11""";"=""W""";"=""1""";"=""2""";"=""1""";"=""SETHI Minati""";"=""11.02.1990""";"=""IND""";"=""58""";"=""57.50""";"=""73""";"=""* 75""";"=""75""";"=""75""";"=""92""";"=""96""";"=""100""";"=""100""";"=""175""";"=""2012 COMMONWEALTH CHAMPIONSHIPS""";"=""06.2012""";
"=""12""";"=""W""";"=""2""";"=""1""";"=""3""";"=""NAMEIRAKPAM Sumanbala Devi""";"=""01.12.1992""";"=""IND""";"=""58""";"=""57.04""";"=""70""";"=""73""";"=""76""";"=""76""";"=""90""";"=""* 95""";"=""* 95""";"=""90""";"=""166""";"=""2012 COMMONWEALTH CHAMPIONSHIPS""";"=""06.2012""";
"=""13""";"=""W""";"=""3""";"=""3""";"=""2""";"=""WINI Jenly Tegu""";"=""09.06.1983""";"=""SOL""";"=""58""";"=""56.33""";"=""65""";"=""* 68""";"=""68""";"=""68""";"=""90""";"=""93""";"=""* 95""";"=""93""";"=""161""";"=""2012 COMMONWEALTH CHAMPIONSHIPS""";"=""06.2012""";
