pid;gender;rank;rank_s;rank_cj;name;born;nation;category;bweight;snatch1;snatch2;snatch3;snatch;jerk1;jerk2;jerk3;jerk;total;event;date
"=""0""";"=""W""";"=""1""";"=""1""";"=""1""";"=""WANG Mingjuan""";"=""11.10.1985""";"=""CHN""";"=""48""";"=""47.86""";"=""84""";"=""87""";"=""* 90""";"=""87""";"=""101""";"=""---""";"=""---""";"=""101""";"=""188""";"=""39th MEN'S and 20th WOMEN'S ASIAN CHAMPIONSHIPS""";"=""04.2008""";
"=""1""";"=""W""";"=""2""";"=""2""";"=""2""";"=""NGO Thi Nga""";"=""20.02.1985""";"=""VIE""";"=""48""";"=""47.73""";"=""80""";"=""83""";"=""* 85""";"=""83""";"=""90""";"=""95""";"=""*100""";"=""95""";"=""178""";"=""39th MEN'S and 20th WOMEN'S ASIAN CHAMPIONSHIPS""";"=""04.2008""";
"=""2""";"=""W""";"=""3""";"=""3""";"=""3""";"=""SUMIDA Shoko""";"=""18.04.1985""";"=""JPN""";"=""48""";"=""47.82""";"=""75""";"=""* 78""";"=""78""";"=""78""";"=""* 92""";"=""92""";"=""* 96""";"=""92""";"=""170""";"=""39th MEN'S and 20th WOMEN'S ASIAN CHAMPIONSHIPS""";"=""04.2008""";
"=""3""";"=""W""";"=""4""";"=""4""";"=""4""";"=""MASHITOH""";"=""08.02.1989""";"=""INA""";"=""48""";"=""46.86""";"=""60""";"=""67""";"=""---""";"=""67""";"=""75""";"=""80""";"=""83""";"=""83""";"=""150""";"=""39th MEN'S and 20th WOMEN'S ASIAN CHAMPIONSHIPS""";"=""04.2008""";
"=""4""";"=""W""";"=""5""";"=""5""";"=""5""";"=""FATMAWATI""";"=""16.03.1987""";"=""INA""";"=""48""";"=""47.48""";"=""60""";"=""* 67""";"=""67""";"=""67""";"=""70""";"=""* 77""";"=""77""";"=""77""";"=""144""";"=""39th MEN'S and 20th WOMEN'S ASIAN CHAMPIONSHIPS""";"=""04.2008""";
"=""5""";"=""W""";"=""---""";"=""6""";"=""---""";"=""WEN Shih-Ping""";"=""20.10.1986""";"=""TPE""";"=""48""";"=""47.86""";"=""67""";"=""* 71""";"=""* 71""";"=""67""";"=""* 91""";"=""* 91""";"=""* 91""";"=""---""";"=""0""";"=""39th MEN'S and 20th WOMEN'S ASIAN CHAMPIONSHIPS""";"=""04.2008""";
"=""6""";"=""W""";"=""1""";"=""3""";"=""1""";"=""CEN Lijuan""";"=""06.07.1985""";"=""CHN""";"=""53""";"=""52.58""";"=""87""";"=""91""";"=""* 93""";"=""91""";"=""106""";"=""112""";"=""117""";"=""117""";"=""208""";"=""39th MEN'S and 20th WOMEN'S ASIAN CHAMPIONSHIPS""";"=""04.2008""";
"=""7""";"=""W""";"=""2""";"=""1""";"=""3""";"=""SUDA Chaleephay""";"=""06.06.1987""";"=""THA""";"=""53""";"=""52.54""";"=""87""";"=""91""";"=""93""";"=""93""";"=""107""";"=""111""";"=""114""";"=""114""";"=""207""";"=""39th MEN'S and 20th WOMEN'S ASIAN CHAMPIONSHIPS""";"=""04.2008""";
"=""8""";"=""W""";"=""3""";"=""4""";"=""2""";"=""CHEREMSHANOVA Svetlana""";"=""21.08.1985""";"=""KAZ""";"=""53""";"=""53.00""";"=""86""";"=""* 90""";"=""90""";"=""90""";"=""*111""";"=""111""";"=""115""";"=""115""";"=""205""";"=""39th MEN'S and 20th WOMEN'S ASIAN CHAMPIONSHIPS""";"=""04.2008""";
"=""9""";"=""W""";"=""4""";"=""2""";"=""4""";"=""RUMBEWAS Raema Lisa""";"=""09.10.1980""";"=""INA""";"=""53""";"=""52.33""";"=""85""";"=""* 90""";"=""91""";"=""91""";"=""105""";"=""111""";"=""113""";"=""113""";"=""204""";"=""39th MEN'S and 20th WOMEN'S ASIAN CHAMPIONSHIPS""";"=""04.2008""";
"=""10""";"=""W""";"=""5""";"=""5""";"=""5""";"=""YU Weili""";"=""24.06.1983""";"=""HKG""";"=""53""";"=""52.17""";"=""* 85""";"=""85""";"=""* 90""";"=""85""";"=""*110""";"=""110""";"=""*115""";"=""110""";"=""195""";"=""39th MEN'S and 20th WOMEN'S ASIAN CHAMPIONSHIPS""";"=""04.2008""";
"=""11""";"=""W""";"=""6""";"=""6""";"=""6""";"=""NGUYEN Thi Bich Ha""";"=""13.01.1982""";"=""VIE""";"=""53""";"=""52.72""";"=""78""";"=""81""";"=""83""";"=""83""";"=""* 95""";"=""95""";"=""101""";"=""101""";"=""184""";"=""39th MEN'S and 20th WOMEN'S ASIAN CHAMPIONSHIPS""";"=""04.2008""";
"=""12""";"=""W""";"=""7""";"=""7""";"=""7""";"=""HSU Shu-Ching""";"=""09.05.1991""";"=""TPE""";"=""53""";"=""52.61""";"=""78""";"=""82""";"=""* 85""";"=""82""";"=""95""";"=""100""";"=""*103""";"=""100""";"=""182""";"=""39th MEN'S and 20th WOMEN'S ASIAN CHAMPIONSHIPS""";"=""04.2008""";
"=""13""";"=""W""";"=""8""";"=""8""";"=""11""";"=""RAIHAN Binti Yusoff""";"=""01.07.1988""";"=""MAS""";"=""53""";"=""52.82""";"=""75""";"=""* 80""";"=""80""";"=""80""";"=""95""";"=""*100""";"=""*100""";"=""95""";"=""175""";"=""39th MEN'S and 20th WOMEN'S ASIAN CHAMPIONSHIPS""";"=""04.2008""";
"=""14""";"=""W""";"=""9""";"=""10""";"=""9""";"=""HIDAM Shaya Devi""";"=""02.01.1980""";"=""IND""";"=""53""";"=""52.85""";"=""72""";"=""77""";"=""* 80""";"=""77""";"=""92""";"=""97""";"=""*102""";"=""97""";"=""174""";"=""39th MEN'S and 20th WOMEN'S ASIAN CHAMPIONSHIPS""";"=""04.2008""";
"=""15""";"=""W""";"=""10""";"=""9""";"=""10""";"=""DUONG Thi Bichtuyen""";"=""15.03.1987""";"=""VIE""";"=""53""";"=""52.49""";"=""75""";"=""78""";"=""* 80""";"=""78""";"=""90""";"=""* 95""";"=""95""";"=""95""";"=""173""";"=""39th MEN'S and 20th WOMEN'S ASIAN CHAMPIONSHIPS""";"=""04.2008""";
"=""16""";"=""W""";"=""11""";"=""11""";"=""8""";"=""MATSUMIYA Kumie""";"=""07.03.1979""";"=""JPN""";"=""53""";"=""52.42""";"=""65""";"=""68""";"=""70""";"=""70""";"=""94""";"=""* 99""";"=""99""";"=""99""";"=""169""";"=""39th MEN'S and 20th WOMEN'S ASIAN CHAMPIONSHIPS""";"=""04.2008""";
"=""17""";"=""W""";"=""12""";"=""12""";"=""12""";"=""GONGOR Otgontuya""";"=""09.01.1991""";"=""MGL""";"=""53""";"=""52.99""";"=""62""";"=""* 67""";"=""* 67""";"=""62""";"=""83""";"=""86""";"=""* 90""";"=""86""";"=""148""";"=""39th MEN'S and 20th WOMEN'S ASIAN CHAMPIONSHIPS""";"=""04.2008""";
