pid;gender;rank;rank_s;rank_cj;name;born;nation;category;bweight;snatch1;snatch2;snatch3;snatch;jerk1;jerk2;jerk3;jerk;total;event;date
"=""0""";"=""w""";"=""1""";"=""1""";"=""1""";"=""TAYLAN Nurcan""";"=""29.10.1983""";"=""TUR""";"=""53""";"=""51.88""";"=""85""";"=""88""";"=""90""";"=""90""";"=""105""";"=""109""";"=""112""";"=""112""";"=""202""";"=""MEDITERRANEAN GAMES""";"=""06.2009""";
"=""1""";"=""w""";"=""2""";"=""2""";"=""2""";"=""SOUMAYA Fatnassi""";"=""13.02.1980""";"=""TUN""";"=""53""";"=""52.46""";"=""81""";"=""*84""";"=""84""";"=""84""";"=""*101""";"=""103""";"=""*110""";"=""103""";"=""187""";"=""MEDITERRANEAN GAMES""";"=""06.2009""";
"=""2""";"=""w""";"=""3""";"=""4""";"=""4""";"=""LACHAUME ANDRIEUX Virginie C. R.""";"=""21.03.1980""";"=""FRA""";"=""53""";"=""51.13""";"=""76""";"=""79""";"=""*81""";"=""79""";"=""95""";"=""*100""";"=""100""";"=""100""";"=""179""";"=""MEDITERRANEAN GAMES""";"=""06.2009""";
"=""3""";"=""w""";"=""4""";"=""5""";"=""5""";"=""PAGLIARO Genny Caterina""";"=""15.10.1988""";"=""ITA""";"=""53""";"=""51.50""";"=""78""";"=""*80""";"=""*82""";"=""78""";"=""*98""";"=""98""";"=""*101""";"=""98""";"=""176""";"=""MEDITERRANEAN GAMES""";"=""06.2009""";
"=""4""";"=""w""";"=""5""";"=""6""";"=""6""";"=""GUERRERO GONZALEZ Abigail""";"=""18.07.1978""";"=""ESP""";"=""53""";"=""52.76""";"=""78""";"=""*80""";"=""*80""";"=""78""";"=""95""";"=""*99""";"=""*99""";"=""95""";"=""173""";"=""MEDITERRANEAN GAMES""";"=""06.2009""";
"=""5""";"=""w""";"=""---""";"=""---""";"=""3""";"=""BILGIN Emine""";"=""15.07.1984""";"=""TUR""";"=""53""";"=""53.00""";"=""*80""";"=""*81""";"=""*82""";"=""---""";"=""100""";"=""*102""";"=""102""";"=""102""";"=""0""";"=""MEDITERRANEAN GAMES""";"=""06.2009""";
"=""6""";"=""w""";"=""---""";"=""3""";"=""---""";"=""ABDELRAHMAN Donia Mohamed""";"=""15.03.1990""";"=""EGY""";"=""53""";"=""52.89""";"=""*80""";"=""80""";"=""*83""";"=""80""";"=""*95""";"=""0.0""";"=""0.0""";"=""---""";"=""0""";"=""MEDITERRANEAN GAMES""";"=""06.2009""";
"=""7""";"=""w""";"=""---""";"=""---""";"=""7""";"=""DIK Soumia""";"=""19.10.1988""";"=""MAR""";"=""53""";"=""48.67""";"=""*52""";"=""*52""";"=""*52""";"=""---""";"=""*65""";"=""*65""";"=""65""";"=""65""";"=""0""";"=""MEDITERRANEAN GAMES""";"=""06.2009""";
"=""8""";"=""m""";"=""1""";"=""1""";"=""1""";"=""EL MAOUI Khalil""";"=""12.09.1988""";"=""TUN""";"=""56""";"=""55.76""";"=""114""";"=""116""";"=""121""";"=""121""";"=""137""";"=""141""";"=""145""";"=""145""";"=""266""";"=""MEDITERRANEAN GAMES""";"=""06.2009""";
"=""9""";"=""m""";"=""2""";"=""2""";"=""5""";"=""ARTUC Sedat""";"=""09.06.1976""";"=""TUR""";"=""56""";"=""55.90""";"=""*111""";"=""111""";"=""115""";"=""115""";"=""135""";"=""*139""";"=""*139""";"=""135""";"=""250""";"=""MEDITERRANEAN GAMES""";"=""06.2009""";
"=""10""";"=""m""";"=""3""";"=""6""";"=""2""";"=""DELLINO Vito""";"=""16.04.1982""";"=""ITA""";"=""56""";"=""55.61""";"=""106""";"=""*110""";"=""*112""";"=""106""";"=""136""";"=""140""";"=""*143""";"=""140""";"=""246""";"=""MEDITERRANEAN GAMES""";"=""06.2009""";
"=""11""";"=""m""";"=""4""";"=""3""";"=""4""";"=""KILIC Gokhan""";"=""06.01.1988""";"=""TUR""";"=""56""";"=""55.85""";"=""107""";"=""111""";"=""*115""";"=""111""";"=""135""";"=""*139""";"=""*139""";"=""135""";"=""246""";"=""MEDITERRANEAN GAMES""";"=""06.2009""";
"=""12""";"=""m""";"=""5""";"=""4""";"=""3""";"=""RAMO Moustafa""";"=""10.07.1985""";"=""SYR""";"=""56""";"=""55.90""";"=""102""";"=""*107""";"=""107""";"=""107""";"=""133""";"=""138""";"=""*141""";"=""138""";"=""245""";"=""MEDITERRANEAN GAMES""";"=""06.2009""";
"=""13""";"=""m""";"=""6""";"=""5""";"=""6""";"=""AL TUBAL Suhib""";"=""01.01.1986""";"=""LBA""";"=""56""";"=""55.41""";"=""106""";"=""*112""";"=""*113""";"=""106""";"=""130""";"=""*135""";"=""*135""";"=""130""";"=""236""";"=""MEDITERRANEAN GAMES""";"=""06.2009""";
"=""14""";"=""m""";"=""7""";"=""8""";"=""7""";"=""LARIKI Elhabib""";"=""03.11.1987""";"=""ALG""";"=""56""";"=""55.48""";"=""95""";"=""*101""";"=""*101""";"=""95""";"=""125""";"=""*130""";"=""*132""";"=""125""";"=""220""";"=""MEDITERRANEAN GAMES""";"=""06.2009""";
"=""15""";"=""m""";"=""8""";"=""7""";"=""8""";"=""GUIRADO GARCIA Francisco Javier""";"=""24.11.1985""";"=""ESP""";"=""56""";"=""55.66""";"=""*100""";"=""100""";"=""*105""";"=""100""";"=""115""";"=""120""";"=""*125""";"=""120""";"=""220""";"=""MEDITERRANEAN GAMES""";"=""06.2009""";
"=""16""";"=""m""";"=""---""";"=""---""";"=""---""";"=""ABDALLAH Zaki""";"=""01.01.1978""";"=""LBN""";"=""56""";"=""55.37""";"=""*100""";"=""*100""";"=""*100""";"=""---""";"=""*135""";"=""*137""";"=""0.0""";"=""---""";"=""0""";"=""MEDITERRANEAN GAMES""";"=""06.2009""";
"=""17""";"=""w""";"=""1""";"=""1""";"=""2""";"=""BEGAJ Romela""";"=""02.11.1986""";"=""ALB""";"=""58""";"=""57.45""";"=""92""";"=""95""";"=""*98""";"=""95""";"=""110""";"=""*114""";"=""*114""";"=""110""";"=""205""";"=""MEDITERRANEAN GAMES""";"=""06.2009""";
"=""18""";"=""w""";"=""2""";"=""2""";"=""1""";"=""DASDELEN Aylin""";"=""01.01.1982""";"=""TUR""";"=""58""";"=""55.84""";"=""83""";"=""85""";"=""87""";"=""87""";"=""110""";"=""*114""";"=""*114""";"=""110""";"=""197""";"=""MEDITERRANEAN GAMES""";"=""06.2009""";
"=""19""";"=""w""";"=""3""";"=""4""";"=""3""";"=""CHIQUET Agnes Charlotta Monique""";"=""24.10.1984""";"=""FRA""";"=""58""";"=""57.31""";"=""80""";"=""*83""";"=""83""";"=""83""";"=""106""";"=""*108""";"=""*108""";"=""106""";"=""189""";"=""MEDITERRANEAN GAMES""";"=""06.2009""";
"=""20""";"=""w""";"=""4""";"=""3""";"=""4""";"=""ELARBI Ahlem""";"=""15.04.1987""";"=""TUN""";"=""58""";"=""57.63""";"=""*84""";"=""*84""";"=""84""";"=""84""";"=""*104""";"=""104""";"=""*108""";"=""104""";"=""188""";"=""MEDITERRANEAN GAMES""";"=""06.2009""";
"=""21""";"=""w""";"=""5""";"=""6""";"=""6""";"=""OLA Saleh""";"=""01.01.1988""";"=""SYR""";"=""58""";"=""56.78""";"=""65""";"=""71""";"=""72""";"=""72""";"=""80""";"=""85""";"=""86""";"=""86""";"=""158""";"=""MEDITERRANEAN GAMES""";"=""06.2009""";
"=""22""";"=""w""";"=""6""";"=""7""";"=""7""";"=""KADIHAYA Assia""";"=""06.03.1989""";"=""MAR""";"=""58""";"=""55.88""";"=""*55""";"=""*55""";"=""60""";"=""60""";"=""75""";"=""*80""";"=""*80""";"=""75""";"=""135""";"=""MEDITERRANEAN GAMES""";"=""06.2009""";
