pid;gender;rank;rank_s;rank_cj;name;born;nation;category;bweight;snatch1;snatch2;snatch3;snatch;jerk1;jerk2;jerk3;jerk;total;event;date
"=""0""";"=""w""";"=""1""";"=""1""";"=""1""";"=""PIRON CANDELARIO Beatriz Elizabeth""";"=""27.02.1995""";"=""DOM""";"=""48""";"=""48.00""";"=""81""";"=""86""";"=""---""";"=""86""";"=""98""";"=""*104""";"=""---""";"=""98""";"=""184""";"=""CENTRAL AMERICAN AND CARIBBEAN CHAMPIONSHIPS""";"=""09.2017""";
"=""1""";"=""w""";"=""2""";"=""2""";"=""4""";"=""SILVESTRE SOSA Georgina Marieli""";"=""15.09.1991""";"=""DOM""";"=""48""";"=""47.30""";"=""74""";"=""77""";"=""79""";"=""79""";"=""87""";"=""*91""";"=""*91""";"=""87""";"=""166""";"=""CENTRAL AMERICAN AND CARIBBEAN CHAMPIONSHIPS""";"=""09.2017""";
"=""2""";"=""w""";"=""3""";"=""3""";"=""2""";"=""DE LA HERRAN MARTINEZ Andrea""";"=""12.09.1996""";"=""MEX""";"=""48""";"=""48.00""";"=""73""";"=""76""";"=""*78""";"=""76""";"=""*90""";"=""90""";"=""*98""";"=""90""";"=""166""";"=""CENTRAL AMERICAN AND CARIBBEAN CHAMPIONSHIPS""";"=""09.2017""";
"=""3""";"=""w""";"=""4""";"=""5""";"=""3""";"=""MONTERO RAMOS Ludia M.""";"=""17.04.1999""";"=""CUB""";"=""48""";"=""46.90""";"=""68""";"=""71""";"=""*74""";"=""71""";"=""80""";"=""85""";"=""88""";"=""88""";"=""159""";"=""CENTRAL AMERICAN AND CARIBBEAN CHAMPIONSHIPS""";"=""09.2017""";
"=""4""";"=""w""";"=""5""";"=""4""";"=""6""";"=""CAMACHO PENA Elizabeth Carolina""";"=""22.01.1997""";"=""VEN""";"=""48""";"=""48.00""";"=""65""";"=""69""";"=""72""";"=""72""";"=""*85""";"=""*85""";"=""85""";"=""85""";"=""157""";"=""CENTRAL AMERICAN AND CARIBBEAN CHAMPIONSHIPS""";"=""09.2017""";
"=""5""";"=""w""";"=""6""";"=""6""";"=""5""";"=""BURGOS ORTIZ Lely Berlitt""";"=""06.06.1985""";"=""PUR""";"=""48""";"=""48.00""";"=""66""";"=""*71""";"=""*71""";"=""66""";"=""*87""";"=""87""";"=""*92""";"=""87""";"=""153""";"=""CENTRAL AMERICAN AND CARIBBEAN CHAMPIONSHIPS""";"=""09.2017""";
"=""6""";"=""w""";"=""7""";"=""7""";"=""7""";"=""REYNOSO LOPEZ DE GALEANO Margoth Y.""";"=""25.02.1989""";"=""GUA""";"=""48""";"=""47.90""";"=""60""";"=""63""";"=""*66""";"=""63""";"=""80""";"=""*86""";"=""*86""";"=""80""";"=""143""";"=""CENTRAL AMERICAN AND CARIBBEAN CHAMPIONSHIPS""";"=""09.2017""";
"=""7""";"=""w""";"=""8""";"=""8""";"=""10""";"=""GONZALEZ MAIRENA Jessica Massiel""";"=""25.01.2000""";"=""NCA""";"=""48""";"=""46.50""";"=""57""";"=""*61""";"=""61""";"=""61""";"=""68""";"=""73""";"=""75""";"=""75""";"=""136""";"=""CENTRAL AMERICAN AND CARIBBEAN CHAMPIONSHIPS""";"=""09.2017""";
"=""8""";"=""w""";"=""9""";"=""10""";"=""9""";"=""ORTEGA VASQUEZ Erika Johanna""";"=""19.03.1988""";"=""PAN""";"=""48""";"=""48.00""";"=""55""";"=""*58""";"=""58""";"=""58""";"=""72""";"=""76""";"=""78""";"=""78""";"=""136""";"=""CENTRAL AMERICAN AND CARIBBEAN CHAMPIONSHIPS""";"=""09.2017""";
"=""9""";"=""w""";"=""10""";"=""11""";"=""8""";"=""DE LEON VALDEZ Astrid Carolina""";"=""05.03.1995""";"=""GUA""";"=""48""";"=""48.00""";"=""55""";"=""*58""";"=""*58""";"=""55""";"=""75""";"=""78""";"=""*80""";"=""78""";"=""133""";"=""CENTRAL AMERICAN AND CARIBBEAN CHAMPIONSHIPS""";"=""09.2017""";
"=""10""";"=""w""";"=""11""";"=""9""";"=""11""";"=""ZAMORA ALVAREZ Susana""";"=""29.10.1996""";"=""CRC""";"=""48""";"=""46.30""";"=""53""";"=""56""";"=""58""";"=""58""";"=""66""";"=""68""";"=""71""";"=""71""";"=""129""";"=""CENTRAL AMERICAN AND CARIBBEAN CHAMPIONSHIPS""";"=""09.2017""";
"=""11""";"=""w""";"=""12""";"=""12""";"=""13""";"=""BONILLA DIAZ Deily Giselle""";"=""12.07.1997""";"=""ESA""";"=""48""";"=""47.40""";"=""48""";"=""50""";"=""54""";"=""54""";"=""58""";"=""*62""";"=""*62""";"=""58""";"=""112""";"=""CENTRAL AMERICAN AND CARIBBEAN CHAMPIONSHIPS""";"=""09.2017""";
"=""12""";"=""w""";"=""---""";"=""---""";"=""12""";"=""COLON Edithmari""";"=""27.08.1992""";"=""PUR""";"=""48""";"=""46.60""";"=""*50""";"=""*50""";"=""*50""";"=""---""";"=""65""";"=""*71""";"=""*71""";"=""65""";"=""0""";"=""CENTRAL AMERICAN AND CARIBBEAN CHAMPIONSHIPS""";"=""09.2017""";
