pid;gender;rank;rank_s;rank_cj;name;born;nation;category;bweight;snatch1;snatch2;snatch3;snatch;jerk1;jerk2;jerk3;jerk;total;event;date
"=""0""";"=""w""";"=""1""";"=""1""";"=""1""";"=""KONSAM Ormila Devi""";"=""20.03.2002""";"=""IND""";"=""44""";"=""43.37""";"=""50""";"=""53""";"=""55""";"=""55""";"=""68""";"=""72""";"=""---""";"=""72""";"=""127""";"=""ASIAN YOUTH CHAMPIONSHIPS""";"=""07.2017""";
"=""1""";"=""w""";"=""2""";"=""2""";"=""2""";"=""LIU Hui-Yu""";"=""12.08.2003""";"=""TPE""";"=""44""";"=""43.58""";"=""45""";"=""*50""";"=""*50""";"=""45""";"=""*53""";"=""*58""";"=""58""";"=""58""";"=""103""";"=""ASIAN YOUTH CHAMPIONSHIPS""";"=""07.2017""";
"=""2""";"=""w""";"=""1""";"=""1""";"=""1""";"=""WANG Jiali""";"=""09.04.2002""";"=""CHN""";"=""48""";"=""46.58""";"=""65""";"=""69""";"=""73""";"=""73""";"=""80""";"=""90""";"=""*94""";"=""90""";"=""163""";"=""ASIAN YOUTH CHAMPIONSHIPS""";"=""07.2017""";
"=""3""";"=""w""";"=""2""";"=""4""";"=""2""";"=""BUACHATTURAT Chotima""";"=""12.03.2000""";"=""THA""";"=""48""";"=""47.35""";"=""63""";"=""*67""";"=""*67""";"=""63""";"=""83""";"=""86""";"=""89""";"=""89""";"=""152""";"=""ASIAN YOUTH CHAMPIONSHIPS""";"=""07.2017""";
"=""4""";"=""w""";"=""3""";"=""2""";"=""3""";"=""NGUYEN Thi Phuong Thanh""";"=""30.01.2003""";"=""VIE""";"=""48""";"=""47.58""";"=""63""";"=""66""";"=""68""";"=""68""";"=""80""";"=""83""";"=""*86""";"=""83""";"=""151""";"=""ASIAN YOUTH CHAMPIONSHIPS""";"=""07.2017""";
"=""5""";"=""w""";"=""4""";"=""3""";"=""4""";"=""HARA Saori""";"=""29.08.2000""";"=""JPN""";"=""48""";"=""47.62""";"=""62""";"=""*65""";"=""65""";"=""65""";"=""79""";"=""82""";"=""*85""";"=""82""";"=""147""";"=""ASIAN YOUTH CHAMPIONSHIPS""";"=""07.2017""";
"=""6""";"=""w""";"=""5""";"=""7""";"=""5""";"=""SHEN Tzu-Hsuan""";"=""25.08.2001""";"=""TPE""";"=""48""";"=""47.33""";"=""52""";"=""58""";"=""*62""";"=""58""";"=""75""";"=""79""";"=""*82""";"=""79""";"=""137""";"=""ASIAN YOUTH CHAMPIONSHIPS""";"=""07.2017""";
"=""7""";"=""w""";"=""6""";"=""6""";"=""6""";"=""OTOJONOVA Zukhra""";"=""10.02.2001""";"=""UZB""";"=""48""";"=""47.55""";"=""58""";"=""*62""";"=""62""";"=""62""";"=""*74""";"=""74""";"=""*81""";"=""74""";"=""136""";"=""ASIAN YOUTH CHAMPIONSHIPS""";"=""07.2017""";
"=""8""";"=""w""";"=""---""";"=""5""";"=""---""";"=""MUTO Rieru""";"=""14.04.2002""";"=""JPN""";"=""48""";"=""47.28""";"=""*62""";"=""62""";"=""*64""";"=""62""";"=""*72""";"=""*72""";"=""*72""";"=""---""";"=""0""";"=""ASIAN YOUTH CHAMPIONSHIPS""";"=""07.2017""";
"=""9""";"=""m""";"=""1""";"=""3""";"=""1""";"=""CHOMCHUEN Teerapat""";"=""31.07.2001""";"=""THA""";"=""50""";"=""49.42""";"=""95""";"=""*99""";"=""*99""";"=""95""";"=""116""";"=""120""";"=""127""";"=""127""";"=""222""";"=""ASIAN YOUTH CHAMPIONSHIPS""";"=""07.2017""";
