pid;gender;rank;rank_s;rank_cj;name;born;nation;category;bweight;snatch1;snatch2;snatch3;snatch;jerk1;jerk2;jerk3;jerk;total;event;date
"=""0""";"=""W""";"=""1""";"=""1""";"=""1""";"=""CAIN Siyisha""";"=""20.08.2003""";"=""NRU""";"=""44""";"=""43.20""";"=""40""";"=""43""";"=""45""";"=""45""";"=""50""";"=""54""";"=""* 57""";"=""54""";"=""99""";"=""2016 OCEANIAN YOUTH CHAMPIONSHIPS""";"=""05.2016""";
"=""1""";"=""W""";"=""2""";"=""2""";"=""2""";"=""SIMMONS Filomena Maria""";"=""29.12.2002""";"=""FIJ""";"=""44""";"=""43.21""";"=""37""";"=""* 41""";"=""* 41""";"=""37""";"=""45""";"=""50""";"=""* 55""";"=""50""";"=""87""";"=""2016 OCEANIAN YOUTH CHAMPIONSHIPS""";"=""05.2016""";
"=""2""";"=""W""";"=""---""";"=""1""";"=""1""";"=""UEPA Bernada""";"=""07.07.2000""";"=""NRU""";"=""48""";"=""47.65""";"=""45""";"=""50""";"=""* 55""";"=""50""";"=""58""";"=""63""";"=""* 68""";"=""63""";"=""0.0""";"=""2016 OCEANIAN YOUTH CHAMPIONSHIPS""";"=""05.2016""";
"=""3""";"=""M""";"=""---""";"=""1""";"=""1""";"=""TIMI Sitiveni Nukuse""";"=""26.04.2001""";"=""FIJ""";"=""50""";"=""46.71""";"=""45""";"=""50""";"=""* 55""";"=""50""";"=""55""";"=""* 60""";"=""60""";"=""60""";"=""0.0""";"=""2016 OCEANIAN YOUTH CHAMPIONSHIPS""";"=""05.2016""";
"=""4""";"=""W""";"=""1""";"=""2""";"=""1""";"=""KINIKINILAU Sofia Koto""";"=""28.06.2002""";"=""FIJ""";"=""53""";"=""52.85""";"=""55""";"=""* 59""";"=""* 59""";"=""55""";"=""70""";"=""* 75""";"=""75""";"=""75""";"=""130""";"=""2016 OCEANIAN YOUTH CHAMPIONSHIPS""";"=""05.2016""";
"=""5""";"=""W""";"=""2""";"=""1""";"=""2""";"=""LAWGUN Paige Marion Ng""";"=""10.04.1999""";"=""NZL""";"=""53""";"=""50.85""";"=""50""";"=""53""";"=""55""";"=""55""";"=""64""";"=""68""";"=""* 70""";"=""68""";"=""123""";"=""2016 OCEANIAN YOUTH CHAMPIONSHIPS""";"=""05.2016""";
"=""6""";"=""W""";"=""3""";"=""3""";"=""3""";"=""VIRGIN Zoe""";"=""29.01.2002""";"=""NZL""";"=""53""";"=""52.09""";"=""38""";"=""40""";"=""42""";"=""42""";"=""50""";"=""53""";"=""55""";"=""55""";"=""97""";"=""2016 OCEANIAN YOUTH CHAMPIONSHIPS""";"=""05.2016""";
"=""7""";"=""M""";"=""1""";"=""1""";"=""1""";"=""RAOBU Manuila""";"=""18.09.2000""";"=""TUV""";"=""56""";"=""54.38""";"=""75""";"=""* 80""";"=""80""";"=""80""";"=""* 93""";"=""* 93""";"=""93""";"=""93""";"=""173""";"=""2016 OCEANIAN YOUTH CHAMPIONSHIPS""";"=""05.2016""";
"=""8""";"=""M""";"=""2""";"=""2""";"=""2""";"=""KUAABA Tibwere""";"=""11.04.1999""";"=""KIR""";"=""56""";"=""55.17""";"=""64""";"=""69""";"=""* 74""";"=""69""";"=""81""";"=""* 90""";"=""* 90""";"=""81""";"=""150""";"=""2016 OCEANIAN YOUTH CHAMPIONSHIPS""";"=""05.2016""";
"=""9""";"=""W""";"=""1""";"=""1""";"=""2""";"=""KAWITI Te Kohuroa Riripeti Maarara""";"=""10.01.1999""";"=""NZL""";"=""58""";"=""57.52""";"=""50""";"=""53""";"=""56""";"=""56""";"=""60""";"=""64""";"=""* 70""";"=""64""";"=""120""";"=""2016 OCEANIAN YOUTH CHAMPIONSHIPS""";"=""05.2016""";
