pid;gender;rank;rank_s;rank_cj;name;born;nation;category;bweight;snatch1;snatch2;snatch3;snatch;jerk1;jerk2;jerk3;jerk;total;event;date
"=""0""";"=""w""";"=""1""";"=""1""";"=""1""";"=""TOUA Thelma Mea""";"=""30.03.1991""";"=""PNG""";"=""48""";"=""47.95""";"=""*68""";"=""68""";"=""71""";"=""71""";"=""87""";"=""*91""";"=""*91""";"=""87""";"=""158""";"=""PACIFIC CUP INTERNATIONAL""";"=""08.2017""";
"=""1""";"=""w""";"=""2""";"=""3""";"=""2""";"=""SCOTT Emily Claire""";"=""06.09.1992""";"=""AUS""";"=""48""";"=""47.90""";"=""50""";"=""55""";"=""*58""";"=""55""";"=""68""";"=""72""";"=""75""";"=""75""";"=""130""";"=""PACIFIC CUP INTERNATIONAL""";"=""08.2017""";
"=""2""";"=""w""";"=""3""";"=""2""";"=""3""";"=""MALANI Seruwaia""";"=""01.03.1993""";"=""FIJ""";"=""48""";"=""47.92""";"=""57""";"=""*61""";"=""*61""";"=""57""";"=""70""";"=""*75""";"=""*75""";"=""70""";"=""127""";"=""PACIFIC CUP INTERNATIONAL""";"=""08.2017""";
"=""3""";"=""w""";"=""1""";"=""1""";"=""1""";"=""TOUA Loa Dika""";"=""23.06.1984""";"=""PNG""";"=""53""";"=""52.97""";"=""*75""";"=""78""";"=""*82""";"=""78""";"=""100""";"=""*105""";"=""105""";"=""105""";"=""183""";"=""PACIFIC CUP INTERNATIONAL""";"=""08.2017""";
"=""4""";"=""w""";"=""2""";"=""2""";"=""2""";"=""LIFU Mary Kini""";"=""15.10.1994""";"=""SOL""";"=""53""";"=""52.89""";"=""70""";"=""*74""";"=""74""";"=""74""";"=""88""";"=""93""";"=""96""";"=""96""";"=""170""";"=""PACIFIC CUP INTERNATIONAL""";"=""08.2017""";
"=""5""";"=""w""";"=""3""";"=""3""";"=""3""";"=""BARTER Mary Blesser""";"=""16.08.1987""";"=""AUS""";"=""53""";"=""51.56""";"=""54""";"=""*58""";"=""58""";"=""58""";"=""*70""";"=""70""";"=""75""";"=""75""";"=""133""";"=""PACIFIC CUP INTERNATIONAL""";"=""08.2017""";
"=""6""";"=""w""";"=""4""";"=""4""";"=""4""";"=""PIOTROWSKY Prescillia Vladi Elsa""";"=""19.07.1990""";"=""NCL""";"=""53""";"=""52.52""";"=""40""";"=""*43""";"=""*44""";"=""40""";"=""60""";"=""65""";"=""*67""";"=""65""";"=""105""";"=""PACIFIC CUP INTERNATIONAL""";"=""08.2017""";
"=""7""";"=""m""";"=""1""";"=""1""";"=""1""";"=""BRECHTEFELD Elson Edward""";"=""02.03.1994""";"=""NRU""";"=""56""";"=""55.90""";"=""95""";"=""100""";"=""*103""";"=""100""";"=""125""";"=""130""";"=""*135""";"=""130""";"=""230""";"=""PACIFIC CUP INTERNATIONAL""";"=""08.2017""";
"=""8""";"=""m""";"=""2""";"=""2""";"=""2""";"=""HARGRAVE Lynton Ashley""";"=""25.03.1985""";"=""AUS""";"=""56""";"=""54.96""";"=""78""";"=""*81""";"=""81""";"=""81""";"=""103""";"=""*108""";"=""*108""";"=""103""";"=""184""";"=""PACIFIC CUP INTERNATIONAL""";"=""08.2017""";
"=""9""";"=""m""";"=""3""";"=""3""";"=""3""";"=""LAOYAN Mathieu""";"=""24.07.1991""";"=""NCL""";"=""56""";"=""55.67""";"=""78""";"=""*82""";"=""*82""";"=""78""";"=""95""";"=""*97""";"=""97""";"=""97""";"=""175""";"=""PACIFIC CUP INTERNATIONAL""";"=""08.2017""";
"=""10""";"=""w""";"=""1""";"=""1""";"=""1""";"=""WINI Jenly Tegu""";"=""09.06.1983""";"=""SOL""";"=""58""";"=""57.83""";"=""*80""";"=""80""";"=""84""";"=""84""";"=""104""";"=""*108""";"=""108""";"=""108""";"=""192""";"=""PACIFIC CUP INTERNATIONAL""";"=""08.2017""";
"=""11""";"=""w""";"=""2""";"=""2""";"=""2""";"=""KINIKINILAU Sofia Koto""";"=""28.06.2002""";"=""FIJ""";"=""58""";"=""57.31""";"=""58""";"=""*62""";"=""*62""";"=""58""";"=""75""";"=""*80""";"=""80""";"=""80""";"=""138""";"=""PACIFIC CUP INTERNATIONAL""";"=""08.2017""";
"=""12""";"=""m""";"=""1""";"=""1""";"=""1""";"=""BARU Morea""";"=""15.04.1990""";"=""PNG""";"=""62""";"=""61.96""";"=""120""";"=""125""";"=""*130""";"=""125""";"=""155""";"=""*160""";"=""160""";"=""160""";"=""285""";"=""PACIFIC CUP INTERNATIONAL""";"=""08.2017""";
"=""13""";"=""m""";"=""2""";"=""2""";"=""2""";"=""BETERO Takirua""";"=""10.01.1999""";"=""KIR""";"=""62""";"=""61.71""";"=""90""";"=""*95""";"=""*95""";"=""90""";"=""115""";"=""120""";"=""*125""";"=""120""";"=""210""";"=""PACIFIC CUP INTERNATIONAL""";"=""08.2017""";
"=""14""";"=""w""";"=""1""";"=""1""";"=""1""";"=""LIKU Maria""";"=""27.04.1990""";"=""FIJ""";"=""63""";"=""62.24""";"=""63""";"=""67""";"=""70""";"=""70""";"=""80""";"=""*84""";"=""*84""";"=""80""";"=""150""";"=""PACIFIC CUP INTERNATIONAL""";"=""08.2017""";
"=""15""";"=""w""";"=""2""";"=""2""";"=""2""";"=""IDJAN Jessica""";"=""01.01.1992""";"=""NCL""";"=""63""";"=""62.33""";"=""60""";"=""63""";"=""*65""";"=""63""";"=""73""";"=""75""";"=""77""";"=""77""";"=""140""";"=""PACIFIC CUP INTERNATIONAL""";"=""08.2017""";
"=""16""";"=""w""";"=""3""";"=""3""";"=""3""";"=""ROBINSON Melissa""";"=""01.05.1981""";"=""AUS""";"=""63""";"=""61.64""";"=""55""";"=""60""";"=""*64""";"=""60""";"=""75""";"=""*80""";"=""*80""";"=""75""";"=""135""";"=""PACIFIC CUP INTERNATIONAL""";"=""08.2017""";
"=""17""";"=""w""";"=""1""";"=""2""";"=""1""";"=""SPENCER Stephanie""";"=""18.05.1989""";"=""AUS""";"=""69""";"=""67.85""";"=""*73""";"=""73""";"=""78""";"=""78""";"=""103""";"=""*107""";"=""107""";"=""107""";"=""185""";"=""PACIFIC CUP INTERNATIONAL""";"=""08.2017""";
"=""18""";"=""m""";"=""1""";"=""2""";"=""1""";"=""KATOATAU Ruben""";"=""09.02.1997""";"=""KIR""";"=""69""";"=""68.58""";"=""110""";"=""115""";"=""*120""";"=""115""";"=""147""";"=""150""";"=""154""";"=""154""";"=""269""";"=""PACIFIC CUP INTERNATIONAL""";"=""08.2017""";
"=""19""";"=""w""";"=""2""";"=""1""";"=""2""";"=""FYFE Katelyn Ann""";"=""20.09.1992""";"=""AUS""";"=""69""";"=""68.38""";"=""*80""";"=""80""";"=""*85""";"=""80""";"=""98""";"=""*101""";"=""*105""";"=""98""";"=""178""";"=""PACIFIC CUP INTERNATIONAL""";"=""08.2017""";
"=""20""";"=""m""";"=""2""";"=""3""";"=""2""";"=""DOGUAPE Larko""";"=""05.07.2000""";"=""NRU""";"=""69""";"=""67.72""";"=""100""";"=""*105""";"=""*105""";"=""100""";"=""*125""";"=""125""";"=""130""";"=""130""";"=""230""";"=""PACIFIC CUP INTERNATIONAL""";"=""08.2017""";
"=""21""";"=""w""";"=""3""";"=""3""";"=""3""";"=""BAKAEKIRI Tiiau""";"=""28.03.1997""";"=""KIR""";"=""69""";"=""67.92""";"=""65""";"=""70""";"=""*73""";"=""70""";"=""87""";"=""91""";"=""95""";"=""95""";"=""165""";"=""PACIFIC CUP INTERNATIONAL""";"=""08.2017""";
"=""22""";"=""m""";"=""3""";"=""4""";"=""3""";"=""GOMEZ Adrien""";"=""02.12.1997""";"=""NCL""";"=""69""";"=""68.27""";"=""50""";"=""55""";"=""*60""";"=""55""";"=""65""";"=""74""";"=""82""";"=""82""";"=""137""";"=""PACIFIC CUP INTERNATIONAL""";"=""08.2017""";
"=""23""";"=""m""";"=""---""";"=""1""";"=""---""";"=""SEARANT Isaac Gerard Tom""";"=""16.07.1995""";"=""AUS""";"=""69""";"=""68.38""";"=""108""";"=""112""";"=""116""";"=""116""";"=""*135""";"=""*135""";"=""*135""";"=""---""";"=""0""";"=""PACIFIC CUP INTERNATIONAL""";"=""08.2017""";
"=""24""";"=""m""";"=""1""";"=""1""";"=""1""";"=""TABAROUA Taretiita Baraniko""";"=""29.11.1994""";"=""KIR""";"=""77""";"=""76.57""";"=""125""";"=""129""";"=""*132""";"=""129""";"=""165""";"=""171""";"=""*175""";"=""171""";"=""300""";"=""PACIFIC CUP INTERNATIONAL""";"=""08.2017""";
"=""25""";"=""m""";"=""2""";"=""2""";"=""2""";"=""UDIA Toua""";"=""07.12.1992""";"=""PNG""";"=""77""";"=""76.89""";"=""125""";"=""*129""";"=""129""";"=""129""";"=""*165""";"=""165""";"=""*171""";"=""165""";"=""294""";"=""PACIFIC CUP INTERNATIONAL""";"=""08.2017""";
"=""26""";"=""m""";"=""3""";"=""3""";"=""4""";"=""LOLOHEA Charlie""";"=""30.04.1993""";"=""FIJ""";"=""77""";"=""76.46""";"=""107""";"=""*112""";"=""112""";"=""112""";"=""138""";"=""*143""";"=""*148""";"=""138""";"=""250""";"=""PACIFIC CUP INTERNATIONAL""";"=""08.2017""";
"=""27""";"=""m""";"=""4""";"=""4""";"=""3""";"=""CAIN Isaiah""";"=""02.12.1996""";"=""NRU""";"=""77""";"=""74.12""";"=""105""";"=""*110""";"=""110""";"=""110""";"=""140""";"=""*147""";"=""*147""";"=""140""";"=""250""";"=""PACIFIC CUP INTERNATIONAL""";"=""08.2017""";
"=""28""";"=""m""";"=""5""";"=""5""";"=""6""";"=""DAVER Damien""";"=""08.03.1992""";"=""NCL""";"=""77""";"=""75.04""";"=""105""";"=""*110""";"=""*110""";"=""105""";"=""*130""";"=""130""";"=""*135""";"=""130""";"=""235""";"=""PACIFIC CUP INTERNATIONAL""";"=""08.2017""";
"=""29""";"=""m""";"=""6""";"=""6""";"=""5""";"=""CAIN Quamen Ezekiel""";"=""25.03.1998""";"=""NRU""";"=""77""";"=""74.73""";"=""95""";"=""*100""";"=""*100""";"=""95""";"=""125""";"=""130""";"=""*133""";"=""130""";"=""225""";"=""PACIFIC CUP INTERNATIONAL""";"=""08.2017""";
"=""30""";"=""m""";"=""7""";"=""7""";"=""7""";"=""FAVAN Nicolas""";"=""05.07.1981""";"=""NCL""";"=""77""";"=""74.73""";"=""84""";"=""*88""";"=""90""";"=""90""";"=""*100""";"=""102""";"=""*105""";"=""102""";"=""192""";"=""PACIFIC CUP INTERNATIONAL""";"=""08.2017""";
"=""31""";"=""m""";"=""1""";"=""1""";"=""2""";"=""CHAMOUN Malek""";"=""03.01.1989""";"=""AUS""";"=""85""";"=""84.92""";"=""120""";"=""*130""";"=""130""";"=""130""";"=""160""";"=""*165""";"=""*165""";"=""160""";"=""290""";"=""PACIFIC CUP INTERNATIONAL""";"=""08.2017""";
"=""32""";"=""m""";"=""2""";"=""2""";"=""1""";"=""GARRETT Beau James""";"=""08.02.1990""";"=""AUS""";"=""85""";"=""84.41""";"=""125""";"=""*130""";"=""*130""";"=""125""";"=""155""";"=""160""";"=""165""";"=""165""";"=""290""";"=""PACIFIC CUP INTERNATIONAL""";"=""08.2017""";
"=""33""";"=""m""";"=""3""";"=""3""";"=""3""";"=""NGUYEN James""";"=""18.05.1997""";"=""NCL""";"=""85""";"=""81.88""";"=""48""";"=""56""";"=""65""";"=""65""";"=""83""";"=""93""";"=""*100""";"=""93""";"=""158""";"=""PACIFIC CUP INTERNATIONAL""";"=""08.2017""";
"=""34""";"=""w""";"=""1""";"=""1""";"=""1""";"=""CIKAMATANA Eileen Floanna Maria""";"=""18.09.1999""";"=""FIJ""";"=""90""";"=""80.45""";"=""102""";"=""106""";"=""110""";"=""110""";"=""132""";"=""140""";"=""*142""";"=""140""";"=""250""";"=""PACIFIC CUP INTERNATIONAL""";"=""08.2017""";
