pid;gender;rank;rank_s;rank_cj;name;born;nation;category;bweight;snatch1;snatch2;snatch3;snatch;jerk1;jerk2;jerk3;jerk;total;event;date
"=""0""";"=""w""";"=""1""";"=""1""";"=""2""";"=""PIRON CANDELARIO Beatriz Elizabeth""";"=""27.02.1995""";"=""DOM""";"=""48""";"=""47.48""";"=""77""";"=""80""";"=""*82""";"=""80""";"=""91""";"=""96""";"=""*98""";"=""96""";"=""176""";"=""PAN AMERICAN CHAMPIONSHIPS""";"=""06.2013""";
"=""1""";"=""w""";"=""2""";"=""4""";"=""1""";"=""VALENCIA HERNANDEZ Carolina""";"=""08.02.1985""";"=""MEX""";"=""48""";"=""47.66""";"=""*74""";"=""74""";"=""*77""";"=""74""";"=""96""";"=""99""";"=""*103""";"=""99""";"=""173""";"=""PAN AMERICAN CHAMPIONSHIPS""";"=""06.2013""";
"=""2""";"=""w""";"=""3""";"=""5""";"=""4""";"=""VASQUEZ HERNANDEZ Candida""";"=""02.12.1992""";"=""DOM""";"=""48""";"=""45.74""";"=""*73""";"=""73""";"=""*76""";"=""73""";"=""88""";"=""93""";"=""*96""";"=""93""";"=""166""";"=""PAN AMERICAN CHAMPIONSHIPS""";"=""06.2013""";
"=""3""";"=""w""";"=""4""";"=""2""";"=""5""";"=""MERCADO VILLARREAL Katherin""";"=""20.05.1990""";"=""COL""";"=""48""";"=""47.90""";"=""72""";"=""75""";"=""*78""";"=""75""";"=""*90""";"=""90""";"=""*94""";"=""90""";"=""165""";"=""PAN AMERICAN CHAMPIONSHIPS""";"=""06.2013""";
"=""4""";"=""w""";"=""5""";"=""3""";"=""6""";"=""SEGURA SEGURA Ana Iris""";"=""26.07.1991""";"=""COL""";"=""48""";"=""47.96""";"=""*70""";"=""70""";"=""75""";"=""75""";"=""86""";"=""90""";"=""*94""";"=""90""";"=""165""";"=""PAN AMERICAN CHAMPIONSHIPS""";"=""06.2013""";
"=""5""";"=""w""";"=""6""";"=""6""";"=""8""";"=""RUEL Jessica""";"=""15.02.1991""";"=""CAN""";"=""48""";"=""48.00""";"=""70""";"=""72""";"=""*74""";"=""72""";"=""83""";"=""86""";"=""*88""";"=""86""";"=""158""";"=""PAN AMERICAN CHAMPIONSHIPS""";"=""06.2013""";
"=""6""";"=""w""";"=""7""";"=""9""";"=""7""";"=""SANCHEZ GAITAN Fatima Lissette""";"=""12.05.1988""";"=""ESA""";"=""48""";"=""47.94""";"=""63""";"=""66""";"=""68""";"=""68""";"=""80""";"=""84""";"=""87""";"=""87""";"=""155""";"=""PAN AMERICAN CHAMPIONSHIPS""";"=""06.2013""";
"=""7""";"=""w""";"=""8""";"=""7""";"=""9""";"=""REXROAD Kelly Elizabeth""";"=""30.03.1978""";"=""USA""";"=""48""";"=""47.90""";"=""*69""";"=""69""";"=""*71""";"=""69""";"=""80""";"=""83""";"=""*86""";"=""83""";"=""152""";"=""PAN AMERICAN CHAMPIONSHIPS""";"=""06.2013""";
"=""8""";"=""w""";"=""9""";"=""8""";"=""10""";"=""MURCIA VARGAS Genesis Nohemy""";"=""18.09.1990""";"=""ESA""";"=""48""";"=""46.38""";"=""63""";"=""66""";"=""68""";"=""68""";"=""80""";"=""*85""";"=""*85""";"=""80""";"=""148""";"=""PAN AMERICAN CHAMPIONSHIPS""";"=""06.2013""";
"=""9""";"=""w""";"=""10""";"=""11""";"=""11""";"=""DE LEON VALDEZ Astrid Carolina""";"=""05.03.1995""";"=""GUA""";"=""48""";"=""47.90""";"=""*53""";"=""*53""";"=""53""";"=""53""";"=""75""";"=""77""";"=""78""";"=""78""";"=""131""";"=""PAN AMERICAN CHAMPIONSHIPS""";"=""06.2013""";
"=""10""";"=""w""";"=""11""";"=""10""";"=""12""";"=""GONZALEZ GALA Niulis Poroye""";"=""29.08.1997""";"=""CUB""";"=""48""";"=""47.84""";"=""53""";"=""56""";"=""58""";"=""58""";"=""68""";"=""*72""";"=""72""";"=""72""";"=""130""";"=""PAN AMERICAN CHAMPIONSHIPS""";"=""06.2013""";
"=""11""";"=""w""";"=""12""";"=""12""";"=""13""";"=""MERCADO LOPEZ Scarleth Elizabeth""";"=""09.08.1996""";"=""NCA""";"=""48""";"=""47.18""";"=""*42""";"=""42""";"=""51""";"=""51""";"=""52""";"=""56""";"=""*62""";"=""56""";"=""107""";"=""PAN AMERICAN CHAMPIONSHIPS""";"=""06.2013""";
"=""12""";"=""w""";"=""13""";"=""13""";"=""14""";"=""SILVA Guadalupe""";"=""20.07.1998""";"=""ARG""";"=""48""";"=""44.60""";"=""40""";"=""43""";"=""*45""";"=""43""";"=""48""";"=""50""";"=""52""";"=""52""";"=""95""";"=""PAN AMERICAN CHAMPIONSHIPS""";"=""06.2013""";
"=""13""";"=""w""";"=""---""";"=""---""";"=""3""";"=""BURGOS ORTIZ Lely Berlitt""";"=""06.06.1985""";"=""PUR""";"=""48""";"=""47.88""";"=""*72""";"=""*72""";"=""*72""";"=""---""";"=""90""";"=""94""";"=""*97""";"=""94""";"=""0""";"=""PAN AMERICAN CHAMPIONSHIPS""";"=""06.2013""";
"=""14""";"=""w""";"=""1""";"=""1""";"=""2""";"=""CONTRERAS Yuderqui Maridalia""";"=""27.03.1986""";"=""DOM""";"=""53""";"=""52.72""";"=""87""";"=""92""";"=""*97""";"=""92""";"=""107""";"=""110""";"=""*111""";"=""110""";"=""202""";"=""PAN AMERICAN CHAMPIONSHIPS""";"=""06.2013""";
"=""15""";"=""w""";"=""2""";"=""2""";"=""1""";"=""VILLAR BARBOZA Rusmeris""";"=""28.03.1983""";"=""COL""";"=""53""";"=""52.74""";"=""83""";"=""86""";"=""*88""";"=""86""";"=""105""";"=""*110""";"=""111""";"=""111""";"=""197""";"=""PAN AMERICAN CHAMPIONSHIPS""";"=""06.2013""";
"=""16""";"=""w""";"=""3""";"=""3""";"=""5""";"=""DOS REIS SANTOS Rosane""";"=""20.06.1987""";"=""BRA""";"=""53""";"=""52.14""";"=""75""";"=""77""";"=""80""";"=""80""";"=""86""";"=""*91""";"=""93""";"=""93""";"=""173""";"=""PAN AMERICAN CHAMPIONSHIPS""";"=""06.2013""";
"=""17""";"=""w""";"=""4""";"=""4""";"=""3""";"=""VERA Gabriela Yoshie""";"=""05.10.1985""";"=""CHI""";"=""53""";"=""52.48""";"=""73""";"=""*76""";"=""76""";"=""76""";"=""93""";"=""95""";"=""*98""";"=""95""";"=""171""";"=""PAN AMERICAN CHAMPIONSHIPS""";"=""06.2013""";
