pid;gender;rank;rank_s;rank_cj;name;born;nation;category;bweight;snatch1;snatch2;snatch3;snatch;jerk1;jerk2;jerk3;jerk;total;event;date
"=""0""";"=""w""";"=""1""";"=""1""";"=""1""";"=""SEGURA SEGURA Ana Iris""";"=""26.07.1991""";"=""COL""";"=""48""";"=""48.00""";"=""75""";"=""80""";"=""---""";"=""80""";"=""*95""";"=""95""";"=""100""";"=""100""";"=""180""";"=""18th BOLIVARIAN GAMES""";"=""11.2017""";
"=""1""";"=""w""";"=""2""";"=""3""";"=""2""";"=""CAMPOVERDE ALMEIDA Angelica Mercedes""";"=""31.05.1996""";"=""ECU""";"=""48""";"=""42.32""";"=""70""";"=""73""";"=""*75""";"=""73""";"=""90""";"=""92""";"=""*96""";"=""92""";"=""165""";"=""18th BOLIVARIAN GAMES""";"=""11.2017""";
"=""2""";"=""w""";"=""3""";"=""2""";"=""4""";"=""CAMACHO PENA Elizabeth Carolina""";"=""22.01.1997""";"=""VEN""";"=""48""";"=""48.00""";"=""67""";"=""69""";"=""74""";"=""74""";"=""*87""";"=""87""";"=""*91""";"=""87""";"=""161""";"=""18th BOLIVARIAN GAMES""";"=""11.2017""";
"=""3""";"=""w""";"=""4""";"=""4""";"=""3""";"=""CUEVA URIBE Fiorella Francesca""";"=""04.02.1998""";"=""PER""";"=""48""";"=""46.80""";"=""63""";"=""66""";"=""68""";"=""68""";"=""88""";"=""91""";"=""*94""";"=""91""";"=""159""";"=""18th BOLIVARIAN GAMES""";"=""11.2017""";
"=""4""";"=""w""";"=""5""";"=""5""";"=""5""";"=""LANDEROS LOPEZ Katherine Ignacia""";"=""19.01.1991""";"=""CHI""";"=""48""";"=""47.40""";"=""*60""";"=""*60""";"=""60""";"=""60""";"=""80""";"=""*86""";"=""*86""";"=""80""";"=""140""";"=""18th BOLIVARIAN GAMES""";"=""11.2017""";
"=""5""";"=""w""";"=""1""";"=""1""";"=""1""";"=""SINISTERRA TORRES Yenny""";"=""04.05.2000""";"=""COL""";"=""53""";"=""53.00""";"=""77""";"=""*80""";"=""80""";"=""80""";"=""*96""";"=""97""";"=""99""";"=""99""";"=""179""";"=""18th BOLIVARIAN GAMES""";"=""11.2017""";
"=""6""";"=""w""";"=""2""";"=""3""";"=""2""";"=""SANMARTIN MATUTE Cinthya Elizabeth""";"=""04.04.1997""";"=""ECU""";"=""53""";"=""51.90""";"=""71""";"=""74""";"=""76""";"=""76""";"=""90""";"=""95""";"=""98""";"=""98""";"=""174""";"=""18th BOLIVARIAN GAMES""";"=""11.2017""";
"=""7""";"=""w""";"=""3""";"=""2""";"=""3""";"=""SANDI PIZANGO Tessy Karen""";"=""20.11.1996""";"=""PER""";"=""53""";"=""52.70""";"=""73""";"=""75""";"=""77""";"=""77""";"=""93""";"=""96""";"=""*98""";"=""96""";"=""173""";"=""18th BOLIVARIAN GAMES""";"=""11.2017""";
"=""8""";"=""w""";"=""4""";"=""4""";"=""4""";"=""SILVA RAMIREZ Stefania Nicole""";"=""10.08.2000""";"=""PER""";"=""53""";"=""52.30""";"=""64""";"=""67""";"=""*70""";"=""67""";"=""*77""";"=""*77""";"=""77""";"=""77""";"=""144""";"=""18th BOLIVARIAN GAMES""";"=""11.2017""";
"=""9""";"=""w""";"=""5""";"=""5""";"=""5""";"=""ORTEGA VASQUEZ Erika Johanna""";"=""19.03.1988""";"=""PAN""";"=""53""";"=""49.20""";"=""57""";"=""60""";"=""62""";"=""62""";"=""76""";"=""*80""";"=""*80""";"=""76""";"=""138""";"=""18th BOLIVARIAN GAMES""";"=""11.2017""";
"=""10""";"=""m""";"=""1""";"=""1""";"=""1""";"=""BERNA GONZALEZ Carlos Andres""";"=""21.01.1990""";"=""COL""";"=""56""";"=""55.90""";"=""107""";"=""113""";"=""---""";"=""113""";"=""141""";"=""*147""";"=""147""";"=""147""";"=""260""";"=""18th BOLIVARIAN GAMES""";"=""11.2017""";
"=""11""";"=""m""";"=""2""";"=""2""";"=""2""";"=""ROJAS CONCHA Marcos Antonio""";"=""02.06.1995""";"=""PER""";"=""56""";"=""55.90""";"=""100""";"=""103""";"=""106""";"=""106""";"=""130""";"=""134""";"=""*140""";"=""134""";"=""240""";"=""18th BOLIVARIAN GAMES""";"=""11.2017""";
"=""12""";"=""m""";"=""3""";"=""3""";"=""3""";"=""FERRUZOLA ALAVA Rafael Patricio""";"=""16.10.1997""";"=""ECU""";"=""56""";"=""55.60""";"=""*102""";"=""102""";"=""*106""";"=""102""";"=""130""";"=""133""";"=""*137""";"=""133""";"=""235""";"=""18th BOLIVARIAN GAMES""";"=""11.2017""";
"=""13""";"=""m""";"=""4""";"=""4""";"=""5""";"=""MARTINEZ CASTILLO Ronnier Zaed""";"=""12.12.2001""";"=""PAN""";"=""56""";"=""56.00""";"=""92""";"=""*95""";"=""95""";"=""95""";"=""115""";"=""*120""";"=""120""";"=""120""";"=""215""";"=""18th BOLIVARIAN GAMES""";"=""11.2017""";
"=""14""";"=""m""";"=""---""";"=""---""";"=""4""";"=""BARRERA SANDOVAL Francisco Javier""";"=""14.05.1987""";"=""CHI""";"=""56""";"=""55.80""";"=""*100""";"=""*100""";"=""*100""";"=""---""";"=""125""";"=""*131""";"=""132""";"=""132""";"=""0""";"=""18th BOLIVARIAN GAMES""";"=""11.2017""";
"=""15""";"=""w""";"=""1""";"=""1""";"=""1""";"=""ESCOBAR GUERRERO Maria Alexandra""";"=""17.07.1980""";"=""ECU""";"=""58""";"=""57.30""";"=""94""";"=""96""";"=""98""";"=""98""";"=""115""";"=""118""";"=""*120""";"=""118""";"=""216""";"=""18th BOLIVARIAN GAMES""";"=""11.2017""";
"=""16""";"=""w""";"=""2""";"=""2""";"=""2""";"=""LOBON VIAFARA Maria Camila""";"=""30.09.1995""";"=""COL""";"=""58""";"=""58.00""";"=""*93""";"=""93""";"=""97""";"=""97""";"=""*116""";"=""117""";"=""*120""";"=""117""";"=""214""";"=""18th BOLIVARIAN GAMES""";"=""11.2017""";
