pid;gender;rank;rank_s;rank_cj;name;born;nation;category;bweight;snatch1;snatch2;snatch3;snatch;jerk1;jerk2;jerk3;jerk;total;event;date
"=""0""";"=""W""";"=""1""";"=""1""";"=""1""";"=""MOSS Charlotte Louise""";"=""05.09.1995""";"=""NZL""";"=""48""";"=""47.19""";"=""35""";"=""38""";"=""41""";"=""41""";"=""48""";"=""* 52""";"=""52""";"=""52""";"=""93""";"=""2012 COMMONWEALTH JUNIOR CHAMPIONSHIPS""";"=""06.2012""";
"=""1""";"=""W""";"=""1""";"=""1""";"=""1""";"=""KATILA Venkata Lakshmi""";"=""20.05.1993""";"=""IND""";"=""53""";"=""52.78""";"=""57""";"=""64""";"=""66""";"=""66""";"=""80""";"=""85""";"=""* 88""";"=""85""";"=""151""";"=""2012 COMMONWEALTH JUNIOR CHAMPIONSHIPS""";"=""06.2012""";
"=""2""";"=""M""";"=""1""";"=""2""";"=""1""";"=""MOORAYIL SURESH Karthik""";"=""24.03.1992""";"=""IND""";"=""56""";"=""55.43""";"=""87""";"=""* 94""";"=""94""";"=""94""";"=""111""";"=""120""";"=""125""";"=""125""";"=""219""";"=""2012 COMMONWEALTH JUNIOR CHAMPIONSHIPS""";"=""06.2012""";
"=""3""";"=""M""";"=""2""";"=""1""";"=""2""";"=""BRECHTEFELD Elson Edward""";"=""02.03.1994""";"=""NRU""";"=""56""";"=""55.47""";"=""97""";"=""*102""";"=""*102""";"=""97""";"=""120""";"=""*125""";"=""*125""";"=""120""";"=""217""";"=""2012 COMMONWEALTH JUNIOR CHAMPIONSHIPS""";"=""06.2012""";
"=""4""";"=""M""";"=""3""";"=""3""";"=""3""";"=""OALA Fred Karoho""";"=""12.09.1996""";"=""PNG""";"=""56""";"=""55.31""";"=""* 75""";"=""75""";"=""80""";"=""80""";"=""102""";"=""107""";"=""108""";"=""108""";"=""188""";"=""2012 COMMONWEALTH JUNIOR CHAMPIONSHIPS""";"=""06.2012""";
"=""5""";"=""M""";"=""4""";"=""4""";"=""4""";"=""NORMAN James Sahutta""";"=""29.06.1996""";"=""AUS""";"=""56""";"=""55.60""";"=""64""";"=""68""";"=""72""";"=""72""";"=""90""";"=""95""";"=""100""";"=""100""";"=""172""";"=""2012 COMMONWEALTH JUNIOR CHAMPIONSHIPS""";"=""06.2012""";
"=""6""";"=""M""";"=""5""";"=""6""";"=""5""";"=""POURTOOSSI Martin""";"=""24.05.1995""";"=""NZL""";"=""56""";"=""54.45""";"=""70""";"=""* 74""";"=""* 74""";"=""70""";"=""88""";"=""* 92""";"=""92""";"=""92""";"=""162""";"=""2012 COMMONWEALTH JUNIOR CHAMPIONSHIPS""";"=""06.2012""";
"=""7""";"=""M""";"=""6""";"=""7""";"=""6""";"=""WU Joshua Luke James Vain Kyang""";"=""14.11.1996""";"=""AUS""";"=""56""";"=""55.57""";"=""63""";"=""67""";"=""70""";"=""70""";"=""85""";"=""* 90""";"=""90""";"=""90""";"=""160""";"=""2012 COMMONWEALTH JUNIOR CHAMPIONSHIPS""";"=""06.2012""";
"=""8""";"=""M""";"=""7""";"=""5""";"=""8""";"=""MCTAGGART Cameron David""";"=""30.09.1997""";"=""NZL""";"=""56""";"=""49.47""";"=""64""";"=""67""";"=""70""";"=""70""";"=""75""";"=""78""";"=""81""";"=""81""";"=""151""";"=""2012 COMMONWEALTH JUNIOR CHAMPIONSHIPS""";"=""06.2012""";
"=""9""";"=""M""";"=""8""";"=""8""";"=""7""";"=""MOREA Ignatius""";"=""27.08.1995""";"=""PNG""";"=""56""";"=""55.77""";"=""65""";"=""* 70""";"=""* 70""";"=""65""";"=""80""";"=""* 85""";"=""85""";"=""85""";"=""150""";"=""2012 COMMONWEALTH JUNIOR CHAMPIONSHIPS""";"=""06.2012""";
"=""10""";"=""M""";"=""9""";"=""9""";"=""9""";"=""KATOATAU Ruben""";"=""09.02.1997""";"=""KIR""";"=""56""";"=""49.86""";"=""45""";"=""* 55""";"=""55""";"=""55""";"=""65""";"=""* 71""";"=""* 71""";"=""65""";"=""120""";"=""2012 COMMONWEALTH JUNIOR CHAMPIONSHIPS""";"=""06.2012""";
"=""11""";"=""W""";"=""1""";"=""1""";"=""1""";"=""NAMEIRAKPAM Sumanbala Devi""";"=""01.12.1992""";"=""IND""";"=""58""";"=""57.04""";"=""70""";"=""73""";"=""76""";"=""76""";"=""90""";"=""* 95""";"=""* 95""";"=""90""";"=""166""";"=""2012 COMMONWEALTH JUNIOR CHAMPIONSHIPS""";"=""06.2012""";
"=""12""";"=""W""";"=""2""";"=""2""";"=""3""";"=""SHEPPARD Bianca""";"=""22.10.1992""";"=""AUS""";"=""58""";"=""57.74""";"=""65""";"=""70""";"=""* 72""";"=""70""";"=""60""";"=""65""";"=""70""";"=""70""";"=""140""";"=""2012 COMMONWEALTH JUNIOR CHAMPIONSHIPS""";"=""06.2012""";
"=""13""";"=""W""";"=""3""";"=""3""";"=""2""";"=""KASSMAN Monalisa Naime""";"=""05.11.1992""";"=""PNG""";"=""58""";"=""57.14""";"=""* 55""";"=""55""";"=""58""";"=""58""";"=""70""";"=""* 75""";"=""* 75""";"=""70""";"=""128""";"=""2012 COMMONWEALTH JUNIOR CHAMPIONSHIPS""";"=""06.2012""";
"=""14""";"=""W""";"=""4""";"=""4""";"=""4""";"=""COWEN Sophie""";"=""16.05.1997""";"=""AUS""";"=""58""";"=""57.33""";"=""* 42""";"=""42""";"=""45""";"=""45""";"=""54""";"=""57""";"=""60""";"=""60""";"=""105""";"=""2012 COMMONWEALTH JUNIOR CHAMPIONSHIPS""";"=""06.2012""";
"=""15""";"=""M""";"=""1""";"=""2""";"=""1""";"=""SAHOO Achyutananda""";"=""08.02.1994""";"=""IND""";"=""62""";"=""61.41""";"=""95""";"=""*101""";"=""*101""";"=""95""";"=""117""";"=""125""";"=""*132""";"=""125""";"=""220""";"=""2012 COMMONWEALTH JUNIOR CHAMPIONSHIPS""";"=""06.2012""";
"=""16""";"=""M""";"=""2""";"=""1""";"=""2""";"=""SRINIVASAN Manivannan""";"=""05.09.1992""";"=""IND""";"=""62""";"=""60.92""";"=""85""";"=""90""";"=""95""";"=""95""";"=""110""";"=""115""";"=""122""";"=""122""";"=""217""";"=""2012 COMMONWEALTH JUNIOR CHAMPIONSHIPS""";"=""06.2012""";
"=""17""";"=""M""";"=""3""";"=""3""";"=""3""";"=""RANGIDIMI Chris Akarba""";"=""07.08.1995""";"=""NRU""";"=""62""";"=""61.47""";"=""65""";"=""75""";"=""81""";"=""81""";"=""*100""";"=""100""";"=""110""";"=""110""";"=""191""";"=""2012 COMMONWEALTH JUNIOR CHAMPIONSHIPS""";"=""06.2012""";
"=""18""";"=""M""";"=""4""";"=""4""";"=""4""";"=""FUKUYAMA Fusakichi Adam""";"=""23.06.1996""";"=""KIR""";"=""62""";"=""61.43""";"=""* 75""";"=""75""";"=""80""";"=""80""";"=""*107""";"=""*107""";"=""107""";"=""107""";"=""187""";"=""2012 COMMONWEALTH JUNIOR CHAMPIONSHIPS""";"=""06.2012""";
"=""19""";"=""M""";"=""5""";"=""6""";"=""5""";"=""RANA Bassel Amjad""";"=""19.08.1996""";"=""AUS""";"=""62""";"=""59.73""";"=""72""";"=""* 77""";"=""* 77""";"=""72""";"=""95""";"=""98""";"=""*101""";"=""98""";"=""170""";"=""2012 COMMONWEALTH JUNIOR CHAMPIONSHIPS""";"=""06.2012""";
