pid;gender;rank;rank_s;rank_cj;name;born;nation;category;bweight;snatch1;snatch2;snatch3;snatch;jerk1;jerk2;jerk3;jerk;total;event;date
"=""0""";"=""W""";"=""1""";"=""2""";"=""1""";"=""XIE Hongli""";"=""03.06.1992""";"=""CHN""";"=""75""";"=""69.40""";"=""105""";"=""110""";"=""113""";"=""113""";"=""135""";"=""142""";"=""145""";"=""145""";"=""258""";"=""2014 IWF GRAND PRIX - PRESIDENT'S CUP""";"=""09.2014""";
"=""1""";"=""W""";"=""2""";"=""1""";"=""2""";"=""WANG Zhouyu""";"=""13.05.1994""";"=""CHN""";"=""75""";"=""75.00""";"=""110""";"=""115""";"=""*120""";"=""115""";"=""130""";"=""140""";"=""*145""";"=""140""";"=""255""";"=""2014 IWF GRAND PRIX - PRESIDENT'S CUP""";"=""09.2014""";
"=""2""";"=""W""";"=""3""";"=""5""";"=""3""";"=""YUTVOLINA Ekaterina""";"=""31.08.1992""";"=""RUS""";"=""75""";"=""74.95""";"=""95""";"=""100""";"=""104""";"=""104""";"=""121""";"=""127""";"=""134""";"=""134""";"=""238""";"=""2014 IWF GRAND PRIX - PRESIDENT'S CUP""";"=""09.2014""";
"=""3""";"=""W""";"=""4""";"=""3""";"=""6""";"=""MAKHIYANOVA Lyaysan""";"=""02.05.1993""";"=""RUS""";"=""75""";"=""74.75""";"=""101""";"=""106""";"=""110""";"=""110""";"=""125""";"=""*130""";"=""*131""";"=""125""";"=""235""";"=""2014 IWF GRAND PRIX - PRESIDENT'S CUP""";"=""09.2014""";
"=""4""";"=""W""";"=""5""";"=""4""";"=""4""";"=""VALOYES CUESTA Ubaldina""";"=""06.07.1982""";"=""COL""";"=""75""";"=""74.69""";"=""100""";"=""*104""";"=""104""";"=""104""";"=""120""";"=""125""";"=""130""";"=""130""";"=""234""";"=""2014 IWF GRAND PRIX - PRESIDENT'S CUP""";"=""09.2014""";
"=""5""";"=""W""";"=""6""";"=""6""";"=""5""";"=""ARTHUR Jenny Lyvette""";"=""11.12.1993""";"=""USA""";"=""75""";"=""73.55""";"=""102""";"=""*105""";"=""*106""";"=""102""";"=""*126""";"=""126""";"=""*131""";"=""126""";"=""228""";"=""2014 IWF GRAND PRIX - PRESIDENT'S CUP""";"=""09.2014""";
"=""6""";"=""W""";"=""7""";"=""8""";"=""7""";"=""DEMIREL Hatice""";"=""27.08.1994""";"=""TUR""";"=""75""";"=""70.89""";"=""80""";"=""83""";"=""85""";"=""85""";"=""*103""";"=""103""";"=""107""";"=""107""";"=""192""";"=""2014 IWF GRAND PRIX - PRESIDENT'S CUP""";"=""09.2014""";
"=""7""";"=""W""";"=""8""";"=""7""";"=""8""";"=""AYNACI Duygu""";"=""26.06.1996""";"=""TUR""";"=""75""";"=""69.41""";"=""80""";"=""83""";"=""85""";"=""85""";"=""95""";"=""100""";"=""103""";"=""103""";"=""188""";"=""2014 IWF GRAND PRIX - PRESIDENT'S CUP""";"=""09.2014""";
"=""8""";"=""W""";"=""9""";"=""9""";"=""9""";"=""ABDULLAEVA Kamila""";"=""12.10.1997""";"=""UZB""";"=""75""";"=""71.83""";"=""75""";"=""81""";"=""* 84""";"=""81""";"=""90""";"=""95""";"=""100""";"=""100""";"=""181""";"=""2014 IWF GRAND PRIX - PRESIDENT'S CUP""";"=""09.2014""";
"=""9""";"=""M""";"=""1""";"=""2""";"=""1""";"=""KLIMONOV Egor""";"=""24.08.1992""";"=""RUS""";"=""94""";"=""93.46""";"=""160""";"=""165""";"=""170""";"=""170""";"=""203""";"=""*211""";"=""*211""";"=""203""";"=""373""";"=""2014 IWF GRAND PRIX - PRESIDENT'S CUP""";"=""09.2014""";
"=""10""";"=""M""";"=""2""";"=""1""";"=""2""";"=""ABDALLA Ragab Abdelhay Saad A.""";"=""04.03.1991""";"=""EGY""";"=""94""";"=""93.96""";"=""161""";"=""166""";"=""171""";"=""171""";"=""202""";"=""*205""";"=""*210""";"=""202""";"=""373""";"=""2014 IWF GRAND PRIX - PRESIDENT'S CUP""";"=""09.2014""";
"=""11""";"=""M""";"=""3""";"=""4""";"=""3""";"=""ZIELINSKI Tomasz Bernard""";"=""29.10.1990""";"=""POL""";"=""94""";"=""92.75""";"=""155""";"=""160""";"=""165""";"=""165""";"=""181""";"=""191""";"=""201""";"=""201""";"=""366""";"=""2014 IWF GRAND PRIX - PRESIDENT'S CUP""";"=""09.2014""";
"=""12""";"=""M""";"=""4""";"=""5""";"=""4""";"=""BURNS Colin Thomas""";"=""26.09.1983""";"=""USA""";"=""94""";"=""94.00""";"=""*164""";"=""164""";"=""*169""";"=""164""";"=""190""";"=""195""";"=""*200""";"=""195""";"=""359""";"=""2014 IWF GRAND PRIX - PRESIDENT'S CUP""";"=""09.2014""";
