pid;gender;rank;rank_s;rank_cj;name;born;nation;category;bweight;snatch1;snatch2;snatch3;snatch;jerk1;jerk2;jerk3;jerk;total;event;date
"=""0""";"=""m""";"=""1""";"=""1""";"=""2""";"=""JOHNSON Derrick Rshone""";"=""06.01.1985""";"=""USA""";"=""62""";"=""61.95""";"=""*117""";"=""*117""";"=""117""";"=""117""";"=""133""";"=""*145""";"=""*145""";"=""133""";"=""250""";"=""3rd INTERNATIONAL FAJR CUP""";"=""03.2018""";
"=""1""";"=""m""";"=""2""";"=""2""";"=""1""";"=""VLADISAVLJEV Stevan""";"=""04.07.1999""";"=""SRB""";"=""62""";"=""61.95""";"=""101""";"=""105""";"=""107""";"=""107""";"=""125""";"=""130""";"=""135""";"=""135""";"=""242""";"=""3rd INTERNATIONAL FAJR CUP""";"=""03.2018""";
"=""2""";"=""m""";"=""3""";"=""3""";"=""3""";"=""NAKISAEI Mohsen""";"=""06.07.1992""";"=""IRI""";"=""62""";"=""61.80""";"=""91""";"=""98""";"=""105""";"=""105""";"=""121""";"=""128""";"=""*132""";"=""128""";"=""233""";"=""3rd INTERNATIONAL FAJR CUP""";"=""03.2018""";
"=""3""";"=""m""";"=""4""";"=""4""";"=""4""";"=""ALMOHAMMAD ALJASSEM Jaber""";"=""02.01.1997""";"=""SYR""";"=""62""";"=""61.00""";"=""90""";"=""97""";"=""*105""";"=""97""";"=""120""";"=""127""";"=""*130""";"=""127""";"=""224""";"=""3rd INTERNATIONAL FAJR CUP""";"=""03.2018""";
"=""4""";"=""m""";"=""5""";"=""5""";"=""5""";"=""KRNAJAC Jovan""";"=""29.04.2002""";"=""SRB""";"=""62""";"=""60.00""";"=""80""";"=""87""";"=""*92""";"=""87""";"=""100""";"=""105""";"=""*110""";"=""105""";"=""192""";"=""3rd INTERNATIONAL FAJR CUP""";"=""03.2018""";
"=""5""";"=""m""";"=""---""";"=""---""";"=""---""";"=""ISLAM Md Nayemul""";"=""01.01.2003""";"=""BAN""";"=""62""";"=""60.90""";"=""*100""";"=""*102""";"=""*102""";"=""---""";"=""---""";"=""---""";"=""---""";"=""---""";"=""0""";"=""3rd INTERNATIONAL FAJR CUP""";"=""03.2018""";
"=""6""";"=""m""";"=""DSQ""";"=""DSQ""";"=""DSQ""";"=""OYEV Sunatullo""";"=""23.01.1997""";"=""TJK""";"=""62""";"=""61.60""";"=""101""";"=""106""";"=""108""";"=""---""";"=""121""";"=""127""";"=""*131""";"=""---""";"=""0""";"=""3rd INTERNATIONAL FAJR CUP""";"=""03.2018""";
"=""7""";"=""m""";"=""1""";"=""1""";"=""1""";"=""CHKHEIDZE Goga""";"=""11.02.1996""";"=""GEO""";"=""69""";"=""68.70""";"=""125""";"=""130""";"=""*133""";"=""130""";"=""160""";"=""165""";"=""170""";"=""170""";"=""300""";"=""3rd INTERNATIONAL FAJR CUP""";"=""03.2018""";
"=""8""";"=""m""";"=""2""";"=""2""";"=""2""";"=""ALHAYEK Mohamad""";"=""18.01.1993""";"=""SYR""";"=""69""";"=""68.05""";"=""107""";"=""*112""";"=""*114""";"=""107""";"=""*135""";"=""140""";"=""*145""";"=""140""";"=""247""";"=""3rd INTERNATIONAL FAJR CUP""";"=""03.2018""";
"=""9""";"=""m""";"=""3""";"=""4""";"=""3""";"=""NADRIN Ezzeddin""";"=""01.01.1992""";"=""SYR""";"=""69""";"=""68.00""";"=""100""";"=""*106""";"=""*106""";"=""100""";"=""125""";"=""129""";"=""132""";"=""132""";"=""232""";"=""3rd INTERNATIONAL FAJR CUP""";"=""03.2018""";
"=""10""";"=""m""";"=""4""";"=""3""";"=""4""";"=""MD SALMAN Md""";"=""03.09.1999""";"=""BAN""";"=""69""";"=""64.10""";"=""100""";"=""*105""";"=""*105""";"=""100""";"=""120""";"=""128""";"=""130""";"=""130""";"=""230""";"=""3rd INTERNATIONAL FAJR CUP""";"=""03.2018""";
"=""11""";"=""m""";"=""5""";"=""5""";"=""5""";"=""NAZARI Zubair""";"=""30.09.1999""";"=""AFG""";"=""69""";"=""68.35""";"=""85""";"=""*92""";"=""92""";"=""92""";"=""110""";"=""*111""";"=""*120""";"=""110""";"=""202""";"=""3rd INTERNATIONAL FAJR CUP""";"=""03.2018""";
"=""12""";"=""m""";"=""1""";"=""1""";"=""1""";"=""ALIPOUR Mohammad Amin""";"=""08.06.1997""";"=""IRI""";"=""77""";"=""76.10""";"=""127""";"=""135""";"=""---""";"=""135""";"=""160""";"=""170""";"=""*174""";"=""170""";"=""305""";"=""3rd INTERNATIONAL FAJR CUP""";"=""03.2018""";
"=""13""";"=""m""";"=""2""";"=""2""";"=""2""";"=""MOHAMMAD ALJASSEM Mohammad Saed""";"=""14.05.1992""";"=""SYR""";"=""77""";"=""76.00""";"=""*120""";"=""120""";"=""*130""";"=""120""";"=""152""";"=""158""";"=""*165""";"=""158""";"=""278""";"=""3rd INTERNATIONAL FAJR CUP""";"=""03.2018""";
"=""14""";"=""m""";"=""3""";"=""4""";"=""3""";"=""ADHIKARI Kamal Bahadur""";"=""20.07.1977""";"=""NEP""";"=""77""";"=""75.60""";"=""105""";"=""*111""";"=""111""";"=""111""";"=""147""";"=""153""";"=""*161""";"=""153""";"=""264""";"=""3rd INTERNATIONAL FAJR CUP""";"=""03.2018""";
"=""15""";"=""m""";"=""4""";"=""3""";"=""4""";"=""ROY Manoranjan""";"=""10.01.1985""";"=""BAN""";"=""77""";"=""75.15""";"=""110""";"=""113""";"=""*116""";"=""113""";"=""135""";"=""140""";"=""*147""";"=""140""";"=""253""";"=""3rd INTERNATIONAL FAJR CUP""";"=""03.2018""";
"=""16""";"=""m""";"=""1""";"=""1""";"=""1""";"=""MAKVANDI Ali""";"=""24.06.1995""";"=""IRI""";"=""85""";"=""84.00""";"=""145""";"=""*152""";"=""152""";"=""152""";"=""185""";"=""195""";"=""*201""";"=""195""";"=""347""";"=""3rd INTERNATIONAL FAJR CUP""";"=""03.2018""";
"=""17""";"=""m""";"=""2""";"=""2""";"=""2""";"=""SHRESTHA Surendra""";"=""13.02.1984""";"=""NEP""";"=""85""";"=""83.00""";"=""*90""";"=""90""";"=""*100""";"=""90""";"=""115""";"=""*125""";"=""127""";"=""127""";"=""217""";"=""3rd INTERNATIONAL FAJR CUP""";"=""03.2018""";
"=""18""";"=""m""";"=""DSQ""";"=""DSQ""";"=""DSQ""";"=""SANGOV Asomuddin""";"=""03.02.1989""";"=""TJK""";"=""85""";"=""83.00""";"=""110""";"=""120""";"=""*131""";"=""---""";"=""140""";"=""---""";"=""---""";"=""---""";"=""0""";"=""3rd INTERNATIONAL FAJR CUP""";"=""03.2018""";
"=""19""";"=""m""";"=""1""";"=""1""";"=""1""";"=""MOUSAVIJARAHI Seyedayoob""";"=""21.04.1995""";"=""IRI""";"=""94""";"=""93.00""";"=""160""";"=""165""";"=""170""";"=""170""";"=""200""";"=""210""";"=""*216""";"=""210""";"=""380""";"=""3rd INTERNATIONAL FAJR CUP""";"=""03.2018""";
"=""20""";"=""m""";"=""2""";"=""2""";"=""2""";"=""OURAMEH Rahman""";"=""01.11.1998""";"=""IRI""";"=""94""";"=""94.00""";"=""146""";"=""155""";"=""162""";"=""162""";"=""195""";"=""*206""";"=""206""";"=""206""";"=""368""";"=""3rd INTERNATIONAL FAJR CUP""";"=""03.2018""";
"=""21""";"=""m""";"=""3""";"=""3""";"=""3""";"=""HASAN Ali""";"=""01.01.1995""";"=""YEM""";"=""94""";"=""87.00""";"=""70""";"=""80""";"=""85""";"=""85""";"=""90""";"=""100""";"=""110""";"=""110""";"=""195""";"=""3rd INTERNATIONAL FAJR CUP""";"=""03.2018""";
"=""22""";"=""m""";"=""1""";"=""1""";"=""1""";"=""NASIRI Reza""";"=""13.05.1991""";"=""IRI""";"=""105""";"=""97.10""";"=""150""";"=""*156""";"=""156""";"=""156""";"=""182""";"=""191""";"=""*204""";"=""191""";"=""347""";"=""3rd INTERNATIONAL FAJR CUP""";"=""03.2018""";
"=""23""";"=""m""";"=""2""";"=""2""";"=""2""";"=""GHORESHI Seyed Jalal""";"=""06.07.1996""";"=""IRI""";"=""105""";"=""102.00""";"=""*145""";"=""145""";"=""*152""";"=""145""";"=""190""";"=""*203""";"=""*203""";"=""190""";"=""335""";"=""3rd INTERNATIONAL FAJR CUP""";"=""03.2018""";
