pid;gender;rank;rank_s;rank_cj;name;born;nation;category;bweight;snatch1;snatch2;snatch3;snatch;jerk1;jerk2;jerk3;jerk;total;event;date
"=""0""";"=""w""";"=""1""";"=""---""";"=""---""";"=""VASQUEZ HERNANDEZ Candida""";"=""02.12.1992""";"=""DOM""";"=""48""";"=""47.90""";"=""78""";"=""*81""";"=""81""";"=""81""";"=""97""";"=""*100""";"=""100""";"=""100""";"=""181""";"=""2015 PAN AMERICAN GAMES""";"=""07.2015""";
"=""1""";"=""w""";"=""2""";"=""---""";"=""---""";"=""SEGURA SEGURA Ana Iris""";"=""26.07.1991""";"=""COL""";"=""48""";"=""47.43""";"=""77""";"=""*80""";"=""*80""";"=""77""";"=""97""";"=""103""";"=""*104""";"=""103""";"=""180""";"=""2015 PAN AMERICAN GAMES""";"=""07.2015""";
"=""2""";"=""w""";"=""3""";"=""---""";"=""---""";"=""PIRON CANDELARIO Beatriz Elizabeth""";"=""27.02.1995""";"=""DOM""";"=""48""";"=""47.90""";"=""80""";"=""*84""";"=""*84""";"=""80""";"=""95""";"=""*98""";"=""*99""";"=""95""";"=""175""";"=""2015 PAN AMERICAN GAMES""";"=""07.2015""";
"=""3""";"=""w""";"=""4""";"=""---""";"=""---""";"=""KING Morghan Whitney""";"=""08.10.1985""";"=""USA""";"=""48""";"=""47.51""";"=""75""";"=""77""";"=""79""";"=""79""";"=""93""";"=""*96""";"=""*96""";"=""93""";"=""172""";"=""2015 PAN AMERICAN GAMES""";"=""07.2015""";
"=""4""";"=""w""";"=""5""";"=""---""";"=""---""";"=""RIVAS ARTEAGA Betsi Gabriela""";"=""02.10.1986""";"=""VEN""";"=""48""";"=""47.63""";"=""70""";"=""*73""";"=""*73""";"=""70""";"=""92""";"=""*97""";"=""*97""";"=""92""";"=""162""";"=""2015 PAN AMERICAN GAMES""";"=""07.2015""";
"=""5""";"=""w""";"=""6""";"=""---""";"=""---""";"=""BURGOS ORTIZ Lely Berlitt""";"=""06.06.1985""";"=""PUR""";"=""48""";"=""47.66""";"=""*71""";"=""71""";"=""*74""";"=""71""";"=""*91""";"=""91""";"=""*96""";"=""91""";"=""162""";"=""2015 PAN AMERICAN GAMES""";"=""07.2015""";
"=""6""";"=""w""";"=""7""";"=""---""";"=""---""";"=""LOPEZ RIVERA Jenniffer Katherine""";"=""20.11.1990""";"=""ECU""";"=""48""";"=""47.08""";"=""*70""";"=""*70""";"=""70""";"=""70""";"=""88""";"=""91""";"=""*94""";"=""91""";"=""161""";"=""2015 PAN AMERICAN GAMES""";"=""07.2015""";
"=""7""";"=""w""";"=""8""";"=""---""";"=""---""";"=""MURCIA VARGAS Genesis Nohemy""";"=""18.09.1990""";"=""ESA""";"=""48""";"=""47.95""";"=""70""";"=""*73""";"=""*73""";"=""70""";"=""85""";"=""*88""";"=""88""";"=""88""";"=""158""";"=""2015 PAN AMERICAN GAMES""";"=""07.2015""";
"=""8""";"=""w""";"=""9""";"=""---""";"=""---""";"=""BRADDOCK Amanda Melissa""";"=""10.02.1989""";"=""CAN""";"=""48""";"=""47.86""";"=""*70""";"=""70""";"=""*72""";"=""70""";"=""85""";"=""*88""";"=""*88""";"=""85""";"=""155""";"=""2015 PAN AMERICAN GAMES""";"=""07.2015""";
"=""9""";"=""w""";"=""1""";"=""---""";"=""---""";"=""VILLAR BARBOZA Rusmeris""";"=""28.03.1983""";"=""COL""";"=""53""";"=""52.56""";"=""86""";"=""*89""";"=""*89""";"=""86""";"=""111""";"=""115""";"=""---""";"=""115""";"=""201""";"=""2015 PAN AMERICAN GAMES""";"=""07.2015""";
"=""10""";"=""w""";"=""2""";"=""---""";"=""---""";"=""RODRIGUEZ GOMEZ Genesis Lourdes""";"=""17.07.1994""";"=""VEN""";"=""53""";"=""52.97""";"=""88""";"=""90""";"=""92""";"=""92""";"=""*106""";"=""106""";"=""109""";"=""109""";"=""201""";"=""2015 PAN AMERICAN GAMES""";"=""07.2015""";
"=""11""";"=""w""";"=""3""";"=""---""";"=""---""";"=""SILVESTRE VELGAR Yafreisy""";"=""06.01.1995""";"=""DOM""";"=""53""";"=""52.73""";"=""*80""";"=""80""";"=""*84""";"=""80""";"=""100""";"=""103""";"=""*107""";"=""103""";"=""183""";"=""2015 PAN AMERICAN GAMES""";"=""07.2015""";
"=""12""";"=""w""";"=""4""";"=""---""";"=""---""";"=""DOS REIS SANTOS Rosane""";"=""20.06.1987""";"=""BRA""";"=""53""";"=""52.67""";"=""*82""";"=""82""";"=""*86""";"=""82""";"=""97""";"=""100""";"=""*102""";"=""100""";"=""182""";"=""2015 PAN AMERICAN GAMES""";"=""07.2015""";
"=""13""";"=""w""";"=""5""";"=""---""";"=""---""";"=""RUEL Jessica""";"=""15.02.1991""";"=""CAN""";"=""53""";"=""52.94""";"=""*78""";"=""78""";"=""81""";"=""81""";"=""93""";"=""96""";"=""*98""";"=""96""";"=""177""";"=""2015 PAN AMERICAN GAMES""";"=""07.2015""";
"=""14""";"=""w""";"=""6""";"=""---""";"=""---""";"=""LAURINDO MORAES Leticia Cristina""";"=""20.11.1995""";"=""BRA""";"=""53""";"=""52.18""";"=""*75""";"=""*75""";"=""75""";"=""75""";"=""90""";"=""*95""";"=""96""";"=""96""";"=""171""";"=""2015 PAN AMERICAN GAMES""";"=""07.2015""";
"=""15""";"=""w""";"=""7""";"=""---""";"=""---""";"=""KOSOFF-Roach Melanie""";"=""15.12.1974""";"=""USA""";"=""53""";"=""52.54""";"=""*70""";"=""70""";"=""72""";"=""72""";"=""93""";"=""96""";"=""*99""";"=""96""";"=""168""";"=""2015 PAN AMERICAN GAMES""";"=""07.2015""";
"=""16""";"=""w""";"=""---""";"=""---""";"=""---""";"=""CONTRERAS Yuderqui Maridalia""";"=""27.03.1986""";"=""DOM""";"=""53""";"=""52.92""";"=""*88""";"=""*88""";"=""*88""";"=""---""";"=""---""";"=""---""";"=""---""";"=""---""";"=""0""";"=""2015 PAN AMERICAN GAMES""";"=""07.2015""";
"=""17""";"=""m""";"=""1""";"=""---""";"=""---""";"=""DE LAS SALAS DE LA ROSA Habib""";"=""19.04.1987""";"=""COL""";"=""56""";"=""55.90""";"=""*114""";"=""114""";"=""117""";"=""117""";"=""143""";"=""147""";"=""152""";"=""152""";"=""269""";"=""2015 PAN AMERICAN GAMES""";"=""07.2015""";
"=""18""";"=""m""";"=""2""";"=""---""";"=""---""";"=""BERNA GONZALEZ Carlos Andres""";"=""21.01.1990""";"=""COL""";"=""56""";"=""55.98""";"=""*113""";"=""113""";"=""116""";"=""116""";"=""144""";"=""149""";"=""*153""";"=""149""";"=""265""";"=""2015 PAN AMERICAN GAMES""";"=""07.2015""";
"=""19""";"=""m""";"=""3""";"=""---""";"=""---""";"=""GARCIA BRITO Luis Alberto""";"=""19.04.1995""";"=""DOM""";"=""56""";"=""55.95""";"=""110""";"=""*114""";"=""115""";"=""115""";"=""137""";"=""141""";"=""*146""";"=""141""";"=""256""";"=""2015 PAN AMERICAN GAMES""";"=""07.2015""";
"=""20""";"=""m""";"=""4""";"=""---""";"=""---""";"=""ROCAFUERTE BUENAIRE Enmanuel Enrique""";"=""17.08.1992""";"=""ECU""";"=""56""";"=""55.59""";"=""105""";"=""110""";"=""*113""";"=""110""";"=""*135""";"=""135""";"=""*142""";"=""135""";"=""245""";"=""2015 PAN AMERICAN GAMES""";"=""07.2015""";
"=""21""";"=""m""";"=""5""";"=""---""";"=""---""";"=""BARRERA SANDOVAL Francisco Javier""";"=""14.05.1987""";"=""CHI""";"=""56""";"=""55.89""";"=""103""";"=""*106""";"=""*106""";"=""103""";"=""130""";"=""*135""";"=""*135""";"=""130""";"=""233""";"=""2015 PAN AMERICAN GAMES""";"=""07.2015""";
"=""22""";"=""m""";"=""6""";"=""---""";"=""---""";"=""VASQUEZ MORALES Orlando Antonio""";"=""28.10.1997""";"=""NCA""";"=""56""";"=""55.89""";"=""95""";"=""*100""";"=""100""";"=""100""";"=""123""";"=""*128""";"=""*128""";"=""123""";"=""223""";"=""2015 PAN AMERICAN GAMES""";"=""07.2015""";
"=""23""";"=""m""";"=""---""";"=""---""";"=""---""";"=""JOSEPH Edouard""";"=""24.12.1989""";"=""HAI""";"=""56""";"=""55.69""";"=""*110""";"=""*111""";"=""*111""";"=""---""";"=""---""";"=""---""";"=""---""";"=""---""";"=""0""";"=""2015 PAN AMERICAN GAMES""";"=""07.2015""";
"=""24""";"=""w""";"=""1""";"=""---""";"=""---""";"=""RIVAS ORDONEZ Lina Marcela""";"=""24.04.1990""";"=""COL""";"=""58""";"=""57.91""";"=""97""";"=""*101""";"=""*101""";"=""97""";"=""115""";"=""118""";"=""*122""";"=""118""";"=""215""";"=""2015 PAN AMERICAN GAMES""";"=""07.2015""";
"=""25""";"=""w""";"=""2""";"=""---""";"=""---""";"=""FIGUEROA ROLDAN Yusleidy Mariana""";"=""09.01.1993""";"=""VEN""";"=""58""";"=""57.69""";"=""90""";"=""93""";"=""*95""";"=""93""";"=""113""";"=""116""";"=""*120""";"=""116""";"=""209""";"=""2015 PAN AMERICAN GAMES""";"=""07.2015""";
"=""26""";"=""w""";"=""3""";"=""---""";"=""---""";"=""GUICHO RECIO Quisia Yaneli""";"=""12.09.1987""";"=""MEX""";"=""58""";"=""57.85""";"=""85""";"=""*89""";"=""*89""";"=""85""";"=""113""";"=""118""";"=""*125""";"=""118""";"=""203""";"=""2015 PAN AMERICAN GAMES""";"=""07.2015""";
"=""27""";"=""w""";"=""4""";"=""---""";"=""---""";"=""SANDI PIZANGO Tessy Karen""";"=""20.11.1996""";"=""PER""";"=""58""";"=""56.84""";"=""74""";"=""78""";"=""80""";"=""80""";"=""96""";"=""100""";"=""103""";"=""103""";"=""183""";"=""2015 PAN AMERICAN GAMES""";"=""07.2015""";
"=""28""";"=""w""";"=""---""";"=""---""";"=""---""";"=""REYES MARINEZ Yineisy Paola""";"=""08.11.1993""";"=""DOM""";"=""58""";"=""57.33""";"=""92""";"=""*96""";"=""*96""";"=""92""";"=""*112""";"=""*112""";"=""*112""";"=""---""";"=""0""";"=""2015 PAN AMERICAN GAMES""";"=""07.2015""";
"=""29""";"=""w""";"=""---""";"=""---""";"=""---""";"=""ESCOBAR GUERRERO Maria Alexandra""";"=""17.07.1980""";"=""ECU""";"=""58""";"=""57.44""";"=""*100""";"=""*100""";"=""*102""";"=""---""";"=""---""";"=""---""";"=""---""";"=""---""";"=""0""";"=""2015 PAN AMERICAN GAMES""";"=""07.2015""";
