pid;gender;rank;rank_s;rank_cj;name;born;nation;category;bweight;snatch1;snatch2;snatch3;snatch;jerk1;jerk2;jerk3;jerk;total;event;date
"=""0""";"=""w""";"=""1""";"=""---""";"=""---""";"=""CHANU NGANGBAM Soniya""";"=""15.02.1980""";"=""IND""";"=""48""";"=""47.90""";"=""0.0""";"=""0.0""";"=""0.0""";"=""72""";"=""0.0""";"=""0.0""";"=""0.0""";"=""95""";"=""167""";"=""2009 COMMONWEALTH CHAMPIONSHIPS""";"=""10.2009""";
"=""1""";"=""w""";"=""2""";"=""---""";"=""---""";"=""VRIES Portia Charmaine""";"=""21.07.1984""";"=""RSA""";"=""48""";"=""48.00""";"=""0.0""";"=""0.0""";"=""0.0""";"=""66""";"=""0.0""";"=""0.0""";"=""0.0""";"=""92""";"=""158""";"=""2009 COMMONWEALTH CHAMPIONSHIPS""";"=""10.2009""";
"=""2""";"=""w""";"=""3""";"=""---""";"=""---""";"=""HARE Kathleen""";"=""23.11.1987""";"=""PNG""";"=""48""";"=""46.64""";"=""0.0""";"=""0.0""";"=""0.0""";"=""60""";"=""0.0""";"=""0.0""";"=""0.0""";"=""80""";"=""140""";"=""2009 COMMONWEALTH CHAMPIONSHIPS""";"=""10.2009""";
"=""3""";"=""w""";"=""4""";"=""---""";"=""---""";"=""THELEMAQUE Katsia""";"=""28.02.1989""";"=""SEY""";"=""48""";"=""47.30""";"=""0.0""";"=""0.0""";"=""0.0""";"=""65""";"=""0.0""";"=""0.0""";"=""0.0""";"=""73""";"=""138""";"=""2009 COMMONWEALTH CHAMPIONSHIPS""";"=""10.2009""";
"=""4""";"=""w""";"=""5""";"=""---""";"=""---""";"=""NORDIN Nurniada""";"=""27.12.1988""";"=""MAS""";"=""48""";"=""46.42""";"=""0.0""";"=""0.0""";"=""0.0""";"=""60""";"=""0.0""";"=""0.0""";"=""0.0""";"=""70""";"=""130""";"=""2009 COMMONWEALTH CHAMPIONSHIPS""";"=""10.2009""";
"=""5""";"=""w""";"=""6""";"=""---""";"=""---""";"=""PEDURUARCHCHI S. D.""";"=""01.01.1983""";"=""SRI""";"=""48""";"=""47.44""";"=""0.0""";"=""0.0""";"=""0.0""";"=""52""";"=""0.0""";"=""0.0""";"=""0.0""";"=""60""";"=""112""";"=""2009 COMMONWEALTH CHAMPIONSHIPS""";"=""10.2009""";
"=""6""";"=""w""";"=""1""";"=""---""";"=""---""";"=""AGRICOLE Clementina Ciana""";"=""18.07.1988""";"=""SEY""";"=""53""";"=""52.72""";"=""0.0""";"=""0.0""";"=""0.0""";"=""77""";"=""0.0""";"=""0.0""";"=""0.0""";"=""100""";"=""177""";"=""2009 COMMONWEALTH CHAMPIONSHIPS""";"=""10.2009""";
"=""7""";"=""w""";"=""2""";"=""---""";"=""---""";"=""SETHI Minati""";"=""11.02.1990""";"=""IND""";"=""53""";"=""52.76""";"=""0.0""";"=""0.0""";"=""0.0""";"=""75""";"=""0.0""";"=""0.0""";"=""0.0""";"=""100""";"=""175""";"=""2009 COMMONWEALTH CHAMPIONSHIPS""";"=""10.2009""";
"=""8""";"=""w""";"=""3""";"=""---""";"=""---""";"=""GUNESEKARA J. N. Nadini""";"=""01.01.1975""";"=""SRI""";"=""53""";"=""52.06""";"=""0.0""";"=""0.0""";"=""0.0""";"=""68""";"=""0.0""";"=""0.0""";"=""0.0""";"=""86""";"=""154""";"=""2009 COMMONWEALTH CHAMPIONSHIPS""";"=""10.2009""";
"=""9""";"=""w""";"=""4""";"=""---""";"=""---""";"=""VENI NEELAM Setty""";"=""01.01.1982""";"=""IND""";"=""53""";"=""52.70""";"=""0.0""";"=""0.0""";"=""0.0""";"=""68""";"=""0.0""";"=""0.0""";"=""0.0""";"=""82""";"=""150""";"=""2009 COMMONWEALTH CHAMPIONSHIPS""";"=""10.2009""";
"=""10""";"=""w""";"=""5""";"=""---""";"=""---""";"=""BINTI SYD ANUAR Sharifah Inani Najwa""";"=""01.01.1990""";"=""MAS""";"=""53""";"=""51.46""";"=""0.0""";"=""0.0""";"=""0.0""";"=""66""";"=""0.0""";"=""0.0""";"=""0.0""";"=""80""";"=""146""";"=""2009 COMMONWEALTH CHAMPIONSHIPS""";"=""10.2009""";
"=""11""";"=""w""";"=""6""";"=""---""";"=""---""";"=""HOWARD Kate""";"=""24.09.1979""";"=""NZL""";"=""53""";"=""52.68""";"=""0.0""";"=""0.0""";"=""0.0""";"=""66""";"=""0.0""";"=""0.0""";"=""0.0""";"=""77""";"=""143""";"=""2009 COMMONWEALTH CHAMPIONSHIPS""";"=""10.2009""";
