pid;gender;rank;rank_s;rank_cj;name;born;nation;category;bweight;snatch1;snatch2;snatch3;snatch;jerk1;jerk2;jerk3;jerk;total;event;date
"=""0""";"=""w""";"=""1""";"=""1""";"=""2""";"=""KARPINSKA Marzena""";"=""19.02.1988""";"=""POL""";"=""48""";"=""47.84""";"=""77""";"=""79""";"=""81""";"=""81""";"=""91""";"=""*93""";"=""93""";"=""93""";"=""174""";"=""EUROPEAN U23 CHAMPIONSHIPS""";"=""10.2009""";
"=""1""";"=""w""";"=""2""";"=""4""";"=""1""";"=""KARAGOZ Nurdan""";"=""25.01.1987""";"=""TUR""";"=""48""";"=""46.36""";"=""72""";"=""*75""";"=""75""";"=""75""";"=""92""";"=""95""";"=""*99""";"=""95""";"=""170""";"=""EUROPEAN U23 CHAMPIONSHIPS""";"=""10.2009""";
"=""2""";"=""w""";"=""3""";"=""2""";"=""3""";"=""PAGLIARO Genny Caterina""";"=""15.10.1988""";"=""ITA""";"=""48""";"=""47.76""";"=""78""";"=""*80""";"=""*80""";"=""78""";"=""86""";"=""91""";"=""*96""";"=""91""";"=""169""";"=""EUROPEAN U23 CHAMPIONSHIPS""";"=""10.2009""";
"=""3""";"=""w""";"=""4""";"=""3""";"=""4""";"=""OKUR Saziye""";"=""23.02.1992""";"=""TUR""";"=""48""";"=""45.04""";"=""72""";"=""75""";"=""*77""";"=""75""";"=""85""";"=""90""";"=""*94""";"=""90""";"=""165""";"=""EUROPEAN U23 CHAMPIONSHIPS""";"=""10.2009""";
"=""4""";"=""w""";"=""5""";"=""5""";"=""5""";"=""KHAMATSHINA Svetlana""";"=""08.07.1989""";"=""RUS""";"=""48""";"=""47.92""";"=""61""";"=""65""";"=""67""";"=""67""";"=""*83""";"=""83""";"=""*88""";"=""83""";"=""150""";"=""EUROPEAN U23 CHAMPIONSHIPS""";"=""10.2009""";
"=""5""";"=""w""";"=""6""";"=""6""";"=""6""";"=""CABRERA Maria""";"=""22.10.1988""";"=""ESP""";"=""48""";"=""47.84""";"=""58""";"=""62""";"=""*65""";"=""62""";"=""72""";"=""75""";"=""*78""";"=""75""";"=""137""";"=""EUROPEAN U23 CHAMPIONSHIPS""";"=""10.2009""";
"=""6""";"=""w""";"=""7""";"=""7""";"=""7""";"=""BERKI Lilla""";"=""29.08.1993""";"=""HUN""";"=""48""";"=""46.38""";"=""35""";"=""*40""";"=""40""";"=""40""";"=""43""";"=""48""";"=""51""";"=""51""";"=""91""";"=""EUROPEAN U23 CHAMPIONSHIPS""";"=""10.2009""";
"=""7""";"=""w""";"=""1""";"=""2""";"=""2""";"=""LOCHOWSKA Joanna""";"=""17.11.1988""";"=""POL""";"=""53""";"=""52.92""";"=""80""";"=""83""";"=""85""";"=""85""";"=""100""";"=""103""";"=""104""";"=""104""";"=""189""";"=""EUROPEAN U23 CHAMPIONSHIPS""";"=""10.2009""";
"=""8""";"=""w""";"=""2""";"=""3""";"=""1""";"=""ROHDE Julia""";"=""13.05.1989""";"=""GER""";"=""53""";"=""52.50""";"=""79""";"=""82""";"=""84""";"=""84""";"=""100""";"=""102""";"=""104""";"=""104""";"=""188""";"=""EUROPEAN U23 CHAMPIONSHIPS""";"=""10.2009""";
"=""9""";"=""w""";"=""3""";"=""1""";"=""3""";"=""LIAKHAVETS Valiantsina""";"=""15.01.1990""";"=""BLR""";"=""53""";"=""52.52""";"=""79""";"=""83""";"=""85""";"=""85""";"=""100""";"=""103""";"=""*104""";"=""103""";"=""188""";"=""EUROPEAN U23 CHAMPIONSHIPS""";"=""10.2009""";
