pid;gender;rank;rank_s;rank_cj;name;born;nation;category;bweight;snatch1;snatch2;snatch3;snatch;jerk1;jerk2;jerk3;jerk;total;event;date
"=""0""";"=""W""";"=""1""";"=""---""";"=""---""";"=""CHEN Wei-Ling""";"=""04.01.1982""";"=""TPE""";"=""48""";"=""47.11""";"=""84""";"=""*87""";"=""*87""";"=""84""";"=""108""";"=""112""";"=""*115""";"=""112""";"=""196""";"=""XXIX OLYMPIC GAMES""";"=""08.2008""";
"=""1""";"=""W""";"=""2""";"=""---""";"=""---""";"=""IM Jyoung Hwa""";"=""07.12.1986""";"=""KOR""";"=""48""";"=""47.62""";"=""83""";"=""86""";"=""*88""";"=""86""";"=""106""";"=""110""";"=""*113""";"=""110""";"=""196""";"=""XXIX OLYMPIC GAMES""";"=""08.2008""";
"=""2""";"=""W""";"=""3""";"=""---""";"=""---""";"=""LAOSIRIKUL Pensiri""";"=""17.01.1984""";"=""THA""";"=""48""";"=""47.67""";"=""*85""";"=""*85""";"=""85""";"=""85""";"=""110""";"=""*114""";"=""*114""";"=""110""";"=""195""";"=""XXIX OLYMPIC GAMES""";"=""08.2008""";
"=""3""";"=""W""";"=""4""";"=""---""";"=""---""";"=""MIYAKE Hiromi""";"=""18.11.1985""";"=""JPN""";"=""48""";"=""47.35""";"=""80""";"=""*82""";"=""*82""";"=""80""";"=""105""";"=""*110""";"=""*110""";"=""105""";"=""185""";"=""XXIX OLYMPIC GAMES""";"=""08.2008""";
"=""4""";"=""W""";"=""5""";"=""---""";"=""---""";"=""NOEL BARDIS Melanie Marie Anna""";"=""13.05.1986""";"=""FRA""";"=""48""";"=""47.91""";"=""75""";"=""78""";"=""80""";"=""80""";"=""97""";"=""*100""";"=""*100""";"=""97""";"=""177""";"=""XXIX OLYMPIC GAMES""";"=""08.2008""";
"=""5""";"=""W""";"=""6""";"=""---""";"=""---""";"=""OSHIRO Misaki""";"=""22.05.1984""";"=""JPN""";"=""48""";"=""47.62""";"=""77""";"=""*80""";"=""80""";"=""80""";"=""92""";"=""*96""";"=""*96""";"=""92""";"=""172""";"=""XXIX OLYMPIC GAMES""";"=""08.2008""";
"=""6""";"=""W""";"=""7""";"=""---""";"=""---""";"=""KARPINSKA Marzena""";"=""19.02.1988""";"=""POL""";"=""48""";"=""47.62""";"=""79""";"=""*82""";"=""*82""";"=""79""";"=""*92""";"=""92""";"=""*97""";"=""92""";"=""171""";"=""XXIX OLYMPIC GAMES""";"=""08.2008""";
"=""7""";"=""W""";"=""8""";"=""---""";"=""---""";"=""DOZOIS-PREVOST Marilou""";"=""11.05.1986""";"=""CAN""";"=""48""";"=""47.75""";"=""73""";"=""76""";"=""*78""";"=""76""";"=""*90""";"=""90""";"=""*95""";"=""90""";"=""166""";"=""XXIX OLYMPIC GAMES""";"=""08.2008""";
"=""8""";"=""W""";"=""9""";"=""---""";"=""---""";"=""MORENO RODRIGUEZ Karla Leticia""";"=""15.03.1988""";"=""NCA""";"=""48""";"=""47.07""";"=""*65""";"=""65""";"=""*71""";"=""65""";"=""*83""";"=""83""";"=""85""";"=""85""";"=""150""";"=""XXIX OLYMPIC GAMES""";"=""08.2008""";
"=""9""";"=""W""";"=""---""";"=""---""";"=""---""";"=""PAGLIARO Genny Caterina""";"=""15.10.1988""";"=""ITA""";"=""48""";"=""47.85""";"=""*82""";"=""*82""";"=""*82""";"=""---""";"=""---""";"=""---""";"=""---""";"=""---""";"=""0""";"=""XXIX OLYMPIC GAMES""";"=""08.2008""";
"=""10""";"=""W""";"=""---""";"=""---""";"=""---""";"=""BUNPHITHAK Pramsiri""";"=""13.01.1984""";"=""THA""";"=""48""";"=""47.95""";"=""*84""";"=""*84""";"=""*84""";"=""---""";"=""---""";"=""---""";"=""---""";"=""---""";"=""0""";"=""XXIX OLYMPIC GAMES""";"=""08.2008""";
"=""11""";"=""W""";"=""DSQ""";"=""DSQ""";"=""DSQ""";"=""CHEN Xiexia""";"=""08.01.1983""";"=""CHN""";"=""48""";"=""47.46""";"=""90""";"=""93""";"=""95""";"=""---""";"=""113""";"=""115""";"=""117""";"=""---""";"=""0""";"=""XXIX OLYMPIC GAMES""";"=""08.2008""";
"=""12""";"=""W""";"=""DSQ""";"=""DSQ""";"=""DSQ""";"=""OZKAN KONAK Sibel""";"=""03.03.1988""";"=""TUR""";"=""48""";"=""47.80""";"=""85""";"=""*88""";"=""88""";"=""---""";"=""*108""";"=""108""";"=""111""";"=""---""";"=""0""";"=""XXIX OLYMPIC GAMES""";"=""08.2008""";
"=""13""";"=""W""";"=""DSQ""";"=""DSQ""";"=""DSQ""";"=""TAYLAN Nurcan""";"=""29.10.1983""";"=""TUR""";"=""48""";"=""47.84""";"=""*84""";"=""*84""";"=""*84""";"=""---""";"=""---""";"=""---""";"=""---""";"=""---""";"=""0""";"=""XXIX OLYMPIC GAMES""";"=""08.2008""";
